                   Degree                T_ecc[Nm]         T_inertia_ro[Nm]         T_inertia_vh[Nm]              T_com_C[Nm]      T_total_no_loss[Nm]               T_loss[Nm]             T_bear_s[Nm]         T_inst_total[Nm]
                   0.0000             7.376485E-02             4.478444E-04             1.347408E-06             1.682480E-05             4.660167E-04             4.480589E-01             5.875940E-02             4.485249E-01
                   0.1800             7.160784E-02            -1.372636E-03            -4.129778E-06             4.961543E-04            -8.806111E-04             4.457238E-01             5.863624E-02             4.448432E-01
                   0.3600             7.164935E-02            -2.711496E-03            -8.157915E-06             8.032592E-04            -1.916395E-03             4.455536E-01             5.862941E-02             4.436372E-01
                   0.5400             7.171149E-02            -4.050423E-03            -1.218620E-05             1.110147E-03            -2.952462E-03             4.454150E-01             5.863310E-02             4.424626E-01
                   0.7200             7.178774E-02            -5.389274E-03            -1.621419E-05             1.417390E-03            -3.988099E-03             4.452820E-01             5.862695E-02             4.412939E-01
                   0.9000             7.187514E-02            -6.727690E-03            -2.024078E-05             1.725225E-03            -5.022706E-03             4.451731E-01             5.863204E-02             4.401504E-01
                   1.0800             7.197241E-02            -8.065587E-03            -2.426568E-05             2.033758E-03            -6.056094E-03             4.450649E-01             5.862613E-02             4.390088E-01
                   1.2600             7.207885E-02            -9.403152E-03            -2.828945E-05             2.343059E-03            -7.088383E-03             4.449802E-01             5.863258E-02             4.378918E-01
                   1.4400             7.219402E-02            -1.074013E-02            -3.231130E-05             2.653180E-03            -8.119264E-03             4.448941E-01             5.862690E-02             4.367748E-01
                   1.6200             7.231757E-02            -1.207649E-02            -3.633107E-05             2.964169E-03            -9.148652E-03             4.448182E-01             5.862107E-02             4.356696E-01
                   1.8000             7.244909E-02            -1.341208E-02            -4.034833E-05             3.276022E-03            -1.017641E-02             4.447664E-01             5.862948E-02             4.345900E-01
                   1.9800             7.258790E-02            -1.474697E-02            -4.436325E-05             3.588499E-03            -1.120283E-02             4.447086E-01             5.862399E-02             4.335058E-01
                   2.1600             7.273378E-02            -1.608096E-02            -4.837521E-05             3.901529E-03            -1.222781E-02             4.446581E-01             5.861838E-02             4.324303E-01
                   2.3400             7.288663E-02            -1.741406E-02            -5.238418E-05             4.215103E-03            -1.325134E-02             4.446312E-01             5.862907E-02             4.313798E-01
                   2.5200             7.304636E-02            -1.874613E-02            -5.638977E-05             4.529213E-03            -1.427331E-02             4.445956E-01             5.862391E-02             4.303223E-01
                   2.7000             7.321288E-02            -2.007711E-02            -6.039174E-05             4.843852E-03            -1.529365E-02             4.445670E-01             5.861865E-02             4.292734E-01
                   2.8800             7.338608E-02            -2.140693E-02            -6.438990E-05             5.159012E-03            -1.631231E-02             4.445453E-01             5.861329E-02             4.282330E-01
                   3.0600             7.356588E-02            -2.273550E-02            -6.838389E-05             5.474688E-03            -1.732919E-02             4.445305E-01             5.860786E-02             4.272013E-01
                   3.2400             7.375216E-02            -2.406275E-02            -7.237352E-05             5.790873E-03            -1.834425E-02             4.445423E-01             5.862241E-02             4.261981E-01
                   3.4200             7.394485E-02            -2.538861E-02            -7.635856E-05             6.107563E-03            -1.935741E-02             4.445415E-01             5.861755E-02             4.251841E-01
                   3.6000             7.414383E-02            -2.671300E-02            -8.033873E-05             6.424753E-03            -2.036859E-02             4.445471E-01             5.861262E-02             4.241785E-01
                   3.7800             7.434900E-02            -2.803584E-02            -8.431375E-05             6.742439E-03            -2.137771E-02             4.445591E-01             5.860763E-02             4.231814E-01
                   3.9600             7.456028E-02            -2.935706E-02            -8.828343E-05             7.060616E-03            -2.238473E-02             4.449720E-01             5.860259E-02             4.225873E-01
                   4.1400             7.477756E-02            -3.067657E-02            -9.224745E-05             7.379282E-03            -2.338954E-02             4.453911E-01             5.859749E-02             4.220015E-01
                   4.3200             7.500073E-02            -3.199431E-02            -9.620561E-05             7.698432E-03            -2.439208E-02             4.458403E-01             5.861724E-02             4.214482E-01
                   4.5000             7.522972E-02            -3.331019E-02            -1.001576E-04             8.018065E-03            -2.539228E-02             4.462706E-01             5.861283E-02             4.208783E-01
                   4.6800             7.546440E-02            -3.462414E-02            -1.041033E-04             8.338176E-03            -2.639007E-02             4.467059E-01             5.860839E-02             4.203159E-01
                   4.8600             7.570471E-02            -3.593609E-02            -1.080423E-04             8.658764E-03            -2.738537E-02             4.471463E-01             5.860392E-02             4.197609E-01
                   5.0400             7.595053E-02            -3.724596E-02            -1.119744E-04             8.979826E-03            -2.837811E-02             4.475915E-01             5.859942E-02             4.192134E-01
                   5.2200             7.620177E-02            -3.855367E-02            -1.158994E-04             9.301359E-03            -2.936821E-02             4.480415E-01             5.859489E-02             4.186733E-01
                   5.4000             7.645835E-02            -3.985915E-02            -1.198170E-04             9.623361E-03            -3.035561E-02             4.484963E-01             5.859034E-02             4.181407E-01
                   5.5800             7.672016E-02            -4.116232E-02            -1.237270E-04             9.945830E-03            -3.134022E-02             4.489556E-01             5.858578E-02             4.176154E-01
                   5.7600             7.698713E-02            -4.246312E-02            -1.276291E-04             1.026876E-02            -3.232199E-02             4.494514E-01             5.861312E-02             4.171295E-01
                   5.9400             7.725916E-02            -4.376145E-02            -1.315232E-04             1.059216E-02            -3.330082E-02             4.499206E-01             5.860937E-02             4.166198E-01
                   6.1200             7.753616E-02            -4.505726E-02            -1.354088E-04             1.091601E-02            -3.427666E-02             4.503942E-01             5.860561E-02             4.161175E-01
                   6.3000             7.781805E-02            -4.635047E-02            -1.392859E-04             1.124031E-02            -3.524944E-02             4.508720E-01             5.860184E-02             4.156226E-01
                   6.4800             7.810475E-02            -4.764099E-02            -1.431541E-04             1.156507E-02            -3.621907E-02             4.513541E-01             5.859807E-02             4.151350E-01
                   6.6600             7.839617E-02            -4.892876E-02            -1.470132E-04             1.189028E-02            -3.718550E-02             4.518403E-01             5.859430E-02             4.146548E-01
                   6.8400             7.869224E-02            -5.021370E-02            -1.508630E-04             1.221593E-02            -3.814864E-02             4.523306E-01             5.859054E-02             4.141820E-01
                   7.0200             7.899286E-02            -5.149575E-02            -1.547032E-04             1.254202E-02            -3.910844E-02             4.528249E-01             5.858678E-02             4.137165E-01
                   7.2000             7.929797E-02            -5.277482E-02            -1.585336E-04             1.286854E-02            -4.006482E-02             4.533232E-01             5.858304E-02             4.132583E-01
                   7.3800             7.960749E-02            -5.405085E-02            -1.623539E-04             1.319549E-02            -4.101772E-02             4.538253E-01             5.857931E-02             4.128076E-01
                   7.5600             7.992134E-02            -5.532376E-02            -1.661640E-04             1.352286E-02            -4.196707E-02             4.543312E-01             5.857560E-02             4.123641E-01
                   7.7400             8.023944E-02            -5.659348E-02            -1.699635E-04             1.385065E-02            -4.291280E-02             4.548409E-01             5.857192E-02             4.119281E-01
                   7.9200             8.056174E-02            -5.785994E-02            -1.737523E-04             1.417884E-02            -4.385485E-02             4.553543E-01             5.856826E-02             4.114995E-01
                   8.1000             8.088814E-02            -5.912306E-02            -1.775301E-04             1.450744E-02            -4.479316E-02             4.558713E-01             5.856464E-02             4.110782E-01
                   8.2800             8.121858E-02            -6.038278E-02            -1.812966E-04             1.483642E-02            -4.572765E-02             4.563920E-01             5.856105E-02             4.106643E-01
                   8.4600             8.155300E-02            -6.163902E-02            -1.850517E-04             1.516579E-02            -4.665828E-02             4.569161E-01             5.855749E-02             4.102579E-01
