                   Degree                 Q1[m3/s]                 Q2[m3/s]                Q3c[m3/s]                Q3s[m3/s]                 Q4[m3/s]                Q5a[m3/s]                Q5b[m3/s]                Q6c[m3/s]                Q6s[m3/s]                 Q7[m3/s]                 Q8[m3/s]                Q9a[m3/s]                Q9b[m3/s]
                   0.0000             9.095341E-07             6.374023E-08             9.095699E-07             1.457522E-15             2.378139E-08             1.113201E-07             9.809312E-07            -3.582393E-11            -5.643026E-20             8.457939E-07            -1.320324E-07            -1.314520E-07             5.823094E-07
                   0.1800             9.096605E-07             6.380943E-08             9.091210E-07             5.753690E-10             2.377150E-08             1.112728E-07             9.809312E-07            -3.576266E-11            -1.560127E-14             8.458511E-07            -1.320617E-07            -1.314800E-07             5.823094E-07
                   0.3600             9.097717E-07             6.387023E-08             9.086571E-07             1.150351E-09             2.376264E-08             1.112313E-07             9.809312E-07            -3.570705E-11            -3.118813E-14             8.459015E-07            -1.320870E-07            -1.315051E-07             5.823094E-07
                   0.5400             9.098693E-07             6.392364E-08             9.081808E-07             1.724217E-09             2.375485E-08             1.111950E-07             9.809312E-07            -3.565628E-11            -4.681064E-14             8.459457E-07            -1.321091E-07            -1.315272E-07             5.823094E-07
                   0.7200             9.099537E-07             6.396979E-08             9.076923E-07             2.297018E-09             2.374813E-08             1.111635E-07             9.809312E-07            -3.561024E-11            -6.247215E-14             8.459839E-07            -1.321282E-07            -1.315462E-07             5.823094E-07
                   0.9000             9.100246E-07             6.400863E-08             9.071913E-07             2.869018E-09             2.374246E-08             1.111370E-07             9.809312E-07            -3.556900E-11            -7.816387E-14             8.460160E-07            -1.321443E-07            -1.315623E-07             5.823094E-07
                   1.0800             9.100825E-07             6.404029E-08             9.066777E-07             3.440489E-09             2.373785E-08             1.111155E-07             9.809312E-07            -3.553245E-11            -9.387597E-14             8.460422E-07            -1.321574E-07            -1.315754E-07             5.823094E-07
                   1.2600             9.101272E-07             6.406474E-08             9.061511E-07             4.011704E-09             2.373428E-08             1.110988E-07             9.809312E-07            -3.550064E-11            -1.095989E-13             8.460625E-07            -1.321675E-07            -1.315856E-07             5.823094E-07
                   1.4400             9.101591E-07             6.408216E-08             9.056117E-07             4.582911E-09             2.373174E-08             1.110869E-07             9.809312E-07            -3.547345E-11            -1.253241E-13             8.460769E-07            -1.321747E-07            -1.315928E-07             5.823094E-07
                   1.6200             9.101782E-07             6.409264E-08             9.050595E-07             5.154340E-09             2.373022E-08             1.110798E-07             9.809312E-07            -3.545083E-11            -1.410441E-13             8.460856E-07            -1.321791E-07            -1.315971E-07             5.823094E-07
                   1.8000             9.101866E-07             6.409724E-08             9.044961E-07             5.726117E-09             2.372953E-08             1.110767E-07             9.809312E-07            -3.543210E-11            -1.567545E-13             8.460894E-07            -1.321809E-07            -1.315990E-07             5.823094E-07
                   1.9800             9.101931E-07             6.410077E-08             9.039307E-07             6.297936E-09             2.372902E-08             1.110743E-07             9.809312E-07            -3.541407E-11            -1.724625E-13             8.460923E-07            -1.321824E-07            -1.316005E-07             5.823094E-07
                   2.1600             9.101995E-07             6.410430E-08             9.033654E-07             6.869723E-09             2.372851E-08             1.110719E-07             9.809312E-07            -3.539604E-11            -1.881695E-13             8.460952E-07            -1.321839E-07            -1.316019E-07             5.823094E-07
                   2.3400             9.102059E-07             6.410779E-08             9.028000E-07             7.441498E-09             2.372798E-08             1.110695E-07             9.809312E-07            -3.537804E-11            -2.038746E-13             8.460981E-07            -1.321853E-07            -1.316034E-07             5.823094E-07
                   2.5200             9.102124E-07             6.411133E-08             9.022347E-07             8.013281E-09             2.372747E-08             1.110671E-07             9.809312E-07            -3.536001E-11            -2.195759E-13             8.461010E-07            -1.321867E-07            -1.316049E-07             5.823094E-07
                   2.7000             9.102189E-07             6.411488E-08             9.016694E-07             8.585087E-09             2.372695E-08             1.110647E-07             9.809312E-07            -3.534198E-11            -2.352728E-13             8.461040E-07            -1.321882E-07            -1.316064E-07             5.823094E-07
                   2.8800             9.102254E-07             6.411843E-08             9.011040E-07             9.156931E-09             2.372644E-08             1.110622E-07             9.809312E-07            -3.532395E-11            -2.509643E-13             8.461069E-07            -1.321897E-07            -1.316078E-07             5.823094E-07
                   3.0600             9.102319E-07             6.412199E-08             9.005386E-07             9.728825E-09             2.372592E-08             1.110598E-07             9.809312E-07            -3.530592E-11            -2.666497E-13             8.461099E-07            -1.321912E-07            -1.316093E-07             5.823094E-07
                   3.2400             9.102383E-07             6.412550E-08             8.999731E-07             1.030078E-08             2.372539E-08             1.110574E-07             9.809312E-07            -3.528794E-11            -2.823286E-13             8.461128E-07            -1.321926E-07            -1.316108E-07             5.823094E-07
                   3.4200             9.102448E-07             6.412908E-08             8.994076E-07             1.087280E-08             2.372487E-08             1.110550E-07             9.809312E-07            -3.526992E-11            -2.979998E-13             8.461157E-07            -1.321941E-07            -1.316123E-07             5.823094E-07
                   3.6000             9.102514E-07             6.413266E-08             8.988420E-07             1.144489E-08             2.372435E-08             1.110526E-07             9.809312E-07            -3.525190E-11            -3.136634E-13             8.461187E-07            -1.321956E-07            -1.316137E-07             5.823094E-07
                   3.7800             9.102579E-07             6.413625E-08             8.982764E-07             1.201706E-08             2.372383E-08             1.110501E-07             9.809312E-07            -3.523388E-11            -3.293189E-13             8.461217E-07            -1.321970E-07            -1.316152E-07             5.823094E-07
                   3.9600             9.102645E-07             6.413984E-08             8.977108E-07             1.258930E-08             2.372331E-08             1.110477E-07             9.809312E-07            -3.521586E-11            -3.449663E-13             8.461247E-07            -1.321985E-07            -1.316167E-07             5.823094E-07
                   4.1400             9.102711E-07             6.414345E-08             8.971450E-07             1.316162E-08             2.372278E-08             1.110452E-07             9.809312E-07            -3.519785E-11            -3.606056E-13             8.461276E-07            -1.322000E-07            -1.316182E-07             5.823094E-07
                   4.3200             9.102776E-07             6.414701E-08             8.965791E-07             1.373401E-08             2.372225E-08             1.110428E-07             9.809312E-07            -3.517988E-11            -3.762375E-13             8.461306E-07            -1.322015E-07            -1.316197E-07             5.823094E-07
