                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             7.599901E-16             1.174622E+02             7.599901E-16             8.151973E+00             0.000000E+00             1.256142E+02             3.145412E-02             1.675615E-05             2.240362E-01             4.333272E-02             6.081797E-01             4.694586E-01             1.257589E+01             1.049235E+01             7.955606E+00             2.720536E+01
                   0.1800             6.181026E+01             1.049586E+02             4.249981E-02             7.292996E+00             6.185276E+01             1.122516E+02             1.363099E-01             3.304356E-03             2.152875E-01             4.333219E-02             5.732557E-01             5.274865E-01             1.257585E+01             1.018553E+01             7.938931E+00             2.720536E+01
                   0.3600             6.237646E+01             9.255699E+01             5.335971E-06             6.438131E+00             6.237646E+01             9.899512E+01             1.276185E-01             5.336300E-03             2.272445E-01             4.333046E-02             5.733890E-01             5.004386E-01             1.257569E+01             1.019142E+01             7.938006E+00             2.720536E+01
                   0.5400             6.249521E+01             8.016402E+01             6.155251E-03             5.581224E+00             6.250137E+01             8.574524E+01             1.257745E-01             7.164356E-03             2.289346E-01             4.332758E-02             5.737389E-01             4.730760E-01             1.257541E+01             1.020022E+01             7.938506E+00             2.720536E+01
                   0.7200             6.244529E+01             6.778529E+01             1.216015E-02             4.723040E+00             6.245745E+01             7.250832E+01             1.210365E-01             8.941760E-03             2.301612E-01             4.332355E-02             5.742044E-01             4.456914E-01             1.257503E+01             1.021102E+01             7.937673E+00             2.720536E+01
                   0.9000             6.234269E+01             5.542967E+01             1.508266E-02             3.864575E+00             6.235777E+01             5.929424E+01             1.203841E-01             1.068447E-02             2.310907E-01             4.331836E-02             5.747427E-01             4.184231E-01             1.257455E+01             1.022339E+01             7.938363E+00             2.720536E+01
                   1.0800             6.222908E+01             4.311127E+01             1.632968E-02             3.007191E+00             6.224541E+01             4.611846E+01             1.181532E-01             1.239114E-02             2.317752E-01             4.331203E-02             5.753381E-01             3.913259E-01             1.257395E+01             1.023716E+01             7.937563E+00             2.720536E+01
                   1.2600             6.212308E+01             3.085788E+01             1.685534E-02             2.153202E+00             6.213993E+01             3.301108E+01             1.178692E-01             1.406090E-02             2.322341E-01             4.330454E-02             5.759832E-01             3.644233E-01             1.257324E+01             1.025221E+01             7.938435E+00             2.720536E+01
                   1.4400             6.202981E+01             1.874089E+01             1.708881E-02             1.307964E+00             6.204690E+01             2.004885E+01             1.181994E-01             1.569539E-02             2.324757E-01             4.329590E-02             5.766752E-01             3.377364E-01             1.257243E+01             1.026849E+01             7.937667E+00             2.720536E+01
                   1.6200             6.195093E+01             7.063735E+00             1.721128E-02             4.930222E-01             6.196814E+01             7.556757E+00             1.181337E-01             1.729730E-02             2.325067E-01             4.328611E-02             5.774121E-01             3.112741E-01             1.257150E+01             1.028595E+01             7.936877E+00             2.720536E+01
                   1.8000             6.188677E+01             1.315251E+00             1.729213E-02             9.179429E-02             6.190406E+01             1.407045E+00             1.182455E-01             1.886975E-02             2.323605E-01             4.327517E-02             5.781890E-01             2.850204E-01             1.257047E+01             1.030453E+01             7.938016E+00             2.720536E+01
                   1.9800             6.183688E+01             1.330041E+00             1.736021E-02             9.281908E-02             6.185424E+01             1.422860E+00             1.184012E-01             2.041560E-02             2.321808E-01             4.326308E-02             5.789867E-01             2.588473E-01             1.256933E+01             1.032413E+01             7.937273E+00             2.720536E+01
                   2.1600             6.180058E+01             1.346293E+00             1.742638E-02             9.394573E-02             6.181801E+01             1.440239E+00             1.185436E-01             2.193745E-02             2.320023E-01             4.324985E-02             5.798008E-01             2.327281E-01             1.256808E+01             1.034473E+01             7.936513E+00             2.720536E+01
                   2.3400             6.177715E+01             1.363943E+00             1.749496E-02             9.516968E-02             6.179464E+01             1.459113E+00             1.187366E-01             2.343753E-02             2.318250E-01             4.323546E-02             5.806313E-01             2.066613E-01             1.256673E+01             1.036630E+01             7.937961E+00             2.720536E+01
                   2.5200             6.176578E+01             1.382936E+00             1.756766E-02             9.648716E-02             6.178335E+01             1.479423E+00             1.189470E-01             2.491776E-02             2.316491E-01             4.321993E-02             5.814783E-01             1.806481E-01             1.256526E+01             1.038884E+01             7.937261E+00             2.720536E+01
                   2.7000             6.176571E+01             1.403231E+00             1.764493E-02             9.789526E-02             6.178336E+01             1.501126E+00             1.191739E-01             2.637977E-02             2.314744E-01             4.320326E-02             5.823417E-01             1.546888E-01             1.256369E+01             1.041232E+01             7.936549E+00             2.720536E+01
                   2.8800             6.177615E+01             1.424789E+00             1.772682E-02             9.939126E-02             6.179388E+01             1.524180E+00             1.194164E-01             2.782499E-02             2.313010E-01             4.318544E-02             5.832217E-01             1.287824E-01             1.256201E+01             1.043675E+01             7.935824E+00             2.720536E+01
                   3.0600             6.179633E+01             1.447574E+00             1.781323E-02             1.009726E-01             6.181415E+01             1.548547E+00             1.196738E-01             2.925466E-02             2.311289E-01             4.316647E-02             5.841182E-01             1.029303E-01             1.256023E+01             1.046209E+01             7.935089E+00             2.720536E+01
                   3.2400             6.182549E+01             1.471519E+00             1.790407E-02             1.026346E-01             6.184339E+01             1.574154E+00             1.199774E-01             3.066986E-02             2.309581E-01             4.314637E-02             5.850313E-01             7.713149E-02             1.255833E+01             1.048835E+01             7.937058E+00             2.720536E+01
                   3.4200             6.186283E+01             1.496657E+00             1.799913E-02             1.043796E-01             6.188083E+01             1.601037E+00             1.202618E-01             3.207155E-02             2.307885E-01             4.312512E-02             5.859610E-01             5.138549E-02             1.255633E+01             1.051550E+01             7.936400E+00             2.720536E+01
                   3.6000             6.190760E+01             1.522931E+00             1.809800E-02             1.062035E-01             6.192570E+01             1.629135E+00             1.205582E-01             3.346059E-02             2.306202E-01             4.310274E-02             5.869074E-01             2.569242E-02             1.255422E+01             1.054353E+01             7.935733E+00             2.720536E+01
                   3.7800             6.195903E+01             1.550314E+00             1.820050E-02             1.081044E-01             6.197723E+01             1.658418E+00             1.208659E-01             3.483776E-02             2.304531E-01             4.307922E-02             5.878704E-01             5.209742E-05             1.255201E+01             1.057242E+01             7.935058E+00             2.720536E+01
                   3.9600             6.201636E+01             1.578781E+00             1.830641E-02             1.100806E-01             6.203467E+01             1.688862E+00             1.211839E-01             3.620374E-02             2.302873E-01             4.305456E-02             5.888501E-01             2.553660E-02             1.254969E+01             1.060217E+01             7.934375E+00             2.720536E+01
                   4.1400             6.207883E+01             1.608253E+00             1.841572E-02             1.121266E-01             6.209725E+01             1.720379E+00             1.215439E-01             3.755916E-02             2.301228E-01             4.302876E-02             5.898466E-01             5.107344E-02             1.254726E+01             1.063276E+01             7.933685E+00             2.720536E+01
                   4.3200             6.214564E+01             1.638818E+00             1.852784E-02             1.142484E-01             6.216417E+01             1.753066E+00             1.218797E-01             3.890461E-02             2.299594E-01             4.300184E-02             5.908597E-01             7.655964E-02             1.254472E+01             1.066417E+01             7.936358E+00             2.720536E+01
                   4.5000             6.221603E+01             1.670403E+00             1.864256E-02             1.164411E-01             6.223467E+01             1.786844E+00             1.222229E-01             4.024064E-02             2.297973E-01             4.297378E-02             5.918896E-01             1.019955E-01             1.254208E+01             1.069639E+01             7.935762E+00             2.720536E+01
                   4.6800             6.228923E+01             1.702925E+00             1.875983E-02             1.186987E-01             6.230799E+01             1.821624E+00             1.226052E-01             4.156772E-02             2.296364E-01             4.294459E-02             5.929363E-01             1.273821E-01             1.253933E+01             1.072940E+01             7.935161E+00             2.720536E+01
                   4.8600             6.236444E+01             1.736496E+00             1.887916E-02             1.210290E-01             6.238332E+01             1.857525E+00             1.229602E-01             4.288635E-02             2.294767E-01             4.291427E-02             5.939996E-01             1.527203E-01             1.253648E+01             1.076320E+01             7.934556E+00             2.720536E+01
                   5.0400             6.244087E+01             1.771036E+00             1.900026E-02             1.234265E-01             6.245987E+01             1.894462E+00             1.233524E-01             4.419695E-02             2.293182E-01             4.288283E-02             5.950798E-01             1.780111E-01             1.253352E+01             1.079776E+01             7.933946E+00             2.720536E+01
                   5.2200             6.251776E+01             1.806457E+00             1.912311E-02             1.258850E-01             6.253688E+01             1.932342E+00             1.237150E-01             4.549991E-02             2.291609E-01             4.285026E-02             5.961767E-01             2.032554E-01             1.253046E+01             1.083308E+01             7.933333E+00             2.720536E+01
                   5.4000             6.259426E+01             1.842892E+00             1.924708E-02             1.284138E-01             6.261351E+01             1.971306E+00             1.240797E-01             4.679566E-02             2.290048E-01             4.281658E-02             5.972904E-01             2.284547E-01             1.252729E+01             1.086914E+01             7.932717E+00             2.720536E+01
                   5.5800             6.266961E+01             1.880192E+00             1.937201E-02             1.310024E-01             6.268898E+01             2.011194E+00             1.244784E-01             4.808455E-02             2.288499E-01             4.278177E-02             5.984209E-01             2.536099E-01             1.252402E+01             1.090593E+01             7.932099E+00             2.720536E+01
                   5.7600             6.274297E+01             1.918455E+00             1.949771E-02             1.336578E-01             6.276246E+01             2.052113E+00             1.248441E-01             4.936694E-02             2.286961E-01             4.274584E-02             5.995682E-01             2.787228E-01             1.252065E+01             1.094344E+01             7.935801E+00             2.720536E+01
                   5.9400             6.281353E+01             1.957640E+00             1.962362E-02             1.363769E-01             6.283315E+01             2.094017E+00             1.252084E-01             5.064318E-02             2.285435E-01             4.270880E-02             6.007322E-01             3.037945E-01             1.251717E+01             1.098164E+01             7.935293E+00             2.720536E+01
                   6.1200             6.288049E+01             1.997654E+00             1.974958E-02             1.391535E-01             6.290024E+01             2.136808E+00             1.256032E-01             5.191359E-02             2.283920E-01             4.267065E-02             6.019131E-01             3.288267E-01             1.251358E+01             1.102054E+01             7.934784E+00             2.720536E+01
                   6.3000             6.294300E+01             2.038601E+00             1.987535E-02             1.419945E-01             6.296288E+01             2.180596E+00             1.259612E-01             5.317849E-02             2.282417E-01             4.263139E-02             6.031107E-01             3.538211E-01             1.250989E+01             1.106011E+01             7.934274E+00             2.720536E+01
