                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             5.000000E-08             1.010200E+02             3.038646E+02             3.429852E+05             1.158489E+00             4.301880E+05             3.900463E+03             1.866842E-05             1.006515E+03             2.713573E-02             5.792443E-08             0.000000E+00             0.000000E+00
                   0.1800             5.005066E-08             1.108305E+02             3.121211E+02             3.434761E+05             1.237318E+00             4.384793E+05             3.900787E+03             1.911783E-05             1.007009E+03             2.728173E-02             6.074757E-08             0.000000E+00             0.000000E+00
                   0.3600             5.009648E-08             1.108557E+02             3.140890E+02             3.448372E+05             1.229825E+00             4.404610E+05             3.907051E+03             1.921096E-05             1.007100E+03             2.742585E-02             6.042507E-08             0.000000E+00             0.000000E+00
                   0.5400             5.013763E-08             1.108562E+02             3.148606E+02             3.453763E+05             1.226809E+00             4.412381E+05             3.909521E+03             1.924740E-05             1.007136E+03             2.748227E-02             6.032362E-08             0.000000E+00             0.000000E+00
                   0.7200             5.017429E-08             1.108480E+02             3.151544E+02             3.455864E+05             1.225572E+00             4.415340E+05             3.910482E+03             1.926126E-05             1.007150E+03             2.750374E-02             6.030678E-08             0.000000E+00             0.000000E+00
                   0.9000             5.020665E-08             1.108375E+02             3.152602E+02             3.456666E+05             1.225043E+00             4.416406E+05             3.910847E+03             1.926626E-05             1.007155E+03             2.751147E-02             6.032049E-08             0.000000E+00             0.000000E+00
                   1.0800             5.023489E-08             1.108270E+02             3.152931E+02             3.456957E+05             1.224799E+00             4.416737E+05             3.910979E+03             1.926781E-05             1.007156E+03             2.751387E-02             6.034353E-08             0.000000E+00             0.000000E+00
                   1.2600             5.025918E-08             1.108175E+02             3.152985E+02             3.457051E+05             1.224674E+00             4.416791E+05             3.911021E+03             1.926806E-05             1.007156E+03             2.751426E-02             6.036764E-08             0.000000E+00             0.000000E+00
                   1.4400             5.027970E-08             1.108094E+02             3.152941E+02             3.457069E+05             1.224601E+00             4.416748E+05             3.911028E+03             1.926785E-05             1.007156E+03             2.751394E-02             6.038970E-08             0.000000E+00             0.000000E+00
                   1.6200             5.029663E-08             1.108027E+02             3.152871E+02             3.457060E+05             1.224554E+00             4.416677E+05             3.911023E+03             1.926752E-05             1.007156E+03             2.751342E-02             6.040858E-08             0.000000E+00             0.000000E+00
