                   Degree                   P1[Pa]                   P2[Pa]                   P3[Pa]                   P4[Pa]                   P5[Pa]                   P6[Pa]                   P7[Pa]                   P8[Pa]                   P9[Pa]                  P3a[Pa]
                   0.0000             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084233E+05             3.086327E+05             3.084136E+05             2.002484E+05             1.983500E+05             4.341410E+05
                   0.1800             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084233E+05             3.086327E+05             3.084136E+05             2.003116E+05             1.984132E+05             4.342582E+05
                   0.3600             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084233E+05             3.086327E+05             3.084136E+05             2.003690E+05             1.984706E+05             4.343666E+05
                   0.5400             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084233E+05             3.086327E+05             3.084136E+05             2.004221E+05             1.985237E+05             4.344668E+05
                   0.7200             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.004710E+05             1.985726E+05             4.345590E+05
                   0.9000             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.005155E+05             1.986171E+05             4.346430E+05
                   1.0800             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.005559E+05             1.986575E+05             4.347191E+05
                   1.2600             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.005919E+05             1.986935E+05             4.347872E+05
                   1.4400             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.006238E+05             1.987254E+05             4.348473E+05
                   1.6200             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.006515E+05             1.987531E+05             4.348995E+05
                   1.8000             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.006750E+05             1.987766E+05             4.349438E+05
                   1.9800             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.006943E+05             1.987959E+05             4.349803E+05
                   2.1600             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007095E+05             1.988111E+05             4.350089E+05
                   2.3400             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007205E+05             1.988221E+05             4.350297E+05
                   2.5200             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007274E+05             1.988290E+05             4.350427E+05
                   2.7000             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007304E+05             1.988320E+05             4.350484E+05
                   2.8800             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007323E+05             1.988339E+05             4.350521E+05
                   3.0600             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007343E+05             1.988359E+05             4.350559E+05
                   3.2400             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007363E+05             1.988379E+05             4.350597E+05
                   3.4200             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007384E+05             1.988399E+05             4.350634E+05
                   3.6000             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007403E+05             1.988419E+05             4.350672E+05
                   3.7800             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007423E+05             1.988439E+05             4.350710E+05
                   3.9600             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007444E+05             1.988459E+05             4.350748E+05
                   4.1400             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007464E+05             1.988480E+05             4.350787E+05
                   4.3200             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007484E+05             1.988500E+05             4.350825E+05
                   4.5000             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007505E+05             1.988521E+05             4.350863E+05
                   4.6800             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007525E+05             1.988540E+05             4.350902E+05
                   4.8600             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007545E+05             1.988561E+05             4.350940E+05
                   5.0400             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007566E+05             1.988581E+05             4.350979E+05
                   5.2200             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007586E+05             1.988602E+05             4.351018E+05
                   5.4000             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007607E+05             1.988623E+05             4.351056E+05
                   5.5800             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007627E+05             1.988643E+05             4.351095E+05
                   5.7600             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007648E+05             1.988664E+05             4.351134E+05
                   5.9400             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007668E+05             1.988684E+05             4.351172E+05
                   6.1200             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007689E+05             1.988705E+05             4.351211E+05
                   6.3000             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007709E+05             1.988725E+05             4.351250E+05
                   6.4800             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007730E+05             1.988745E+05             4.351289E+05
                   6.6600             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007750E+05             1.988766E+05             4.351328E+05
                   6.8400             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007771E+05             1.988787E+05             4.351366E+05
                   7.0200             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007791E+05             1.988807E+05             4.351405E+05
                   7.2000             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007812E+05             1.988828E+05             4.351443E+05
                   7.3800             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007832E+05             1.988848E+05             4.351481E+05
                   7.5600             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007852E+05             1.988868E+05             4.351520E+05
                   7.7400             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007873E+05             1.988888E+05             4.351558E+05
                   7.9200             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007893E+05             1.988909E+05             4.351595E+05
                   8.1000             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007913E+05             1.988929E+05             4.351633E+05
                   8.2800             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007932E+05             1.988948E+05             4.351670E+05
                   8.4600             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007952E+05             1.988968E+05             4.351707E+05
                   8.6400             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007972E+05             1.988988E+05             4.351744E+05
                   8.8200             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.007991E+05             1.989007E+05             4.351780E+05
                   9.0000             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.008010E+05             1.989026E+05             4.351816E+05
                   9.1800             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.008029E+05             1.989045E+05             4.351852E+05
                   9.3600             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.008048E+05             1.989064E+05             4.351887E+05
                   9.5400             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.008066E+05             1.989082E+05             4.351922E+05
                   9.7200             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.008085E+05             1.989100E+05             4.351956E+05
                   9.9000             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.008102E+05             1.989118E+05             4.351990E+05
                  10.0800             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.008120E+05             1.989136E+05             4.352023E+05
                  10.2600             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.008137E+05             1.989153E+05             4.352055E+05
                  10.4400             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.008154E+05             1.989170E+05             4.352087E+05
                  10.6200             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.008171E+05             1.989187E+05             4.352118E+05
                  10.8000             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.008187E+05             1.989203E+05             4.352149E+05
                  10.9800             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084232E+05             3.086327E+05             3.084136E+05             2.008202E+05             1.989218E+05             4.352178E+05
