                   Degree              Press.Ratio   Mass_leak_rad_ro[kg/s]      Mass_leak_vef[kg/s]       Mass_leak_vs[kg/s]      Mass_leak_ref[kg/s]    Mass_leak_total[kg/s]
                   0.0000             1.009313E+00             1.222271E-05             7.897561E-06             0.000000E+00             0.000000E+00             2.012027E-05
                   0.1800             1.089157E+00             9.221204E-07             1.088865E-05             0.000000E+00             1.373215E-08             1.182450E-05
                   0.3600             1.088226E+00             6.025622E-07             1.084944E-05             0.000000E+00             2.680787E-08             1.147881E-05
                   0.5400             1.087167E+00             3.822277E-07             1.080718E-05             0.000000E+00             3.922473E-08             1.122863E-05
                   0.7200             1.086098E+00             2.334462E-07             1.076622E-05             0.000000E+00             5.104052E-08             1.105070E-05
                   0.9000             1.085078E+00             1.389512E-07             1.073022E-05             0.000000E+00             6.233698E-08             1.093151E-05
                   1.0800             1.084138E+00             6.698178E-08             1.069355E-05             0.000000E+00             7.320394E-08             1.083373E-05
                   1.2600             1.083291E+00             6.683446E-08             1.066535E-05             0.000000E+00             8.373391E-08             1.081592E-05
                   1.4400             1.082545E+00             6.670478E-08             1.063676E-05             0.000000E+00             9.401770E-08             1.079749E-05
                   1.6200             1.081903E+00             6.659305E-08             1.061380E-05             0.000000E+00             1.041455E-07             1.078453E-05
                   1.8000             1.081365E+00             6.649940E-08             1.059646E-05             0.000000E+00             1.142064E-07             1.077716E-05
                   1.9800             1.080932E+00             6.642386E-08             1.058180E-05             0.000000E+00             1.242881E-07             1.077251E-05
                   2.1600             1.080603E+00             6.636643E-08             1.056982E-05             0.000000E+00             1.344774E-07             1.077066E-05
                   2.3400             1.080378E+00             6.582912E-08             1.056347E-05             0.000000E+00             1.448599E-07             1.077416E-05
                   2.5200             1.080256E+00             6.580749E-08             1.056277E-05             0.000000E+00             1.555202E-07             1.078409E-05
                   2.7000             1.080231E+00             6.580310E-08             1.056165E-05             0.000000E+00             1.665221E-07             1.079397E-05
                   2.8800             1.080239E+00             6.580380E-08             1.056435E-05             0.000000E+00             1.776513E-07             1.080780E-05
                   3.0600             1.080254E+00             6.580530E-08             1.057028E-05             0.000000E+00             1.888228E-07             1.082491E-05
                   3.2400             1.080278E+00             6.580755E-08             1.057352E-05             0.000000E+00             2.000403E-07             1.083937E-05
                   3.4200             1.080309E+00             6.581050E-08             1.057702E-05             0.000000E+00             2.113067E-07             1.085414E-05
                   3.6000             1.080346E+00             6.581405E-08             1.058077E-05             0.000000E+00             2.226241E-07             1.086920E-05
                   3.7800             1.080389E+00             6.581817E-08             1.058475E-05             0.000000E+00             2.339939E-07             1.088456E-05
                   3.9600             1.080437E+00             6.582279E-08             1.058897E-05             0.000000E+00             2.454169E-07             1.090021E-05
                   4.1400             1.080490E+00             6.582783E-08             1.059638E-05             0.000000E+00             2.568931E-07             1.091910E-05
                   4.3200             1.080547E+00             6.633063E-08             1.060104E-05             0.000000E+00             2.684216E-07             1.093579E-05
                   4.5000             1.080606E+00             6.633613E-08             1.060590E-05             0.000000E+00             2.799991E-07             1.095224E-05
                   4.6800             1.080668E+00             6.634189E-08             1.061394E-05             0.000000E+00             2.916263E-07             1.097191E-05
                   4.8600             1.080732E+00             6.634782E-08             1.061919E-05             0.000000E+00             3.032991E-07             1.098884E-05
                   5.0400             1.080797E+00             6.635385E-08             1.062463E-05             0.000000E+00             3.150135E-07             1.100600E-05
                   5.2200             1.080863E+00             6.635992E-08             1.063024E-05             0.000000E+00             3.267652E-07             1.102337E-05
                   5.4000             1.080928E+00             6.636598E-08             1.063900E-05             0.000000E+00             3.385488E-07             1.104391E-05
                   5.5800             1.080993E+00             6.637194E-08             1.064493E-05             0.000000E+00             3.503582E-07             1.106166E-05
                   5.7600             1.081055E+00             6.637774E-08             1.065102E-05             0.000000E+00             3.621867E-07             1.107958E-05
                   5.9400             1.081116E+00             6.638334E-08             1.066022E-05             0.000000E+00             3.740266E-07             1.110063E-05
                   6.1200             1.081173E+00             6.638866E-08             1.066658E-05             0.000000E+00             3.858695E-07             1.111883E-05
                   6.3000             1.081227E+00             6.639362E-08             1.067305E-05             0.000000E+00             3.977063E-07             1.113715E-05
                   6.4800             1.081276E+00             6.639818E-08             1.067964E-05             0.000000E+00             4.095271E-07             1.115557E-05
                   6.6600             1.081320E+00             6.640226E-08             1.068933E-05             0.000000E+00             4.213212E-07             1.117705E-05
                   6.8400             1.081359E+00             6.640580E-08             1.069612E-05             0.000000E+00             4.330771E-07             1.119560E-05
                   7.0200             1.081390E+00             6.640873E-08             1.070300E-05             0.000000E+00             4.447826E-07             1.121419E-05
                   7.2000             1.081415E+00             6.641100E-08             1.070996E-05             0.000000E+00             4.564247E-07             1.123279E-05
                   7.3800             1.081431E+00             6.641254E-08             1.071698E-05             0.000000E+00             4.679897E-07             1.125139E-05
                   7.5600             1.081439E+00             6.641326E-08             1.072407E-05             0.000000E+00             4.794633E-07             1.126995E-05
                   7.7400             1.081438E+00             6.641313E-08             1.073121E-05             0.000000E+00             4.908303E-07             1.128846E-05
                   7.9200             1.081426E+00             6.641207E-08             1.073839E-05             0.000000E+00             5.020749E-07             1.130688E-05
                   8.1000             1.081404E+00             6.641002E-08             1.074561E-05             0.000000E+00             5.131806E-07             1.132520E-05
