                   Degree                 Q1[m3/s]                 Q2[m3/s]                Q3c[m3/s]                Q3s[m3/s]                 Q4[m3/s]                Q5a[m3/s]                Q5b[m3/s]                Q6c[m3/s]                Q6s[m3/s]                 Q7[m3/s]                 Q8[m3/s]                Q9a[m3/s]                Q9b[m3/s]
                   0.0000             1.098217E-06             1.012747E-07             1.098240E-06             1.768500E-15             2.338747E-08             1.094762E-07             1.129829E-06            -2.314264E-11            -3.561452E-20             9.969419E-07            -1.634806E-07            -1.627619E-07             6.706993E-07
                   0.1800             1.098387E-06             1.013682E-07             1.097738E-06             6.720490E-10             2.337417E-08             1.094125E-07             1.129829E-06            -2.307210E-11            -9.032307E-15             9.970189E-07            -1.635203E-07            -1.627993E-07             6.706993E-07
                   0.3600             1.098543E-06             1.014532E-07             1.097223E-06             1.342836E-09             2.336177E-08             1.093545E-07             1.129829E-06            -2.300707E-11            -1.808719E-14             9.970893E-07            -1.635555E-07            -1.628345E-07             6.706993E-07
                   0.5400             1.098686E-06             1.015319E-07             1.096697E-06             2.012113E-09             2.335030E-08             1.093009E-07             1.129829E-06            -2.294620E-11            -2.718528E-14             9.971545E-07            -1.635881E-07            -1.628670E-07             6.706993E-07
                   0.7200             1.098818E-06             1.016041E-07             1.096161E-06             2.679934E-09             2.333976E-08             1.092517E-07             1.129829E-06            -2.288947E-11            -3.632909E-14             9.972143E-07            -1.636180E-07            -1.628970E-07             6.706993E-07
                   0.9000             1.098939E-06             1.016701E-07             1.095615E-06             3.346473E-09             2.333014E-08             1.092067E-07             1.129829E-06            -2.283687E-11            -4.551408E-14             9.972690E-07            -1.636454E-07            -1.629243E-07             6.706993E-07
                   1.0800             1.099048E-06             1.017299E-07             1.095059E-06             4.011940E-09             2.332144E-08             1.091660E-07             1.129829E-06            -2.278833E-11            -5.473326E-14             9.973184E-07            -1.636701E-07            -1.629489E-07             6.706993E-07
                   1.2600             1.099146E-06             1.017832E-07             1.094492E-06             4.676557E-09             2.331365E-08             1.091296E-07             1.129829E-06            -2.274394E-11            -6.397950E-14             9.973626E-07            -1.636922E-07            -1.629711E-07             6.706993E-07
                   1.4400             1.099232E-06             1.018304E-07             1.093914E-06             5.340539E-09             2.330677E-08             1.090975E-07             1.129829E-06            -2.270363E-11            -7.324553E-14             9.974017E-07            -1.637117E-07            -1.629906E-07             6.706993E-07
                   1.6200             1.099307E-06             1.018714E-07             1.093326E-06             6.004097E-09             2.330080E-08             1.090695E-07             1.129829E-06            -2.266736E-11            -8.252416E-14             9.974356E-07            -1.637288E-07            -1.630075E-07             6.706993E-07
                   1.8000             1.099371E-06             1.019062E-07             1.092726E-06             6.667440E-09             2.329573E-08             1.090458E-07             1.129829E-06            -2.263516E-11            -9.180892E-14             9.974644E-07            -1.637432E-07            -1.630219E-07             6.706993E-07
                   1.9800             1.099423E-06             1.019348E-07             1.092115E-06             7.330766E-09             2.329156E-08             1.090263E-07             1.129829E-06            -2.260708E-11            -1.010937E-13             9.974881E-07            -1.637550E-07            -1.630338E-07             6.706993E-07
                   2.1600             1.099464E-06             1.019573E-07             1.091492E-06             7.994277E-09             2.328828E-08             1.090110E-07             1.129829E-06            -2.258300E-11            -1.103718E-13             9.975067E-07            -1.637643E-07            -1.630430E-07             6.706993E-07
                   2.3400             1.099494E-06             1.019735E-07             1.090858E-06             8.658165E-09             2.328590E-08             1.089999E-07             1.129829E-06            -2.256303E-11            -1.196377E-13             9.975202E-07            -1.637710E-07            -1.630498E-07             6.706993E-07
                   2.5200             1.099512E-06             1.019838E-07             1.090212E-06             9.322623E-09             2.328441E-08             1.089929E-07             1.129829E-06            -2.254705E-11            -1.288849E-13             9.975286E-07            -1.637753E-07            -1.630541E-07             6.706993E-07
                   2.7000             1.099521E-06             1.019882E-07             1.089555E-06             9.987796E-09             2.328376E-08             1.089899E-07             1.129829E-06            -2.253490E-11            -1.381091E-13             9.975323E-07            -1.637771E-07            -1.630559E-07             6.706993E-07
                   2.8800             1.099526E-06             1.019911E-07             1.088895E-06             1.065319E-08             2.328333E-08             1.089879E-07             1.129829E-06            -2.252378E-11            -1.473241E-13             9.975347E-07            -1.637783E-07            -1.630571E-07             6.706993E-07
                   3.0600             1.099531E-06             1.019941E-07             1.088235E-06             1.131862E-08             2.328290E-08             1.089859E-07             1.129829E-06            -2.251262E-11            -1.565339E-13             9.975372E-07            -1.637795E-07            -1.630584E-07             6.706993E-07
                   3.2400             1.099537E-06             1.019970E-07             1.087575E-06             1.198410E-08             2.328247E-08             1.089839E-07             1.129829E-06            -2.250146E-11            -1.657384E-13             9.975396E-07            -1.637807E-07            -1.630596E-07             6.706993E-07
                   3.4200             1.099542E-06             1.020000E-07             1.086915E-06             1.264961E-08             2.328203E-08             1.089819E-07             1.129829E-06            -2.249030E-11            -1.749371E-13             9.975421E-07            -1.637820E-07            -1.630608E-07             6.706993E-07
                   3.6000             1.099547E-06             1.020029E-07             1.086255E-06             1.331518E-08             2.328159E-08             1.089799E-07             1.129829E-06            -2.247920E-11            -1.841304E-13             9.975445E-07            -1.637831E-07            -1.630621E-07             6.706993E-07
                   3.7800             1.099553E-06             1.020059E-07             1.085595E-06             1.398080E-08             2.328116E-08             1.089779E-07             1.129829E-06            -2.246805E-11            -1.933168E-13             9.975470E-07            -1.637844E-07            -1.630633E-07             6.706993E-07
                   3.9600             1.099558E-06             1.020089E-07             1.084935E-06             1.464648E-08             2.328072E-08             1.089758E-07             1.129829E-06            -2.245689E-11            -2.024968E-13             9.975495E-07            -1.637856E-07            -1.630645E-07             6.706993E-07
                   4.1400             1.099564E-06             1.020119E-07             1.084274E-06             1.531221E-08             2.328029E-08             1.089738E-07             1.129829E-06            -2.244574E-11            -2.116704E-13             9.975520E-07            -1.637869E-07            -1.630658E-07             6.706993E-07
                   4.3200             1.099569E-06             1.020149E-07             1.083614E-06             1.597799E-08             2.327985E-08             1.089717E-07             1.129829E-06            -2.243459E-11            -2.208377E-13             9.975545E-07            -1.637881E-07            -1.630670E-07             6.706993E-07
                   4.5000             1.099575E-06             1.020179E-07             1.082954E-06             1.664381E-08             2.327941E-08             1.089696E-07             1.129829E-06            -2.242344E-11            -2.299989E-13             9.975570E-07            -1.637894E-07            -1.630683E-07             6.706993E-07
                   4.6800             1.099580E-06             1.020209E-07             1.082293E-06             1.730968E-08             2.327897E-08             1.089676E-07             1.129829E-06            -2.241235E-11            -2.391552E-13             9.975594E-07            -1.637905E-07            -1.630695E-07             6.706993E-07
                   4.8600             1.099586E-06             1.020239E-07             1.081633E-06             1.797557E-08             2.327853E-08             1.089656E-07             1.129829E-06            -2.240120E-11            -2.483052E-13             9.975619E-07            -1.637918E-07            -1.630708E-07             6.706993E-07
                   5.0400             1.099591E-06             1.020270E-07             1.080973E-06             1.864149E-08             2.327809E-08             1.089635E-07             1.129829E-06            -2.239006E-11            -2.574504E-13             9.975644E-07            -1.637931E-07            -1.630720E-07             6.706993E-07
                   5.2200             1.099597E-06             1.020300E-07             1.080312E-06             1.930742E-08             2.327764E-08             1.089614E-07             1.129829E-06            -2.237892E-11            -2.665914E-13             9.975669E-07            -1.637943E-07            -1.630733E-07             6.706993E-07
                   5.4000             1.099603E-06             1.020330E-07             1.079652E-06             1.997335E-08             2.327720E-08             1.089594E-07             1.129829E-06            -2.236777E-11            -2.757288E-13             9.975695E-07            -1.637956E-07            -1.630745E-07             6.706993E-07
                   5.5800             1.099608E-06             1.020361E-07             1.078991E-06             2.063925E-08             2.327676E-08             1.089573E-07             1.129829E-06            -2.235663E-11            -2.848637E-13             9.975720E-07            -1.637969E-07            -1.630758E-07             6.706993E-07
                   5.7600             1.099614E-06             1.020391E-07             1.078331E-06             2.130512E-08             2.327632E-08             1.089552E-07             1.129829E-06            -2.234549E-11            -2.939968E-13             9.975745E-07            -1.637981E-07            -1.630770E-07             6.706993E-07
                   5.9400             1.099619E-06             1.020422E-07             1.077671E-06             2.197093E-08             2.327588E-08             1.089531E-07             1.129829E-06            -2.233435E-11            -3.031293E-13             9.975770E-07            -1.637994E-07            -1.630783E-07             6.706993E-07
                   6.1200             1.099625E-06             1.020452E-07             1.077011E-06             2.263667E-08             2.327543E-08             1.089510E-07             1.129829E-06            -2.232321E-11            -3.122624E-13             9.975796E-07            -1.638007E-07            -1.630796E-07             6.706993E-07
                   6.3000             1.099630E-06             1.020482E-07             1.076351E-06             2.330231E-08             2.327498E-08             1.089490E-07             1.129829E-06            -2.231213E-11            -3.213986E-13             9.975820E-07            -1.638018E-07            -1.630809E-07             6.706993E-07
                   6.4800             1.099636E-06             1.020512E-07             1.075691E-06             2.396783E-08             2.327454E-08             1.089470E-07             1.129829E-06            -2.230098E-11            -3.305368E-13             9.975846E-07            -1.638031E-07            -1.630821E-07             6.706993E-07
                   6.6600             1.099641E-06             1.020543E-07             1.075031E-06             2.463319E-08             2.327410E-08             1.089449E-07             1.129829E-06            -2.228983E-11            -3.396797E-13             9.975871E-07            -1.638044E-07            -1.630834E-07             6.706993E-07
                   6.8400             1.099647E-06             1.020573E-07             1.074371E-06             2.529838E-08             2.327366E-08             1.089428E-07             1.129829E-06            -2.227868E-11            -3.488291E-13             9.975896E-07            -1.638057E-07            -1.630846E-07             6.706993E-07
                   7.0200             1.099652E-06             1.020604E-07             1.073712E-06             2.596336E-08             2.327321E-08             1.089407E-07             1.129829E-06            -2.226753E-11            -3.579865E-13             9.975921E-07            -1.638069E-07            -1.630859E-07             6.706993E-07
                   7.2000             1.099658E-06             1.020634E-07             1.073053E-06             2.662811E-08             2.327278E-08             1.089387E-07             1.129829E-06            -2.225637E-11            -3.671539E-13             9.975946E-07            -1.638082E-07            -1.630871E-07             6.706993E-07
                   7.3800             1.099664E-06             1.020664E-07             1.072394E-06             2.729258E-08             2.327234E-08             1.089366E-07             1.129829E-06            -2.224521E-11            -3.763331E-13             9.975971E-07            -1.638094E-07            -1.630883E-07             6.706993E-07
                   7.5600             1.099669E-06             1.020694E-07             1.071735E-06             2.795675E-08             2.327190E-08             1.089346E-07             1.129829E-06            -2.223403E-11            -3.855262E-13             9.975996E-07            -1.638107E-07            -1.630896E-07             6.706993E-07
                   7.7400             1.099674E-06             1.020724E-07             1.071077E-06             2.862057E-08             2.327147E-08             1.089325E-07             1.129829E-06            -2.222286E-11            -3.947354E-13             9.976021E-07            -1.638119E-07            -1.630908E-07             6.706993E-07
                   7.9200             1.099680E-06             1.020754E-07             1.070419E-06             2.928401E-08             2.327104E-08             1.089305E-07             1.129829E-06            -2.221167E-11            -4.039627E-13             9.976045E-07            -1.638132E-07            -1.630920E-07             6.706993E-07
                   8.1000             1.099685E-06             1.020783E-07             1.069761E-06             2.994703E-08             2.327061E-08             1.089285E-07             1.129829E-06            -2.220048E-11            -4.132107E-13             9.976070E-07            -1.638144E-07            -1.630932E-07             6.706993E-07
                   8.2800             1.099691E-06             1.020813E-07             1.069104E-06             3.060959E-08             2.327018E-08             1.089265E-07             1.129829E-06            -2.218927E-11            -4.224816E-13             9.976094E-07            -1.638156E-07            -1.630945E-07             6.706993E-07
                   8.4600             1.099696E-06             1.020842E-07             1.068447E-06             3.127164E-08             2.326976E-08             1.089245E-07             1.129829E-06            -2.217806E-11            -4.317780E-13             9.976118E-07            -1.638168E-07            -1.630956E-07             6.706993E-07
                   8.6400             1.099701E-06             1.020871E-07             1.067791E-06             3.193315E-08             2.326934E-08             1.089225E-07             1.129829E-06            -2.216683E-11            -4.411025E-13             9.976142E-07            -1.638180E-07            -1.630968E-07             6.706993E-07
                   8.8200             1.099707E-06             1.020900E-07             1.067135E-06             3.259406E-08             2.326892E-08             1.089206E-07             1.129829E-06            -2.215559E-11            -4.504576E-13             9.976166E-07            -1.638192E-07            -1.630980E-07             6.706993E-07
                   9.0000             1.099712E-06             1.020928E-07             1.066480E-06             3.325433E-08             2.326851E-08             1.089186E-07             1.129829E-06            -2.214433E-11            -4.598462E-13             9.976189E-07            -1.638204E-07            -1.630992E-07             6.706993E-07
                   9.1800             1.099717E-06             1.020956E-07             1.065826E-06             3.391392E-08             2.326811E-08             1.089167E-07             1.129829E-06            -2.213306E-11            -4.692711E-13             9.976212E-07            -1.638216E-07            -1.631003E-07             6.706993E-07
                   9.3600             1.099722E-06             1.020984E-07             1.065172E-06             3.457277E-08             2.326771E-08             1.089148E-07             1.129829E-06            -2.212177E-11            -4.787350E-13             9.976235E-07            -1.638227E-07            -1.631015E-07             6.706993E-07
                   9.5400             1.099727E-06             1.021011E-07             1.064519E-06             3.523084E-08             2.326731E-08             1.089130E-07             1.129829E-06            -2.211047E-11            -4.882409E-13             9.976258E-07            -1.638239E-07            -1.631026E-07             6.706993E-07
                   9.7200             1.099732E-06             1.021038E-07             1.063866E-06             3.588808E-08             2.326692E-08             1.089111E-07             1.129829E-06            -2.209914E-11            -4.977917E-13             9.976280E-07            -1.638250E-07            -1.631037E-07             6.706993E-07
                   9.9000             1.099737E-06             1.021064E-07             1.063215E-06             3.654444E-08             2.326653E-08             1.089093E-07             1.129829E-06            -2.208780E-11            -5.073905E-13             9.976302E-07            -1.638261E-07            -1.631048E-07             6.706993E-07
                  10.0800             1.099741E-06             1.021090E-07             1.062564E-06             3.719986E-08             2.326616E-08             1.089076E-07             1.129829E-06            -2.207644E-11            -5.170401E-13             9.976324E-07            -1.638272E-07            -1.631058E-07             6.706993E-07
                  10.2600             1.099746E-06             1.021116E-07             1.061914E-06             3.785430E-08             2.326579E-08             1.089058E-07             1.129829E-06            -2.206505E-11            -5.267437E-13             9.976345E-07            -1.638283E-07            -1.631069E-07             6.706993E-07
