                   Degree                T_ecc[Nm]         T_inertia_ro[Nm]         T_inertia_vh[Nm]              T_com_C[Nm]      T_total_no_loss[Nm]               T_loss[Nm]             T_bear_s[Nm]         T_inst_total[Nm]
                   0.0000             7.407762E-02             5.941215E-04             1.787505E-06             2.400031E-05             6.199094E-04             4.590240E-01             5.921789E-02             4.596439E-01
                   0.1800             7.258868E-02            -1.820972E-03            -5.478666E-06             4.608479E-04            -1.365603E-03             4.571558E-01             5.909275E-02             4.557902E-01
                   0.3600             7.269564E-02            -3.597138E-03            -1.082249E-05             7.715352E-04            -2.836426E-03             4.570137E-01             5.909156E-02             4.541773E-01
                   0.5400             7.282255E-02            -5.373391E-03            -1.616652E-05             1.082172E-03            -4.307386E-03             4.568942E-01             5.909138E-02             4.525868E-01
                   0.7200             7.296697E-02            -7.149545E-03            -2.151015E-05             1.392975E-03            -5.778079E-03             4.567948E-01             5.909208E-02             4.510167E-01
                   0.9000             7.312745E-02            -8.925120E-03            -2.685192E-05             1.704059E-03            -7.247913E-03             4.567143E-01             5.909369E-02             4.494664E-01
                   1.0800             7.330304E-02            -1.070001E-02            -3.219146E-05             2.015488E-03            -8.716711E-03             4.566424E-01             5.908671E-02             4.479257E-01
                   1.2600             7.349313E-02            -1.247445E-02            -3.752949E-05             2.327306E-03            -1.018468E-02             4.565968E-01             5.908962E-02             4.464122E-01
                   1.4400             7.369718E-02            -1.424813E-02            -4.286497E-05             2.639550E-03            -1.165144E-02             4.565683E-01             5.909351E-02             4.449168E-01
                   1.6200             7.391473E-02            -1.602097E-02            -4.819770E-05             2.952256E-03            -1.311691E-02             4.565451E-01             5.908721E-02             4.434282E-01
                   1.8000             7.414536E-02            -1.779280E-02            -5.352710E-05             3.265462E-03            -1.458086E-02             4.565370E-01             5.908080E-02             4.419561E-01
                   1.9800             7.438868E-02            -1.956370E-02            -5.885338E-05             3.579206E-03            -1.604334E-02             4.565559E-01             5.908669E-02             4.405126E-01
                   2.1600             7.464426E-02            -2.133341E-02            -6.417575E-05             3.893532E-03            -1.750405E-02             4.565774E-01             5.908066E-02             4.390733E-01
                   2.3400             7.491173E-02            -2.310192E-02            -6.949415E-05             4.208485E-03            -1.896293E-02             4.566264E-01             5.908824E-02             4.376635E-01
                   2.5200             7.519067E-02            -2.486908E-02            -7.480807E-05             4.524114E-03            -2.041977E-02             4.567467E-01             5.908267E-02             4.363269E-01
                   2.7000             7.548067E-02            -2.663479E-02            -8.011718E-05             4.840452E-03            -2.187445E-02             4.573082E-01             5.907703E-02             4.354338E-01
                   2.8800             7.578114E-02            -2.839897E-02            -8.542124E-05             5.157247E-03            -2.332714E-02             4.578956E-01             5.908700E-02             4.345684E-01
                   3.0600             7.609170E-02            -3.016148E-02            -9.071976E-05             5.474400E-03            -2.477780E-02             4.584778E-01             5.908190E-02             4.337000E-01
                   3.2400             7.641208E-02            -3.192224E-02            -9.601250E-05             5.791905E-03            -2.622635E-02             4.590698E-01             5.907675E-02             4.328435E-01
                   3.4200             7.674204E-02            -3.368116E-02            -1.012992E-04             6.109756E-03            -2.767271E-02             4.596712E-01             5.907156E-02             4.319985E-01
                   3.6000             7.708130E-02            -3.543813E-02            -1.065794E-04             6.427951E-03            -2.911676E-02             4.603001E-01             5.908479E-02             4.311834E-01
                   3.7800             7.742960E-02            -3.719304E-02            -1.118527E-04             6.746483E-03            -3.055841E-02             4.609201E-01             5.908022E-02             4.303617E-01
                   3.9600             7.778669E-02            -3.894580E-02            -1.171190E-04             7.065350E-03            -3.199757E-02             4.615486E-01             5.907562E-02             4.295511E-01
                   4.1400             7.815232E-02            -4.069630E-02            -1.223778E-04             7.384547E-03            -3.343413E-02             4.621855E-01             5.907100E-02             4.287513E-01
                   4.3200             7.852624E-02            -4.244444E-02            -1.276288E-04             7.704071E-03            -3.486800E-02             4.628303E-01             5.906636E-02             4.279623E-01
                   4.5000             7.890820E-02            -4.419012E-02            -1.328716E-04             8.023916E-03            -3.629908E-02             4.634828E-01             5.906172E-02             4.271837E-01
                   4.6800             7.929796E-02            -4.593324E-02            -1.381060E-04             8.344082E-03            -3.772727E-02             4.641656E-01             5.907989E-02             4.264384E-01
                   4.8600             7.969530E-02            -4.767371E-02            -1.433315E-04             8.664566E-03            -3.915247E-02             4.648336E-01             5.907593E-02             4.256811E-01
                   5.0400             8.009998E-02            -4.941141E-02            -1.485480E-04             8.985363E-03            -4.057460E-02             4.655085E-01             5.907197E-02             4.249339E-01
                   5.2200             8.051178E-02            -5.114625E-02            -1.537550E-04             9.306471E-03            -4.199354E-02             4.661901E-01             5.906802E-02             4.241966E-01
                   5.4000             8.093048E-02            -5.287814E-02            -1.589522E-04             9.627887E-03            -4.340920E-02             4.668782E-01             5.906406E-02             4.234690E-01
                   5.5800             8.135586E-02            -5.460696E-02            -1.641393E-04             9.949608E-03            -4.482149E-02             4.675726E-01             5.906010E-02             4.227511E-01
                   5.7600             8.178773E-02            -5.633263E-02            -1.693160E-04             1.027163E-02            -4.623031E-02             4.682730E-01             5.905616E-02             4.220427E-01
                   5.9400             8.222587E-02            -5.805503E-02            -1.744819E-04             1.059395E-02            -4.763556E-02             4.689793E-01             5.905222E-02             4.213437E-01
                   6.1200             8.267010E-02            -5.977408E-02            -1.796367E-04             1.091657E-02            -4.903715E-02             4.696911E-01             5.904830E-02             4.206540E-01
                   6.3000             8.312022E-02            -6.148968E-02            -1.847801E-04             1.123947E-02            -5.043498E-02             4.704381E-01             5.907412E-02             4.200031E-01
                   6.4800             8.357606E-02            -6.320171E-02            -1.899117E-04             1.156267E-02            -5.182895E-02             4.711613E-01             5.907097E-02             4.193323E-01
                   6.6600             8.403742E-02            -6.491011E-02            -1.950313E-04             1.188615E-02            -5.321899E-02             4.718895E-01             5.906785E-02             4.186705E-01
                   6.8400             8.450414E-02            -6.661474E-02            -2.001385E-04             1.220991E-02            -5.460497E-02             4.726226E-01             5.906474E-02             4.180176E-01
                   7.0200             8.497605E-02            -6.831554E-02            -2.052331E-04             1.253394E-02            -5.598683E-02             4.733603E-01             5.906166E-02             4.173735E-01
                   7.2000             8.545298E-02            -7.001239E-02            -2.103145E-04             1.285825E-02            -5.736445E-02             4.741026E-01             5.905860E-02             4.167381E-01
                   7.3800             8.593479E-02            -7.170520E-02            -2.153827E-04             1.318282E-02            -5.873776E-02             4.748492E-01             5.905558E-02             4.161114E-01
                   7.5600             8.642131E-02            -7.339388E-02            -2.204372E-04             1.350765E-02            -6.010666E-02             4.755999E-01             5.905259E-02             4.154933E-01
                   7.7400             8.691239E-02            -7.507831E-02            -2.254778E-04             1.383274E-02            -6.147106E-02             4.763547E-01             5.904964E-02             4.148837E-01
                   7.9200             8.740790E-02            -7.675843E-02            -2.305041E-04             1.415807E-02            -6.283087E-02             4.771134E-01             5.904672E-02             4.142825E-01
                   8.1000             8.790770E-02            -7.843412E-02            -2.355158E-04             1.448364E-02            -6.418600E-02             4.778758E-01             5.904385E-02             4.136898E-01
                   8.2800             8.841165E-02            -8.010529E-02            -2.405126E-04             1.480945E-02            -6.553636E-02             4.786418E-01             5.904103E-02             4.131055E-01
                   8.4600             8.891961E-02            -8.177185E-02            -2.454941E-04             1.513547E-02            -6.688187E-02             4.794114E-01             5.903826E-02             4.125295E-01
                   8.6400             8.943147E-02            -8.343370E-02            -2.504602E-04             1.546172E-02            -6.822244E-02             4.801842E-01             5.903554E-02             4.119618E-01
                   8.8200             8.994710E-02            -8.509075E-02            -2.554105E-04             1.578817E-02            -6.955799E-02             4.809603E-01             5.903288E-02             4.114024E-01
                   9.0000             9.046638E-02            -8.674290E-02            -2.603446E-04             1.611482E-02            -7.088843E-02             4.817396E-01             5.903028E-02             4.108512E-01
                   9.1800             9.098920E-02            -8.839007E-02            -2.652623E-04             1.644165E-02            -7.221368E-02             4.825218E-01             5.902774E-02             4.103082E-01
                   9.3600             9.151544E-02            -9.003216E-02            -2.701633E-04             1.676866E-02            -7.353366E-02             4.833070E-01             5.902527E-02             4.097734E-01
                   9.5400             9.204499E-02            -9.166907E-02            -2.750472E-04             1.709584E-02            -7.484828E-02             4.840950E-01             5.902287E-02             4.092467E-01
                   9.7200             9.257775E-02            -9.330072E-02            -2.799138E-04             1.742316E-02            -7.615747E-02             4.848857E-01             5.902055E-02             4.087282E-01
                   9.9000             9.311361E-02            -9.492701E-02            -2.847628E-04             1.775062E-02            -7.746115E-02             4.856790E-01             5.901831E-02             4.082178E-01
                  10.0800             9.365248E-02            -9.654785E-02            -2.895939E-04             1.807820E-02            -7.875925E-02             4.864748E-01             5.901615E-02             4.077156E-01
                  10.2600             9.419425E-02            -9.816316E-02            -2.944067E-04             1.840588E-02            -8.005168E-02             4.872731E-01             5.901408E-02             4.072214E-01
                  10.4400             9.473882E-02            -9.977284E-02            -2.992011E-04             1.873366E-02            -8.133837E-02             4.880737E-01             5.901210E-02             4.067353E-01
                  10.6200             9.528611E-02            -1.013768E-01            -3.039766E-04             1.906152E-02            -8.261925E-02             4.888765E-01             5.901021E-02             4.062573E-01
                  10.8000             9.583601E-02            -1.029749E-01            -3.087331E-04             1.938943E-02            -8.389425E-02             4.896816E-01             5.900842E-02             4.057873E-01
                  10.9800             9.638845E-02            -1.045672E-01            -3.134702E-04             1.971739E-02            -8.516329E-02             4.905370E-01             5.905509E-02             4.053738E-01
                  11.1600             9.694332E-02            -1.061535E-01            -3.181877E-04             2.004536E-02            -8.642631E-02             4.913468E-01             5.905408E-02             4.049205E-01
                  11.3400             9.750055E-02            -1.077337E-01            -3.228852E-04             2.037334E-02            -8.768323E-02             4.921584E-01             5.905317E-02             4.044752E-01
                  11.5200             9.806005E-02            -1.093077E-01            -3.275625E-04             2.070129E-02            -8.893399E-02             4.929719E-01             5.905235E-02             4.040379E-01
                  11.7000             9.862172E-02            -1.108755E-01            -3.322193E-04             2.102921E-02            -9.017853E-02             4.937872E-01             5.905164E-02             4.036087E-01
                  11.8800             9.918550E-02            -1.124370E-01            -3.368553E-04             2.135707E-02            -9.141677E-02             4.946042E-01             5.905103E-02             4.031874E-01
                  12.0600             9.975130E-02            -1.139920E-01            -3.414702E-04             2.168485E-02            -9.264865E-02             4.954228E-01             5.905053E-02             4.027741E-01
                  12.2400             1.003190E-01            -1.155406E-01            -3.460639E-04             2.201252E-02            -9.387411E-02             4.962430E-01             5.905014E-02             4.023689E-01
                  12.4200             1.008886E-01            -1.170825E-01            -3.506360E-04             2.234007E-02            -9.509309E-02             4.970646E-01             5.904986E-02             4.019715E-01
                  12.6000             1.014600E-01            -1.186178E-01            -3.551861E-04             2.266746E-02            -9.630553E-02             4.978877E-01             5.904970E-02             4.015822E-01
                  12.7800             1.020330E-01            -1.201463E-01            -3.597142E-04             2.299468E-02            -9.751136E-02             4.987121E-01             5.904966E-02             4.012008E-01
                  12.9600             1.026077E-01            -1.216680E-01            -3.642199E-04             2.332170E-02            -9.871053E-02             4.995378E-01             5.904974E-02             4.008273E-01
                  13.1400             1.031840E-01            -1.231828E-01            -3.687029E-04             2.364849E-02            -9.990299E-02             5.003106E-01             5.899585E-02             4.004076E-01
                  13.3200             1.037617E-01            -1.246905E-01            -3.731629E-04             2.397503E-02            -1.010887E-01             5.011383E-01             5.899582E-02             4.000496E-01
                  13.5000             1.043407E-01            -1.261912E-01            -3.775998E-04             2.430130E-02            -1.022675E-01             5.019671E-01             5.899595E-02             3.996996E-01
