                             Degree                     Suc.Volume[m3]                    Comp.Volume[m3]               I.Suct.Press._1[kPa]                    I.Suct.Temp.[K]                 I.Disc.Press.[kPa]                    I.Disc.Temp.[K]
                             7.7400                       5.002059E-08                       3.283649E-05                       1.009108E+02                       3.037669E+02                       1.002270E+02                       3.031771E+02
                             7.9200                       5.002517E-08                       3.283605E-05                       1.009108E+02                       3.037669E+02                       1.002289E+02                       3.031787E+02
                             8.1000                       5.003263E-08                       3.283559E-05                       1.009108E+02                       3.037669E+02                       1.002308E+02                       3.031804E+02
                             8.2800                       5.004316E-08                       3.283513E-05                       1.009108E+02                       3.037669E+02                       1.002328E+02                       3.031821E+02
                             8.4600                       5.005692E-08                       3.283465E-05                       1.009108E+02                       3.037669E+02                       1.002349E+02                       3.031839E+02
                             8.6400                       5.007411E-08                       3.283416E-05                       1.009108E+02                       3.037669E+02                       1.002370E+02                       3.031857E+02
                             8.8200                       5.009489E-08                       3.283365E-05                       1.009108E+02                       3.037669E+02                       1.002391E+02                       3.031876E+02
                             9.0000                       5.011945E-08                       3.283313E-05                       1.009108E+02                       3.037669E+02                       1.002414E+02                       3.031895E+02
                             9.1800                       5.014796E-08                       3.283260E-05                       1.009108E+02                       3.037669E+02                       1.002436E+02                       3.031915E+02
                             9.3600                       5.018061E-08                       3.283205E-05                       1.009108E+02                       3.037669E+02                       1.002460E+02                       3.031935E+02
                             9.5400                       5.021757E-08                       3.283149E-05                       1.009108E+02                       3.037669E+02                       1.002484E+02                       3.031956E+02
                             9.7200                       5.025903E-08                       3.283092E-05                       1.009108E+02                       3.037669E+02                       1.002508E+02                       3.031977E+02
                             9.9000                       5.030516E-08                       3.283033E-05                       1.009108E+02                       3.037669E+02                       1.002534E+02                       3.031999E+02
                            10.0800                       5.035613E-08                       3.282972E-05                       1.009108E+02                       3.037669E+02                       1.002560E+02                       3.032021E+02
                            10.2600                       5.041214E-08                       3.282910E-05                       1.009108E+02                       3.037669E+02                       1.002586E+02                       3.032044E+02
                            10.4400                       5.047335E-08                       3.282847E-05                       1.009108E+02                       3.037669E+02                       1.002613E+02                       3.032068E+02
                            10.6200                       5.053994E-08                       3.282782E-05                       1.009108E+02                       3.037669E+02                       1.002641E+02                       3.032092E+02
                            10.8000                       5.061210E-08                       3.282715E-05                       1.009108E+02                       3.037669E+02                       1.002670E+02                       3.032116E+02
                            10.9800                       5.069000E-08                       3.282647E-05                       1.009108E+02                       3.037669E+02                       1.002699E+02                       3.032142E+02
                            11.1600                       5.077382E-08                       3.282578E-05                       1.009108E+02                       3.037669E+02                       1.002728E+02                       3.032167E+02
                            11.3400                       5.086374E-08                       3.282506E-05                       1.009108E+02                       3.037669E+02                       1.002759E+02                       3.032194E+02
                            11.5200                       5.095993E-08                       3.282434E-05                       1.009108E+02                       3.037669E+02                       1.002790E+02                       3.032221E+02
                            11.7000                       5.106258E-08                       3.282359E-05                       1.009108E+02                       3.037669E+02                       1.002822E+02                       3.032248E+02
                            11.8800                       5.117185E-08                       3.282283E-05                       1.009108E+02                       3.037669E+02                       1.002855E+02                       3.032276E+02
                            12.0600                       5.128793E-08                       3.282205E-05                       1.009108E+02                       3.037669E+02                       1.002888E+02                       3.032305E+02
                            12.2400                       5.141100E-08                       3.282126E-05                       1.009108E+02                       3.037669E+02                       1.002922E+02                       3.032334E+02
                            12.4200                       5.154123E-08                       3.282045E-05                       1.009108E+02                       3.037669E+02                       1.002957E+02                       3.032364E+02
                            12.6000                       5.167880E-08                       3.281962E-05                       1.009108E+02                       3.037669E+02                       1.002992E+02                       3.032395E+02
                            12.7800                       5.182389E-08                       3.281877E-05                       1.009108E+02                       3.037669E+02                       1.003028E+02                       3.032426E+02
                            12.9600                       5.197667E-08                       3.281791E-05                       1.009108E+02                       3.037669E+02                       1.003065E+02                       3.032458E+02
                            13.1400                       5.213732E-08                       3.281703E-05                       1.009108E+02                       3.037669E+02                       1.003103E+02                       3.032491E+02
                            13.3200                       5.230601E-08                       3.281613E-05                       1.009108E+02                       3.037669E+02                       1.003141E+02                       3.032524E+02
                            13.5000                       5.248293E-08                       3.281522E-05                       1.009108E+02                       3.037669E+02                       1.003181E+02                       3.032558E+02
                            13.6800                       5.266825E-08                       3.281428E-05                       1.009108E+02                       3.037669E+02                       1.003221E+02                       3.032593E+02
                            13.8600                       5.286215E-08                       3.281333E-05                       1.009108E+02                       3.037669E+02                       1.003261E+02                       3.032628E+02
                            14.0400                       5.306479E-08                       3.281236E-05                       1.009108E+02                       3.037669E+02                       1.003303E+02                       3.032664E+02
                            14.2200                       5.327637E-08                       3.281137E-05                       1.009108E+02                       3.037669E+02                       1.003345E+02                       3.032700E+02
                            14.4000                       5.349705E-08                       3.281036E-05                       1.009108E+02                       3.037669E+02                       1.003389E+02                       3.032738E+02
                            14.5800                       5.372700E-08                       3.280934E-05                       1.009108E+02                       3.037669E+02                       1.003433E+02                       3.032776E+02
                            14.7600                       5.396642E-08                       3.280829E-05                       1.009108E+02                       3.037669E+02                       1.003477E+02                       3.032814E+02
                            14.9400                       5.421546E-08                       3.280722E-05                       1.009108E+02                       3.037669E+02                       1.003523E+02                       3.032854E+02
                            15.1200                       5.447431E-08                       3.280614E-05                       1.009108E+02                       3.037669E+02                       1.003570E+02                       3.032894E+02
                            15.3000                       5.474313E-08                       3.280504E-05                       1.009108E+02                       3.037669E+02                       1.003617E+02                       3.032935E+02
                            15.4800                       5.502212E-08                       3.280391E-05                       1.009108E+02                       3.037669E+02                       1.003665E+02                       3.032977E+02
                            15.6600                       5.531143E-08                       3.280277E-05                       1.009108E+02                       3.037669E+02                       1.003714E+02                       3.033019E+02
                            15.8400                       5.561124E-08                       3.280160E-05                       1.009108E+02                       3.037669E+02                       1.003764E+02                       3.033062E+02
                            16.0200                       5.592174E-08                       3.280042E-05                       1.009108E+02                       3.037669E+02                       1.003815E+02                       3.033106E+02
                            16.2000                       5.624309E-08                       3.279922E-05                       1.009108E+02                       3.037669E+02                       1.003866E+02                       3.033151E+02
                            16.3800                       5.657546E-08                       3.279799E-05                       1.009108E+02                       3.037669E+02                       1.003919E+02                       3.033196E+02
                            16.5600                       5.691904E-08                       3.279674E-05                       1.009108E+02                       3.037669E+02                       1.003972E+02                       3.033242E+02
                            16.7400                       5.727398E-08                       3.279548E-05                       1.009108E+02                       3.037669E+02                       1.004027E+02                       3.033289E+02
                            16.9200                       5.764048E-08                       3.279419E-05                       1.009108E+02                       3.037669E+02                       1.004082E+02                       3.033337E+02
                            17.1000                       5.801870E-08                       3.279288E-05                       1.009108E+02                       3.037669E+02                       1.004138E+02                       3.033385E+02
                            17.2800                       5.840881E-08                       3.279155E-05                       1.009108E+02                       3.037669E+02                       1.004195E+02                       3.033434E+02
                            17.4600                       5.881099E-08                       3.279020E-05                       1.009108E+02                       3.037669E+02                       1.004253E+02                       3.033484E+02
                            17.6400                       5.922540E-08                       3.278883E-05                       1.009108E+02                       3.037669E+02                       1.004312E+02                       3.033535E+02
                            17.8200                       5.965223E-08                       3.278743E-05                       1.009108E+02                       3.037669E+02                       1.004372E+02                       3.033587E+02
                            18.0000                       6.009165E-08                       3.278601E-05                       1.009108E+02                       3.037669E+02                       1.004433E+02                       3.033640E+02
                            18.1800                       6.054382E-08                       3.278458E-05                       1.009108E+02                       3.037669E+02                       1.004495E+02                       3.033693E+02
                            18.3600                       6.100891E-08                       3.278311E-05                       1.009108E+02                       3.037669E+02                       1.004557E+02                       3.033747E+02
                            18.5400                       6.148711E-08                       3.278163E-05                       1.009108E+02                       3.037669E+02                       1.004621E+02                       3.033802E+02
                            18.7200                       6.197858E-08                       3.278012E-05                       1.009108E+02                       3.037669E+02                       1.004686E+02                       3.033858E+02
                            18.9000                       6.248349E-08                       3.277859E-05                       1.009108E+02                       3.037669E+02                       1.004751E+02                       3.033915E+02
                            19.0800                       6.300202E-08                       3.277704E-05                       1.009108E+02                       3.037669E+02                       1.004818E+02                       3.033972E+02
                            19.2600                       6.353433E-08                       3.277547E-05                       1.009108E+02                       3.037669E+02                       1.004886E+02                       3.034031E+02
                            19.4400                       6.408059E-08                       3.277387E-05                       1.009108E+02                       3.037669E+02                       1.004954E+02                       3.034090E+02
                            19.6200                       6.464098E-08                       3.277225E-05                       1.009108E+02                       3.037669E+02                       1.005024E+02                       3.034150E+02
                            19.8000                       6.521567E-08                       3.277060E-05                       1.009108E+02                       3.037669E+02                       1.005095E+02                       3.034211E+02
                            19.9800                       6.580482E-08                       3.276893E-05                       1.009108E+02                       3.037669E+02                       1.005167E+02                       3.034273E+02
                            20.1600                       6.640861E-08                       3.276724E-05                       1.009108E+02                       3.037669E+02                       1.005239E+02                       3.034336E+02
                            20.3400                       6.702720E-08                       3.276552E-05                       1.009108E+02                       3.037669E+02                       1.005313E+02                       3.034399E+02
                            20.5200                       6.766077E-08                       3.276378E-05                       1.009108E+02                       3.037669E+02                       1.005388E+02                       3.034464E+02
                            20.7000                       6.830948E-08                       3.276201E-05                       1.009108E+02                       3.037669E+02                       1.005464E+02                       3.034529E+02
                            20.8800                       6.897350E-08                       3.276022E-05                       1.009108E+02                       3.037669E+02                       1.005541E+02                       3.034596E+02
                            21.0600                       6.965300E-08                       3.275841E-05                       1.009108E+02                       3.037669E+02                       1.005619E+02                       3.034663E+02
                            21.2400                       7.034816E-08                       3.275657E-05                       1.009108E+02                       3.037669E+02                       1.005698E+02                       3.034731E+02
                            21.4200                       7.105912E-08                       3.275470E-05                       1.009108E+02                       3.037669E+02                       1.005778E+02                       3.034801E+02
                            21.6000                       7.178608E-08                       3.275282E-05                       1.009108E+02                       3.037669E+02                       1.005860E+02                       3.034871E+02
                            21.7800                       7.252918E-08                       3.275090E-05                       1.009108E+02                       3.037669E+02                       1.005942E+02                       3.034942E+02
                            21.9600                       7.328861E-08                       3.274896E-05                       1.009108E+02                       3.037669E+02                       1.006026E+02                       3.035014E+02
                            22.1400                       7.406452E-08                       3.274699E-05                       1.009108E+02                       3.037669E+02                       1.006110E+02                       3.035087E+02
                            22.3200                       7.485709E-08                       3.274500E-05                       1.009108E+02                       3.037669E+02                       1.006196E+02                       3.035161E+02
                            22.5000                       7.566647E-08                       3.274298E-05                       1.009108E+02                       3.037669E+02                       1.006283E+02                       3.035236E+02
                            22.6800                       7.649284E-08                       3.274094E-05                       1.009108E+02                       3.037669E+02                       1.006371E+02                       3.035312E+02
                            22.8600                       7.733637E-08                       3.273887E-05                       1.009108E+02                       3.037669E+02                       1.006460E+02                       3.035388E+02
                            23.0400                       7.819721E-08                       3.273678E-05                       1.009108E+02                       3.037669E+02                       1.006550E+02                       3.035466E+02
                            23.2200                       7.907554E-08                       3.273465E-05                       1.009108E+02                       3.037669E+02                       1.006642E+02                       3.035545E+02
                            23.4000                       7.997151E-08                       3.273250E-05                       1.009108E+02                       3.037669E+02                       1.006734E+02                       3.035625E+02
                            23.5800                       8.088530E-08                       3.273033E-05                       1.009108E+02                       3.037669E+02                       1.006828E+02                       3.035706E+02
                            23.7600                       8.181707E-08                       3.272813E-05                       1.009108E+02                       3.037669E+02                       1.006923E+02                       3.035788E+02
                            23.9400                       8.276698E-08                       3.272590E-05                       1.009108E+02                       3.037669E+02                       1.007019E+02                       3.035870E+02
                            24.1200                       8.373520E-08                       3.272364E-05                       1.009108E+02                       3.037669E+02                       1.007116E+02                       3.035954E+02
                            24.3000                       8.472189E-08                       3.272136E-05                       1.009108E+02                       3.037669E+02                       1.007215E+02                       3.036039E+02
                            24.4800                       8.572722E-08                       3.271904E-05                       1.009108E+02                       3.037669E+02                       1.007315E+02                       3.036125E+02
                            24.6600                       8.675134E-08                       3.271670E-05                       1.009108E+02                       3.037669E+02                       1.007416E+02                       3.036212E+02
                            24.8400                       8.779442E-08                       3.271434E-05                       1.009108E+02                       3.037669E+02                       1.007518E+02                       3.036300E+02
                            25.0200                       8.885663E-08                       3.271194E-05                       1.009108E+02                       3.037669E+02                       1.007621E+02                       3.036389E+02
                            25.2000                       8.993812E-08                       3.270952E-05                       1.009108E+02                       3.037669E+02                       1.007726E+02                       3.036479E+02
                            25.3800                       9.103906E-08                       3.270707E-05                       1.009108E+02                       3.037669E+02                       1.007832E+02                       3.036570E+02
                            25.5600                       9.215962E-08                       3.270459E-05                       1.009108E+02                       3.037669E+02                       1.007939E+02                       3.036662E+02
                            25.7400                       9.329994E-08                       3.270208E-05                       1.009108E+02                       3.037669E+02                       1.008047E+02                       3.036756E+02
                            25.9200                       9.446020E-08                       3.269954E-05                       1.009108E+02                       3.037669E+02                       1.008156E+02                       3.036850E+02
                            26.1000                       9.564055E-08                       3.269698E-05                       1.009108E+02                       3.037669E+02                       1.008267E+02                       3.036946E+02
                            26.2800                       9.684115E-08                       3.269438E-05                       1.009108E+02                       3.037669E+02                       1.008379E+02                       3.037042E+02
                            26.4600                       9.806217E-08                       3.269176E-05                       1.009108E+02                       3.037669E+02                       1.008493E+02                       3.037140E+02
                            26.6400                       9.930377E-08                       3.268910E-05                       1.009108E+02                       3.037669E+02                       1.008608E+02                       3.037238E+02
                            26.8200                       1.005661E-07                       3.268642E-05                       1.009108E+02                       3.037669E+02                       1.008724E+02                       3.037338E+02
                            27.0000                       1.018493E-07                       3.268371E-05                       1.009108E+02                       3.037669E+02                       1.008841E+02                       3.037439E+02
                            27.1800                       1.031536E-07                       3.268097E-05                       1.009108E+02                       3.037669E+02                       1.008959E+02                       3.037541E+02
                            27.3600                       1.044791E-07                       3.267820E-05                       1.009108E+02                       3.037669E+02                       1.009079E+02                       3.037644E+02
                            27.5400                       1.058259E-07                       3.267540E-05                       1.009108E+02                       3.037669E+02                       1.009200E+02                       3.037749E+02
                            27.7200                       1.071943E-07                       3.267256E-05                       1.009108E+02                       3.037669E+02                       1.009323E+02                       3.037854E+02
                            27.9000                       1.085844E-07                       3.266970E-05                       1.009108E+02                       3.037669E+02                       1.009447E+02                       3.037961E+02
                            28.0800                       1.099963E-07                       3.266681E-05                       1.009108E+02                       3.037669E+02                       1.009572E+02                       3.038068E+02
                            28.2600                       1.114302E-07                       3.266389E-05                       1.009108E+02                       3.037669E+02                       1.009699E+02                       3.038177E+02
                            28.4400                       1.128863E-07                       3.266094E-05                       1.009108E+02                       3.037669E+02                       1.009827E+02                       3.038287E+02
                            28.6200                       1.143647E-07                       3.265795E-05                       1.009108E+02                       3.037669E+02                       1.009956E+02                       3.038398E+02
                            28.8000                       1.158656E-07                       3.265494E-05                       1.009108E+02                       3.037669E+02                       1.010087E+02                       3.038511E+02
                            28.9800                       1.173891E-07                       3.265189E-05                       1.009108E+02                       3.037669E+02                       1.010219E+02                       3.038624E+02
                            29.1600                       1.189353E-07                       3.264881E-05                       1.009108E+02                       3.037669E+02                       1.010352E+02                       3.038739E+02
                            29.3400                       1.205046E-07                       3.264571E-05                       1.009108E+02                       3.037669E+02                       1.010487E+02                       3.038855E+02
                            29.5200                       1.220969E-07                       3.264257E-05                       1.009108E+02                       3.037669E+02                       1.010623E+02                       3.038972E+02
                            29.7000                       1.237124E-07                       3.263939E-05                       1.009108E+02                       3.037669E+02                       1.010760E+02                       3.039090E+02
                            29.8800                       1.253514E-07                       3.263619E-05                       1.009108E+02                       3.037669E+02                       1.010899E+02                       3.039210E+02
                            30.0600                       1.270139E-07                       3.263296E-05                       1.009108E+02                       3.037669E+02                       1.011040E+02                       3.039330E+02
                            30.2400                       1.287001E-07                       3.262969E-05                       1.009108E+02                       3.037669E+02                       1.011182E+02                       3.039452E+02
                            30.4200                       1.304101E-07                       3.262639E-05                       1.009108E+02                       3.037669E+02                       1.011325E+02                       3.039575E+02
                            30.6000                       1.321442E-07                       3.262306E-05                       1.009108E+02                       3.037669E+02                       1.011470E+02                       3.039699E+02
                            30.7800                       1.339025E-07                       3.261970E-05                       1.009108E+02                       3.037669E+02                       1.011616E+02                       3.039825E+02
                            30.9600                       1.356851E-07                       3.261630E-05                       1.009108E+02                       3.037669E+02                       1.011763E+02                       3.039952E+02
                            31.1400                       1.374921E-07                       3.261287E-05                       1.009108E+02                       3.037669E+02                       1.011912E+02                       3.040080E+02
                            31.3200                       1.393238E-07                       3.260941E-05                       1.009108E+02                       3.037669E+02                       1.012063E+02                       3.040209E+02
                            31.5000                       1.411802E-07                       3.260592E-05                       1.009108E+02                       3.037669E+02                       1.012215E+02                       3.040339E+02
                            31.6800                       1.430616E-07                       3.260239E-05                       1.009108E+02                       3.037669E+02                       1.012368E+02                       3.040471E+02
                            31.8600                       1.449680E-07                       3.259883E-05                       1.009108E+02                       3.037669E+02                       1.012523E+02                       3.040604E+02
                            32.0400                       1.468997E-07                       3.259524E-05                       1.009108E+02                       3.037669E+02                       1.012680E+02                       3.040738E+02
                            32.2200                       1.488567E-07                       3.259161E-05                       1.009108E+02                       3.037669E+02                       1.012838E+02                       3.040874E+02
                            32.4000                       1.508392E-07                       3.258795E-05                       1.009108E+02                       3.037669E+02                       1.012997E+02                       3.041011E+02
                            32.5800                       1.528475E-07                       3.258425E-05                       1.009108E+02                       3.037669E+02                       1.013158E+02                       3.041149E+02
