                   Degree              Press.Ratio   Mass_leak_rad_ro[kg/s]      Mass_leak_vef[kg/s]       Mass_leak_vs[kg/s]      Mass_leak_ref[kg/s]    Mass_leak_total[kg/s]
                   0.0000             1.019244E+00             1.307273E-05             8.384757E-06             0.000000E+00             0.000000E+00             2.145748E-05
                   0.1800             1.064144E+00             1.009766E-06             1.013139E-05             0.000000E+00             6.752897E-09             1.114791E-05
                   0.3600             1.062750E+00             6.466418E-07             1.006935E-05             0.000000E+00             1.265255E-08             1.072865E-05
                   0.5400             1.061381E+00             2.935670E-07             1.001133E-05             0.000000E+00             1.773916E-08             1.032264E-05
                   0.7200             1.060052E+00             1.013978E-07             9.951855E-06             0.000000E+00             2.205944E-08             1.007531E-05
                   0.9000             1.058771E+00             6.144672E-08             9.896723E-06             0.000000E+00             2.566403E-08             9.983833E-06
                   1.0800             1.057543E+00             6.120012E-08             9.843198E-06             0.000000E+00             2.860577E-08             9.933004E-06
                   1.2600             1.056371E+00             6.096468E-08             9.791350E-06             0.000000E+00             3.093863E-08             9.883253E-06
                   1.4400             1.055259E+00             6.074071E-08             9.744019E-06             0.000000E+00             3.271733E-08             9.837477E-06
                   1.6200             1.054207E+00             6.005527E-08             9.695658E-06             0.000000E+00             3.399673E-08             9.789710E-06
                   1.8000             1.053217E+00             5.985263E-08             9.651863E-06             0.000000E+00             3.483160E-08             9.746547E-06
                   1.9800             1.052287E+00             5.966197E-08             9.612633E-06             0.000000E+00             3.527640E-08             9.707572E-06
                   2.1600             1.051419E+00             5.948331E-08             9.572450E-06             0.000000E+00             3.538525E-08             9.667318E-06
                   2.3400             1.050611E+00             5.931668E-08             9.536848E-06             0.000000E+00             3.521178E-08             9.631376E-06
                   2.5200             1.049865E+00             5.916204E-08             9.505821E-06             0.000000E+00             3.480921E-08             9.599792E-06
                   2.7000             1.049179E+00             5.855188E-08             9.473880E-06             0.000000E+00             3.423021E-08             9.566662E-06
                   2.8800             1.048553E+00             5.841991E-08             9.446518E-06             0.000000E+00             3.352698E-08             9.538465E-06
                   3.0600             1.047987E+00             5.830003E-08             9.423727E-06             0.000000E+00             3.275117E-08             9.514778E-06
                   3.2400             1.047480E+00             5.819217E-08             9.402771E-06             0.000000E+00             3.195389E-08             9.492918E-06
                   3.4200             1.047031E+00             5.809632E-08             9.383653E-06             0.000000E+00             3.118564E-08             9.472935E-06
                   3.6000             1.046641E+00             5.801241E-08             9.366374E-06             0.000000E+00             3.049632E-08             9.454882E-06
                   3.7800             1.046309E+00             5.794037E-08             9.353651E-06             0.000000E+00             2.993512E-08             9.441526E-06
                   3.9600             1.046034E+00             5.788015E-08             9.342756E-06             0.000000E+00             2.955037E-08             9.430187E-06
                   4.1400             1.045815E+00             5.783166E-08             9.336402E-06             0.000000E+00             2.938940E-08             9.423623E-06
                   4.3200             1.045652E+00             5.779480E-08             9.331857E-06             0.000000E+00             2.949803E-08             9.419150E-06
                   4.5000             1.045545E+00             5.776942E-08             9.329103E-06             0.000000E+00             2.991972E-08             9.416792E-06
                   4.6800             1.045490E+00             5.775523E-08             9.330826E-06             0.000000E+00             3.069303E-08             9.419274E-06
                   4.8600             1.045486E+00             5.775162E-08             9.334217E-06             0.000000E+00             3.184028E-08             9.423808E-06
                   5.0400             1.045517E+00             5.775515E-08             9.338784E-06             0.000000E+00             3.327004E-08             9.429809E-06
                   5.2200             1.045551E+00             5.775956E-08             9.343626E-06             0.000000E+00             3.475471E-08             9.436140E-06
                   5.4000             1.045586E+00             5.776397E-08             9.348616E-06             0.000000E+00             3.625984E-08             9.442640E-06
                   5.5800             1.045620E+00             5.776834E-08             9.356473E-06             0.000000E+00             3.778206E-08             9.452023E-06
                   5.7600             1.045653E+00             5.777262E-08             9.361740E-06             0.000000E+00             3.931750E-08             9.458830E-06
                   5.9400             1.045686E+00             5.777675E-08             9.367136E-06             0.000000E+00             4.086195E-08             9.465775E-06
                   6.1200             1.045717E+00             5.778069E-08             9.372654E-06             0.000000E+00             4.241071E-08             9.472845E-06
                   6.3000             1.045746E+00             5.778440E-08             9.378287E-06             0.000000E+00             4.395865E-08             9.480030E-06
                   6.4800             1.045773E+00             5.778784E-08             9.386762E-06             0.000000E+00             4.550024E-08             9.490050E-06
                   6.6600             1.045797E+00             5.779095E-08             9.392606E-06             0.000000E+00             4.702936E-08             9.497426E-06
                   6.8400             1.045818E+00             5.779369E-08             9.398546E-06             0.000000E+00             4.853958E-08             9.504879E-06
                   7.0200             1.045837E+00             5.779601E-08             9.404573E-06             0.000000E+00             5.002400E-08             9.512393E-06
                   7.2000             1.045851E+00             5.779786E-08             9.410682E-06             0.000000E+00             5.147529E-08             9.519955E-06
                   7.3800             1.045861E+00             5.779919E-08             9.416866E-06             0.000000E+00             5.288567E-08             9.527551E-06
                   7.5600             1.045867E+00             5.779997E-08             9.423117E-06             0.000000E+00             5.424698E-08             9.535164E-06
                   7.7400             1.045869E+00             5.780014E-08             9.429430E-06             0.000000E+00             5.555061E-08             9.542781E-06
                   7.9200             1.045865E+00             5.779964E-08             9.435796E-06             0.000000E+00             5.678758E-08             9.550384E-06
                   8.1000             1.045855E+00             5.779845E-08             9.442210E-06             0.000000E+00             5.794850E-08             9.557957E-06
                   8.2800             1.045840E+00             5.779652E-08             9.448665E-06             0.000000E+00             5.902362E-08             9.565485E-06
                   8.4600             1.045818E+00             5.779381E-08             9.455154E-06             0.000000E+00             6.000283E-08             9.572950E-06
                   8.6400             1.045790E+00             5.779025E-08             9.461669E-06             0.000000E+00             6.087566E-08             9.580335E-06
                   8.8200             1.045756E+00             5.778581E-08             9.468206E-06             0.000000E+00             6.163132E-08             9.587623E-06
                   9.0000             1.045713E+00             5.778045E-08             9.471997E-06             0.000000E+00             6.225867E-08             9.592036E-06
                   9.1800             1.045664E+00             5.777414E-08             9.478552E-06             0.000000E+00             6.274644E-08             9.599073E-06
                   9.3600             1.045606E+00             5.776682E-08             9.485109E-06             0.000000E+00             6.308294E-08             9.605959E-06
                   9.5400             1.045540E+00             5.775845E-08             9.488895E-06             0.000000E+00             6.325623E-08             9.609909E-06
                   9.7200             1.045466E+00             5.774901E-08             9.495432E-06             0.000000E+00             6.325435E-08             9.616435E-06
                   9.9000             1.045383E+00             5.773845E-08             9.499182E-06             0.000000E+00             6.306491E-08             9.619985E-06
                  10.0800             1.045291E+00             5.772671E-08             9.502905E-06             0.000000E+00             6.267555E-08             9.623307E-06
                  10.2600             1.045190E+00             5.771380E-08             9.509365E-06             0.000000E+00             6.207380E-08             9.629153E-06
                  10.4400             1.045079E+00             5.723881E-08             9.513016E-06             0.000000E+00             6.124690E-08             9.631502E-06
                  10.6200             1.044959E+00             5.722307E-08             9.516621E-06             0.000000E+00             6.018225E-08             9.634026E-06
                  10.8000             1.044828E+00             5.720603E-08             9.520176E-06             0.000000E+00             5.886716E-08             9.636249E-06
                  10.9800             1.044688E+00             5.718763E-08             9.523674E-06             0.000000E+00             5.728894E-08             9.638150E-06
                  11.1600             1.044537E+00             5.716788E-08             9.527110E-06             0.000000E+00             5.543498E-08             9.639713E-06
                  11.3400             1.044375E+00             5.714674E-08             9.530480E-06             0.000000E+00             5.329275E-08             9.640920E-06
                  11.5200             1.044203E+00             5.712417E-08             9.533779E-06             0.000000E+00             5.084989E-08             9.641753E-06
                  11.7000             1.044020E+00             5.710018E-08             9.537003E-06             0.000000E+00             4.809418E-08             9.642197E-06
                  11.8800             1.043826E+00             5.707475E-08             9.537359E-06             0.000000E+00             4.501355E-08             9.639447E-06
                  12.0600             1.043621E+00             5.704785E-08             9.540417E-06             0.000000E+00             4.159643E-08             9.639061E-06
                  12.2400             1.043405E+00             5.701946E-08             9.540596E-06             0.000000E+00             3.783123E-08             9.635447E-06
                  12.4200             1.043178E+00             5.698960E-08             9.543474E-06             0.000000E+00             3.370700E-08             9.634170E-06
                  12.6000             1.042940E+00             5.695824E-08             9.543463E-06             0.000000E+00             2.921289E-08             9.629634E-06
                  12.7800             1.042691E+00             5.692538E-08             9.543352E-06             0.000000E+00             2.433868E-08             9.624616E-06
                  12.9600             1.042431E+00             5.689104E-08             9.543138E-06             0.000000E+00             1.907451E-08             9.619104E-06
                  13.1400             1.042160E+00             5.685519E-08             9.542820E-06             0.000000E+00             1.341114E-08             9.613086E-06
                  13.3200             1.041878E+00             5.681785E-08             9.542394E-06             0.000000E+00             7.339600E-09             9.606551E-06
                  13.5000             1.041585E+00             5.677905E-08             9.541859E-06             0.000000E+00             8.516460E-10             9.599489E-06
                  13.6800             1.041281E+00             5.673876E-08             9.541214E-06             0.000000E+00            -6.060209E-09             9.591893E-06
                  13.8600             1.040967E+00             5.623927E-08             9.540459E-06             0.000000E+00            -1.340307E-08             9.583295E-06
                  14.0400             1.040643E+00             5.619514E-08             9.536789E-06             0.000000E+00            -2.118325E-08             9.571801E-06
                  14.2200             1.040308E+00             5.614957E-08             9.535809E-06             0.000000E+00            -2.940651E-08             9.562552E-06
                  14.4000             1.039963E+00             5.610257E-08             9.534719E-06             0.000000E+00            -3.807765E-08             9.552744E-06
                  14.5800             1.039609E+00             5.605413E-08             9.530710E-06             0.000000E+00            -4.720103E-08             9.539563E-06
                  14.7600             1.039245E+00             5.600435E-08             9.526589E-06             0.000000E+00            -5.678004E-08             9.525813E-06
                  14.9400             1.038872E+00             5.595320E-08             9.522357E-06             0.000000E+00            -6.681731E-08             9.511493E-06
                  15.1200             1.038489E+00             5.590074E-08             9.520827E-06             0.000000E+00            -7.731490E-08             9.499413E-06
                  15.3000             1.038099E+00             5.584700E-08             9.516381E-06             0.000000E+00            -8.827387E-08             9.483954E-06
                  15.4800             1.037700E+00             5.579202E-08             9.511830E-06             0.000000E+00            -9.969454E-08             9.467927E-06
                  15.6600             1.037293E+00             5.528186E-08             9.507177E-06             0.000000E+00            -1.115764E-07             9.450883E-06
                  15.8400             1.036878E+00             5.522330E-08             9.502426E-06             0.000000E+00            -1.239183E-07             9.433731E-06
                  16.0200             1.036456E+00             5.516363E-08             9.494764E-06             0.000000E+00            -1.367180E-07             9.413210E-06
                  16.2000             1.036027E+00             5.510286E-08             9.489826E-06             0.000000E+00            -1.499729E-07             9.394956E-06
                  16.3800             1.035592E+00             5.504106E-08             9.484801E-06             0.000000E+00            -1.636790E-07             9.376163E-06
                  16.5600             1.035151E+00             5.497827E-08             9.476875E-06             0.000000E+00            -1.778321E-07             9.354021E-06
                  16.7400             1.034704E+00             5.491455E-08             9.471689E-06             0.000000E+00            -1.924270E-07             9.334177E-06
                  16.9200             1.034252E+00             5.484995E-08             9.463610E-06             0.000000E+00            -2.074578E-07             9.311002E-06
                  17.1000             1.033795E+00             5.478452E-08             9.458284E-06             0.000000E+00            -2.229179E-07             9.290151E-06
                  17.2800             1.033333E+00             5.426663E-08             9.450074E-06             0.000000E+00            -2.388001E-07             9.265540E-06
                  17.4600             1.032868E+00             5.419837E-08             9.441807E-06             0.000000E+00            -2.550961E-07             9.240909E-06
                  17.6400             1.032399E+00             5.412944E-08             9.436314E-06             0.000000E+00            -2.717976E-07             9.218646E-06
                  17.8200             1.031927E+00             5.405992E-08             9.427952E-06             0.000000E+00            -2.888953E-07             9.193116E-06
                  18.0000             1.031453E+00             5.398984E-08             9.419552E-06             0.000000E+00            -3.063795E-07             9.167163E-06
                  18.1800             1.030976E+00             5.391929E-08             9.411122E-06             0.000000E+00            -3.242398E-07             9.140801E-06
                  18.3600             1.030497E+00             5.384832E-08             9.402667E-06             0.000000E+00            -3.424654E-07             9.114050E-06
                  18.5400             1.030018E+00             5.332889E-08             9.394195E-06             0.000000E+00            -3.610451E-07             9.086479E-06
                  18.7200             1.029537E+00             5.325584E-08             9.385714E-06             0.000000E+00            -3.799671E-07             9.059003E-06
                  18.9000             1.029055E+00             5.318253E-08             9.377230E-06             0.000000E+00            -3.992194E-07             9.031193E-06
                  19.0800             1.028574E+00             5.310906E-08             9.368752E-06             0.000000E+00            -4.187896E-07             9.003071E-06
                  19.2600             1.028093E+00             5.303547E-08             9.360286E-06             0.000000E+00            -4.386649E-07             8.974657E-06
                  19.4400             1.027612E+00             5.296182E-08             9.351841E-06             0.000000E+00            -4.588324E-07             8.945971E-06
                  19.6200             1.027133E+00             5.288817E-08             9.343424E-06             0.000000E+00            -4.792788E-07             8.917033E-06
                  19.8000             1.026655E+00             5.236937E-08             9.335042E-06             0.000000E+00            -4.999908E-07             8.887421E-06
                  19.9800             1.026179E+00             5.229445E-08             9.326704E-06             0.000000E+00            -5.209548E-07             8.858043E-06
                  20.1600             1.025705E+00             5.221971E-08             9.315573E-06             0.000000E+00            -5.421572E-07             8.825636E-06
                  20.3400             1.025233E+00             5.214519E-08             9.307342E-06             0.000000E+00            -5.635842E-07             8.795903E-06
                  20.5200             1.024765E+00             5.207097E-08             9.299177E-06             0.000000E+00            -5.852223E-07             8.766025E-06
                  20.7000             1.024299E+00             5.199707E-08             9.291084E-06             0.000000E+00            -6.070575E-07             8.736024E-06
                  20.8800             1.023837E+00             5.192354E-08             9.283072E-06             0.000000E+00            -6.290761E-07             8.705919E-06
                  21.0600             1.023378E+00             5.140784E-08             9.275147E-06             0.000000E+00            -6.512647E-07             8.675291E-06
                  21.2400             1.022924E+00             5.133385E-08             9.264465E-06             0.000000E+00            -6.736097E-07             8.642189E-06
