                   Degree                T_ecc[Nm]         T_inertia_ro[Nm]         T_inertia_vh[Nm]              T_com_C[Nm]      T_total_no_loss[Nm]               T_loss[Nm]             T_bear_s[Nm]         T_inst_total[Nm]
                   0.0000             6.900790E-02             9.865185E-04             2.968090E-06             4.086974E-05             1.030356E-03             4.868589E-01             5.179440E-02             4.878892E-01
                   0.1800             6.835944E-02            -3.023662E-03            -9.097137E-06             4.300911E-04            -2.602668E-03             4.856135E-01             5.167425E-02             4.830108E-01
                   0.3600             6.861743E-02            -5.972925E-03            -1.797038E-05             7.454439E-04            -5.245451E-03             4.855442E-01             5.167493E-02             4.802987E-01
                   0.5400             6.891368E-02            -8.922332E-03            -2.684395E-05             1.060744E-03            -7.888432E-03             4.855154E-01             5.167335E-02             4.776270E-01
                   0.7200             6.924689E-02            -1.187157E-02            -3.571687E-05             1.376019E-03            -1.053127E-02             4.855298E-01             5.167352E-02             4.749985E-01
                   0.9000             6.961572E-02            -1.481986E-02            -4.458669E-05             1.691288E-03            -1.317316E-02             4.855802E-01             5.166959E-02             4.724070E-01
                   1.0800             7.001883E-02            -1.776700E-02            -5.345282E-05             2.006563E-03            -1.581389E-02             4.856766E-01             5.167309E-02             4.698627E-01
                   1.2600             7.045503E-02            -2.071340E-02            -6.231643E-05             2.321854E-03            -1.845387E-02             4.858053E-01             5.167156E-02             4.673514E-01
                   1.4400             7.092292E-02            -2.365853E-02            -7.117581E-05             2.637170E-03            -2.109253E-02             4.864097E-01             5.167105E-02             4.653172E-01
                   1.6200             7.142119E-02            -2.660227E-02            -8.003063E-05             2.952523E-03            -2.372978E-02             4.873319E-01             5.167158E-02             4.636021E-01
                   1.8000             7.194849E-02            -2.954433E-02            -8.887991E-05             3.267922E-03            -2.636529E-02             4.882783E-01             5.166467E-02             4.619130E-01
                   1.9800             7.250356E-02            -3.248485E-02            -9.772403E-05             3.583380E-03            -2.899919E-02             4.892640E-01             5.166682E-02             4.602648E-01
                   2.1600             7.308504E-02            -3.542339E-02            -1.065616E-04             3.898912E-03            -3.163104E-02             4.902793E-01             5.167007E-02             4.586483E-01
                   2.3400             7.369170E-02            -3.835994E-02            -1.153926E-04             4.214533E-03            -3.426080E-02             4.913129E-01             5.166434E-02             4.570521E-01
                   2.5200             7.432225E-02            -4.129426E-02            -1.242162E-04             4.530260E-03            -3.688821E-02             4.923828E-01             5.166928E-02             4.554946E-01
                   2.7000             7.497547E-02            -4.422615E-02            -1.330318E-04             4.846114E-03            -3.951307E-02             4.934671E-01             5.166420E-02             4.539540E-01
                   2.8800             7.565022E-02            -4.715552E-02            -1.418390E-04             5.162116E-03            -4.213524E-02             4.945743E-01             5.165920E-02             4.524391E-01
                   3.0600             7.634530E-02            -5.008210E-02            -1.506371E-04             5.478290E-03            -4.475444E-02             4.957154E-01             5.166644E-02             4.509609E-01
                   3.2400             7.705966E-02            -5.300578E-02            -1.594255E-04             5.794661E-03            -4.737055E-02             4.968652E-01             5.166211E-02             4.494947E-01
                   3.4200             7.779223E-02            -5.592642E-02            -1.682038E-04             6.111257E-03            -4.998336E-02             4.980342E-01             5.165784E-02             4.480508E-01
                   3.6000             7.854201E-02            -5.884381E-02            -1.769714E-04             6.428105E-03            -5.259267E-02             4.992212E-01             5.165365E-02             4.466286E-01
                   3.7800             7.930802E-02            -6.175776E-02            -1.857276E-04             6.745238E-03            -5.519825E-02             5.004394E-01             5.166378E-02             4.452411E-01
                   3.9600             8.008937E-02            -6.466817E-02            -1.944721E-04             7.062687E-03            -5.779996E-02             5.016596E-01             5.166024E-02             4.438596E-01
                   4.1400             8.088517E-02            -6.757481E-02            -2.032041E-04             7.380486E-03            -6.039753E-02             5.028946E-01             5.165676E-02             4.424971E-01
                   4.3200             8.169459E-02            -7.047755E-02            -2.119232E-04             7.698669E-03            -6.299080E-02             5.041434E-01             5.165335E-02             4.411526E-01
                   4.5000             8.251685E-02            -7.337618E-02            -2.206287E-04             8.017272E-03            -6.557954E-02             5.054051E-01             5.165000E-02             4.398256E-01
                   4.6800             8.335122E-02            -7.627058E-02            -2.293202E-04             8.336325E-03            -6.816357E-02             5.066957E-01             5.166357E-02             4.385321E-01
                   4.8600             8.419698E-02            -7.916056E-02            -2.379971E-04             8.655849E-03            -7.074271E-02             5.079812E-01             5.166085E-02             4.372385E-01
                   5.0400             8.505347E-02            -8.204596E-02            -2.466589E-04             8.975753E-03            -7.331686E-02             5.092772E-01             5.165818E-02             4.359604E-01
                   5.2200             8.592005E-02            -8.492660E-02            -2.553049E-04             9.295818E-03            -7.588609E-02             5.105835E-01             5.165557E-02             4.346975E-01
                   5.4000             8.679618E-02            -8.780234E-02            -2.639347E-04             9.616010E-03            -7.845026E-02             5.118995E-01             5.165302E-02             4.334493E-01
                   5.5800             8.768132E-02            -9.067298E-02            -2.725477E-04             9.936324E-03            -8.100920E-02             5.132246E-01             5.165053E-02             4.322154E-01
                   5.7600             8.857500E-02            -9.353840E-02            -2.811434E-04             1.025676E-02            -8.356278E-02             5.145581E-01             5.164809E-02             4.309954E-01
                   5.9400             8.947672E-02            -9.639839E-02            -2.897212E-04             1.057731E-02            -8.611080E-02             5.158997E-01             5.164570E-02             4.297889E-01
                   6.1200             9.038606E-02            -9.925281E-02            -2.982806E-04             1.089797E-02            -8.865312E-02             5.172487E-01             5.164338E-02             4.285956E-01
                   6.3000             9.130259E-02            -1.021015E-01            -3.068210E-04             1.121874E-02            -9.118958E-02             5.186047E-01             5.164111E-02             4.274151E-01
                   6.4800             9.222592E-02            -1.049443E-01            -3.153419E-04             1.153961E-02            -9.372001E-02             5.199673E-01             5.163889E-02             4.262473E-01
                   6.6600             9.315568E-02            -1.077810E-01            -3.238428E-04             1.186059E-02            -9.624426E-02             5.213360E-01             5.163674E-02             4.250917E-01
                   6.8400             9.409151E-02            -1.106115E-01            -3.323232E-04             1.218166E-02            -9.876217E-02             5.227333E-01             5.165753E-02             4.239712E-01
                   7.0200             9.503307E-02            -1.134356E-01            -3.407825E-04             1.250282E-02            -1.012736E-01             5.241136E-01             5.165597E-02             4.228400E-01
                   7.2000             9.598006E-02            -1.162532E-01            -3.492201E-04             1.282407E-02            -1.037783E-01             5.254989E-01             5.165447E-02             4.217206E-01
                   7.3800             9.693217E-02            -1.190640E-01            -3.576356E-04             1.314540E-02            -1.062763E-01             5.268888E-01             5.165302E-02             4.206126E-01
                   7.5600             9.788912E-02            -1.218680E-01            -3.660285E-04             1.346681E-02            -1.087672E-01             5.282831E-01             5.165164E-02             4.195159E-01
                   7.7400             9.885064E-02            -1.246650E-01            -3.743982E-04             1.378830E-02            -1.112511E-01             5.296814E-01             5.165031E-02             4.184303E-01
                   7.9200             9.981647E-02            -1.274547E-01            -3.827441E-04             1.410985E-02            -1.137276E-01             5.310835E-01             5.164905E-02             4.173558E-01
                   8.1000             1.007864E-01            -1.302372E-01            -3.910659E-04             1.443146E-02            -1.161968E-01             5.324890E-01             5.164786E-02             4.162922E-01
                   8.2800             1.017601E-01            -1.330121E-01            -3.993629E-04             1.475313E-02            -1.186583E-01             5.338978E-01             5.164673E-02             4.152395E-01
                   8.4600             1.027375E-01            -1.357794E-01            -4.076346E-04             1.507484E-02            -1.211121E-01             5.353096E-01             5.164568E-02             4.141974E-01
                   8.6400             1.037183E-01            -1.385388E-01            -4.158806E-04             1.539660E-02            -1.235581E-01             5.367241E-01             5.164469E-02             4.131660E-01
                   8.8200             1.047022E-01            -1.412903E-01            -4.241003E-04             1.571839E-02            -1.259960E-01             5.381411E-01             5.164378E-02             4.121451E-01
                   9.0000             1.056893E-01            -1.440336E-01            -4.322933E-04             1.604022E-02            -1.284257E-01             5.395605E-01             5.164295E-02             4.111348E-01
                   9.1800             1.066791E-01            -1.467687E-01            -4.404590E-04             1.636206E-02            -1.308471E-01             5.409820E-01             5.164220E-02             4.101349E-01
                   9.3600             1.076717E-01            -1.494953E-01            -4.485968E-04             1.668391E-02            -1.332600E-01             5.424055E-01             5.164153E-02             4.091455E-01
                   9.5400             1.086667E-01            -1.522133E-01            -4.567065E-04             1.700577E-02            -1.356643E-01             5.438307E-01             5.164095E-02             4.081664E-01
                   9.7200             1.096641E-01            -1.549226E-01            -4.647873E-04             1.732763E-02            -1.380598E-01             5.452575E-01             5.164046E-02             4.071977E-01
