                   Degree          P_inst_total[W]  P_inst_total_no_loss[W]              P_f_loss[W]            P_thr_loss[W]          P_inertia_ro[W]          P_inertia_vh[W]                 P_com[W]              P_bear_s[W]
                   0.0000             1.079055E+02             2.278820E-01             1.076777E+02             4.431956E+05             2.181864E-01             6.564469E-04             9.039084E-03             1.145527E+01
                   0.1800             1.068266E+02            -5.756273E-01             1.074022E+02             4.431956E+05            -6.687377E-01            -2.011997E-03             9.512243E-02             1.142870E+01
                   0.3600             1.062268E+02            -1.160127E+00             1.073869E+02             4.431956E+05            -1.321021E+00            -3.974475E-03             1.648684E-01             1.142885E+01
                   0.5400             1.056359E+02            -1.744670E+00             1.073805E+02             4.431956E+05            -1.973335E+00            -5.937026E-03             2.346027E-01             1.142850E+01
                   0.7200             1.050545E+02            -2.329182E+00             1.073837E+02             4.431956E+05            -2.625614E+00            -7.899433E-03             3.043316E-01             1.142853E+01
                   0.9000             1.044814E+02            -2.913482E+00             1.073949E+02             4.431956E+05            -3.277680E+00            -9.861155E-03             3.740590E-01             1.142767E+01
                   1.0800             1.039187E+02            -3.497527E+00             1.074162E+02             4.431956E+05            -3.929493E+00            -1.182206E-02             4.437877E-01             1.142844E+01
                   1.2600             1.033632E+02            -4.081407E+00             1.074446E+02             4.431956E+05            -4.581145E+00            -1.378241E-02             5.135200E-01             1.142810E+01
                   1.4400             1.029133E+02            -4.664996E+00             1.075783E+02             4.431956E+05            -5.232512E+00            -1.574182E-02             5.832580E-01             1.142799E+01
                   1.6200             1.025340E+02            -5.248271E+00             1.077823E+02             4.431956E+05            -5.883575E+00            -1.770023E-02             6.530040E-01             1.142811E+01
                   1.8000             1.021604E+02            -5.831162E+00             1.079916E+02             4.431956E+05            -6.534265E+00            -1.965740E-02             7.227602E-01             1.142658E+01
                   1.9800             1.017959E+02            -6.413697E+00             1.082096E+02             4.431956E+05            -7.184613E+00            -2.161344E-02             7.925295E-01             1.142705E+01
                   2.1600             1.014384E+02            -6.995778E+00             1.084342E+02             4.431956E+05            -7.834525E+00            -2.356804E-02             8.623150E-01             1.142777E+01
                   2.3400             1.010854E+02            -7.577398E+00             1.086628E+02             4.431956E+05            -8.483997E+00            -2.552118E-02             9.321203E-01             1.142651E+01
                   2.5200             1.007409E+02            -8.158497E+00             1.088994E+02             4.431956E+05            -9.132973E+00            -2.747267E-02             1.001949E+00             1.142760E+01
                   2.7000             1.004002E+02            -8.739031E+00             1.091392E+02             4.431956E+05            -9.781414E+00            -2.942240E-02             1.071806E+00             1.142648E+01
                   2.8800             1.000651E+02            -9.318972E+00             1.093841E+02             4.431956E+05            -1.042930E+01            -3.137028E-02             1.141696E+00             1.142537E+01
                   3.0600             9.973818E+01            -9.898256E+00             1.096364E+02             4.431956E+05            -1.107656E+01            -3.331611E-02             1.211623E+00             1.142697E+01
                   3.2400             9.941389E+01            -1.047685E+01             1.098907E+02             4.431956E+05            -1.172319E+01            -3.525983E-02             1.281594E+00             1.142601E+01
                   3.4200             9.909457E+01            -1.105473E+01             1.101493E+02             4.431956E+05            -1.236914E+01            -3.720132E-02             1.351615E+00             1.142507E+01
                   3.6000             9.878000E+01            -1.163182E+01             1.104118E+02             4.431956E+05            -1.301437E+01            -3.914042E-02             1.421692E+00             1.142414E+01
                   3.7800             9.847314E+01            -1.220809E+01             1.106812E+02             4.431956E+05            -1.365885E+01            -4.107702E-02             1.491832E+00             1.142638E+01
                   3.9600             9.816760E+01            -1.278351E+01             1.109511E+02             0.000000E+00            -1.430254E+01            -4.301102E-02             1.562041E+00             1.142560E+01
                   4.1400             9.786625E+01            -1.335801E+01             1.112243E+02             0.000000E+00            -1.494539E+01            -4.494226E-02             1.632328E+00             1.142483E+01
                   4.3200             9.756890E+01            -1.393156E+01             1.115005E+02             0.000000E+00            -1.558739E+01            -4.687065E-02             1.702700E+00             1.142407E+01
                   4.5000             9.727540E+01            -1.450410E+01             1.117795E+02             0.000000E+00            -1.622847E+01            -4.879604E-02             1.773165E+00             1.142333E+01
                   4.6800             9.698933E+01            -1.507561E+01             1.120649E+02             0.000000E+00            -1.686862E+01            -5.071832E-02             1.843729E+00             1.142633E+01
                   4.8600             9.670321E+01            -1.564603E+01             1.123492E+02             0.000000E+00            -1.750779E+01            -5.263738E-02             1.914398E+00             1.142573E+01
                   5.0400             9.642054E+01            -1.621535E+01             1.126359E+02             0.000000E+00            -1.814595E+01            -5.455308E-02             1.985150E+00             1.142514E+01
                   5.2200             9.614122E+01            -1.678358E+01             1.129248E+02             0.000000E+00            -1.878306E+01            -5.646531E-02             2.055939E+00             1.142457E+01
                   5.4000             9.586516E+01            -1.735070E+01             1.132159E+02             0.000000E+00            -1.941908E+01            -5.837395E-02             2.126755E+00             1.142400E+01
                   5.5800             9.559226E+01            -1.791665E+01             1.135089E+02             0.000000E+00            -2.005397E+01            -6.027886E-02             2.197598E+00             1.142345E+01
                   5.7600             9.532244E+01            -1.848142E+01             1.138039E+02             0.000000E+00            -2.068771E+01            -6.217996E-02             2.268468E+00             1.142291E+01
                   5.9400             9.505560E+01            -1.904496E+01             1.141006E+02             0.000000E+00            -2.132025E+01            -6.407709E-02             2.339363E+00             1.142238E+01
                   6.1200             9.479168E+01            -1.960724E+01             1.143989E+02             0.000000E+00            -2.195156E+01            -6.597015E-02             2.410283E+00             1.142187E+01
                   6.3000             9.453060E+01            -2.016823E+01             1.146988E+02             0.000000E+00            -2.258160E+01            -6.785903E-02             2.481227E+00             1.142137E+01
                   6.4800             9.427231E+01            -2.072788E+01             1.150002E+02             0.000000E+00            -2.321033E+01            -6.974358E-02             2.552195E+00             1.142088E+01
                   6.6600             9.401674E+01            -2.128616E+01             1.153029E+02             0.000000E+00            -2.383772E+01            -7.162371E-02             2.623184E+00             1.142040E+01
