                   Degree                 Q1[m3/s]                 Q2[m3/s]                Q3c[m3/s]                Q3s[m3/s]                 Q4[m3/s]                Q5a[m3/s]                Q5b[m3/s]                Q6c[m3/s]                Q6s[m3/s]                 Q7[m3/s]                 Q8[m3/s]                Q9a[m3/s]                Q9b[m3/s]
                   0.0000             1.729438E-06             3.032361E-07             1.729355E-06             2.814889E-15             5.239926E-09             2.452796E-08             1.455887E-06             8.288563E-11             1.356150E-19             1.426202E-06            -2.815914E-07            -2.803534E-07             8.642568E-07
                   0.1800             1.729729E-06             3.033972E-07             1.728618E-06             1.027639E-09             5.217148E-09             2.442071E-08             1.455887E-06             8.293934E-11             5.008086E-14             1.426332E-06            -2.816602E-07            -2.804147E-07             8.642568E-07
                   0.3600             1.729996E-06             3.035430E-07             1.727860E-06             2.052476E-09             5.195854E-09             2.432109E-08             1.455887E-06             8.298553E-11             1.000852E-13             1.426453E-06            -2.817205E-07            -2.804754E-07             8.642568E-07
                   0.5400             1.730252E-06             3.036831E-07             1.727094E-06             3.074589E-09             5.175416E-09             2.422546E-08             1.455887E-06             8.302794E-11             1.500122E-13             1.426569E-06            -2.817785E-07            -2.805336E-07             8.642568E-07
                   0.7200             1.730497E-06             3.038172E-07             1.726320E-06             4.094108E-09             5.155845E-09             2.413389E-08             1.455887E-06             8.306651E-11             1.998640E-13             1.426680E-06            -2.818340E-07            -2.805893E-07             8.642568E-07
                   0.9000             1.730732E-06             3.039457E-07             1.725538E-06             5.111192E-09             5.137120E-09             2.404626E-08             1.455887E-06             8.310136E-11             2.496451E-13             1.426787E-06            -2.818873E-07            -2.806425E-07             8.642568E-07
                   1.0800             1.730956E-06             3.040680E-07             1.724747E-06             6.126015E-09             5.119266E-09             2.396272E-08             1.455887E-06             8.313231E-11             2.993599E-13             1.426888E-06            -2.819379E-07            -2.806933E-07             8.642568E-07
                   1.2600             1.731170E-06             3.041848E-07             1.723947E-06             7.138762E-09             5.102248E-09             2.388309E-08             1.455887E-06             8.315956E-11             3.490144E-13             1.426985E-06            -2.819863E-07            -2.807417E-07             8.642568E-07
                   1.4400             1.731372E-06             3.042957E-07             1.723139E-06             8.149618E-09             5.086078E-09             2.380741E-08             1.455887E-06             8.318304E-11             3.986143E-13             1.427077E-06            -2.820322E-07            -2.807877E-07             8.642568E-07
                   1.6200             1.731565E-06             3.044008E-07             1.722322E-06             9.158769E-09             5.070751E-09             2.373568E-08             1.455887E-06             8.320275E-11             4.481653E-13             1.427164E-06            -2.820758E-07            -2.808312E-07             8.642568E-07
                   1.8000             1.731747E-06             3.045005E-07             1.721497E-06             1.016640E-08             5.056247E-09             2.366778E-08             1.455887E-06             8.321882E-11             4.976738E-13             1.427246E-06            -2.821171E-07            -2.808723E-07             8.642568E-07
                   1.9800             1.731918E-06             3.045941E-07             1.720662E-06             1.117270E-08             5.042593E-09             2.360389E-08             1.455887E-06             8.323105E-11             5.471443E-13             1.427324E-06            -2.821559E-07            -2.809112E-07             8.642568E-07
