                   Degree          h_min[micron-m]               p_max[MPa]           Q_martin[cc/s]                    Eccen        Att.Angle[degree]
                   0.0000             1.824999E+01             3.538258E-02             5.883513E-02             5.000003E-01             5.000882E-01
                   0.1800             1.825579E+01             3.802400E-02             5.797355E-02             4.998415E-01             2.588435E-01
                   0.3600             1.825549E+01             3.898951E-02             5.983667E-02             4.998495E-01             5.374451E-01
                   0.5400             1.825526E+01             3.983172E-02             6.289988E-02             4.998559E-01             7.894813E-01
                   0.7200             1.825507E+01             4.024749E-02             6.749163E-02             4.998610E-01             1.040848E+00
                   0.9000             1.825494E+01             4.004347E-02             7.392156E-02             4.998648E-01             1.299386E+00
                   1.0800             1.825487E+01             3.915941E-02             8.223594E-02             4.998666E-01             1.566715E+00
                   1.2600             1.825489E+01             3.764970E-02             9.207044E-02             4.998659E-01             1.843016E+00
                   1.4400             1.825503E+01             3.563567E-02             1.025789E-01             4.998622E-01             2.128221E+00
                   1.6200             1.825528E+01             3.328248E-02             1.124795E-01             4.998554E-01             2.422126E+00
                   1.8000             1.825563E+01             3.082182E-02             1.202527E-01             4.998459E-01             2.724590E+00
                   1.9800             1.825603E+01             2.875167E-02             1.244424E-01             4.998348E-01             3.035200E+00
                   2.1600             1.825644E+01             2.953826E-02             1.240278E-01             4.998235E-01             3.353808E+00
                   2.3400             1.825680E+01             3.233846E-02             1.187374E-01             4.998136E-01             3.680089E+00
                   2.5200             1.825706E+01             3.548877E-02             1.092378E-01             4.998066E-01             4.013855E+00
                   2.7000             1.825719E+01             3.852892E-02             9.709479E-02             4.998031E-01             4.354783E+00
                   2.8800             1.825718E+01             4.105929E-02             8.444062E-02             4.998034E-01             4.702225E+00
                   3.0600             1.825706E+01             4.265293E-02             7.333779E-02             4.998065E-01             5.055825E+00
                   3.2400             1.825688E+01             4.297231E-02             6.514207E-02             4.998116E-01             5.415190E+00
                   3.4200             1.825666E+01             4.219524E-02             6.018862E-02             4.998174E-01             5.779978E+00
                   3.6000             1.825644E+01             4.141261E-02             5.808813E-02             4.998235E-01             6.149858E+00
                   3.7800             1.825623E+01             4.185041E-02             5.847946E-02             4.998293E-01             2.413145E-01
                   3.9600             1.825603E+01             4.330130E-02             6.162092E-02             4.998347E-01             6.203168E-01
                   4.1400             1.825587E+01             4.430579E-02             6.836015E-02             4.998393E-01             1.003340E+00
                   4.3200             1.825576E+01             4.383540E-02             7.934959E-02             4.998422E-01             1.390006E+00
                   4.5000             1.825575E+01             4.185464E-02             9.398492E-02             4.998425E-01             1.779939E+00
                   4.6800             1.825586E+01             3.880856E-02             1.099372E-01             4.998393E-01             2.172754E+00
                   4.8600             1.825610E+01             3.525649E-02             1.236700E-01             4.998328E-01             2.568056E+00
                   5.0400             1.825643E+01             3.198387E-02             1.316547E-01             4.998237E-01             2.965454E+00
                   5.2200             1.825679E+01             3.251348E-02             1.316592E-01             4.998141E-01             3.364551E+00
                   5.4000             1.825709E+01             3.635541E-02             1.235858E-01             4.998058E-01             3.764926E+00
                   5.5800             1.825728E+01             4.045993E-02             1.095653E-01             4.998005E-01             4.166175E+00
                   5.7600             1.825735E+01             4.404211E-02             9.323154E-02             4.997987E-01             4.567855E+00
                   5.9400             1.825731E+01             4.644111E-02             7.835911E-02             4.997998E-01             4.969549E+00
                   6.1200             1.825719E+01             4.711785E-02             6.744999E-02             4.998029E-01             5.370809E+00
                   6.3000             1.825705E+01             4.624920E-02             6.109682E-02             4.998069E-01             5.771203E+00
                   6.4800             1.825690E+01             4.534287E-02             5.860162E-02             4.998111E-01             6.170291E+00
                   6.6600             1.825675E+01             4.598398E-02             5.932068E-02             4.998151E-01             2.844250E-01
                   6.8400             1.825661E+01             4.766688E-02             6.347700E-02             4.998188E-01             6.795380E-01
                   7.0200             1.825651E+01             4.856347E-02             7.191798E-02             4.998218E-01             1.071975E+00
                   7.2000             1.825645E+01             4.772774E-02             8.498826E-02             4.998234E-01             1.461282E+00
                   7.3800             1.825646E+01             4.534516E-02             1.014583E-01             4.998229E-01             1.846992E+00
                   7.5600             1.825657E+01             4.198845E-02             1.184576E-01             4.998199E-01             2.228641E+00
                   7.7400             1.825677E+01             3.826659E-02             1.323924E-01             4.998145E-01             2.605770E+00
                   7.9200             1.825702E+01             3.497692E-02             1.402027E-01             4.998076E-01             2.977904E+00
                   8.1000             1.825729E+01             3.548283E-02             1.403251E-01             4.998003E-01             3.344585E+00
                   8.2800             1.825752E+01             3.921845E-02             1.330585E-01             4.997938E-01             3.705341E+00
                   8.4600             1.825770E+01             4.324742E-02             1.203302E-01             4.997892E-01             4.059711E+00
                   8.6400             1.825779E+01             4.691959E-02             1.050086E-01             4.997866E-01             4.407228E+00
                   8.8200             1.825781E+01             4.979074E-02             9.000545E-02             4.997860E-01             4.747434E+00
                   9.0000             1.825778E+01             5.149056E-02             7.747462E-02             4.997868E-01             5.079873E+00
                   9.1800             1.825772E+01             5.184102E-02             6.840495E-02             4.997885E-01             5.404099E+00
                   9.3600             1.825764E+01             5.113006E-02             6.273484E-02             4.997906E-01             5.719672E+00
                   9.5400             1.825757E+01             5.022911E-02             5.985551E-02             4.997927E-01             6.026160E+00
                   9.7200             1.825749E+01             5.009654E-02             5.917556E-02             4.997948E-01             3.995509E-02
                   9.9000             1.825742E+01             5.100225E-02             6.041156E-02             4.997967E-01             3.270147E-01
                  10.0800             1.825736E+01             5.239902E-02             6.356827E-02             4.997984E-01             6.037536E-01
                  10.2600             1.825731E+01             5.351155E-02             6.877642E-02             4.997998E-01             8.697800E-01
                  10.4400             1.825727E+01             5.388153E-02             7.605517E-02             4.998008E-01             1.124723E+00
