                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000            -6.147920E-09            -2.643609E-03             1.687538E-08
                   0.1800            -6.420210E-05            -2.844397E+01             1.530650E-08
                   0.3600            -6.408852E-05            -2.856277E+01             1.379477E-08
                   0.5400            -6.401277E-05            -2.857268E+01             1.234003E-08
                   0.7200            -6.395231E-05            -2.855584E+01             1.094235E-08
                   0.9000            -6.390092E-05            -2.853434E+01             9.601763E-09
                   1.0800            -6.385671E-05            -2.851392E+01             8.318251E-09
                   1.2600            -6.381896E-05            -2.849596E+01             7.091855E-09
                   1.4400            -6.378726E-05            -2.848073E+01             5.922565E-09
                   1.6200            -6.376126E-05            -2.846819E+01             4.810430E-09
                   1.8000            -6.374067E-05            -2.845822E+01             3.755436E-09
                   1.9800            -6.372516E-05            -2.845070E+01             2.757605E-09
                   2.1600            -6.371447E-05            -2.844548E+01             1.816955E-09
                   2.3400            -6.370828E-05            -2.844242E+01             9.334895E-10
                   2.5200            -6.370631E-05            -2.844138E+01             1.072292E-10
                   2.7000            -6.370829E-05            -2.844223E+01            -6.618297E-10
                   2.8800            -6.371391E-05            -2.844483E+01            -1.373678E-09
                   3.0600            -6.372290E-05            -2.844905E+01            -2.028297E-09
                   3.2400            -6.373498E-05            -2.845475E+01            -2.625690E-09
                   3.4200            -6.374985E-05            -2.846179E+01            -3.165846E-09
                   3.6000            -6.376725E-05            -2.847004E+01            -3.648757E-09
                   3.7800            -6.378689E-05            -2.847937E+01            -4.074428E-09
                   3.9600            -6.380849E-05            -2.848965E+01            -4.442850E-09
                   4.1400            -6.383176E-05            -2.850073E+01            -4.754022E-09
                   4.3200            -6.385642E-05            -2.851248E+01            -5.007941E-09
                   4.5000            -6.388220E-05            -2.852477E+01            -5.204611E-09
                   4.6800            -6.390879E-05            -2.853747E+01            -5.344028E-09
                   4.8600            -6.393593E-05            -2.855043E+01            -5.426196E-09
                   5.0400            -6.396332E-05            -2.856351E+01            -5.451112E-09
                   5.2200            -6.399067E-05            -2.857659E+01            -5.418788E-09
                   5.4000            -6.401771E-05            -2.858952E+01            -5.329219E-09
                   5.5800            -6.404413E-05            -2.860217E+01            -5.182413E-09
                   5.7600            -6.406964E-05            -2.861439E+01            -4.978380E-09
                   5.9400            -6.409397E-05            -2.862605E+01            -4.717123E-09
                   6.1200            -6.411680E-05            -2.863700E+01            -4.398649E-09
                   6.3000            -6.413786E-05            -2.864711E+01            -4.022966E-09
                   6.4800            -6.415685E-05            -2.865624E+01            -3.590085E-09
                   6.6600            -6.417347E-05            -2.866424E+01            -3.100015E-09
                   6.8400            -6.418742E-05            -2.867098E+01            -2.552768E-09
                   7.0200            -6.419843E-05            -2.867631E+01            -1.948358E-09
                   7.2000            -6.420618E-05            -2.868009E+01            -1.286794E-09
                   7.3800            -6.421040E-05            -2.868219E+01            -5.680897E-10
                   7.5600            -6.421078E-05            -2.868245E+01             2.077388E-10
                   7.7400            -6.420704E-05            -2.868076E+01             1.040674E-09
                   7.9200            -6.419889E-05            -2.867696E+01             1.930704E-09
                   8.1000            -6.418604E-05            -2.867091E+01             2.877808E-09
                   8.2800            -6.416821E-05            -2.866249E+01             3.881968E-09
                   8.4600            -6.414512E-05            -2.865156E+01             4.943168E-09
                   8.6400            -6.411649E-05            -2.863799E+01             6.061384E-09
                   8.8200            -6.408205E-05            -2.862165E+01             7.236601E-09
                   9.0000            -6.404152E-05            -2.860240E+01             8.468791E-09
                   9.1800            -6.399466E-05            -2.858014E+01             9.757934E-09
                   9.3600            -6.394120E-05            -2.855472E+01             1.110401E-08
