                   Degree           dqdtheta_sc[W]           dqdtheta_dc[W]           dqdtheta_hc[W]       dqdtheta_resoil[W]          dqdtheta_oil[W]
                   0.0000             3.003441E-04             8.624418E+00             0.000000E+00             8.814481E-01             4.206383E+03
                   0.1800             1.038457E-02             8.659179E+00             0.000000E+00             8.052687E-01             4.189096E+03
                   0.3600             1.562508E-02             8.691459E+00             0.000000E+00             8.824761E-01             4.189492E+03
                   0.5400             2.091552E-02             8.720506E+00             0.000000E+00             8.956803E-01             4.189561E+03
                   0.7200             2.631276E-02             8.746463E+00             0.000000E+00             8.953929E-01             4.189568E+03
                   0.9000             3.165902E-02             8.769401E+00             0.000000E+00             8.920356E-01             4.189560E+03
                   1.0800             3.689196E-02             8.789365E+00             0.000000E+00             8.882258E-01             4.189549E+03
                   1.2600             4.200238E-02             8.806392E+00             0.000000E+00             8.846518E-01             4.189539E+03
                   1.4400             4.699833E-02             8.820513E+00             0.000000E+00             8.814968E-01             4.189530E+03
                   1.6200             5.189106E-02             8.831758E+00             0.000000E+00             8.788091E-01             4.189521E+03
                   1.8000             5.669085E-02             8.840157E+00             0.000000E+00             8.766005E-01             4.189515E+03
                   1.9800             6.140620E-02             8.845742E+00             0.000000E+00             8.748716E-01             4.189510E+03
                   2.1600             6.604399E-02             8.848549E+00             0.000000E+00             8.736187E-01             4.189506E+03
                   2.3400             7.060988E-02             8.848633E+00             0.000000E+00             8.728338E-01             4.189504E+03
                   2.5200             7.510856E-02             8.846088E+00             0.000000E+00             8.725013E-01             4.189503E+03
                   2.7000             7.954399E-02             8.841235E+00             0.000000E+00             8.725712E-01             4.189503E+03
                   2.8800             8.391965E-02             8.835445E+00             0.000000E+00             8.728365E-01             4.189504E+03
                   3.0600             8.823858E-02             8.829671E+00             0.000000E+00             8.731525E-01             4.189505E+03
                   3.2400             9.250353E-02             8.823943E+00             0.000000E+00             8.735109E-01             4.189506E+03
                   3.4200             9.671700E-02             8.818261E+00             0.000000E+00             8.739080E-01             4.189508E+03
                   3.6000             1.008814E-01             8.812626E+00             0.000000E+00             8.743400E-01             4.189509E+03
                   3.7800             1.049988E-01             8.807036E+00             0.000000E+00             8.748031E-01             4.189511E+03
                   3.9600             1.090716E-01             8.801492E+00             0.000000E+00             8.752935E-01             4.189513E+03
                   4.1400             1.131018E-01             8.795993E+00             0.000000E+00             8.758075E-01             4.189515E+03
                   4.3200             1.170916E-01             8.790539E+00             0.000000E+00             8.763414E-01             4.189517E+03
                   4.5000             1.210430E-01             8.785130E+00             0.000000E+00             8.768913E-01             4.189519E+03
                   4.6800             1.249583E-01             8.779766E+00             0.000000E+00             8.774535E-01             4.189522E+03
                   4.8600             1.288396E-01             8.774446E+00             0.000000E+00             8.780244E-01             4.189524E+03
                   5.0400             1.326892E-01             8.769170E+00             0.000000E+00             8.786000E-01             4.189526E+03
                   5.2200             1.365094E-01             8.763939E+00             0.000000E+00             8.791769E-01             4.189529E+03
                   5.4000             1.403027E-01             8.758751E+00             0.000000E+00             8.797512E-01             4.189531E+03
                   5.5800             1.440714E-01             8.753607E+00             0.000000E+00             8.803191E-01             4.189533E+03
                   5.7600             1.478181E-01             8.748507E+00             0.000000E+00             8.808772E-01             4.189535E+03
                   5.9400             1.515456E-01             8.743449E+00             0.000000E+00             8.814215E-01             4.189537E+03
                   6.1200             1.552566E-01             8.738434E+00             0.000000E+00             8.819485E-01             4.189540E+03
                   6.3000             1.589540E-01             8.733463E+00             0.000000E+00             8.824544E-01             4.189542E+03
                   6.4800             1.626407E-01             8.728533E+00             0.000000E+00             8.829356E-01             4.189543E+03
                   6.6600             1.663198E-01             8.723646E+00             0.000000E+00             8.833885E-01             4.189545E+03
                   6.8400             1.699946E-01             8.718801E+00             0.000000E+00             8.838094E-01             4.189547E+03
                   7.0200             1.736683E-01             8.713997E+00             0.000000E+00             8.841946E-01             4.189548E+03
                   7.2000             1.773444E-01             8.709235E+00             0.000000E+00             8.845405E-01             4.189549E+03
                   7.3800             1.810264E-01             8.704514E+00             0.000000E+00             8.848434E-01             4.189550E+03
                   7.5600             1.847179E-01             8.699835E+00             0.000000E+00             8.850999E-01             4.189551E+03
                   7.7400             1.884227E-01             8.695196E+00             0.000000E+00             8.853062E-01             4.189552E+03
                   7.9200             1.921446E-01             8.690598E+00             0.000000E+00             8.854588E-01             4.189552E+03
                   8.1000             1.958875E-01             8.686040E+00             0.000000E+00             8.855540E-01             4.189552E+03
                   8.2800             1.996555E-01             8.681522E+00             0.000000E+00             8.855884E-01             4.189552E+03
                   8.4600             2.034527E-01             8.677044E+00             0.000000E+00             8.855583E-01             4.189552E+03
                   8.6400             2.072833E-01             8.672606E+00             0.000000E+00             8.854603E-01             4.189551E+03
                   8.8200             2.111514E-01             8.668207E+00             0.000000E+00             8.852907E-01             4.189550E+03
                   9.0000             2.150615E-01             8.663847E+00             0.000000E+00             8.850461E-01             4.189548E+03
                   9.1800             2.190179E-01             8.659526E+00             0.000000E+00             8.847230E-01             4.189546E+03
                   9.3600             2.230250E-01             8.655244E+00             0.000000E+00             8.843178E-01             4.189544E+03
                   9.5400             2.270873E-01             8.651000E+00             0.000000E+00             8.838272E-01             4.189542E+03
                   9.7200             2.312091E-01             8.646794E+00             0.000000E+00             8.832476E-01             4.189539E+03
                   9.9000             2.353950E-01             8.642626E+00             0.000000E+00             8.825757E-01             4.189535E+03
                  10.0800             2.396494E-01             8.638495E+00             0.000000E+00             8.818079E-01             4.189531E+03
                  10.2600             2.439767E-01             8.634402E+00             0.000000E+00             8.809410E-01             4.189527E+03
                  10.4400             2.483814E-01             8.630346E+00             0.000000E+00             8.799715E-01             4.189522E+03
                  10.6200             2.528677E-01             8.626327E+00             0.000000E+00             8.788961E-01             4.189517E+03
                  10.8000             2.574400E-01             8.622345E+00             0.000000E+00             8.777113E-01             4.189511E+03
                  10.9800             2.621025E-01             8.618399E+00             0.000000E+00             8.764139E-01             4.189505E+03
                  11.1600             2.668593E-01             8.614488E+00             0.000000E+00             8.750005E-01             4.189498E+03
                  11.3400             2.717144E-01             8.610614E+00             0.000000E+00             8.734678E-01             4.189491E+03
                  11.5200             2.766717E-01             8.606775E+00             0.000000E+00             8.718125E-01             4.189483E+03
                  11.7000             2.817348E-01             8.602972E+00             0.000000E+00             8.700313E-01             4.189474E+03
                  11.8800             2.869076E-01             8.599203E+00             0.000000E+00             8.681209E-01             4.189464E+03
                  12.0600             2.921932E-01             8.595470E+00             0.000000E+00             8.660779E-01             4.189454E+03
                  12.2400             2.975950E-01             8.591770E+00             0.000000E+00             8.638990E-01             4.189444E+03
                  12.4200             3.031161E-01             8.588105E+00             0.000000E+00             8.615809E-01             4.189432E+03
                  12.6000             3.087592E-01             8.584474E+00             0.000000E+00             8.591203E-01             4.189420E+03
                  12.7800             3.145270E-01             8.580877E+00             0.000000E+00             8.565138E-01             4.189407E+03
                  12.9600             3.204219E-01             8.577313E+00             0.000000E+00             8.537578E-01             4.189394E+03
                  13.1400             3.264460E-01             8.573782E+00             0.000000E+00             8.508490E-01             4.189379E+03
                  13.3200             3.326012E-01             8.570284E+00             0.000000E+00             8.477838E-01             4.189364E+03
                  13.5000             3.388892E-01             8.566818E+00             0.000000E+00             8.445586E-01             4.189347E+03
                  13.6800             3.453112E-01             8.563385E+00             0.000000E+00             8.411696E-01             4.189330E+03
                  13.8600             3.518685E-01             8.559983E+00             0.000000E+00             8.376132E-01             4.189312E+03
                  14.0400             3.585617E-01             8.556614E+00             0.000000E+00             8.338852E-01             4.189293E+03
                  14.2200             3.653915E-01             8.553275E+00             0.000000E+00             8.299817E-01             4.189273E+03
                  14.4000             3.723580E-01             8.549968E+00             0.000000E+00             8.258983E-01             4.189251E+03
                  14.5800             3.794613E-01             8.546692E+00             0.000000E+00             8.216305E-01             4.189229E+03
                  14.7600             3.867010E-01             8.543446E+00             0.000000E+00             8.171737E-01             4.189206E+03
                  14.9400             3.940765E-01             8.540230E+00             0.000000E+00             8.125228E-01             4.189181E+03
                  15.1200             4.015868E-01             8.537044E+00             0.000000E+00             8.076726E-01             4.189155E+03
