                   Degree          P_inst_total[W]  P_inst_total_no_loss[W]              P_f_loss[W]            P_thr_loss[W]          P_inertia_ro[W]          P_inertia_vh[W]                 P_com[W]              P_bear_s[W]
                   0.0000             6.377958E+01             4.630043E-02             6.373328E+01             2.405019E+05             4.175561E-02             1.256000E-04             4.419215E-03             1.147652E+01
                   0.1800             6.392282E+01            -1.100005E-01             6.403282E+01             2.405019E+05            -1.279802E-01            -3.849615E-04             1.836471E-02             1.147114E+01
                   0.3600             6.384021E+01            -1.917132E-01             6.403192E+01             2.405019E+05            -2.528114E-01            -7.604484E-04             6.185868E-02             1.147776E+01
                   0.5400             6.375578E+01            -2.734530E-01             6.402923E+01             2.405019E+05            -3.776487E-01            -1.135949E-03             1.053317E-01             1.148292E+01
                   0.7200             6.367080E+01            -3.552976E-01             6.402609E+01             2.405019E+05            -5.024790E-01            -1.511423E-03             1.486928E-01             1.148696E+01
                   0.9000             6.358535E+01            -4.372292E-01             6.402258E+01             2.405019E+05            -6.272687E-01            -1.886765E-03             1.919263E-01             1.148968E+01
                   1.0800             6.349918E+01            -5.192370E-01             6.401842E+01             2.405019E+05            -7.520100E-01            -2.261951E-03             2.350350E-01             1.149074E+01
                   1.2600             6.341199E+01            -6.013310E-01             6.401332E+01             2.405019E+05            -8.767204E-01            -2.637030E-03             2.780264E-01             1.148989E+01
                   1.4400             6.332364E+01            -6.834785E-01             6.400711E+01             2.405019E+05            -1.001376E+00            -3.011930E-03             3.209098E-01             1.148699E+01
                   1.6200             6.323415E+01            -7.656662E-01             6.399981E+01             2.405019E+05            -1.125974E+00            -3.386638E-03             3.636945E-01             1.148206E+01
                   1.8000             6.314377E+01            -8.478708E-01             6.399164E+01             2.405019E+05            -1.250500E+00            -3.761111E-03             4.063906E-01             1.147537E+01
                   1.9800             6.305296E+01            -9.300880E-01             6.398305E+01             2.405019E+05            -1.374961E+00            -4.135365E-03             4.490086E-01             1.146742E+01
                   2.1600             6.296243E+01            -1.012289E+00             6.397472E+01             2.405019E+05            -1.499339E+00            -4.509345E-03             4.915588E-01             1.145890E+01
                   2.3400             6.287302E+01            -1.094463E+00             6.396748E+01             2.405019E+05            -1.623632E+00            -4.883044E-03             5.340517E-01             1.145070E+01
                   2.5200             6.278564E+01            -1.176590E+00             6.396223E+01             2.405019E+05            -1.747830E+00            -5.256430E-03             5.764964E-01             1.144376E+01
                   2.7000             6.273949E+01            -1.258661E+00             6.399815E+01             2.405019E+05            -1.871926E+00            -5.629477E-03             6.188952E-01             1.143899E+01
                   2.8800             6.270899E+01            -1.340704E+00             6.404969E+01             2.405019E+05            -1.995915E+00            -6.002170E-03             6.612139E-01             1.143713E+01
                   3.0600             6.268213E+01            -1.422736E+00             6.410487E+01             2.405019E+05            -2.119787E+00            -6.374474E-03             7.034248E-01             1.143860E+01
                   3.2400             6.265891E+01            -1.504755E+00             6.416367E+01             2.405019E+05            -2.243535E+00            -6.746371E-03             7.455266E-01             1.144341E+01
                   3.4200             6.263888E+01            -1.586753E+00             6.422564E+01             2.405019E+05            -2.367155E+00            -7.117841E-03             7.875189E-01             1.145112E+01
                   3.6000             6.262114E+01            -1.668724E+00             6.428986E+01             2.405019E+05            -2.490637E+00            -7.488857E-03             8.294013E-01             1.146083E+01
                   3.7800             6.260442E+01            -1.750660E+00             6.435508E+01             2.405019E+05            -2.613973E+00            -7.859392E-03             8.711731E-01             1.147127E+01
                   3.9600             6.258725E+01            -1.832556E+00             6.441981E+01             0.000000E+00            -2.737160E+00            -8.229430E-03             9.128336E-01             1.148100E+01
                   4.1400             6.256818E+01            -1.914404E+00             6.448258E+01             0.000000E+00            -2.860187E+00            -8.598940E-03             9.543823E-01             1.148855E+01
                   4.3200             6.254597E+01            -1.996199E+00             6.454217E+01             0.000000E+00            -2.983049E+00            -8.967904E-03             9.958183E-01             1.149271E+01
                   4.5000             6.251987E+01            -2.077933E+00             6.459780E+01             0.000000E+00            -3.105737E+00            -9.336295E-03             1.037141E+00             1.149271E+01
                   4.6800             6.248970E+01            -2.159601E+00             6.464930E+01             0.000000E+00            -3.228246E+00            -9.704091E-03             1.078349E+00             1.148841E+01
                   4.8600             6.245599E+01            -2.241197E+00             6.469719E+01             0.000000E+00            -3.350568E+00            -1.007127E-02             1.119442E+00             1.148034E+01
                   5.0400             6.241991E+01            -2.322714E+00             6.474262E+01             0.000000E+00            -3.472696E+00            -1.043781E-02             1.160420E+00             1.146966E+01
                   5.2200             6.238307E+01            -2.404147E+00             6.478721E+01             0.000000E+00            -3.594623E+00            -1.080368E-02             1.201280E+00             1.145800E+01
