                   Degree                T_ecc[Nm]         T_inertia_ro[Nm]         T_inertia_vh[Nm]              T_com_C[Nm]      T_total_no_loss[Nm]               T_loss[Nm]             T_bear_s[Nm]         T_inst_total[Nm]
                   0.0000             8.476321E-02             3.276390E-04             9.855313E-07             3.467576E-05             3.633003E-04             5.000888E-01             9.005150E-02             5.004521E-01
                   0.1800             8.796224E-02            -1.004208E-03            -3.020634E-06             1.441003E-04            -8.631284E-04             5.024391E-01             9.000932E-02             5.015760E-01
                   0.3600             8.811420E-02            -1.983707E-03            -5.966925E-06             4.853796E-04            -1.504294E-03             5.024321E-01             9.006122E-02             5.009278E-01
                   0.5400             8.825994E-02            -2.963253E-03            -8.913325E-06             8.264940E-04            -2.145673E-03             5.024109E-01             9.010177E-02             5.002653E-01
                   0.7200             8.840915E-02            -3.942745E-03            -1.185951E-05             1.166731E-03            -2.787874E-03             5.023863E-01             9.013346E-02             4.995985E-01
                   0.9000             8.856428E-02            -4.921919E-03            -1.480467E-05             1.505966E-03            -3.430757E-03             5.023588E-01             9.015475E-02             4.989280E-01
                   1.0800             8.872575E-02            -5.900712E-03            -1.774859E-05             1.844222E-03            -4.074238E-03             5.023261E-01             9.016312E-02             4.982519E-01
                   1.2600             8.889346E-02            -6.879263E-03            -2.069169E-05             2.181559E-03            -4.718396E-03             5.022861E-01             9.015646E-02             4.975677E-01
                   1.4400             8.906715E-02            -7.857386E-03            -2.363337E-05             2.518046E-03            -5.362973E-03             5.022374E-01             9.013364E-02             4.968744E-01
                   1.6200             8.924651E-02            -8.835053E-03            -2.657355E-05             2.853760E-03            -6.007867E-03             5.021801E-01             9.009498E-02             4.961722E-01
                   1.8000             8.943122E-02            -9.812160E-03            -2.951189E-05             3.188779E-03            -6.652892E-03             5.021160E-01             9.004250E-02             4.954631E-01
                   1.9800             8.962098E-02            -1.078875E-02            -3.244850E-05             3.523185E-03            -7.298017E-03             5.020486E-01             8.998008E-02             4.947506E-01
                   2.1600             8.981545E-02            -1.176469E-02            -3.538296E-05             3.857059E-03            -7.943015E-03             5.019832E-01             8.991327E-02             4.940402E-01
                   2.3400             9.001431E-02            -1.273997E-02            -3.831523E-05             4.190483E-03            -8.587802E-03             5.019264E-01             8.984892E-02             4.933386E-01
                   2.5200             9.021724E-02            -1.371450E-02            -4.124504E-05             4.523530E-03            -9.232219E-03             5.018852E-01             8.979445E-02             4.926530E-01
                   2.7000             9.042390E-02            -1.468823E-02            -4.417218E-05             4.856215E-03            -9.876190E-03             5.021670E-01             8.975702E-02             4.922908E-01
                   2.8800             9.063384E-02            -1.566112E-02            -4.709655E-05             5.188272E-03            -1.051995E-02             5.025715E-01             8.974242E-02             4.920516E-01
                   3.0600             9.084685E-02            -1.663309E-02            -5.001786E-05             5.519484E-03            -1.116362E-02             5.030044E-01             8.975395E-02             4.918408E-01
                   3.2400             9.106283E-02            -1.760409E-02            -5.293599E-05             5.849839E-03            -1.180719E-02             5.034658E-01             8.979173E-02             4.916586E-01
                   3.4200             9.128173E-02            -1.857408E-02            -5.585076E-05             6.179336E-03            -1.245060E-02             5.039521E-01             8.985221E-02             4.915015E-01
                   3.6000             9.150346E-02            -1.954300E-02            -5.876197E-05             6.507970E-03            -1.309379E-02             5.044560E-01             8.992837E-02             4.913622E-01
                   3.7800             9.172794E-02            -2.051077E-02            -6.166940E-05             6.835735E-03            -1.373670E-02             5.049677E-01             9.001035E-02             4.912310E-01
                   3.9600             9.195509E-02            -2.147737E-02            -6.457294E-05             7.162629E-03            -1.437931E-02             5.054756E-01             9.008667E-02             4.910963E-01
                   4.1400             9.218483E-02            -2.244271E-02            -6.747233E-05             7.488644E-03            -1.502154E-02             5.059682E-01             9.014592E-02             4.909467E-01
                   4.3200             9.241707E-02            -2.340675E-02            -7.036744E-05             7.813775E-03            -1.566335E-02             5.064358E-01             9.017855E-02             4.907724E-01
                   4.5000             9.265172E-02            -2.436944E-02            -7.325805E-05             8.138016E-03            -1.630468E-02             5.068723E-01             9.017858E-02             4.905676E-01
                   4.6800             9.288870E-02            -2.533072E-02            -7.614400E-05             8.461360E-03            -1.694550E-02             5.072764E-01             9.014483E-02             4.903309E-01
                   4.8600             9.312792E-02            -2.629052E-02            -7.902510E-05             8.783802E-03            -1.758575E-02             5.076522E-01             9.008148E-02             4.900664E-01
                   5.0400             9.336928E-02            -2.724881E-02            -8.190117E-05             9.105334E-03            -1.822538E-02             5.080086E-01             8.999766E-02             4.897833E-01
                   5.2200             9.361269E-02            -2.820552E-02            -8.477201E-05             9.425949E-03            -1.886435E-02             5.083585E-01             8.990619E-02             4.894942E-01
                   5.4000             9.385805E-02            -2.916060E-02            -8.763748E-05             9.745641E-03            -1.950260E-02             5.087161E-01             8.982153E-02             4.892135E-01
                   5.5800             9.410527E-02            -3.011399E-02            -9.049735E-05             1.006440E-02            -2.014008E-02             5.090951E-01             8.975742E-02             4.889550E-01
                   5.7600             9.435424E-02            -3.106564E-02            -9.335148E-05             1.038223E-02            -2.077676E-02             5.095059E-01             8.972452E-02             4.887292E-01
                   5.9400             9.460486E-02            -3.201549E-02            -9.619967E-05             1.069911E-02            -2.141258E-02             5.099542E-01             8.972852E-02             4.885416E-01
                   6.1200             9.485704E-02            -3.296349E-02            -9.904174E-05             1.101505E-02            -2.204748E-02             5.104394E-01             8.976910E-02             4.883919E-01
                   6.3000             9.511066E-02            -3.390959E-02            -1.018775E-04             1.133003E-02            -2.268144E-02             5.109552E-01             8.983999E-02             4.882738E-01
                   6.4800             9.536563E-02            -3.485372E-02            -1.047068E-04             1.164406E-02            -2.331438E-02             5.114903E-01             8.993001E-02             4.881759E-01
                   6.6600             9.562183E-02            -3.579585E-02            -1.075295E-04             1.195711E-02            -2.394626E-02             5.120302E-01             9.002494E-02             4.880840E-01
                   6.8400             9.587916E-02            -3.673590E-02            -1.103453E-04             1.226920E-02            -2.457704E-02             5.125601E-01             9.010992E-02             4.879830E-01
                   7.0200             9.613751E-02            -3.767383E-02            -1.131542E-04             1.258032E-02            -2.520666E-02             5.130666E-01             9.017190E-02             4.878599E-01
                   7.2000             9.639677E-02            -3.860959E-02            -1.159558E-04             1.289047E-02            -2.583508E-02             5.135404E-01             9.020165E-02             4.877054E-01
                   7.3800             9.665683E-02            -3.954312E-02            -1.187501E-04             1.319964E-02            -2.646224E-02             5.139774E-01             9.019516E-02             4.875152E-01
                   7.5600             9.691758E-02            -4.047437E-02            -1.215369E-04             1.350783E-02            -2.708808E-02             5.143790E-01             9.015398E-02             4.872909E-01
                   7.7400             9.717890E-02            -4.140329E-02            -1.243160E-04             1.381504E-02            -2.771257E-02             5.147516E-01             9.008475E-02             4.870390E-01
                   7.9200             9.744069E-02            -4.232982E-02            -1.270872E-04             1.412127E-02            -2.833563E-02             5.151055E-01             8.999788E-02             4.867698E-01
                   8.1000             9.770283E-02            -4.325391E-02            -1.298504E-04             1.442653E-02            -2.895723E-02             5.154529E-01             8.990571E-02             4.864957E-01
                   8.2800             9.796521E-02            -4.417551E-02            -1.326053E-04             1.473081E-02            -2.957730E-02             5.158060E-01             8.982062E-02             4.862287E-01
                   8.4600             9.822772E-02            -4.509456E-02            -1.353519E-04             1.503413E-02            -3.019578E-02             5.161753E-01             8.975322E-02             4.859795E-01
                   8.6400             9.849024E-02            -4.601101E-02            -1.380899E-04             1.533647E-02            -3.081263E-02             5.165681E-01             8.971104E-02             4.857555E-01
                   8.8200             9.875266E-02            -4.692482E-02            -1.408192E-04             1.563786E-02            -3.142778E-02             5.169882E-01             8.969787E-02             4.855604E-01
                   9.0000             9.901488E-02            -4.783593E-02            -1.435396E-04             1.593830E-02            -3.204118E-02             5.174352E-01             8.971366E-02             4.853941E-01
                   9.1800             9.927679E-02            -4.874429E-02            -1.462510E-04             1.623779E-02            -3.265276E-02             5.179057E-01             8.975500E-02             4.852529E-01
                   9.3600             9.953827E-02            -4.964985E-02            -1.489531E-04             1.653635E-02            -3.326246E-02             5.183935E-01             8.981598E-02             4.851311E-01
                   9.5400             9.979921E-02            -5.055256E-02            -1.516458E-04             1.683398E-02            -3.387022E-02             5.188912E-01             8.988924E-02             4.850210E-01
                   9.7200             1.000595E-01            -5.145236E-02            -1.543290E-04             1.713071E-02            -3.447598E-02             5.193909E-01             8.996707E-02             4.849149E-01
                   9.9000             1.003191E-01            -5.234920E-02            -1.570025E-04             1.742654E-02            -3.507967E-02             5.198853E-01             9.004229E-02             4.848056E-01
                  10.0800             1.005778E-01            -5.324305E-02            -1.596661E-04             1.772149E-02            -3.568122E-02             5.203683E-01             9.010897E-02             4.846871E-01
                  10.2600             1.008356E-01            -5.413384E-02            -1.623196E-04             1.801558E-02            -3.628058E-02             5.208355E-01             9.016282E-02             4.845549E-01
                  10.4400             1.010924E-01            -5.502152E-02            -1.649629E-04             1.830882E-02            -3.687767E-02             5.212842E-01             9.020135E-02             4.844065E-01
                  10.6200             1.013480E-01            -5.590606E-02            -1.675959E-04             1.860124E-02            -3.747241E-02             5.217135E-01             9.022372E-02             4.842411E-01
