                   Degree                   P1[Pa]                   P2[Pa]                   P3[Pa]                   P4[Pa]                   P5[Pa]                   P6[Pa]                   P7[Pa]                   P8[Pa]                   P9[Pa]                  P3a[Pa]
                   0.0000             4.028226E+05             4.033281E+05             4.033272E+05             4.025138E+05             4.049135E+05             4.051198E+05             4.049035E+05             3.674590E+05             3.650691E+05             6.241737E+05
                   0.1800             4.028226E+05             4.033281E+05             4.033272E+05             4.025138E+05             4.049135E+05             4.051197E+05             4.049035E+05             3.675325E+05             3.651426E+05             6.243097E+05
                   0.3600             4.028226E+05             4.033281E+05             4.033272E+05             4.025138E+05             4.049135E+05             4.051197E+05             4.049035E+05             3.676006E+05             3.652107E+05             6.244382E+05
                   0.5400             4.028226E+05             4.033281E+05             4.033272E+05             4.025138E+05             4.049135E+05             4.051197E+05             4.049035E+05             3.676651E+05             3.652752E+05             6.245600E+05
                   0.7200             4.028226E+05             4.033281E+05             4.033272E+05             4.025138E+05             4.049135E+05             4.051197E+05             4.049035E+05             3.677260E+05             3.653361E+05             6.246749E+05
                   0.9000             4.028226E+05             4.033281E+05             4.033272E+05             4.025138E+05             4.049135E+05             4.051197E+05             4.049035E+05             3.677834E+05             3.653935E+05             6.247832E+05
                   1.0800             4.028226E+05             4.033281E+05             4.033272E+05             4.025138E+05             4.049135E+05             4.051197E+05             4.049035E+05             3.678372E+05             3.654473E+05             6.248847E+05
                   1.2600             4.028226E+05             4.033281E+05             4.033272E+05             4.025138E+05             4.049135E+05             4.051197E+05             4.049035E+05             3.678876E+05             3.654977E+05             6.249796E+05
                   1.4400             4.028226E+05             4.033281E+05             4.033272E+05             4.025138E+05             4.049135E+05             4.051197E+05             4.049035E+05             3.679344E+05             3.655445E+05             6.250680E+05
                   1.6200             4.028226E+05             4.033281E+05             4.033272E+05             4.025138E+05             4.049135E+05             4.051197E+05             4.049035E+05             3.679777E+05             3.655878E+05             6.251497E+05
                   1.8000             4.028226E+05             4.033281E+05             4.033272E+05             4.025138E+05             4.049135E+05             4.051197E+05             4.049035E+05             3.680177E+05             3.656277E+05             6.252250E+05
                   1.9800             4.028226E+05             4.033281E+05             4.033272E+05             4.025138E+05             4.049135E+05             4.051197E+05             4.049035E+05             3.680541E+05             3.656642E+05             6.252937E+05
                   2.1600             4.028226E+05             4.033281E+05             4.033272E+05             4.025138E+05             4.049135E+05             4.051197E+05             4.049035E+05             3.680872E+05             3.656972E+05             6.253560E+05
                   2.3400             4.028226E+05             4.033281E+05             4.033272E+05             4.025138E+05             4.049135E+05             4.051197E+05             4.049035E+05             3.681168E+05             3.657268E+05             6.254120E+05
                   2.5200             4.028226E+05             4.033281E+05             4.033272E+05             4.025138E+05             4.049135E+05             4.051197E+05             4.049035E+05             3.681430E+05             3.657531E+05             6.254615E+05
                   2.7000             4.028226E+05             4.033281E+05             4.033272E+05             4.025138E+05             4.049135E+05             4.051197E+05             4.049035E+05             3.681659E+05             3.657760E+05             6.255047E+05
                   2.8800             4.028226E+05             4.033281E+05             4.033272E+05             4.025138E+05             4.049135E+05             4.051196E+05             4.049035E+05             3.681855E+05             3.657956E+05             6.255417E+05
