                   Degree             gamma_1[rad]        dgammadt_1[rad/s]      dgammadtt_1[rad/s2]
                  10.8000            -2.020628E-02            -2.031483E+01             1.003763E+03
                  10.9800            -2.053754E-02            -2.029833E+01             1.019993E+03
                  11.1600            -2.086854E-02            -2.028156E+01             1.036199E+03
                  11.3400            -2.119926E-02            -2.026454E+01             1.052380E+03
                  11.5200            -2.152970E-02            -2.024724E+01             1.068537E+03
                  11.7000            -2.185985E-02            -2.022969E+01             1.084668E+03
                  11.8800            -2.218972E-02            -2.021187E+01             1.100774E+03
                  12.0600            -2.251929E-02            -2.019379E+01             1.116854E+03
                  12.2400            -2.284857E-02            -2.017544E+01             1.132908E+03
                  12.4200            -2.317754E-02            -2.015684E+01             1.148935E+03
                  12.6000            -2.350621E-02            -2.013797E+01             1.164935E+03
                  12.7800            -2.383457E-02            -2.011884E+01             1.180908E+03
                  12.9600            -2.416262E-02            -2.009945E+01             1.196853E+03
                  13.1400            -2.449034E-02            -2.007981E+01             1.212770E+03
                  13.3200            -2.481775E-02            -2.005990E+01             1.228658E+03
                  13.5000            -2.514482E-02            -2.003973E+01             1.244518E+03
                  13.6800            -2.547157E-02            -2.001931E+01             1.260349E+03
                  13.8600            -2.579798E-02            -1.999862E+01             1.276150E+03
                  14.0400            -2.612405E-02            -1.997768E+01             1.291922E+03
                  14.2200            -2.644978E-02            -1.995649E+01             1.307663E+03
                  14.4000            -2.677516E-02            -1.993503E+01             1.323374E+03
                  14.5800            -2.710019E-02            -1.991332E+01             1.339054E+03
                  14.7600            -2.742486E-02            -1.989136E+01             1.354703E+03
                  14.9400            -2.774917E-02            -1.986914E+01             1.370320E+03
                  15.1200            -2.807312E-02            -1.984666E+01             1.385906E+03
                  15.3000            -2.839669E-02            -1.982393E+01             1.401459E+03
                  15.4800            -2.871990E-02            -1.980095E+01             1.416980E+03
                  15.6600            -2.904273E-02            -1.977771E+01             1.432468E+03
                  15.8400            -2.936517E-02            -1.975423E+01             1.447922E+03
                  16.0200            -2.968723E-02            -1.973049E+01             1.463344E+03
                  16.2000            -3.000891E-02            -1.970649E+01             1.478731E+03
                  16.3800            -3.033019E-02            -1.968225E+01             1.494084E+03
                  16.5600            -3.065107E-02            -1.965776E+01             1.509403E+03
                  16.7400            -3.097155E-02            -1.963302E+01             1.524687E+03
                  16.9200            -3.129162E-02            -1.960803E+01             1.539936E+03
                  17.1000            -3.161129E-02            -1.958279E+01             1.555150E+03
                  17.2800            -3.193054E-02            -1.955730E+01             1.570327E+03
                  17.4600            -3.224937E-02            -1.953157E+01             1.585469E+03
                  17.6400            -3.256778E-02            -1.950559E+01             1.600574E+03
                  17.8200            -3.288577E-02            -1.947936E+01             1.615643E+03
                  18.0000            -3.320332E-02            -1.945289E+01             1.630674E+03
                  18.1800            -3.352044E-02            -1.942617E+01             1.645668E+03
                  18.3600            -3.383713E-02            -1.939921E+01             1.660625E+03
                  18.5400            -3.415337E-02            -1.937200E+01             1.675544E+03
                  18.7200            -3.446916E-02            -1.934455E+01             1.690424E+03
                  18.9000            -3.478451E-02            -1.931686E+01             1.705266E+03
                  19.0800            -3.509940E-02            -1.928893E+01             1.720069E+03
                  19.2600            -3.541384E-02            -1.926075E+01             1.734833E+03
                  19.4400            -3.572781E-02            -1.923234E+01             1.749558E+03
                  19.6200            -3.604132E-02            -1.920368E+01             1.764243E+03
                  19.8000            -3.635436E-02            -1.917479E+01             1.778887E+03
                  19.9800            -3.666692E-02            -1.914566E+01             1.793492E+03
                  20.1600            -3.697901E-02            -1.911629E+01             1.808056E+03
                  20.3400            -3.729062E-02            -1.908668E+01             1.822579E+03
                  20.5200            -3.760174E-02            -1.905683E+01             1.837061E+03
                  20.7000            -3.791237E-02            -1.902675E+01             1.851502E+03
                  20.8800            -3.822251E-02            -1.899644E+01             1.865901E+03
                  21.0600            -3.853216E-02            -1.896589E+01             1.880258E+03
                  21.2400            -3.884130E-02            -1.893510E+01             1.894572E+03
                  21.4200            -3.914994E-02            -1.890409E+01             1.908845E+03
                  21.6000            -3.945807E-02            -1.887284E+01             1.923074E+03
                  21.7800            -3.976569E-02            -1.884136E+01             1.937260E+03
                  21.9600            -4.007280E-02            -1.880964E+01             1.951403E+03
                  22.1400            -4.037938E-02            -1.877770E+01             1.965503E+03
                  22.3200            -4.068545E-02            -1.874553E+01             1.979558E+03
                  22.5000            -4.099098E-02            -1.871313E+01             1.993570E+03
                  22.6800            -4.129599E-02            -1.868050E+01             2.007537E+03
                  22.8600            -4.160046E-02            -1.864764E+01             2.021459E+03
                  23.0400            -4.190439E-02            -1.861455E+01             2.035337E+03
                  23.2200            -4.220778E-02            -1.858124E+01             2.049169E+03
                  23.4000            -4.251063E-02            -1.854771E+01             2.062956E+03
                  23.5800            -4.281293E-02            -1.851395E+01             2.076698E+03
                  23.7600            -4.311467E-02            -1.847997E+01             2.090393E+03
                  23.9400            -4.341586E-02            -1.844576E+01             2.104043E+03
                  24.1200            -4.371649E-02            -1.841133E+01             2.117646E+03
                  24.3000            -4.401656E-02            -1.837668E+01             2.131202E+03
                  24.4800            -4.431605E-02            -1.834181E+01             2.144712E+03
                  24.6600            -4.461498E-02            -1.830672E+01             2.158174E+03
                  24.8400            -4.491334E-02            -1.827140E+01             2.171590E+03
                  25.0200            -4.521111E-02            -1.823588E+01             2.184958E+03
                  25.2000            -4.550831E-02            -1.820013E+01             2.198278E+03
                  25.3800            -4.580492E-02            -1.816416E+01             2.211550E+03
                  25.5600            -4.610094E-02            -1.812798E+01             2.224774E+03
                  25.7400            -4.639637E-02            -1.809159E+01             2.237949E+03
                  25.9200            -4.669120E-02            -1.805498E+01             2.251076E+03
                  26.1000            -4.698543E-02            -1.801816E+01             2.264154E+03
                  26.2800            -4.727907E-02            -1.798112E+01             2.277183E+03
                  26.4600            -4.757209E-02            -1.794387E+01             2.290162E+03
                  26.6400            -4.786451E-02            -1.790641E+01             2.303092E+03
                  26.8200            -4.815631E-02            -1.786874E+01             2.315973E+03
                  27.0000            -4.844750E-02            -1.783086E+01             2.328803E+03
                  27.1800            -4.873807E-02            -1.779277E+01             2.341583E+03
                  27.3600            -4.902802E-02            -1.775447E+01             2.354314E+03
                  27.5400            -4.931733E-02            -1.771597E+01             2.366993E+03
                  27.7200            -4.960602E-02            -1.767726E+01             2.379622E+03
                  27.9000            -4.989408E-02            -1.763834E+01             2.392200E+03
                  28.0800            -5.018150E-02            -1.759922E+01             2.404727E+03
                  28.2600            -5.046828E-02            -1.755989E+01             2.417202E+03
                  28.4400            -5.075441E-02            -1.752036E+01             2.429626E+03
                  28.6200            -5.103990E-02            -1.748063E+01             2.441999E+03
                  28.8000            -5.132474E-02            -1.744070E+01             2.454319E+03
                  28.9800            -5.160893E-02            -1.740057E+01             2.466588E+03
                  29.1600            -5.189246E-02            -1.736023E+01             2.478804E+03
                  29.3400            -5.217533E-02            -1.731970E+01             2.490968E+03
                  29.5200            -5.245754E-02            -1.727897E+01             2.503080E+03
                  29.7000            -5.273908E-02            -1.723805E+01             2.515139E+03
                  29.8800            -5.301995E-02            -1.719692E+01             2.527145E+03
                  30.0600            -5.330015E-02            -1.715560E+01             2.539097E+03
                  30.2400            -5.357968E-02            -1.711409E+01             2.550997E+03
                  30.4200            -5.385852E-02            -1.707238E+01             2.562843E+03
                  30.6000            -5.413669E-02            -1.703048E+01             2.574636E+03
                  30.7800            -5.441417E-02            -1.698839E+01             2.586375E+03
                  30.9600            -5.469096E-02            -1.694611E+01             2.598060E+03
                  31.1400            -5.496706E-02            -1.690364E+01             2.609691E+03
                  31.3200            -5.524246E-02            -1.686098E+01             2.621268E+03
                  31.5000            -5.551717E-02            -1.681812E+01             2.632791E+03
                  31.6800            -5.579118E-02            -1.677509E+01             2.644259E+03
                  31.8600            -5.606448E-02            -1.673186E+01             2.655673E+03
                  32.0400            -5.633708E-02            -1.668845E+01             2.667031E+03
                  32.2200            -5.660896E-02            -1.664486E+01             2.678335E+03
                  32.4000            -5.688014E-02            -1.660108E+01             2.689584E+03
                  32.5800            -5.715060E-02            -1.655711E+01             2.700778E+03
                  32.7600            -5.742034E-02            -1.651297E+01             2.711917E+03
                  32.9400            -5.768935E-02            -1.646864E+01             2.723000E+03
                  33.1200            -5.795765E-02            -1.642414E+01             2.734028E+03
                  33.3000            -5.822521E-02            -1.637945E+01             2.744999E+03
                  33.4800            -5.849205E-02            -1.633459E+01             2.755916E+03
                  33.6600            -5.875815E-02            -1.628954E+01             2.766776E+03
                  33.8400            -5.902352E-02            -1.624433E+01             2.777580E+03
                  34.0200            -5.928815E-02            -1.619893E+01             2.788328E+03
                  34.2000            -5.955203E-02            -1.615336E+01             2.799020E+03
                  34.3800            -5.981517E-02            -1.610762E+01             2.809655E+03
                  34.5600            -6.007756E-02            -1.606170E+01             2.820234E+03
                  34.7400            -6.033921E-02            -1.601561E+01             2.830756E+03
                  34.9200            -6.060010E-02            -1.596935E+01             2.841222E+03
                  35.1000            -6.086023E-02            -1.592292E+01             2.851631E+03
                  35.2800            -6.111960E-02            -1.587632E+01             2.861983E+03
                  35.4600            -6.137821E-02            -1.582955E+01             2.872278E+03
                  35.6400            -6.163606E-02            -1.578262E+01             2.882515E+03
                  35.8200            -6.189314E-02            -1.573552E+01             2.892696E+03
                  36.0000            -6.214946E-02            -1.568825E+01             2.902819E+03
                  36.1800            -6.240500E-02            -1.564082E+01             2.912885E+03
                  36.3600            -6.265976E-02            -1.559322E+01             2.922894E+03
                  36.5400            -6.291375E-02            -1.554546E+01             2.932845E+03
                  36.7200            -6.316695E-02            -1.549754E+01             2.942738E+03
                  36.9000            -6.341937E-02            -1.544946E+01             2.952573E+03
                  37.0800            -6.367101E-02            -1.540122E+01             2.962351E+03
                  37.2600            -6.392186E-02            -1.535282E+01             2.972071E+03
                  37.4400            -6.417192E-02            -1.530426E+01             2.981733E+03
                  37.6200            -6.442118E-02            -1.525554E+01             2.991337E+03
                  37.8000            -6.466965E-02            -1.520667E+01             3.000883E+03
                  37.9800            -6.491732E-02            -1.515764E+01             3.010371E+03
                  38.1600            -6.516419E-02            -1.510846E+01             3.019800E+03
                  38.3400            -6.541025E-02            -1.505912E+01             3.029171E+03
                  38.5200            -6.565551E-02            -1.500964E+01             3.038484E+03
                  38.7000            -6.589996E-02            -1.496000E+01             3.047738E+03
                  38.8800            -6.614360E-02            -1.491021E+01             3.056934E+03
                  39.0600            -6.638643E-02            -1.486027E+01             3.066072E+03
                  39.2400            -6.662844E-02            -1.481018E+01             3.075151E+03
                  39.4200            -6.686963E-02            -1.475994E+01             3.084171E+03
                  39.6000            -6.711000E-02            -1.470956E+01             3.093132E+03
                  39.7800            -6.734955E-02            -1.465903E+01             3.102035E+03
                  39.9600            -6.758828E-02            -1.460836E+01             3.110879E+03
                  40.1400            -6.782617E-02            -1.455755E+01             3.119664E+03
                  40.3200            -6.806324E-02            -1.450659E+01             3.128391E+03
                  40.5000            -6.829947E-02            -1.445548E+01             3.137058E+03
                  40.6800            -6.853487E-02            -1.440424E+01             3.145667E+03
                  40.8600            -6.876943E-02            -1.435286E+01             3.154216E+03
                  41.0400            -6.900315E-02            -1.430134E+01             3.162707E+03
                  41.2200            -6.923603E-02            -1.424968E+01             3.171138E+03
                  41.4000            -6.946806E-02            -1.419788E+01             3.179511E+03
                  41.5800            -6.969925E-02            -1.414595E+01             3.187824E+03
                  41.7600            -6.992959E-02            -1.409388E+01             3.196078E+03
                  41.9400            -7.015908E-02            -1.404168E+01             3.204274E+03
                  42.1200            -7.038772E-02            -1.398935E+01             3.212410E+03
                  42.3000            -7.061551E-02            -1.393688E+01             3.220486E+03
                  42.4800            -7.084243E-02            -1.388428E+01             3.228504E+03
                  42.6600            -7.106850E-02            -1.383155E+01             3.236463E+03
                  42.8400            -7.129371E-02            -1.377869E+01             3.244362E+03
                  43.0200            -7.151805E-02            -1.372571E+01             3.252202E+03
                  43.2000            -7.174153E-02            -1.367259E+01             3.259983E+03
                  43.3800            -7.196414E-02            -1.361935E+01             3.267704E+03
                  43.5600            -7.218588E-02            -1.356598E+01             3.275366E+03
                  43.7400            -7.240675E-02            -1.351249E+01             3.282969E+03
                  43.9200            -7.262674E-02            -1.345888E+01             3.290513E+03
                  44.1000            -7.284586E-02            -1.340514E+01             3.297998E+03
                  44.2800            -7.306410E-02            -1.335128E+01             3.305423E+03
                  44.4600            -7.328146E-02            -1.329730E+01             3.312789E+03
                  44.6400            -7.349794E-02            -1.324321E+01             3.320096E+03
                  44.8200            -7.371354E-02            -1.318899E+01             3.327343E+03
                  45.0000            -7.392825E-02            -1.313465E+01             3.334532E+03
                  45.1800            -7.414208E-02            -1.308020E+01             3.341661E+03
                  45.3600            -7.435501E-02            -1.302563E+01             3.348731E+03
                  45.5400            -7.456706E-02            -1.297095E+01             3.355741E+03
                  45.7200            -7.477821E-02            -1.291615E+01             3.362693E+03
                  45.9000            -7.498846E-02            -1.286124E+01             3.369586E+03
                  46.0800            -7.519782E-02            -1.280622E+01             3.376419E+03
                  46.2600            -7.540628E-02            -1.275109E+01             3.383193E+03
                  46.4400            -7.561385E-02            -1.269584E+01             3.389908E+03
                  46.6200            -7.582050E-02            -1.264049E+01             3.396564E+03
                  46.8000            -7.602626E-02            -1.258503E+01             3.403162E+03
                  46.9800            -7.623111E-02            -1.252947E+01             3.409700E+03
                  47.1600            -7.643505E-02            -1.247379E+01             3.416179E+03
                  47.3400            -7.663808E-02            -1.241801E+01             3.422599E+03
                  47.5200            -7.684020E-02            -1.236213E+01             3.428960E+03
                  47.7000            -7.704141E-02            -1.230614E+01             3.435263E+03
                  47.8800            -7.724171E-02            -1.225006E+01             3.441506E+03
                  48.0600            -7.744109E-02            -1.219387E+01             3.447691E+03
                  48.2400            -7.763955E-02            -1.213757E+01             3.453817E+03
                  48.4200            -7.783709E-02            -1.208118E+01             3.459885E+03
                  48.6000            -7.803372E-02            -1.202470E+01             3.465894E+03
                  48.7800            -7.822942E-02            -1.196811E+01             3.471844E+03
                  48.9600            -7.842419E-02            -1.191143E+01             3.477736E+03
                  49.1400            -7.861804E-02            -1.185465E+01             3.483569E+03
                  49.3200            -7.881097E-02            -1.179778E+01             3.489343E+03
                  49.5000            -7.900296E-02            -1.174081E+01             3.495060E+03
                  49.6800            -7.919403E-02            -1.168375E+01             3.500718E+03
                  49.8600            -7.938416E-02            -1.162660E+01             3.506317E+03
                  50.0400            -7.957336E-02            -1.156936E+01             3.511859E+03
                  50.2200            -7.976163E-02            -1.151202E+01             3.517342E+03
                  50.4000            -7.994896E-02            -1.145460E+01             3.522767E+03
                  50.5800            -8.013535E-02            -1.139709E+01             3.528134E+03
                  50.7600            -8.032080E-02            -1.133950E+01             3.533443E+03
                  50.9400            -8.050532E-02            -1.128181E+01             3.538695E+03
                  51.1200            -8.068889E-02            -1.122405E+01             3.543888E+03
                  51.3000            -8.087152E-02            -1.116619E+01             3.549023E+03
                  51.4800            -8.105320E-02            -1.110826E+01             3.554101E+03
                  51.6600            -8.123394E-02            -1.105024E+01             3.559121E+03
                  51.8400            -8.141373E-02            -1.099214E+01             3.564084E+03
                  52.0200            -8.159257E-02            -1.093396E+01             3.568989E+03
                  52.2000            -8.177047E-02            -1.087570E+01             3.573837E+03
                  52.3800            -8.194741E-02            -1.081737E+01             3.578627E+03
                  52.5600            -8.212340E-02            -1.075895E+01             3.583360E+03
                  52.7400            -8.229843E-02            -1.070046E+01             3.588036E+03
                  52.9200            -8.247251E-02            -1.064189E+01             3.592655E+03
                  53.1000            -8.264564E-02            -1.058325E+01             3.597217E+03
                  53.2800            -8.281781E-02            -1.052453E+01             3.601721E+03
                  53.4600            -8.298902E-02            -1.046574E+01             3.606169E+03
                  53.6400            -8.315927E-02            -1.040688E+01             3.610560E+03
                  53.8200            -8.332856E-02            -1.034794E+01             3.614895E+03
                  54.0000            -8.349688E-02            -1.028894E+01             3.619173E+03
                  54.1800            -8.366425E-02            -1.022987E+01             3.623394E+03
                  54.3600            -8.383065E-02            -1.017072E+01             3.627559E+03
                  54.5400            -8.399608E-02            -1.011151E+01             3.631668E+03
                  54.7200            -8.416055E-02            -1.005224E+01             3.635720E+03
                  54.9000            -8.432405E-02            -9.992898E+00             3.639716E+03
                  55.0800            -8.448658E-02            -9.933492E+00             3.643656E+03
                  55.2600            -8.464814E-02            -9.874022E+00             3.647541E+03
                  55.4400            -8.480873E-02            -9.814489E+00             3.651369E+03
                  55.6200            -8.496835E-02            -9.754894E+00             3.655142E+03
                  55.8000            -8.512700E-02            -9.695238E+00             3.658859E+03
                  55.9800            -8.528468E-02            -9.635522E+00             3.662520E+03
                  56.1600            -8.544137E-02            -9.575746E+00             3.666126E+03
                  56.3400            -8.559710E-02            -9.515913E+00             3.669677E+03
                  56.5200            -8.575184E-02            -9.456021E+00             3.673173E+03
                  56.7000            -8.590561E-02            -9.396073E+00             3.676613E+03
                  56.8800            -8.605840E-02            -9.336070E+00             3.679998E+03
                  57.0600            -8.621022E-02            -9.276011E+00             3.683329E+03
                  57.2400            -8.636105E-02            -9.215899E+00             3.686605E+03
                  57.4200            -8.651090E-02            -9.155733E+00             3.689825E+03
                  57.6000            -8.665977E-02            -9.095516E+00             3.692992E+03
                  57.7800            -8.680765E-02            -9.035247E+00             3.696104E+03
                  57.9600            -8.695455E-02            -8.974928E+00             3.699161E+03
                  58.1400            -8.710047E-02            -8.914559E+00             3.702165E+03
                  58.3200            -8.724540E-02            -8.854142E+00             3.705114E+03
                  58.5000            -8.738935E-02            -8.793677E+00             3.708009E+03
                  58.6800            -8.753231E-02            -8.733166E+00             3.710851E+03
                  58.8600            -8.767428E-02            -8.672608E+00             3.713638E+03
                  59.0400            -8.781526E-02            -8.612006E+00             3.716372E+03
                  59.2200            -8.795526E-02            -8.551359E+00             3.719053E+03
                  59.4000            -8.809426E-02            -8.490669E+00             3.721680E+03
                  59.5800            -8.823228E-02            -8.429936E+00             3.724254E+03
                  59.7600            -8.836930E-02            -8.369162E+00             3.726775E+03
                  59.9400            -8.850534E-02            -8.308347E+00             3.729242E+03
                  60.1200            -8.864037E-02            -8.247492E+00             3.731657E+03
                  60.3000            -8.877442E-02            -8.186599E+00             3.734019E+03
                  60.4800            -8.890747E-02            -8.125667E+00             3.736328E+03
                  60.6600            -8.903953E-02            -8.064698E+00             3.738585E+03
                  60.8400            -8.917060E-02            -8.003692E+00             3.740790E+03
                  61.0200            -8.930066E-02            -7.942651E+00             3.742942E+03
                  61.2000            -8.942974E-02            -7.881575E+00             3.745042E+03
                  61.3800            -8.955781E-02            -7.820466E+00             3.747090E+03
                  61.5600            -8.968489E-02            -7.759323E+00             3.749086E+03
                  61.7400            -8.981097E-02            -7.698148E+00             3.751031E+03
                  61.9200            -8.993605E-02            -7.636942E+00             3.752924E+03
                  62.1000            -9.006014E-02            -7.575706E+00             3.754765E+03
                  62.2800            -9.018322E-02            -7.514439E+00             3.756556E+03
                  62.4600            -9.030531E-02            -7.453144E+00             3.758295E+03
                  62.6400            -9.042639E-02            -7.391821E+00             3.759983E+03
                  62.8200            -9.054647E-02            -7.330471E+00             3.761620E+03
                  63.0000            -9.066556E-02            -7.269095E+00             3.763206E+03
                  63.1800            -9.078364E-02            -7.207693E+00             3.764741E+03
                  63.3600            -9.090072E-02            -7.146266E+00             3.766227E+03
                  63.5400            -9.101680E-02            -7.084816E+00             3.767661E+03
                  63.7200            -9.113187E-02            -7.023342E+00             3.769046E+03
                  63.9000            -9.124594E-02            -6.961847E+00             3.770381E+03
                  64.0800            -9.135901E-02            -6.900330E+00             3.771665E+03
                  64.2600            -9.147108E-02            -6.838792E+00             3.772900E+03
                  64.4400            -9.158214E-02            -6.777235E+00             3.774085E+03
                  64.6200            -9.169219E-02            -6.715658E+00             3.775221E+03
                  64.8000            -9.180124E-02            -6.654064E+00             3.776307E+03
                  64.9800            -9.190929E-02            -6.592452E+00             3.777345E+03
                  65.1600            -9.201633E-02            -6.530824E+00             3.778333E+03
                  65.3400            -9.212237E-02            -6.469180E+00             3.779272E+03
                  65.5200            -9.222740E-02            -6.407520E+00             3.780162E+03
                  65.7000            -9.233142E-02            -6.345847E+00             3.781004E+03
                  65.8800            -9.243444E-02            -6.284161E+00             3.781798E+03
                  66.0600            -9.253645E-02            -6.222462E+00             3.782543E+03
                  66.2400            -9.263746E-02            -6.160751E+00             3.783240E+03
                  66.4200            -9.273745E-02            -6.099029E+00             3.783889E+03
                  66.6000            -9.283645E-02            -6.037297E+00             3.784490E+03
                  66.7800            -9.293443E-02            -5.975555E+00             3.785043E+03
                  66.9600            -9.303141E-02            -5.913805E+00             3.785549E+03
                  67.1400            -9.312738E-02            -5.852047E+00             3.786007E+03
                  67.3200            -9.322234E-02            -5.790282E+00             3.786418E+03
                  67.5000            -9.331629E-02            -5.728510E+00             3.786782E+03
                  67.6800            -9.340924E-02            -5.666733E+00             3.787100E+03
                  67.8600            -9.350118E-02            -5.604951E+00             3.787370E+03
                  68.0400            -9.359211E-02            -5.543165E+00             3.787594E+03
                  68.2200            -9.368203E-02            -5.481376E+00             3.787771E+03
                  68.4000            -9.377095E-02            -5.419584E+00             3.787902E+03
                  68.5800            -9.385885E-02            -5.357791E+00             3.787986E+03
                  68.7600            -9.394575E-02            -5.295996E+00             3.788025E+03
                  68.9400            -9.403164E-02            -5.234201E+00             3.788018E+03
                  69.1200            -9.411653E-02            -5.172407E+00             3.787965E+03
                  69.3000            -9.420040E-02            -5.110614E+00             3.787867E+03
                  69.4800            -9.428327E-02            -5.048822E+00             3.787723E+03
                  69.6600            -9.436512E-02            -4.987034E+00             3.787534E+03
                  69.8400            -9.444598E-02            -4.925249E+00             3.787300E+03
                  70.0200            -9.452582E-02            -4.863468E+00             3.787021E+03
                  70.2000            -9.460465E-02            -4.801692E+00             3.786697E+03
                  70.3800            -9.468248E-02            -4.739921E+00             3.786329E+03
                  70.5600            -9.475930E-02            -4.678157E+00             3.785916E+03
                  70.7400            -9.483511E-02            -4.616400E+00             3.785459E+03
                  70.9200            -9.490992E-02            -4.554651E+00             3.784958E+03
                  71.1000            -9.498371E-02            -4.492910E+00             3.784413E+03
                  71.2800            -9.505650E-02            -4.431179E+00             3.783824E+03
                  71.4600            -9.512829E-02            -4.369457E+00             3.783192E+03
                  71.6400            -9.519906E-02            -4.307747E+00             3.782516E+03
                  71.8200            -9.526883E-02            -4.246047E+00             3.781797E+03
                  72.0000            -9.533760E-02            -4.184360E+00             3.781034E+03
                  72.1800            -9.540535E-02            -4.122685E+00             3.780229E+03
                  72.3600            -9.547211E-02            -4.061024E+00             3.779381E+03
                  72.5400            -9.553785E-02            -3.999377E+00             3.778490E+03
                  72.7200            -9.560259E-02            -3.937745E+00             3.777557E+03
                  72.9000            -9.566633E-02            -3.876128E+00             3.776581E+03
                  73.0800            -9.572906E-02            -3.814528E+00             3.775563E+03
                  73.2600            -9.579078E-02            -3.752944E+00             3.774503E+03
                  73.4400            -9.585150E-02            -3.691379E+00             3.773402E+03
                  73.6200            -9.591122E-02            -3.629831E+00             3.772258E+03
                  73.8000            -9.596993E-02            -3.568303E+00             3.771074E+03
                  73.9800            -9.602764E-02            -3.506794E+00             3.769847E+03
                  74.1600            -9.608434E-02            -3.445305E+00             3.768580E+03
                  74.3400            -9.614005E-02            -3.383838E+00             3.767272E+03
                  74.5200            -9.619475E-02            -3.322392E+00             3.765922E+03
                  74.7000            -9.624844E-02            -3.260968E+00             3.764532E+03
                  74.8800            -9.630114E-02            -3.199568E+00             3.763102E+03
                  75.0600            -9.635283E-02            -3.138191E+00             3.761631E+03
                  75.2400            -9.640353E-02            -3.076838E+00             3.760120E+03
                  75.4200            -9.645322E-02            -3.015510E+00             3.758569E+03
                  75.6000            -9.650191E-02            -2.954208E+00             3.756978E+03
