                   Degree              Press.Ratio   Mass_leak_rad_ro[kg/s]      Mass_leak_vef[kg/s]       Mass_leak_vs[kg/s]      Mass_leak_ref[kg/s]    Mass_leak_total[kg/s]
                   0.0000             1.015356E+00             1.249132E-05             8.049751E-06             0.000000E+00             0.000000E+00             2.054107E-05
                   0.1800             1.076435E+00             1.155801E-06             1.032179E-05             0.000000E+00             1.027971E-08             1.148788E-05
                   0.3600             1.075109E+00             6.318963E-07             1.026557E-05             0.000000E+00             1.972087E-08             1.091719E-05
                   0.5400             1.073764E+00             5.013875E-07             1.021308E-05             0.000000E+00             2.835569E-08             1.074283E-05
                   0.7200             1.072444E+00             2.309618E-07             1.015913E-05             0.000000E+00             3.623924E-08             1.042633E-05
                   0.9000             1.071176E+00             7.231674E-08             1.010978E-05             0.000000E+00             4.343672E-08             1.022553E-05
                   1.0800             1.069975E+00             4.330687E-09             1.006238E-05             0.000000E+00             5.001974E-08             1.011674E-05
                   1.2600             1.068849E+00             6.266923E-08             1.001707E-05             0.000000E+00             5.606193E-08             1.013580E-05
                   1.4400             1.067802E+00             6.199550E-08             9.973905E-06             0.000000E+00             6.163639E-08             1.009754E-05
                   1.6200             1.066836E+00             6.181412E-08             9.935770E-06             0.000000E+00             6.681673E-08             1.006440E-05
                   1.8000             1.065953E+00             6.164774E-08             9.902673E-06             0.000000E+00             7.167570E-08             1.003600E-05
                   1.9800             1.065153E+00             6.149641E-08             9.868997E-06             0.000000E+00             7.628524E-08             1.000678E-05
                   2.1600             1.064436E+00             6.136013E-08             9.843183E-06             0.000000E+00             8.071636E-08             9.985259E-06
                   2.3400             1.063801E+00             6.123885E-08             9.816812E-06             0.000000E+00             8.503911E-08             9.963090E-06
                   2.5200             1.063248E+00             6.113253E-08             9.795489E-06             0.000000E+00             8.932244E-08             9.945943E-06
                   2.7000             1.062775E+00             6.104108E-08             9.779199E-06             0.000000E+00             9.363417E-08             9.933875E-06
                   2.8800             1.062382E+00             6.049187E-08             9.762354E-06             0.000000E+00             9.804078E-08             9.920887E-06
                   3.0600             1.062068E+00             6.042920E-08             9.753304E-06             0.000000E+00             1.026070E-07             9.916340E-06
                   3.2400             1.061831E+00             6.038113E-08             9.743666E-06             0.000000E+00             1.073950E-07             9.911442E-06
                   3.4200             1.061670E+00             6.034737E-08             9.741758E-06             0.000000E+00             1.124631E-07             9.914569E-06
                   3.6000             1.061583E+00             6.032744E-08             9.739164E-06             0.000000E+00             1.178614E-07             9.917353E-06
                   3.7800             1.061562E+00             6.032020E-08             9.741297E-06             0.000000E+00             1.236172E-07             9.925234E-06
                   3.9600             1.061588E+00             6.032188E-08             9.744837E-06             0.000000E+00             1.296626E-07             9.934821E-06
                   4.1400             1.061628E+00             6.032572E-08             9.748836E-06             0.000000E+00             1.358063E-07             9.944968E-06
                   4.3200             1.061670E+00             6.032992E-08             9.755826E-06             0.000000E+00             1.419929E-07             9.958149E-06
                   4.5000             1.061715E+00             6.033438E-08             9.760221E-06             0.000000E+00             1.482199E-07             9.968775E-06
                   4.6800             1.061761E+00             6.033906E-08             9.764798E-06             0.000000E+00             1.544855E-07             9.979623E-06
                   4.8600             1.061809E+00             6.034388E-08             9.769551E-06             0.000000E+00             1.607875E-07             9.990683E-06
                   5.0400             1.061858E+00             6.034880E-08             9.777266E-06             0.000000E+00             1.671232E-07             1.000474E-05
                   5.2200             1.061908E+00             6.035377E-08             9.782348E-06             0.000000E+00             1.734889E-07             1.001619E-05
                   5.4000             1.061957E+00             6.035873E-08             9.787585E-06             0.000000E+00             1.798806E-07             1.002782E-05
                   5.5800             1.062006E+00             6.036360E-08             9.792967E-06             0.000000E+00             1.862938E-07             1.003962E-05
                   5.7600             1.062053E+00             6.036838E-08             9.801286E-06             0.000000E+00             1.927232E-07             1.005438E-05
                   5.9400             1.062099E+00             6.037295E-08             9.806937E-06             0.000000E+00             1.991630E-07             1.006647E-05
                   6.1200             1.062143E+00             6.037730E-08             9.812712E-06             0.000000E+00             2.056066E-07             1.007870E-05
                   6.3000             1.062184E+00             6.038135E-08             9.821406E-06             0.000000E+00             2.120471E-07             1.009383E-05
                   6.4800             1.062221E+00             6.038505E-08             9.827405E-06             0.000000E+00             2.184770E-07             1.010627E-05
                   6.6600             1.062255E+00             6.038834E-08             9.833502E-06             0.000000E+00             2.248877E-07             1.011878E-05
                   6.8400             1.062285E+00             6.039117E-08             9.839692E-06             0.000000E+00             2.312707E-07             1.013135E-05
                   7.0200             1.062310E+00             6.039348E-08             9.845965E-06             0.000000E+00             2.376164E-07             1.014398E-05
                   7.2000             1.062330E+00             6.039521E-08             9.852315E-06             0.000000E+00             2.439148E-07             1.015662E-05
                   7.3800             1.062344E+00             6.039630E-08             9.858733E-06             0.000000E+00             2.501554E-07             1.016928E-05
                   7.5600             1.062352E+00             6.039672E-08             9.865211E-06             0.000000E+00             2.563271E-07             1.018194E-05
                   7.7400             1.062353E+00             6.039637E-08             9.871742E-06             0.000000E+00             2.624181E-07             1.019456E-05
                   7.9200             1.062346E+00             6.039522E-08             9.878318E-06             0.000000E+00             2.684163E-07             1.020713E-05
                   8.1000             1.062332E+00             6.039322E-08             9.884930E-06             0.000000E+00             2.743089E-07             1.021963E-05
                   8.2800             1.062309E+00             6.039031E-08             9.891572E-06             0.000000E+00             2.800826E-07             1.023204E-05
                   8.4600             1.062278E+00             6.038644E-08             9.898234E-06             0.000000E+00             2.857238E-07             1.024434E-05
                   8.6400             1.062237E+00             6.038154E-08             9.904911E-06             0.000000E+00             2.912182E-07             1.025651E-05
                   8.8200             1.062186E+00             6.037556E-08             9.911593E-06             0.000000E+00             2.965513E-07             1.026852E-05
                   9.0000             1.062125E+00             6.036846E-08             9.915440E-06             0.000000E+00             3.017078E-07             1.027752E-05
                   9.1800             1.062054E+00             6.036019E-08             9.922108E-06             0.000000E+00             3.066726E-07             1.028914E-05
                   9.3600             1.061971E+00             6.035070E-08             9.925923E-06             0.000000E+00             3.114297E-07             1.029770E-05
                   9.5400             1.061876E+00             6.033993E-08             9.932548E-06             0.000000E+00             3.159633E-07             1.030885E-05
                   9.7200             1.061770E+00             6.032784E-08             9.936300E-06             0.000000E+00             3.202568E-07             1.031688E-05
                   9.9000             1.061651E+00             6.031439E-08             9.940010E-06             0.000000E+00             3.242939E-07             1.032462E-05
                  10.0800             1.061520E+00             6.029954E-08             9.946512E-06             0.000000E+00             3.280575E-07             1.033487E-05
                  10.2600             1.061375E+00             6.028323E-08             9.950116E-06             0.000000E+00             3.315308E-07             1.034193E-05
                  10.4400             1.061217E+00             6.026544E-08             9.953656E-06             0.000000E+00             3.346968E-07             1.034862E-05
                  10.6200             1.061045E+00             6.024611E-08             9.957125E-06             0.000000E+00             3.375384E-07             1.035491E-05
                  10.8000             1.060859E+00             6.022522E-08             9.960516E-06             0.000000E+00             3.400385E-07             1.036078E-05
                  10.9800             1.060659E+00             6.020275E-08             9.963824E-06             0.000000E+00             3.421799E-07             1.036621E-05
                  11.1600             1.060444E+00             6.017863E-08             9.964190E-06             0.000000E+00             3.439458E-07             1.036831E-05
                  11.3400             1.060214E+00             6.015287E-08             9.967309E-06             0.000000E+00             3.453190E-07             1.037278E-05
                  11.5200             1.059970E+00             6.012544E-08             9.970327E-06             0.000000E+00             3.462833E-07             1.037674E-05
                  11.7000             1.059710E+00             6.009629E-08             9.970381E-06             0.000000E+00             3.468220E-07             1.037730E-05
