                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000             1.027485E-07             4.807038E-02             1.687538E-08
                   0.1800             2.617187E-05             1.126080E+01             1.530650E-08
                   0.3600             2.619453E-05             1.127044E+01             1.379477E-08
                   0.5400             2.619982E-05             1.127268E+01             1.234003E-08
                   0.7200             2.619411E-05             1.127016E+01             1.094235E-08
                   0.9000             2.618383E-05             1.126569E+01             9.601763E-09
                   1.0800             2.617200E-05             1.126058E+01             8.318251E-09
                   1.2600             2.616063E-05             1.125569E+01             7.091855E-09
                   1.4400             2.614961E-05             1.125094E+01             5.922565E-09
                   1.6200             2.613984E-05             1.124672E+01             4.810430E-09
                   1.8000             2.613156E-05             1.124315E+01             3.755436E-09
                   1.9800             2.612490E-05             1.124028E+01             2.757605E-09
                   2.1600             2.611989E-05             1.123812E+01             1.816955E-09
                   2.3400             2.611649E-05             1.123665E+01             9.334895E-10
                   2.5200             2.611465E-05             1.123586E+01             1.072292E-10
                   2.7000             2.611429E-05             1.123569E+01            -6.618297E-10
                   2.8800             2.611532E-05             1.123614E+01            -1.373678E-09
                   3.0600             2.611766E-05             1.123714E+01            -2.028297E-09
                   3.2400             2.612121E-05             1.123867E+01            -2.625690E-09
                   3.4200             2.612587E-05             1.124067E+01            -3.165846E-09
                   3.6000             2.613153E-05             1.124310E+01            -3.648757E-09
                   3.7800             2.613811E-05             1.124593E+01            -4.074428E-09
                   3.9600             2.614549E-05             1.124911E+01            -4.442850E-09
                   4.1400             2.615356E-05             1.125259E+01            -4.754022E-09
                   4.3200             2.616222E-05             1.125632E+01            -5.007941E-09
                   4.5000             2.617139E-05             1.126026E+01            -5.204611E-09
                   4.6800             2.618092E-05             1.126436E+01            -5.344028E-09
                   4.8600             2.619074E-05             1.126859E+01            -5.426196E-09
                   5.0400             2.620075E-05             1.127290E+01            -5.451112E-09
                   5.2200             2.621082E-05             1.127723E+01            -5.418788E-09
                   5.4000             2.622086E-05             1.128156E+01            -5.329219E-09
                   5.5800             2.623078E-05             1.128582E+01            -5.182413E-09
                   5.7600             2.624048E-05             1.129000E+01            -4.978380E-09
                   5.9400             2.624982E-05             1.129402E+01            -4.717123E-09
                   6.1200             2.625872E-05             1.129785E+01            -4.398649E-09
                   6.3000             2.626707E-05             1.130144E+01            -4.022966E-09
                   6.4800             2.627479E-05             1.130477E+01            -3.590085E-09
                   6.6600             2.628173E-05             1.130776E+01            -3.100015E-09
                   6.8400             2.628781E-05             1.131037E+01            -2.552768E-09
                   7.0200             2.629292E-05             1.131258E+01            -1.948358E-09
                   7.2000             2.629697E-05             1.131432E+01            -1.286794E-09
                   7.3800             2.629983E-05             1.131555E+01            -5.680897E-10
                   7.5600             2.630142E-05             1.131624E+01             2.077388E-10
                   7.7400             2.630162E-05             1.131633E+01             1.040674E-09
                   7.9200             2.630033E-05             1.131578E+01             1.930704E-09
                   8.1000             2.629746E-05             1.131454E+01             2.877808E-09
                   8.2800             2.629289E-05             1.131258E+01             3.881968E-09
                   8.4600             2.628652E-05             1.130984E+01             4.943168E-09
                   8.6400             2.627827E-05             1.130629E+01             6.061384E-09
                   8.8200             2.626801E-05             1.130188E+01             7.236601E-09
                   9.0000             2.625567E-05             1.129658E+01             8.468791E-09
                   9.1800             2.624114E-05             1.129033E+01             9.757934E-09
                   9.3600             2.622433E-05             1.128310E+01             1.110401E-08
                   9.5400             2.620515E-05             1.127485E+01             1.250699E-08
                   9.7200             2.618350E-05             1.126554E+01             1.396685E-08
                   9.9000             2.615931E-05             1.125513E+01             1.548356E-08
                  10.0800             2.613249E-05             1.124360E+01             1.705710E-08
                  10.2600             2.610294E-05             1.123089E+01             1.868745E-08
                  10.4400             2.607059E-05             1.121697E+01             2.037456E-08
                  10.6200             2.603537E-05             1.120182E+01             2.211842E-08
                  10.8000             2.599720E-05             1.118541E+01             2.391898E-08
                  10.9800             2.595602E-05             1.116769E+01             2.577623E-08
                  11.1600             2.591173E-05             1.114864E+01             2.769013E-08
                  11.3400             2.586432E-05             1.112824E+01             2.966064E-08
                  11.5200             2.581369E-05             1.110647E+01             3.168773E-08
                  11.7000             2.575979E-05             1.108328E+01             3.377137E-08
                  11.8800             2.570260E-05             1.105868E+01             3.591152E-08
                  12.0600             2.564203E-05             1.103262E+01             3.810815E-08
                  12.2400             2.557806E-05             1.100510E+01             4.036122E-08
                  12.4200             2.551066E-05             1.097611E+01             4.267068E-08
                  12.6000             2.543978E-05             1.094562E+01             4.503651E-08
