                   Degree                 Q1[m3/s]                 Q2[m3/s]                Q3c[m3/s]                Q3s[m3/s]                 Q4[m3/s]                Q5a[m3/s]                Q5b[m3/s]                Q6c[m3/s]                Q6s[m3/s]                 Q7[m3/s]                 Q8[m3/s]                Q9a[m3/s]                Q9b[m3/s]
                   0.0000             1.432249E-06             2.233916E-07             1.432203E-06             2.322597E-15             1.036537E-08             4.852006E-08             1.267697E-06             4.588903E-11             7.558811E-20             1.208857E-06            -2.286603E-07            -2.276551E-07             7.525418E-07
                   0.1800             1.432503E-06             2.235317E-07             1.431593E-06             8.640494E-10             1.034540E-08             4.842565E-08             1.267697E-06             4.595065E-11             2.963951E-14             1.208972E-06            -2.287198E-07            -2.277101E-07             7.525418E-07
                   0.3600             1.432738E-06             2.236600E-07             1.430966E-06             1.725818E-09             1.032670E-08             4.833817E-08             1.267697E-06             4.600555E-11             5.922248E-14             1.209078E-06            -2.287729E-07            -2.277631E-07             7.525418E-07
                   0.5400             1.432960E-06             2.237813E-07             1.430328E-06             2.585257E-09             1.030900E-08             4.825540E-08             1.267697E-06             4.605597E-11             8.873963E-14             1.209178E-06            -2.288231E-07            -2.278135E-07             7.525418E-07
                   0.7200             1.433170E-06             2.238961E-07             1.429681E-06             3.442468E-09             1.029227E-08             4.817715E-08             1.267697E-06             4.610208E-11             1.181911E-13             1.209274E-06            -2.288707E-07            -2.278610E-07             7.525418E-07
                   0.9000             1.433367E-06             2.240041E-07             1.429023E-06             4.297624E-09             1.027653E-08             4.810347E-08             1.267697E-06             4.614384E-11             1.475808E-13             1.209363E-06            -2.289154E-07            -2.279058E-07             7.525418E-07
                   1.0800             1.433552E-06             2.241055E-07             1.428355E-06             5.150931E-09             1.026175E-08             4.803435E-08             1.267697E-06             4.618126E-11             1.769151E-13             1.209447E-06            -2.289574E-07            -2.279477E-07             7.525418E-07
                   1.2600             1.433726E-06             2.242004E-07             1.427677E-06             6.002608E-09             1.024794E-08             4.796967E-08             1.267697E-06             4.621444E-11             2.062010E-13             1.209526E-06            -2.289968E-07            -2.279869E-07             7.525418E-07
                   1.4400             1.433887E-06             2.242885E-07             1.426988E-06             6.852871E-09             1.023509E-08             4.790956E-08             1.267697E-06             4.624325E-11             2.354449E-13             1.209599E-06            -2.290333E-07            -2.280234E-07             7.525418E-07
                   1.6200             1.434036E-06             2.243701E-07             1.426288E-06             7.701937E-09             1.022319E-08             4.785393E-08             1.267697E-06             4.626776E-11             2.646541E-13             1.209666E-06            -2.290671E-07            -2.280572E-07             7.525418E-07
                   1.8000             1.434174E-06             2.244453E-07             1.425577E-06             8.550021E-09             1.021224E-08             4.780265E-08             1.267697E-06             4.628810E-11             2.938357E-13             1.209728E-06            -2.290983E-07            -2.280883E-07             7.525418E-07
                   1.9800             1.434299E-06             2.245139E-07             1.424855E-06             9.397330E-09             1.020224E-08             4.775588E-08             1.267697E-06             4.630411E-11             3.229955E-13             1.209785E-06            -2.291267E-07            -2.281167E-07             7.525418E-07
                   2.1600             1.434413E-06             2.245762E-07             1.424122E-06             1.024407E-08             1.019317E-08             4.771342E-08             1.267697E-06             4.631598E-11             3.521407E-13             1.209837E-06            -2.291525E-07            -2.281424E-07             7.525418E-07
                   2.3400             1.434515E-06             2.246319E-07             1.423378E-06             1.109045E-08             1.018504E-08             4.767540E-08             1.267697E-06             4.632355E-11             3.812765E-13             1.209883E-06            -2.291756E-07            -2.281656E-07             7.525418E-07
                   2.5200             1.434605E-06             2.246814E-07             1.422622E-06             1.193665E-08             1.017783E-08             4.764164E-08             1.267697E-06             4.632702E-11             4.104101E-13             1.209924E-06            -2.291961E-07            -2.281860E-07             7.525418E-07
                   2.7000             1.434684E-06             2.247244E-07             1.421854E-06             1.278287E-08             1.017155E-08             4.761227E-08             1.267697E-06             4.632625E-11             4.395459E-13             1.209960E-06            -2.292139E-07            -2.282039E-07             7.525418E-07
                   2.8800             1.434752E-06             2.247614E-07             1.421076E-06             1.362931E-08             1.016617E-08             4.758709E-08             1.267697E-06             4.632142E-11             4.686910E-13             1.209990E-06            -2.292293E-07            -2.282192E-07             7.525418E-07
                   3.0600             1.434808E-06             2.247921E-07             1.420285E-06             1.447614E-08             1.016169E-08             4.756614E-08             1.267697E-06             4.631249E-11             4.978500E-13             1.210016E-06            -2.292420E-07            -2.282318E-07             7.525418E-07
                   3.2400             1.434853E-06             2.248165E-07             1.419482E-06             1.532353E-08             1.015812E-08             4.754946E-08             1.267697E-06             4.629943E-11             5.270274E-13             1.210036E-06            -2.292521E-07            -2.282421E-07             7.525418E-07
                   3.4200             1.434887E-06             2.248352E-07             1.418668E-06             1.617165E-08             1.015541E-08             4.753678E-08             1.267697E-06             4.628247E-11             5.562294E-13             1.210051E-06            -2.292598E-07            -2.282497E-07             7.525418E-07
                   3.6000             1.434910E-06             2.248480E-07             1.417842E-06             1.702065E-08             1.015355E-08             4.752806E-08             1.267697E-06             4.626166E-11             5.854593E-13             1.210062E-06            -2.292651E-07            -2.282550E-07             7.525418E-07
                   3.7800             1.434924E-06             2.248554E-07             1.417006E-06             1.787059E-08             1.015247E-08             4.752297E-08             1.267697E-06             4.623732E-11             6.147194E-13             1.210068E-06            -2.292683E-07            -2.282581E-07             7.525418E-07
                   3.9600             1.434931E-06             2.248592E-07             1.416162E-06             1.872128E-08             1.015192E-08             4.752039E-08             1.267697E-06             4.621052E-11             6.440042E-13             1.210071E-06            -2.292698E-07            -2.282596E-07             7.525418E-07
                   4.1400             1.434936E-06             2.248620E-07             1.415317E-06             1.957217E-08             1.015149E-08             4.751844E-08             1.267697E-06             4.618311E-11             6.732975E-13             1.210074E-06            -2.292709E-07            -2.282609E-07             7.525418E-07
                   4.3200             1.434941E-06             2.248650E-07             1.414471E-06             2.042312E-08             1.015106E-08             4.751640E-08             1.267697E-06             4.615578E-11             7.025972E-13             1.210076E-06            -2.292722E-07            -2.282621E-07             7.525418E-07
                   4.5000             1.434947E-06             2.248680E-07             1.413626E-06             2.127410E-08             1.015062E-08             4.751436E-08             1.267697E-06             4.612845E-11             7.319017E-13             1.210079E-06            -2.292734E-07            -2.282633E-07             7.525418E-07
                   4.6800             1.434952E-06             2.248710E-07             1.412780E-06             2.212512E-08             1.015019E-08             4.751232E-08             1.267697E-06             4.610111E-11             7.612108E-13             1.210081E-06            -2.292747E-07            -2.282646E-07             7.525418E-07
                   4.8600             1.434958E-06             2.248741E-07             1.411935E-06             2.297616E-08             1.014975E-08             4.751027E-08             1.267697E-06             4.607378E-11             7.905240E-13             1.210084E-06            -2.292760E-07            -2.282658E-07             7.525418E-07
                   5.0400             1.434963E-06             2.248771E-07             1.411089E-06             2.382722E-08             1.014931E-08             4.750821E-08             1.267697E-06             4.604645E-11             8.198407E-13             1.210086E-06            -2.292772E-07            -2.282670E-07             7.525418E-07
                   5.2200             1.434969E-06             2.248801E-07             1.410244E-06             2.467828E-08             1.014887E-08             4.750616E-08             1.267697E-06             4.601911E-11             8.491603E-13             1.210089E-06            -2.292785E-07            -2.282682E-07             7.525418E-07
                   5.4000             1.434974E-06             2.248829E-07             1.409398E-06             2.552933E-08             1.014845E-08             4.750420E-08             1.267697E-06             4.599168E-11             8.784803E-13             1.210091E-06            -2.292796E-07            -2.282696E-07             7.525418E-07
                   5.5800             1.434979E-06             2.248859E-07             1.408552E-06             2.638036E-08             1.014801E-08             4.750214E-08             1.267697E-06             4.596434E-11             9.078033E-13             1.210093E-06            -2.292808E-07            -2.282708E-07             7.525418E-07
                   5.7600             1.434985E-06             2.248890E-07             1.407707E-06             2.723135E-08             1.014757E-08             4.750008E-08             1.267697E-06             4.593701E-11             9.371265E-13             1.210096E-06            -2.292821E-07            -2.282720E-07             7.525418E-07
                   5.9400             1.434990E-06             2.248920E-07             1.406861E-06             2.808229E-08             1.014713E-08             4.749802E-08             1.267697E-06             4.590968E-11             9.664490E-13             1.210098E-06            -2.292834E-07            -2.282733E-07             7.525418E-07
                   6.1200             1.434996E-06             2.248950E-07             1.406016E-06             2.893314E-08             1.014669E-08             4.749596E-08             1.267697E-06             4.588235E-11             9.957696E-13             1.210101E-06            -2.292846E-07            -2.282745E-07             7.525418E-07
                   6.3000             1.435002E-06             2.248981E-07             1.405171E-06             2.978389E-08             1.014625E-08             4.749389E-08             1.267697E-06             4.585503E-11             1.025087E-12             1.210103E-06            -2.292859E-07            -2.282757E-07             7.525418E-07
                   6.4800             1.435007E-06             2.249011E-07             1.404326E-06             3.063451E-08             1.014581E-08             4.749183E-08             1.267697E-06             4.582771E-11             1.054399E-12             1.210106E-06            -2.292872E-07            -2.282770E-07             7.525418E-07
                   6.6600             1.435013E-06             2.249041E-07             1.403481E-06             3.148499E-08             1.014537E-08             4.748978E-08             1.267697E-06             4.580039E-11             1.083706E-12             1.210108E-06            -2.292885E-07            -2.282782E-07             7.525418E-07
                   6.8400             1.435018E-06             2.249072E-07             1.402636E-06             3.233528E-08             1.014494E-08             4.748772E-08             1.267697E-06             4.577308E-11             1.113005E-12             1.210111E-06            -2.292897E-07            -2.282794E-07             7.525418E-07
                   7.0200             1.435024E-06             2.249102E-07             1.401791E-06             3.318537E-08             1.014450E-08             4.748567E-08             1.267697E-06             4.574577E-11             1.142294E-12             1.210113E-06            -2.292910E-07            -2.282806E-07             7.525418E-07
                   7.2000             1.435029E-06             2.249132E-07             1.400947E-06             3.403522E-08             1.014406E-08             4.748362E-08             1.267697E-06             4.571847E-11             1.171572E-12             1.210116E-06            -2.292922E-07            -2.282819E-07             7.525418E-07
                   7.3800             1.435035E-06             2.249162E-07             1.400103E-06             3.488480E-08             1.014363E-08             4.748158E-08             1.267697E-06             4.569117E-11             1.200837E-12             1.210118E-06            -2.292935E-07            -2.282831E-07             7.525418E-07
