                   Degree                 Q1[m3/s]                 Q2[m3/s]                Q3c[m3/s]                Q3s[m3/s]                 Q4[m3/s]                Q5a[m3/s]                Q5b[m3/s]                Q6c[m3/s]                Q6s[m3/s]                 Q7[m3/s]                 Q8[m3/s]                Q9a[m3/s]                Q9b[m3/s]
                   0.0000             7.499381E-07             5.697744E-08             7.499934E-07             1.221246E-15             2.075482E-08             1.235796E-07             8.373503E-07            -5.522851E-11            -8.626695E-20             6.929607E-07            -6.122920E-08            -1.341386E-07             4.975929E-07
                   0.1800             7.501044E-07             5.707413E-08             7.498029E-07             3.565822E-10             2.074176E-08             1.235232E-07             8.373503E-07            -5.513908E-11            -3.405857E-14             6.930302E-07            -6.124372E-08            -1.341936E-07             4.975929E-07
                   0.3600             7.502703E-07             5.717237E-08             7.496147E-07             7.107124E-10             2.073219E-08             1.234651E-07             8.373503E-07            -5.504823E-11            -6.820997E-14             6.930979E-07            -6.126531E-08            -1.342397E-07             4.975929E-07
                   0.5400             7.504240E-07             5.726334E-08             7.494156E-07             1.063469E-09             2.072330E-08             1.234113E-07             8.373503E-07            -5.496154E-11            -1.023963E-13             6.931607E-07            -6.128525E-08            -1.342825E-07             4.975929E-07
                   0.7200             7.505656E-07             5.734713E-08             7.492056E-07             1.415038E-09             2.071510E-08             1.233618E-07             8.373503E-07            -5.487897E-11            -1.366121E-13             6.932184E-07            -6.130359E-08            -1.343220E-07             4.975929E-07
                   0.9000             7.506951E-07             5.742377E-08             7.489845E-07             1.765528E-09             2.070757E-08             1.233165E-07             8.373503E-07            -5.480050E-11            -1.708566E-13             6.932713E-07            -6.132032E-08            -1.343581E-07             4.975929E-07
                   1.0800             7.508126E-07             5.749330E-08             7.487525E-07             2.115074E-09             2.070071E-08             1.232754E-07             8.373503E-07            -5.472612E-11            -2.051274E-13             6.933193E-07            -6.133543E-08            -1.343910E-07             4.975929E-07
                   1.2600             7.509181E-07             5.755571E-08             7.485092E-07             2.463831E-09             2.069449E-08             1.232385E-07             8.373503E-07            -5.465581E-11            -2.394208E-13             6.933624E-07            -6.134890E-08            -1.344206E-07             4.975929E-07
                   1.4400             7.510118E-07             5.761104E-08             7.482547E-07             2.811960E-09             2.068891E-08             1.232058E-07             8.373503E-07            -5.458959E-11            -2.737330E-13             6.934007E-07            -6.136071E-08            -1.344471E-07             4.975929E-07
                   1.6200             7.510935E-07             5.765934E-08             7.479888E-07             3.159627E-09             2.068397E-08             1.231773E-07             8.373503E-07            -5.452741E-11            -3.080594E-13             6.934342E-07            -6.137088E-08            -1.344704E-07             4.975929E-07
                   1.8000             7.511636E-07             5.770069E-08             7.477114E-07             3.506998E-09             2.067965E-08             1.231529E-07             8.373503E-07            -5.446925E-11            -3.423956E-13             6.934629E-07            -6.137944E-08            -1.344906E-07             4.975929E-07
                   1.9800             7.512222E-07             5.773519E-08             7.474227E-07             3.854241E-09             2.067598E-08             1.231326E-07             8.373503E-07            -5.441502E-11            -3.767367E-13             6.934870E-07            -6.138645E-08            -1.345076E-07             4.975929E-07
