                   Degree          h_min[micron-m]               p_max[MPa]           Q_martin[cc/s]                    Eccen        Att.Angle[degree]
                   0.0000             1.824999E+01             3.542546E-02             8.173039E-02             5.000003E-01             5.000854E-01
                   0.1800             1.825577E+01             3.814287E-02             8.107352E-02             4.998420E-01             2.886662E-01
                   0.3600             1.825547E+01             3.912782E-02             8.289163E-02             4.998500E-01             5.678988E-01
                   0.5400             1.825525E+01             3.993066E-02             8.586776E-02             4.998562E-01             8.202026E-01
                   0.7200             1.825506E+01             4.027297E-02             9.034561E-02             4.998613E-01             1.071808E+00
                   0.9000             1.825493E+01             3.998379E-02             9.662737E-02             4.998649E-01             1.330601E+00
                   1.0800             1.825488E+01             3.902032E-02             1.047395E-01             4.998664E-01             1.598197E+00
                   1.2600             1.825491E+01             3.744632E-02             1.142926E-01             4.998654E-01             1.874771E+00
                   1.4400             1.825506E+01             3.538731E-02             1.244210E-01             4.998614E-01             2.160244E+00
                   1.6200             1.825532E+01             3.301220E-02             1.338426E-01             4.998542E-01             2.454403E+00
                   1.8000             1.825567E+01             3.056362E-02             1.410662E-01             4.998445E-01             2.757100E+00
                   1.9800             1.825608E+01             2.861118E-02             1.446966E-01             4.998333E-01             3.067912E+00
                   2.1600             1.825649E+01             2.977687E-02             1.438003E-01             4.998221E-01             3.386684E+00
                   2.3400             1.825684E+01             3.263501E-02             1.382058E-01             4.998125E-01             3.713087E+00
                   2.5200             1.825709E+01             3.578380E-02             1.286677E-01             4.998058E-01             4.046939E+00
                   2.7000             1.825720E+01             3.878551E-02             1.167960E-01             4.998028E-01             4.388000E+00
                   2.8800             1.825718E+01             4.124213E-02             1.046901E-01             4.998033E-01             4.735963E+00
                   3.0600             1.825705E+01             4.272347E-02             9.432150E-02             4.998067E-01             5.090506E+00
                   3.2400             1.825687E+01             4.291350E-02             8.691024E-02             4.998119E-01             5.450917E+00
                   3.4200             1.825665E+01             4.207151E-02             8.263456E-02             4.998178E-01             5.816797E+00
                   3.6000             1.825643E+01             4.136814E-02             8.098647E-02             4.998239E-01             6.187816E+00
                   3.7800             1.825622E+01             4.195136E-02             8.156386E-02             4.998297E-01             2.804583E-01
                   3.9600             1.825602E+01             4.343078E-02             8.472272E-02             4.998351E-01             6.606939E-01
                   4.1400             1.825586E+01             4.430776E-02             9.142979E-02             4.998395E-01             1.044997E+00
                   4.3200             1.825576E+01             4.365754E-02             1.023309E-01             4.998422E-01             1.432989E+00
                   4.5000             1.825576E+01             4.152639E-02             1.167120E-01             4.998422E-01             1.824294E+00
                   4.6800             1.825589E+01             3.838486E-02             1.321265E-01             4.998386E-01             2.218527E+00
                   4.8600             1.825615E+01             3.480591E-02             1.450099E-01             4.998316E-01             2.615290E+00
                   5.0400             1.825648E+01             3.166477E-02             1.519427E-01             4.998224E-01             3.014193E+00
                   5.2200             1.825683E+01             3.291362E-02             1.509234E-01             4.998127E-01             3.414837E+00
                   5.4000             1.825713E+01             3.686234E-02             1.421400E-01             4.998048E-01             3.816800E+00
                   5.5800             1.825730E+01             4.094764E-02             1.279643E-01             4.997999E-01             4.219674E+00
                   5.7600             1.825735E+01             4.441764E-02             1.121177E-01             4.997985E-01             4.623017E+00
                   5.9400             1.825730E+01             4.660708E-02             9.824044E-02             4.998000E-01             5.026409E+00
                   6.1200             1.825718E+01             4.702209E-02             8.851854E-02             4.998033E-01             5.429402E+00
                   6.3000             1.825703E+01             4.601826E-02             8.320796E-02             4.998074E-01             5.831559E+00
                   6.4800             1.825688E+01             4.527723E-02             8.141925E-02             4.998116E-01             6.232441E+00
                   6.6600             1.825673E+01             4.618164E-02             8.252353E-02             4.998156E-01             3.483955E-01
                   6.8400             1.825660E+01             4.786214E-02             8.695305E-02             4.998193E-01             7.453536E-01
                   7.0200             1.825649E+01             4.849151E-02             9.569101E-02             4.998221E-01             1.139658E+00
                   7.2000             1.825645E+01             4.734158E-02             1.089645E-01             4.998234E-01             1.530851E+00
                   7.3800             1.825648E+01             4.471910E-02             1.252863E-01             4.998225E-01             1.918464E+00
                   7.5600             1.825661E+01             4.122321E-02             1.415831E-01             4.998190E-01             2.302030E+00
                   7.7400             1.825682E+01             3.748251E-02             1.542505E-01             4.998132E-01             2.681086E+00
                   7.9200             1.825708E+01             3.446871E-02             1.604313E-01             4.998060E-01             3.055156E+00
                   8.1000             1.825735E+01             3.616149E-02             1.589081E-01             4.997987E-01             3.423777E+00
                   8.2800             1.825757E+01             4.007755E-02             1.503593E-01             4.997926E-01             3.786474E+00
                   8.4600             1.825772E+01             4.409845E-02             1.370095E-01             4.997884E-01             4.142782E+00
                   8.6400             1.825780E+01             4.764259E-02             1.218489E-01             4.997863E-01             4.492231E+00
                   8.8200             1.825781E+01             5.026942E-02             1.076947E-01             4.997861E-01             4.834359E+00
                   9.0000             1.825777E+01             5.162514E-02             9.642980E-02             4.997873E-01             5.168708E+00
                   9.1800             1.825770E+01             5.162149E-02             8.871105E-02             4.997891E-01             5.494827E+00
                   9.3600             1.825762E+01             5.073222E-02             8.421786E-02             4.997913E-01             5.812274E+00
                   9.5400             1.825754E+01             4.997099E-02             8.223196E-02             4.997935E-01             6.120614E+00
                   9.7200             1.825746E+01             5.018876E-02             8.218908E-02             4.997955E-01             1.362343E-01
                   9.9000             1.825739E+01             5.136300E-02             8.392219E-02             4.997974E-01             4.250894E-01
                  10.0800             1.825733E+01             5.275530E-02             8.757395E-02             4.997991E-01             7.035905E-01
                  10.2600             1.825728E+01             5.362491E-02             9.333214E-02             4.998004E-01             9.713430E-01
                  10.4400             1.825725E+01             5.365253E-02             1.011688E-01             4.998012E-01             1.227972E+00
                  10.6200             1.825725E+01             5.288028E-02             1.107204E-01             4.998014E-01             1.473114E+00
                  10.8000             1.825727E+01             5.150551E-02             1.213313E-01             4.998010E-01             1.706421E+00
                  10.9800             1.825731E+01             4.974529E-02             1.321992E-01             4.997997E-01             1.927565E+00
                  11.1600             1.825738E+01             4.778727E-02             1.425430E-01             4.997978E-01             2.136233E+00
                  11.3400             1.825747E+01             4.578083E-02             1.517322E-01             4.997954E-01             2.332135E+00
                  11.5200             1.825757E+01             4.384392E-02             1.593560E-01             4.997926E-01             2.515000E+00
                  11.7000             1.825768E+01             4.207319E-02             1.652331E-01             4.997895E-01             2.684577E+00
                  11.8800             1.825780E+01             4.055642E-02             1.693821E-01             4.997864E-01             2.840637E+00
                  12.0600             1.825791E+01             3.939629E-02             1.719708E-01             4.997833E-01             2.982977E+00
                  12.2400             1.825802E+01             3.879930E-02             1.732600E-01             4.997804E-01             3.111413E+00
                  12.4200             1.825811E+01             3.922150E-02             1.735537E-01             4.997777E-01             3.225789E+00
                  12.6000             1.825821E+01             4.016556E-02             1.731605E-01             4.997752E-01             3.325973E+00
                  12.7800             1.825829E+01             4.117708E-02             1.723660E-01             4.997729E-01             3.411857E+00
                  12.9600             1.825836E+01             4.212624E-02             1.714181E-01             4.997709E-01             3.483361E+00
                  13.1400             1.825843E+01             4.295722E-02             1.705197E-01             4.997692E-01             3.540431E+00
                  13.3200             1.825848E+01             4.364158E-02             1.698279E-01             4.997676E-01             3.583036E+00
                  13.5000             1.825853E+01             4.416379E-02             1.694565E-01             4.997663E-01             3.611175E+00
                  13.6800             1.825857E+01             4.451536E-02             1.694795E-01             4.997651E-01             3.624872E+00
                  13.8600             1.825861E+01             4.469210E-02             1.699338E-01             4.997641E-01             3.624178E+00
                  14.0400             1.825864E+01             4.469285E-02             1.708215E-01             4.997634E-01             3.609168E+00
                  14.2200             1.825866E+01             4.451972E-02             1.721088E-01             4.997628E-01             3.579946E+00
                  14.4000             1.825867E+01             4.417921E-02             1.737246E-01             4.997624E-01             3.536639E+00
                  14.5800             1.825868E+01             4.368529E-02             1.755565E-01             4.997623E-01             3.479399E+00
                  14.7600             1.825867E+01             4.306536E-02             1.774477E-01             4.997624E-01             3.408403E+00
                  14.9400             1.825866E+01             4.237527E-02             1.791937E-01             4.997627E-01             3.323852E+00
                  15.1200             1.825864E+01             4.174635E-02             1.805436E-01             4.997634E-01             3.225969E+00
                  15.3000             1.825860E+01             4.163190E-02             1.812060E-01             4.997643E-01             3.114998E+00
                  15.4800             1.825856E+01             4.256453E-02             1.808639E-01             4.997654E-01             2.991205E+00
                  15.6600             1.825852E+01             4.410084E-02             1.791989E-01             4.997667E-01             2.854878E+00
                  15.8400             1.825847E+01             4.603055E-02             1.759266E-01             4.997681E-01             2.706321E+00
                  16.0200             1.825842E+01             4.825404E-02             1.708427E-01             4.997694E-01             2.545857E+00
                  16.2000             1.825837E+01             5.068936E-02             1.638732E-01             4.997706E-01             2.373825E+00
                  16.3800             1.825834E+01             5.324780E-02             1.551228E-01             4.997715E-01             2.190581E+00
                  16.5600             1.825833E+01             5.582242E-02             1.449080E-01             4.997718E-01             1.996493E+00
                  16.7400             1.825834E+01             5.827878E-02             1.337600E-01             4.997715E-01             1.791943E+00
                  16.9200             1.825838E+01             6.044751E-02             1.223830E-01             4.997705E-01             1.577326E+00
                  17.1000             1.825844E+01             6.212452E-02             1.115616E-01             4.997688E-01             1.353045E+00
                  17.2800             1.825853E+01             6.309432E-02             1.020282E-01             4.997663E-01             1.119513E+00
                  17.4600             1.825864E+01             6.320400E-02             9.432297E-02             4.997633E-01             8.771509E-01
                  17.6400             1.825877E+01             6.250991E-02             8.870301E-02             4.997598E-01             6.263871E-01
                  17.8200             1.825891E+01             6.144180E-02             8.515604E-02             4.997559E-01             3.676540E-01
                  18.0000             1.825906E+01             6.075752E-02             8.354398E-02             4.997518E-01             1.013881E-01
                  18.1800             1.825922E+01             6.110266E-02             8.382149E-02             4.997474E-01             6.111215E+00
                  18.3600             1.825938E+01             6.244694E-02             8.620709E-02             4.997429E-01             5.831204E+00
                  18.5400             1.825955E+01             6.400686E-02             9.123402E-02             4.997384E-01             5.544981E+00
                  18.7200             1.825971E+01             6.480924E-02             9.958981E-02             4.997341E-01             5.252987E+00
                  18.9000             1.825984E+01             6.428615E-02             1.117175E-01             4.997303E-01             4.955659E+00
                  19.0800             1.825994E+01             6.238051E-02             1.273578E-01             4.997276E-01             4.653433E+00
                  19.2600             1.825998E+01             5.933495E-02             1.452655E-01             4.997266E-01             4.346739E+00
                  19.4400             1.825994E+01             5.550354E-02             1.632600E-01             4.997276E-01             4.036005E+00
                  19.6200             1.825982E+01             5.129464E-02             1.786231E-01             4.997309E-01             3.721652E+00
                  19.8000             1.825964E+01             4.727800E-02             1.887141E-01             4.997360E-01             3.404095E+00
                  19.9800             1.825941E+01             4.550555E-02             1.916139E-01             4.997422E-01             3.083741E+00
                  20.1600             1.825918E+01             4.904593E-02             1.866221E-01             4.997486E-01             2.760987E+00
                  20.3400             1.825898E+01             5.370273E-02             1.744848E-01             4.997539E-01             2.436223E+00
                  20.5200             1.825886E+01             5.840798E-02             1.572775E-01             4.997572E-01             2.109824E+00
