                   Degree              F_vhoc_n[N]              F_vhoc_t[N]                 F_1_n[N]                 F_2_n[N]                  F_cx[N]                  F_cy[N]           F_resultant[N]
                   0.0000            -1.143447E+00            -4.869687E+01             3.732215E+00             5.211598E+00             1.479383E+00             2.000150E+01             2.005614E+01
                   0.1800            -3.430068E+00            -5.247855E+01             2.381167E+00             3.710073E+00             1.336260E+00             2.190630E+01             2.194702E+01
                   0.3600            -3.720859E+00            -5.247985E+01             2.138360E+00             3.675130E+00             1.551359E+00             2.197915E+01             2.203384E+01
                   0.5400            -4.001484E+00            -5.246813E+01             1.901635E+00             3.648886E+00             1.768940E+00             2.204629E+01             2.211715E+01
                   0.7200            -4.278291E+00            -5.245585E+01             1.667586E+00             3.626465E+00             1.987532E+00             2.211359E+01             2.220273E+01
                   0.9000            -4.552937E+00            -5.244630E+01             1.435341E+00             3.606558E+00             2.206694E+00             2.218254E+01             2.229203E+01
                   1.0800            -4.825869E+00            -5.244031E+01             1.204663E+00             3.588819E+00             2.426316E+00             2.225341E+01             2.238529E+01
                   1.2600            -5.097244E+00            -5.243808E+01             9.754485E-01             3.573155E+00             2.646408E+00             2.232617E+01             2.248247E+01
                   1.4400            -5.367062E+00            -5.243959E+01             7.477109E-01             3.559541E+00             2.866930E+00             2.240067E+01             2.258339E+01
                   1.6200            -5.635333E+00            -5.244482E+01             5.214424E-01             3.547967E+00             3.087881E+00             2.247675E+01             2.268787E+01
                   1.8000            -5.902047E+00            -5.245372E+01             2.966543E-01             3.538430E+00             3.309248E+00             2.255425E+01             2.279573E+01
                   1.9800            -6.167224E+00            -5.246623E+01             7.332539E-02             3.530927E+00             3.531050E+00             2.263298E+01             2.290677E+01
                   2.1600            -6.430844E+00            -5.248231E+01            -1.485252E-01             3.525452E+00             3.753266E+00             2.271279E+01             2.302081E+01
                   2.3400            -6.692921E+00            -5.250190E+01            -3.689106E-01             3.521997E+00             3.975904E+00             2.279349E+01             2.313765E+01
                   2.5200            -6.953456E+00            -5.252493E+01            -5.878319E-01             3.520545E+00             4.198953E+00             2.287492E+01             2.325711E+01
                   2.7000            -7.212468E+00            -5.255130E+01            -8.053077E-01             3.521065E+00             4.422404E+00             2.295690E+01             2.337898E+01
                   2.8800            -7.470028E+00            -5.258086E+01            -1.021401E+00             3.523467E+00             4.646237E+00             2.303926E+01             2.350309E+01
                   3.0600            -7.726424E+00            -5.261304E+01            -1.236371E+00             3.527366E+00             4.870326E+00             2.312185E+01             2.362922E+01
                   3.2400            -7.982595E+00            -5.264621E+01            -1.451059E+00             3.531565E+00             5.094306E+00             2.320456E+01             2.375718E+01
                   3.4200            -8.238889E+00            -5.267972E+01            -1.665784E+00             3.535606E+00             5.318031E+00             2.328738E+01             2.388689E+01
                   3.6000            -8.495291E+00            -5.271352E+01            -1.880537E+00             3.539494E+00             5.541496E+00             2.337029E+01             2.401830E+01
                   3.7800            -8.751778E+00            -5.274759E+01            -2.095306E+00             3.543238E+00             5.764697E+00             2.345328E+01             2.415136E+01
                   3.9600            -9.008335E+00            -5.278190E+01            -2.310083E+00             3.546849E+00             5.987637E+00             2.353634E+01             2.428603E+01
                   4.1400            -9.264938E+00            -5.281641E+01            -2.524854E+00             3.550336E+00             6.210310E+00             2.361945E+01             2.442225E+01
                   4.3200            -9.521569E+00            -5.285109E+01            -2.739609E+00             3.553710E+00             6.432717E+00             2.370259E+01             2.455998E+01
                   4.5000            -9.778205E+00            -5.288592E+01            -2.954336E+00             3.556982E+00             6.654856E+00             2.378575E+01             2.469917E+01
                   4.6800            -1.003483E+01            -5.292087E+01            -3.169025E+00             3.560163E+00             6.876726E+00             2.386889E+01             2.483976E+01
                   4.8600            -1.029142E+01            -5.295589E+01            -3.383664E+00             3.563261E+00             7.098326E+00             2.395201E+01             2.498169E+01
                   5.0400            -1.054795E+01            -5.299097E+01            -3.598242E+00             3.566289E+00             7.319655E+00             2.403507E+01             2.512493E+01
                   5.2200            -1.080441E+01            -5.302607E+01            -3.812746E+00             3.569257E+00             7.540710E+00             2.411805E+01             2.526940E+01
                   5.4000            -1.106078E+01            -5.306116E+01            -4.027167E+00             3.572175E+00             7.761494E+00             2.420092E+01             2.541506E+01
                   5.5800            -1.131702E+01            -5.309621E+01            -4.241491E+00             3.575056E+00             7.982002E+00             2.428364E+01             2.556184E+01
                   5.7600            -1.157312E+01            -5.313119E+01            -4.455709E+00             3.577908E+00             8.202237E+00             2.436619E+01             2.570969E+01
