                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             7.469005E-16             1.286018E+02             7.469005E-16             1.004068E+01             0.000000E+00             1.386424E+02             3.714550E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.1800             1.102603E+02             1.119898E+02             3.839995E-02             8.755398E+00             1.102987E+02             1.207452E+02             1.977579E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.3600             1.117842E+02             9.549491E+01             9.346901E-03             7.474476E+00             1.117936E+02             1.029694E+02             1.979507E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.5400             1.119303E+02             7.897670E+01             3.015825E-02             6.187610E+00             1.119605E+02             8.516431E+01             1.910745E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.7200             1.117370E+02             6.243805E+01             3.736957E-02             4.895721E+00             1.117743E+02             6.733378E+01             1.868963E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.9000             1.114849E+02             4.586215E+01             3.922104E-02             3.598201E+00             1.115242E+02             4.946035E+01             1.867398E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.0800             1.112432E+02             2.921562E+01             3.957909E-02             2.293135E+00             1.112828E+02             3.150875E+01             1.855091E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.2600             1.110300E+02             1.237919E+01             3.954956E-02             9.718744E-01             1.110696E+02             1.335106E+01             1.862311E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.4400             1.108478E+02             0.000000E+00             3.944002E-02             0.000000E+00             1.108872E+02             0.000000E+00             1.864233E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.6200             1.106961E+02             0.000000E+00             3.932108E-02             0.000000E+00             1.107355E+02             0.000000E+00             1.867702E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.8000             1.105738E+02             0.000000E+00             3.921293E-02             0.000000E+00             1.106130E+02             0.000000E+00             1.870985E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
