                   Degree                 Q1[m3/s]                 Q2[m3/s]                Q3c[m3/s]                Q3s[m3/s]                 Q4[m3/s]                Q5a[m3/s]                Q5b[m3/s]                Q6c[m3/s]                Q6s[m3/s]                 Q7[m3/s]                 Q8[m3/s]                Q9a[m3/s]                Q9b[m3/s]
                   0.0000             7.796709E-07             5.596549E-08             7.797003E-07             1.247854E-15             2.003416E-08             9.377942E-08             8.375484E-07            -2.941158E-11            -4.640058E-20             7.237054E-07            -1.135056E-07            -1.130066E-07             4.971932E-07
                   0.1800             7.797779E-07             5.602401E-08             7.793016E-07             5.056005E-10             2.002573E-08             9.373946E-08             8.375484E-07            -2.936108E-11            -1.192282E-14             7.237538E-07            -1.135302E-07            -1.130305E-07             4.971932E-07
                   0.3600             7.798698E-07             5.607433E-08             7.788877E-07             1.011447E-09             2.001839E-08             9.370517E-08             8.375484E-07            -2.931609E-11            -2.380025E-14             7.237955E-07            -1.135510E-07            -1.130513E-07             4.971932E-07
                   0.5400             7.799482E-07             5.611722E-08             7.784614E-07             1.516094E-09             2.001215E-08             9.367594E-08             8.375484E-07            -2.927593E-11            -3.572462E-14             7.238310E-07            -1.135688E-07            -1.130690E-07             4.971932E-07
                   0.7200             7.800130E-07             5.615265E-08             7.780225E-07             2.019768E-09             2.000699E-08             9.365179E-08             8.375484E-07            -2.924064E-11            -4.768932E-14             7.238603E-07            -1.135835E-07            -1.130836E-07             4.971932E-07
                   0.9000             7.800642E-07             5.618066E-08             7.775706E-07             2.522839E-09             2.000291E-08             9.363270E-08             8.375484E-07            -2.921022E-11            -5.967920E-14             7.238835E-07            -1.135951E-07            -1.130952E-07             4.971932E-07
                   1.0800             7.801018E-07             5.620122E-08             7.771054E-07             3.025616E-09             1.999991E-08             9.361869E-08             8.375484E-07            -2.918469E-11            -7.168275E-14             7.239005E-07            -1.136036E-07            -1.131037E-07             4.971932E-07
                   1.2600             7.801258E-07             5.621437E-08             7.766267E-07             3.528381E-09             1.999799E-08             9.360973E-08             8.375484E-07            -2.916402E-11            -8.368995E-14             7.239114E-07            -1.136091E-07            -1.131091E-07             4.971932E-07
                   1.4400             7.801364E-07             5.622016E-08             7.761342E-07             4.031385E-09             1.999715E-08             9.360579E-08             8.375484E-07            -2.914821E-11            -9.569254E-14             7.239162E-07            -1.136115E-07            -1.131115E-07             4.971932E-07
                   1.6200             7.801433E-07             5.622393E-08             7.756381E-07             4.534412E-09             1.999660E-08             9.360322E-08             8.375484E-07            -2.913373E-11            -1.076954E-13             7.239193E-07            -1.136130E-07            -1.131131E-07             4.971932E-07
                   1.8000             7.801501E-07             5.622766E-08             7.751420E-07             5.037356E-09             1.999605E-08             9.360068E-08             8.375484E-07            -2.911928E-11            -1.197005E-13             7.239224E-07            -1.136146E-07            -1.131147E-07             4.971932E-07
                   1.9800             7.801569E-07             5.623141E-08             7.746459E-07             5.540247E-09             1.999550E-08             9.359813E-08             8.375484E-07            -2.910480E-11            -1.317058E-13             7.239255E-07            -1.136161E-07            -1.131162E-07             4.971932E-07
                   2.1600             7.801638E-07             5.623515E-08             7.741499E-07             6.043109E-09             1.999496E-08             9.359558E-08             8.375484E-07            -2.909034E-11            -1.437100E-13             7.239286E-07            -1.136177E-07            -1.131178E-07             4.971932E-07
                   2.3400             7.801706E-07             5.623888E-08             7.736539E-07             6.545965E-09             1.999442E-08             9.359304E-08             8.375484E-07            -2.907588E-11            -1.557117E-13             7.239317E-07            -1.136192E-07            -1.131193E-07             4.971932E-07
                   2.5200             7.801774E-07             5.624260E-08             7.731578E-07             7.048836E-09             1.999387E-08             9.359050E-08             8.375484E-07            -2.906143E-11            -1.677095E-13             7.239348E-07            -1.136208E-07            -1.131208E-07             4.971932E-07
                   2.7000             7.801841E-07             5.624629E-08             7.726616E-07             7.551739E-09             1.999333E-08             9.358800E-08             8.375484E-07            -2.904702E-11            -1.797026E-13             7.239379E-07            -1.136222E-07            -1.131224E-07             4.971932E-07
                   2.8800             7.801909E-07             5.625000E-08             7.721655E-07             8.054692E-09             1.999279E-08             9.358547E-08             8.375484E-07            -2.903259E-11            -1.916896E-13             7.239409E-07            -1.136238E-07            -1.131239E-07             4.971932E-07
                   3.0600             7.801977E-07             5.625371E-08             7.716692E-07             8.557707E-09             1.999225E-08             9.358294E-08             8.375484E-07            -2.901817E-11            -2.036697E-13             7.239440E-07            -1.136253E-07            -1.131255E-07             4.971932E-07
                   3.2400             7.802045E-07             5.625741E-08             7.711729E-07             9.060796E-09             1.999171E-08             9.358042E-08             8.375484E-07            -2.900376E-11            -2.156424E-13             7.239471E-07            -1.136269E-07            -1.131270E-07             4.971932E-07
                   3.4200             7.802112E-07             5.626110E-08             7.706765E-07             9.563967E-09             1.999117E-08             9.357790E-08             8.375484E-07            -2.898936E-11            -2.276070E-13             7.239501E-07            -1.136284E-07            -1.131285E-07             4.971932E-07
                   3.6000             7.802180E-07             5.626479E-08             7.701800E-07             1.006723E-08             1.999063E-08             9.357538E-08             8.375484E-07            -2.897498E-11            -2.395632E-13             7.239532E-07            -1.136299E-07            -1.131300E-07             4.971932E-07
                   3.7800             7.802247E-07             5.626848E-08             7.696833E-07             1.057058E-08             1.999010E-08             9.357287E-08             8.375484E-07            -2.896060E-11            -2.515105E-13             7.239562E-07            -1.136315E-07            -1.131316E-07             4.971932E-07
                   3.9600             7.802314E-07             5.627212E-08             7.691866E-07             1.107402E-08             1.998956E-08             9.357040E-08             8.375484E-07            -2.894627E-11            -2.634493E-13             7.239592E-07            -1.136329E-07            -1.131331E-07             4.971932E-07
                   4.1400             7.802382E-07             5.627588E-08             7.686899E-07             1.157754E-08             1.998901E-08             9.356784E-08             8.375484E-07            -2.893187E-11            -2.753794E-13             7.239624E-07            -1.136345E-07            -1.131347E-07             4.971932E-07
                   4.3200             7.802451E-07             5.627966E-08             7.681932E-07             1.208115E-08             1.998846E-08             9.356526E-08             8.375484E-07            -2.891746E-11            -2.873009E-13             7.239655E-07            -1.136361E-07            -1.131362E-07             4.971932E-07
                   4.5000             7.802521E-07             5.628345E-08             7.676965E-07             1.258483E-08             1.998791E-08             9.356267E-08             8.375484E-07            -2.890305E-11            -2.992141E-13             7.239686E-07            -1.136376E-07            -1.131378E-07             4.971932E-07
                   4.6800             7.802590E-07             5.628725E-08             7.671996E-07             1.308858E-08             1.998735E-08             9.356008E-08             8.375484E-07            -2.888864E-11            -3.111194E-13             7.239718E-07            -1.136392E-07            -1.131393E-07             4.971932E-07
                   4.8600             7.802660E-07             5.629106E-08             7.667028E-07             1.359239E-08             1.998680E-08             9.355749E-08             8.375484E-07            -2.887424E-11            -3.230175E-13             7.239749E-07            -1.136408E-07            -1.131409E-07             4.971932E-07
                   5.0400             7.802730E-07             5.629488E-08             7.662059E-07             1.409625E-08             1.998624E-08             9.355489E-08             8.375484E-07            -2.885983E-11            -3.349089E-13             7.239781E-07            -1.136424E-07            -1.131425E-07             4.971932E-07
                   5.2200             7.802799E-07             5.629870E-08             7.657090E-07             1.460013E-08             1.998569E-08             9.355228E-08             8.375484E-07            -2.884543E-11            -3.467947E-13             7.239812E-07            -1.136440E-07            -1.131441E-07             4.971932E-07
                   5.4000             7.802869E-07             5.630252E-08             7.652121E-07             1.510403E-08             1.998513E-08             9.354967E-08             8.375484E-07            -2.883103E-11            -3.586759E-13             7.239844E-07            -1.136455E-07            -1.131457E-07             4.971932E-07
                   5.5800             7.802939E-07             5.630636E-08             7.647152E-07             1.560792E-08             1.998457E-08             9.354706E-08             8.375484E-07            -2.881663E-11            -3.705536E-13             7.239876E-07            -1.136471E-07            -1.131472E-07             4.971932E-07
                   5.7600             7.803009E-07             5.631015E-08             7.642183E-07             1.611178E-08             1.998401E-08             9.354448E-08             8.375484E-07            -2.880226E-11            -3.824296E-13             7.239907E-07            -1.136487E-07            -1.131488E-07             4.971932E-07
                   5.9400             7.803079E-07             5.631399E-08             7.637215E-07             1.661558E-08             1.998345E-08             9.354187E-08             8.375484E-07            -2.878787E-11            -3.943046E-13             7.239939E-07            -1.136503E-07            -1.131504E-07             4.971932E-07
                   6.1200             7.803149E-07             5.631782E-08             7.632248E-07             1.711929E-08             1.998289E-08             9.353926E-08             8.375484E-07            -2.877346E-11            -4.061805E-13             7.239971E-07            -1.136519E-07            -1.131520E-07             4.971932E-07
                   6.3000             7.803219E-07             5.632166E-08             7.627282E-07             1.762289E-08             1.998233E-08             9.353664E-08             8.375484E-07            -2.875906E-11            -4.180591E-13             7.240003E-07            -1.136535E-07            -1.131536E-07             4.971932E-07
                   6.4800             7.803289E-07             5.632549E-08             7.622318E-07             1.812633E-08             1.998178E-08             9.353403E-08             8.375484E-07            -2.874466E-11            -4.299425E-13             7.240034E-07            -1.136550E-07            -1.131552E-07             4.971932E-07
