                   Degree                   P1[Pa]                   P2[Pa]                   P3[Pa]                   P4[Pa]                   P5[Pa]                   P6[Pa]                   P7[Pa]                   P8[Pa]                   P9[Pa]                  P3a[Pa]
                   0.0000             3.003646E+05             3.008702E+05             3.008692E+05             3.000566E+05             3.011036E+05             3.013137E+05             3.010997E+05             1.553789E+05             1.543356E+05             4.115733E+05
                   0.1800             3.003646E+05             3.008702E+05             3.008692E+05             3.000566E+05             3.011036E+05             3.013136E+05             3.010997E+05             1.554412E+05             1.543978E+05             4.116898E+05
                   0.3600             3.003646E+05             3.008702E+05             3.008692E+05             3.000566E+05             3.011036E+05             3.013136E+05             3.010997E+05             1.554946E+05             1.544512E+05             4.117905E+05
                   0.5400             3.003646E+05             3.008702E+05             3.008692E+05             3.000566E+05             3.011036E+05             3.013136E+05             3.010997E+05             1.555401E+05             1.544967E+05             4.118763E+05
                   0.7200             3.003646E+05             3.008702E+05             3.008692E+05             3.000566E+05             3.011036E+05             3.013136E+05             3.010997E+05             1.555777E+05             1.545343E+05             4.119472E+05
                   0.9000             3.003646E+05             3.008702E+05             3.008692E+05             3.000566E+05             3.011036E+05             3.013136E+05             3.010997E+05             1.556074E+05             1.545641E+05             4.120033E+05
                   1.0800             3.003646E+05             3.008702E+05             3.008692E+05             3.000566E+05             3.011036E+05             3.013136E+05             3.010997E+05             1.556293E+05             1.545859E+05             4.120445E+05
                   1.2600             3.003646E+05             3.008702E+05             3.008692E+05             3.000566E+05             3.011036E+05             3.013136E+05             3.010997E+05             1.556432E+05             1.545998E+05             4.120708E+05
                   1.4400             3.003646E+05             3.008702E+05             3.008692E+05             3.000566E+05             3.011036E+05             3.013136E+05             3.010997E+05             1.556494E+05             1.546060E+05             4.120824E+05
                   1.6200             3.003646E+05             3.008702E+05             3.008692E+05             3.000566E+05             3.011036E+05             3.013136E+05             3.010997E+05             1.556534E+05             1.546100E+05             4.120899E+05
                   1.8000             3.003646E+05             3.008702E+05             3.008692E+05             3.000566E+05             3.011036E+05             3.013136E+05             3.010997E+05             1.556573E+05             1.546139E+05             4.120974E+05
                   1.9800             3.003646E+05             3.008702E+05             3.008692E+05             3.000566E+05             3.011036E+05             3.013136E+05             3.010997E+05             1.556613E+05             1.546179E+05             4.121049E+05
                   2.1600             3.003646E+05             3.008702E+05             3.008692E+05             3.000566E+05             3.011036E+05             3.013136E+05             3.010997E+05             1.556653E+05             1.546219E+05             4.121124E+05
