                   Degree              dlvdt[mm/s]            dlvdtt[mm/s2]
                  46.9800             4.358101E+02             4.723345E+04
                  47.1600             4.369737E+02             4.702284E+04
                  47.3400             4.381322E+02             4.681184E+04
                  47.5200             4.392854E+02             4.660046E+04
                  47.7000             4.404334E+02             4.638869E+04
                  47.8800             4.415762E+02             4.617655E+04
                  48.0600             4.427137E+02             4.596403E+04
                  48.2400             4.438460E+02             4.575114E+04
                  48.4200             4.449731E+02             4.553789E+04
                  48.6000             4.460948E+02             4.532427E+04
                  48.7800             4.472113E+02             4.511029E+04
                  48.9600             4.483225E+02             4.489595E+04
                  49.1400             4.494284E+02             4.468126E+04
                  49.3200             4.505290E+02             4.446623E+04
                  49.5000             4.516242E+02             4.425085E+04
                  49.6800             4.527142E+02             4.403512E+04
                  49.8600             4.537988E+02             4.381906E+04
                  50.0400             4.548781E+02             4.360267E+04
                  50.2200             4.559520E+02             4.338594E+04
                  50.4000             4.570206E+02             4.316889E+04
                  50.5800             4.580838E+02             4.295151E+04
                  50.7600             4.591417E+02             4.273381E+04
                  50.9400             4.601941E+02             4.251580E+04
                  51.1200             4.612412E+02             4.229747E+04
                  51.3000             4.622829E+02             4.207884E+04
                  51.4800             4.633192E+02             4.185990E+04
                  51.6600             4.643500E+02             4.164065E+04
                  51.8400             4.653755E+02             4.142111E+04
                  52.0200             4.663955E+02             4.120127E+04
                  52.2000             4.674101E+02             4.098114E+04
                  52.3800             4.684193E+02             4.076072E+04
                  52.5600             4.694230E+02             4.054002E+04
                  52.7400             4.704213E+02             4.031904E+04
                  52.9200             4.714141E+02             4.009778E+04
                  53.1000             4.724014E+02             3.987625E+04
                  53.2800             4.733832E+02             3.965444E+04
                  53.4600             4.743596E+02             3.943237E+04
                  53.6400             4.753305E+02             3.921004E+04
                  53.8200             4.762959E+02             3.898744E+04
                  54.0000             4.772558E+02             3.876459E+04
                  54.1800             4.782102E+02             3.854149E+04
                  54.3600             4.791591E+02             3.831813E+04
                  54.5400             4.801025E+02             3.809453E+04
                  54.7200             4.810403E+02             3.787069E+04
                  54.9000             4.819726E+02             3.764661E+04
                  55.0800             4.828994E+02             3.742229E+04
                  55.2600             4.838206E+02             3.719774E+04
                  55.4400             4.847363E+02             3.697296E+04
                  55.6200             4.856465E+02             3.674796E+04
                  55.8000             4.865510E+02             3.652273E+04
                  55.9800             4.874501E+02             3.629729E+04
                  56.1600             4.883435E+02             3.607163E+04
                  56.3400             4.892314E+02             3.584576E+04
                  56.5200             4.901137E+02             3.561968E+04
                  56.7000             4.909904E+02             3.539339E+04
                  56.8800             4.918615E+02             3.516691E+04
                  57.0600             4.927270E+02             3.494022E+04
                  57.2400             4.935869E+02             3.471334E+04
                  57.4200             4.944412E+02             3.448627E+04
                  57.6000             4.952899E+02             3.425901E+04
                  57.7800             4.961330E+02             3.403156E+04
                  57.9600             4.969705E+02             3.380394E+04
                  58.1400             4.978024E+02             3.357613E+04
                  58.3200             4.986286E+02             3.334815E+04
                  58.5000             4.994492E+02             3.312000E+04
                  58.6800             5.002641E+02             3.289168E+04
                  58.8600             5.010735E+02             3.266320E+04
                  59.0400             5.018771E+02             3.243455E+04
                  59.2200             5.026752E+02             3.220574E+04
                  59.4000             5.034675E+02             3.197678E+04
                  59.5800             5.042543E+02             3.174767E+04
                  59.7600             5.050353E+02             3.151841E+04
                  59.9400             5.058107E+02             3.128900E+04
                  60.1200             5.065805E+02             3.105945E+04
                  60.3000             5.073445E+02             3.082976E+04
                  60.4800             5.081029E+02             3.059994E+04
                  60.6600             5.088556E+02             3.036998E+04
                  60.8400             5.096027E+02             3.013989E+04
                  61.0200             5.103440E+02             2.990968E+04
                  61.2000             5.110797E+02             2.967934E+04
                  61.3800             5.118097E+02             2.944889E+04
                  61.5600             5.125340E+02             2.921831E+04
                  61.7400             5.132526E+02             2.898763E+04
                  61.9200             5.139654E+02             2.875683E+04
                  62.1000             5.146726E+02             2.852592E+04
                  62.2800             5.153741E+02             2.829492E+04
                  62.4600             5.160699E+02             2.806380E+04
                  62.6400             5.167600E+02             2.783260E+04
                  62.8200             5.174444E+02             2.760129E+04
                  63.0000             5.181230E+02             2.736990E+04
                  63.1800             5.187960E+02             2.713841E+04
                  63.3600             5.194632E+02             2.690684E+04
                  63.5400             5.201247E+02             2.667519E+04
                  63.7200             5.207805E+02             2.644345E+04
                  63.9000             5.214306E+02             2.621165E+04
                  64.0800             5.220749E+02             2.597976E+04
                  64.2600             5.227135E+02             2.574781E+04
                  64.4400             5.233464E+02             2.551579E+04
                  64.6200             5.239735E+02             2.528370E+04
                  64.8000             5.245950E+02             2.505155E+04
                  64.9800             5.252107E+02             2.481935E+04
                  65.1600             5.258206E+02             2.458708E+04
                  65.3400             5.264248E+02             2.435477E+04
                  65.5200             5.270233E+02             2.412241E+04
                  65.7000             5.276161E+02             2.388999E+04
                  65.8800             5.282031E+02             2.365754E+04
                  66.0600             5.287843E+02             2.342504E+04
                  66.2400             5.293599E+02             2.319251E+04
                  66.4200             5.299296E+02             2.295994E+04
                  66.6000             5.304937E+02             2.272734E+04
                  66.7800             5.310520E+02             2.249471E+04
                  66.9600             5.316045E+02             2.226205E+04
                  67.1400             5.321513E+02             2.202937E+04
                  67.3200             5.326924E+02             2.179667E+04
                  67.5000             5.332277E+02             2.156395E+04
                  67.6800             5.337573E+02             2.133122E+04
                  67.8600             5.342811E+02             2.109847E+04
                  68.0400             5.347992E+02             2.086571E+04
                  68.2200             5.353115E+02             2.063295E+04
                  68.4000             5.358181E+02             2.040018E+04
                  68.5800             5.363189E+02             2.016742E+04
                  68.7600             5.368140E+02             1.993465E+04
                  68.9400             5.373034E+02             1.970189E+04
                  69.1200             5.377870E+02             1.946913E+04
                  69.3000             5.382648E+02             1.923639E+04
                  69.4800             5.387369E+02             1.900366E+04
                  69.6600             5.392033E+02             1.877094E+04
                  69.8400             5.396639E+02             1.853824E+04
                  70.0200             5.401187E+02             1.830557E+04
                  70.2000             5.405678E+02             1.807291E+04
                  70.3800             5.410112E+02             1.784029E+04
                  70.5600             5.414488E+02             1.760769E+04
                  70.7400             5.418807E+02             1.737512E+04
                  70.9200             5.423069E+02             1.714259E+04
                  71.1000             5.427273E+02             1.691009E+04
                  71.2800             5.431419E+02             1.667764E+04
                  71.4600             5.435509E+02             1.644522E+04
                  71.6400             5.439540E+02             1.621285E+04
                  71.8200             5.443515E+02             1.598053E+04
                  72.0000             5.447432E+02             1.574826E+04
                  72.1800             5.451292E+02             1.551604E+04
                  72.3600             5.455094E+02             1.528388E+04
                  72.5400             5.458839E+02             1.505177E+04
                  72.7200             5.462527E+02             1.481972E+04
                  72.9000             5.466158E+02             1.458774E+04
                  73.0800             5.469731E+02             1.435582E+04
                  73.2600             5.473247E+02             1.412397E+04
                  73.4400             5.476706E+02             1.389219E+04
                  73.6200             5.480108E+02             1.366048E+04
                  73.8000             5.483452E+02             1.342885E+04
                  73.9800             5.486739E+02             1.319730E+04
                  74.1600             5.489969E+02             1.296582E+04
                  74.3400             5.493142E+02             1.273443E+04
                  74.5200             5.496258E+02             1.250313E+04
                  74.7000             5.499316E+02             1.227191E+04
                  74.8800             5.502318E+02             1.204078E+04
                  75.0600             5.505262E+02             1.180974E+04
                  75.2400             5.508150E+02             1.157880E+04
                  75.4200             5.510980E+02             1.134796E+04
                  75.6000             5.513754E+02             1.111722E+04
                  75.7800             5.516470E+02             1.088657E+04
                  75.9600             5.519130E+02             1.065604E+04
                  76.1400             5.521733E+02             1.042560E+04
                  76.3200             5.524278E+02             1.019528E+04
                  76.5000             5.526767E+02             9.965072E+03
                  76.6800             5.529199E+02             9.734976E+03
                  76.8600             5.531575E+02             9.504995E+03
                  77.0400             5.533893E+02             9.275133E+03
                  77.2200             5.536155E+02             9.045392E+03
                  77.4000             5.538360E+02             8.815773E+03
                  77.5800             5.540509E+02             8.586280E+03
                  77.7600             5.542600E+02             8.356914E+03
                  77.9400             5.544635E+02             8.127678E+03
                  78.1200             5.546614E+02             7.898574E+03
                  78.3000             5.548536E+02             7.669604E+03
                  78.4800             5.550401E+02             7.440771E+03
                  78.6600             5.552210E+02             7.212076E+03
                  78.8400             5.553963E+02             6.983522E+03
                  79.0200             5.555659E+02             6.755112E+03
                  79.2000             5.557299E+02             6.526846E+03
                  79.3800             5.558882E+02             6.298728E+03
                  79.5600             5.560409E+02             6.070760E+03
                  79.7400             5.561880E+02             5.842943E+03
                  79.9200             5.563295E+02             5.615281E+03
                  80.1000             5.564653E+02             5.387774E+03
                  80.2800             5.565955E+02             5.160426E+03
                  80.4600             5.567201E+02             4.933237E+03
                  80.6400             5.568392E+02             4.706212E+03
                  80.8200             5.569526E+02             4.479350E+03
                  81.0000             5.570604E+02             4.252655E+03
                  81.1800             5.571626E+02             4.026129E+03
                  81.3600             5.572592E+02             3.799774E+03
                  81.5400             5.573502E+02             3.573591E+03
                  81.7200             5.574357E+02             3.347583E+03
                  81.9000             5.575155E+02             3.121752E+03
                  82.0800             5.575898E+02             2.896099E+03
                  82.2600             5.576585E+02             2.670628E+03
                  82.4400             5.577217E+02             2.445339E+03
                  82.6200             5.577793E+02             2.220236E+03
                  82.8000             5.578313E+02             1.995319E+03
                  82.9800             5.578778E+02             1.770591E+03
                  83.1600             5.579188E+02             1.546053E+03
                  83.3400             5.579542E+02             1.321709E+03
                  83.5200             5.579841E+02             1.097559E+03
                  83.7000             5.580084E+02             8.736060E+02
                  83.8800             5.580272E+02             6.498513E+02
                  84.0600             5.580405E+02             4.262972E+02
                  84.2400             5.580482E+02             2.029454E+02
                  84.4200             5.580505E+02            -2.020207E+01
                  84.6000             5.580473E+02            -2.431434E+02
                  84.7800             5.580385E+02            -4.658767E+02
                  84.9600             5.580242E+02            -6.884000E+02
                  85.1400             5.580045E+02            -9.107116E+02
                  85.3200             5.579793E+02            -1.132810E+03
                  85.5000             5.579486E+02            -1.354692E+03
                  85.6800             5.579124E+02            -1.576357E+03
                  85.8600             5.578707E+02            -1.797803E+03
                  86.0400             5.578236E+02            -2.019029E+03
                  86.2200             5.577710E+02            -2.240031E+03
                  86.4000             5.577130E+02            -2.460809E+03
                  86.5800             5.576495E+02            -2.681360E+03
                  86.7600             5.575806E+02            -2.901684E+03
                  86.9400             5.575062E+02            -3.121777E+03
                  87.1200             5.574264E+02            -3.341640E+03
                  87.3000             5.573412E+02            -3.561268E+03
                  87.4800             5.572506E+02            -3.780662E+03
                  87.6600             5.571545E+02            -3.999818E+03
                  87.8400             5.570530E+02            -4.218737E+03
                  88.0200             5.569462E+02            -4.437415E+03
                  88.2000             5.568339E+02            -4.655851E+03
                  88.3800             5.567162E+02            -4.874043E+03
                  88.5600             5.565932E+02            -5.091990E+03
                  88.7400             5.564648E+02            -5.309690E+03
                  88.9200             5.563310E+02            -5.527141E+03
                  89.1000             5.561919E+02            -5.744342E+03
                  89.2800             5.560473E+02            -5.961292E+03
                  89.4600             5.558975E+02            -6.177987E+03
                  89.6400             5.557423E+02            -6.394427E+03
                  89.8200             5.555817E+02            -6.610611E+03
                  90.0000             5.554158E+02            -6.826535E+03
                  90.1800             5.552446E+02            -7.042200E+03
                  90.3600             5.550680E+02            -7.257603E+03
                  90.5400             5.548862E+02            -7.472743E+03
                  90.7200             5.546990E+02            -7.687618E+03
                  90.9000             5.545066E+02            -7.902227E+03
                  91.0800             5.543088E+02            -8.116568E+03
                  91.2600             5.541057E+02            -8.330639E+03
                  91.4400             5.538974E+02            -8.544439E+03
                  91.6200             5.536838E+02            -8.757967E+03
                  91.8000             5.534649E+02            -8.971221E+03
                  91.9800             5.532408E+02            -9.184199E+03
                  92.1600             5.530114E+02            -9.396899E+03
                  92.3400             5.527767E+02            -9.609322E+03
                  92.5200             5.525368E+02            -9.821464E+03
                  92.7000             5.522917E+02            -1.003332E+04
                  92.8800             5.520414E+02            -1.024490E+04
                  93.0600             5.517858E+02            -1.045619E+04
                  93.2400             5.515250E+02            -1.066720E+04
                  93.4200             5.512590E+02            -1.087792E+04
                  93.6000             5.509878E+02            -1.108835E+04
                  93.7800             5.507115E+02            -1.129849E+04
                  93.9600             5.504299E+02            -1.150834E+04
                  94.1400             5.501431E+02            -1.171790E+04
                  94.3200             5.498512E+02            -1.192716E+04
                  94.5000             5.495542E+02            -1.213612E+04
                  94.6800             5.492519E+02            -1.234479E+04
                  94.8600             5.489445E+02            -1.255316E+04
                  95.0400             5.486320E+02            -1.276123E+04
                  95.2200             5.483144E+02            -1.296900E+04
                  95.4000             5.479916E+02            -1.317646E+04
                  95.5800             5.476637E+02            -1.338362E+04
                  95.7600             5.473307E+02            -1.359048E+04
                  95.9400             5.469925E+02            -1.379702E+04
                  96.1200             5.466493E+02            -1.400326E+04
                  96.3000             5.463010E+02            -1.420919E+04
                  96.4800             5.459476E+02            -1.441481E+04
                  96.6600             5.455892E+02            -1.462012E+04
                  96.8400             5.452257E+02            -1.482512E+04
                  97.0200             5.448571E+02            -1.502980E+04
                  97.2000             5.444834E+02            -1.523416E+04
                  97.3800             5.441048E+02            -1.543821E+04
                  97.5600             5.437211E+02            -1.564193E+04
                  97.7400             5.433323E+02            -1.584534E+04
                  97.9200             5.429386E+02            -1.604843E+04
                  98.1000             5.425398E+02            -1.625120E+04
                  98.2800             5.421361E+02            -1.645364E+04
                  98.4600             5.417273E+02            -1.665575E+04
                  98.6400             5.413136E+02            -1.685755E+04
                  98.8200             5.408948E+02            -1.705901E+04
                  99.0000             5.404711E+02            -1.726015E+04
                  99.1800             5.400425E+02            -1.746095E+04
                  99.3600             5.396089E+02            -1.766143E+04
                  99.5400             5.391703E+02            -1.786157E+04
                  99.7200             5.387268E+02            -1.806138E+04
                  99.9000             5.382784E+02            -1.826086E+04
                 100.0800             5.378251E+02            -1.846000E+04
                 100.2600             5.373668E+02            -1.865880E+04
                 100.4400             5.369036E+02            -1.885727E+04
                 100.6200             5.364356E+02            -1.905540E+04
                 100.8000             5.359626E+02            -1.925319E+04
                 100.9800             5.354848E+02            -1.945063E+04
                 101.1600             5.350021E+02            -1.964774E+04
                 101.3400             5.345146E+02            -1.984450E+04
                 101.5200             5.340221E+02            -2.004092E+04
                 101.7000             5.335249E+02            -2.023699E+04
                 101.8800             5.330228E+02            -2.043271E+04
                 102.0600             5.325159E+02            -2.062809E+04
                 102.2400             5.320041E+02            -2.082312E+04
                 102.4200             5.314876E+02            -2.101780E+04
                 102.6000             5.309662E+02            -2.121213E+04
                 102.7800             5.304401E+02            -2.140610E+04
                 102.9600             5.299091E+02            -2.159973E+04
                 103.1400             5.293734E+02            -2.179300E+04
                 103.3200             5.288329E+02            -2.198591E+04
                 103.5000             5.282877E+02            -2.217847E+04
                 103.6800             5.277377E+02            -2.237067E+04
                 103.8600             5.271830E+02            -2.256251E+04
                 104.0400             5.266235E+02            -2.275400E+04
                 104.2200             5.260593E+02            -2.294512E+04
                 104.4000             5.254904E+02            -2.313588E+04
                 104.5800             5.249168E+02            -2.332628E+04
                 104.7600             5.243385E+02            -2.351632E+04
                 104.9400             5.237555E+02            -2.370599E+04
                 105.1200             5.231678E+02            -2.389530E+04
                 105.3000             5.225755E+02            -2.408425E+04
                 105.4800             5.219785E+02            -2.427282E+04
                 105.6600             5.213768E+02            -2.446103E+04
                 105.8400             5.207705E+02            -2.464887E+04
                 106.0200             5.201596E+02            -2.483634E+04
                 106.2000             5.195441E+02            -2.502344E+04
                 106.3800             5.189239E+02            -2.521016E+04
                 106.5600             5.182991E+02            -2.539652E+04
                 106.7400             5.176697E+02            -2.558250E+04
                 106.9200             5.170358E+02            -2.576810E+04
                 107.1000             5.163972E+02            -2.595334E+04
                 107.2800             5.157541E+02            -2.613819E+04
                 107.4600             5.151065E+02            -2.632267E+04
                 107.6400             5.144543E+02            -2.650677E+04
                 107.8200             5.137975E+02            -2.669049E+04
