                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000            -5.351687E-09            -2.301738E-03             1.687538E-08
                   0.1800            -4.615827E-05            -2.024342E+01             1.530650E-08
                   0.3600            -4.607884E-05            -2.030141E+01             1.379477E-08
                   0.5400            -4.602356E-05            -2.031282E+01             1.234003E-08
                   0.7200            -4.598057E-05            -2.030721E+01             1.094235E-08
                   0.9000            -4.594512E-05            -2.029625E+01             9.601763E-09
                   1.0800            -4.591523E-05            -2.028445E+01             8.318251E-09
                   1.2600            -4.589001E-05            -2.027349E+01             7.091855E-09
                   1.4400            -4.586898E-05            -2.026396E+01             5.922565E-09
                   1.6200            -4.585184E-05            -2.025604E+01             4.810430E-09
                   1.8000            -4.583834E-05            -2.024974E+01             3.755436E-09
                   1.9800            -4.582827E-05            -2.024501E+01             2.757605E-09
                   2.1600            -4.582142E-05            -2.024176E+01             1.816955E-09
                   2.3400            -4.581760E-05            -2.023992E+01             9.334895E-10
                   2.5200            -4.581661E-05            -2.023939E+01             1.072292E-10
                   2.7000            -4.581825E-05            -2.024009E+01            -6.618297E-10
                   2.8800            -4.582234E-05            -2.024193E+01            -1.373678E-09
                   3.0600            -4.582867E-05            -2.024482E+01            -2.028297E-09
                   3.2400            -4.583707E-05            -2.024867E+01            -2.625690E-09
                   3.4200            -4.584734E-05            -2.025339E+01            -3.165846E-09
                   3.6000            -4.585928E-05            -2.025889E+01            -3.648757E-09
                   3.7800            -4.587272E-05            -2.026509E+01            -4.074428E-09
                   3.9600            -4.588745E-05            -2.027190E+01            -4.442850E-09
                   4.1400            -4.590329E-05            -2.027922E+01            -4.754022E-09
                   4.3200            -4.592004E-05            -2.028698E+01            -5.007941E-09
                   4.5000            -4.593752E-05            -2.029507E+01            -5.204611E-09
                   4.6800            -4.595553E-05            -2.030342E+01            -5.344028E-09
                   4.8600            -4.597388E-05            -2.031193E+01            -5.426196E-09
                   5.0400            -4.599238E-05            -2.032052E+01            -5.451112E-09
                   5.2200            -4.601083E-05            -2.032908E+01            -5.418788E-09
                   5.4000            -4.602904E-05            -2.033754E+01            -5.329219E-09
                   5.5800            -4.604681E-05            -2.034580E+01            -5.182413E-09
                   5.7600            -4.606394E-05            -2.035377E+01            -4.978380E-09
                   5.9400            -4.608025E-05            -2.036136E+01            -4.717123E-09
                   6.1200            -4.609553E-05            -2.036848E+01            -4.398649E-09
                   6.3000            -4.610958E-05            -2.037503E+01            -4.022966E-09
                   6.4800            -4.612221E-05            -2.038093E+01            -3.590085E-09
                   6.6600            -4.613322E-05            -2.038608E+01            -3.100015E-09
                   6.8400            -4.614242E-05            -2.039039E+01            -2.552768E-09
                   7.0200            -4.614960E-05            -2.039377E+01            -1.948358E-09
                   7.2000            -4.615456E-05            -2.039612E+01            -1.286794E-09
                   7.3800            -4.615712E-05            -2.039736E+01            -5.680897E-10
                   7.5600            -4.615706E-05            -2.039739E+01             2.077388E-10
                   7.7400            -4.615421E-05            -2.039613E+01             1.040674E-09
                   7.9200            -4.614835E-05            -2.039347E+01             1.930704E-09
                   8.1000            -4.613931E-05            -2.038934E+01             2.877808E-09
                   8.2800            -4.612688E-05            -2.038364E+01             3.881968E-09
                   8.4600            -4.611088E-05            -2.037628E+01             4.943168E-09
                   8.6400            -4.609112E-05            -2.036718E+01             6.061384E-09
                   8.8200            -4.606741E-05            -2.035626E+01             7.236601E-09
                   9.0000            -4.603958E-05            -2.034342E+01             8.468791E-09
