                   Degree                   P1[Pa]                   P2[Pa]                   P3[Pa]                   P4[Pa]                   P5[Pa]                   P6[Pa]                   P7[Pa]                   P8[Pa]                   P9[Pa]                  P3a[Pa]
                   0.0000             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249379E+05             4.247296E+05             3.754395E+05             3.740305E+05             6.567973E+05
                   0.1800             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249379E+05             4.247296E+05             3.755336E+05             3.741245E+05             6.569732E+05
                   0.3600             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249379E+05             4.247296E+05             3.756200E+05             3.742110E+05             6.571361E+05
                   0.5400             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249379E+05             4.247296E+05             3.757001E+05             3.742911E+05             6.572872E+05
                   0.7200             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.757740E+05             3.743650E+05             6.574265E+05
                   0.9000             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.758417E+05             3.744327E+05             6.575542E+05
                   1.0800             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.759033E+05             3.744943E+05             6.576703E+05
                   1.2600             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.759588E+05             3.745497E+05             6.577749E+05
                   1.4400             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.760082E+05             3.745991E+05             6.578681E+05
                   1.6200             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.760516E+05             3.746425E+05             6.579498E+05
                   1.8000             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.760889E+05             3.746798E+05             6.580203E+05
                   1.9800             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.761203E+05             3.747112E+05             6.580794E+05
                   2.1600             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.761457E+05             3.747367E+05             6.581274E+05
                   2.3400             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.761652E+05             3.747562E+05             6.581642E+05
                   2.5200             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.761789E+05             3.747698E+05             6.581900E+05
                   2.7000             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.761868E+05             3.747777E+05             6.582049E+05
                   2.8800             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.761901E+05             3.747810E+05             6.582111E+05
                   3.0600             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.761928E+05             3.747838E+05             6.582164E+05
                   3.2400             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.761956E+05             3.747866E+05             6.582217E+05
                   3.4200             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.761984E+05             3.747894E+05             6.582269E+05
                   3.6000             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.762012E+05             3.747922E+05             6.582322E+05
                   3.7800             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.762041E+05             3.747950E+05             6.582375E+05
                   3.9600             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.762069E+05             3.747978E+05             6.582428E+05
                   4.1400             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.762096E+05             3.748006E+05             6.582482E+05
                   4.3200             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.762125E+05             3.748034E+05             6.582535E+05
                   4.5000             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.762153E+05             3.748063E+05             6.582589E+05
                   4.6800             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.762182E+05             3.748091E+05             6.582642E+05
                   4.8600             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.762210E+05             3.748120E+05             6.582696E+05
                   5.0400             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.762239E+05             3.748148E+05             6.582750E+05
                   5.2200             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.762268E+05             3.748177E+05             6.582804E+05
                   5.4000             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.762296E+05             3.748206E+05             6.582858E+05
                   5.5800             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.762325E+05             3.748234E+05             6.582912E+05
                   5.7600             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.762353E+05             3.748263E+05             6.582966E+05
                   5.9400             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.762382E+05             3.748291E+05             6.583020E+05
                   6.1200             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.762410E+05             3.748320E+05             6.583074E+05
                   6.3000             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.762439E+05             3.748349E+05             6.583129E+05
                   6.4800             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.762468E+05             3.748377E+05             6.583183E+05
                   6.6600             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.762497E+05             3.748406E+05             6.583237E+05
                   6.8400             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247320E+05             4.249378E+05             4.247296E+05             3.762525E+05             3.748435E+05             6.583291E+05
                   7.0200             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.762554E+05             3.748463E+05             6.583344E+05
                   7.2000             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.762582E+05             3.748492E+05             6.583398E+05
                   7.3800             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.762611E+05             3.748520E+05             6.583451E+05
                   7.5600             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.762639E+05             3.748548E+05             6.583505E+05
                   7.7400             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.762667E+05             3.748577E+05             6.583558E+05
                   7.9200             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.762695E+05             3.748605E+05             6.583610E+05
                   8.1000             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.762723E+05             3.748632E+05             6.583663E+05
                   8.2800             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.762751E+05             3.748660E+05             6.583715E+05
                   8.4600             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.762778E+05             3.748687E+05             6.583766E+05
                   8.6400             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.762805E+05             3.748715E+05             6.583817E+05
                   8.8200             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.762831E+05             3.748741E+05             6.583868E+05
                   9.0000             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.762858E+05             3.748767E+05             6.583918E+05
                   9.1800             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.762884E+05             3.748794E+05             6.583968E+05
                   9.3600             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.762910E+05             3.748820E+05             6.584017E+05
                   9.5400             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.762936E+05             3.748845E+05             6.584065E+05
                   9.7200             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.762961E+05             3.748871E+05             6.584113E+05
                   9.9000             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.762986E+05             3.748895E+05             6.584159E+05
                  10.0800             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.763010E+05             3.748920E+05             6.584205E+05
                  10.2600             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.763034E+05             3.748944E+05             6.584250E+05
                  10.4400             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.763058E+05             3.748967E+05             6.584294E+05
                  10.6200             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.763081E+05             3.748990E+05             6.584338E+05
                  10.8000             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.763103E+05             3.749012E+05             6.584380E+05
                  10.9800             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.763125E+05             3.749034E+05             6.584421E+05
                  11.1600             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.763146E+05             3.749055E+05             6.584461E+05
                  11.3400             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.763166E+05             3.749076E+05             6.584499E+05
                  11.5200             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.763186E+05             3.749096E+05             6.584537E+05
                  11.7000             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.763206E+05             3.749115E+05             6.584573E+05
                  11.8800             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.763224E+05             3.749134E+05             6.584608E+05
                  12.0600             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.763242E+05             3.749152E+05             6.584641E+05
                  12.2400             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.763259E+05             3.749169E+05             6.584674E+05
                  12.4200             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.763275E+05             3.749185E+05             6.584704E+05
                  12.6000             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.763291E+05             3.749201E+05             6.584734E+05
                  12.7800             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.763306E+05             3.749215E+05             6.584761E+05
                  12.9600             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.763320E+05             3.749229E+05             6.584787E+05
                  13.1400             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.763333E+05             3.749242E+05             6.584812E+05
                  13.3200             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.763345E+05             3.749254E+05             6.584835E+05
                  13.5000             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.763356E+05             3.749266E+05             6.584856E+05
                  13.6800             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.763367E+05             3.749276E+05             6.584876E+05
                  13.8600             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.763376E+05             3.749286E+05             6.584894E+05
                  14.0400             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.763385E+05             3.749294E+05             6.584910E+05
                  14.2200             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.763392E+05             3.749302E+05             6.584924E+05
                  14.4000             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.763399E+05             3.749309E+05             6.584937E+05
                  14.5800             4.236298E+05             4.241353E+05             4.241343E+05             4.233208E+05             4.247319E+05             4.249378E+05             4.247296E+05             3.763405E+05             3.749315E+05             6.584948E+05
