                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             7.510296E-16             2.852691E+02             7.510296E-16             2.782489E+01             0.000000E+00             3.130939E+02             8.722392E-02             2.635995E-05             1.406243E-01             4.113839E-02             5.833362E-01             4.648024E-01             1.194939E+01             1.001351E+01             7.833230E+00             3.489606E+01
                   0.1800             6.343020E+01             2.664627E+02             4.147736E-02             2.603422E+01             6.347168E+01             2.924969E+02             1.691423E-01             5.255143E-03             1.412454E-01             4.113790E-02             5.491973E-01             5.221001E-01             1.194935E+01             9.712671E+00             7.816333E+00             3.489606E+01
                   0.3600             6.402411E+01             2.478138E+02             2.050047E-05             2.425016E+01             6.402414E+01             2.720640E+02             1.569666E-01             8.597130E-03             1.436271E-01             4.113626E-02             5.490961E-01             4.956331E-01             1.194920E+01             9.715984E+00             7.815412E+00             3.489606E+01
                   0.5400             6.414675E+01             2.291809E+02             7.363446E-03             2.245934E+01             6.415412E+01             2.516402E+02             1.534959E-01             1.163889E-02             1.453345E-01             4.113352E-02             5.492121E-01             4.688130E-01             1.194894E+01             9.722261E+00             7.815930E+00             3.489606E+01
                   0.7200             6.409345E+01             2.105647E+02             1.376016E-02             2.066250E+01             6.410721E+01             2.312272E+02             1.471856E-01             1.457878E-02             1.467380E-01             4.112969E-02             5.494443E-01             4.419356E-01             1.194858E+01             9.730573E+00             7.815104E+00             3.489606E+01
                   0.9000             6.398646E+01             1.919641E+02             1.680007E-02             1.886015E+01             6.400326E+01             2.108243E+02             1.453917E-01             1.744585E-02             1.479653E-01             4.112477E-02             5.497501E-01             4.151397E-01             1.194811E+01             9.740496E+00             7.815810E+00             3.489606E+01
                   1.0800             6.386912E+01             1.733801E+02             1.807767E-02             1.705302E+01             6.388720E+01             1.904331E+02             1.431808E-01             2.024479E-02             1.490606E-01             4.111875E-02             5.501140E-01             3.884802E-01             1.194754E+01             9.751852E+00             7.815015E+00             3.489606E+01
                   1.2600             6.375930E+01             1.548124E+02             1.862618E-02             1.524173E+01             6.377793E+01             1.700541E+02             1.407576E-01             2.297818E-02             1.500391E-01             4.111164E-02             5.505294E-01             3.619800E-01             1.194687E+01             9.764546E+00             7.815902E+00             3.489606E+01
                   1.4400             6.366335E+01             1.362619E+02             1.888736E-02             1.342701E+01             6.368223E+01             1.496890E+02             1.402619E-01             2.565113E-02             1.509042E-01             4.110344E-02             5.509931E-01             3.356622E-01             1.194610E+01             9.778511E+00             7.815139E+00             3.489606E+01
                   1.6200             6.358219E+01             1.177307E+02             1.903853E-02             1.160969E+01             6.360123E+01             1.293404E+02             1.391545E-01             2.826958E-02             1.516557E-01             4.109415E-02             5.515041E-01             3.095385E-01             1.194522E+01             9.793702E+00             7.814355E+00             3.489606E+01
                   1.8000             6.351623E+01             9.922226E+01             1.914968E-02             9.790753E+00             6.353538E+01             1.090130E+02             1.382362E-01             3.083923E-02             1.522921E-01             4.108376E-02             5.520614E-01             2.836226E-01             1.194424E+01             9.810074E+00             7.815504E+00             3.489606E+01
                   1.9800             6.346500E+01             8.074257E+01             1.924929E-02             7.971422E+00             6.348425E+01             8.871399E+01             1.375052E-01             3.336510E-02             1.528119E-01             4.107228E-02             5.526647E-01             2.579219E-01             1.194316E+01             9.827588E+00             7.814765E+00             3.489606E+01
                   2.1600             6.342781E+01             6.230330E+01             1.934853E-02             6.153481E+00             6.344716E+01             6.845678E+01             1.369922E-01             3.585155E-02             1.532137E-01             4.105972E-02             5.533132E-01             2.324502E-01             1.194197E+01             9.846203E+00             7.814010E+00             3.489606E+01
                   2.3400             6.340388E+01             4.392967E+01             1.945156E-02             4.340052E+00             6.342333E+01             4.826973E+01             1.367088E-01             3.830229E-02             1.534965E-01             4.104606E-02             5.540065E-01             2.072160E-01             1.194068E+01             9.865879E+00             7.815463E+00             3.489606E+01
                   2.5200             6.339241E+01             2.569154E+01             1.956008E-02             2.538663E+00             6.341197E+01             2.823021E+01             1.366102E-01             4.072048E-02             1.536601E-01             4.103132E-02             5.547440E-01             1.822302E-01             1.193929E+01             9.886576E+00             7.814765E+00             3.489606E+01
                   2.7000             6.339259E+01             7.959515E+00             1.967464E-02             7.865581E-01             6.341226E+01             8.746073E+00             1.366950E-01             4.310881E-02             1.537056E-01             4.101549E-02             5.555249E-01             1.575007E-01             1.193780E+01             9.908256E+00             7.814054E+00             3.489606E+01
                   2.8800             6.340362E+01             1.875827E+00             1.979526E-02             1.853648E-01             6.342341E+01             2.061192E+00             1.369674E-01             4.546963E-02             1.536565E-01             4.099857E-02             5.563434E-01             1.329926E-01             1.193620E+01             9.930869E+00             7.813330E+00             3.489606E+01
                   3.0600             6.342468E+01             1.840387E+00             1.992151E-02             1.818568E-01             6.344460E+01             2.022244E+00             1.372699E-01             4.780497E-02             1.535972E-01             4.098057E-02             5.571794E-01             1.085557E-01             1.193451E+01             9.954351E+00             7.815213E+00             3.489606E+01
                   3.2400             6.345498E+01             1.881527E+00             2.005277E-02             1.859160E-01             6.347504E+01             2.067443E+00             1.376242E-01             5.011664E-02             1.535385E-01             4.096148E-02             5.580306E-01             8.416980E-02             1.193271E+01             9.978684E+00             7.814563E+00             3.489606E+01
                   3.4200             6.349371E+01             1.868812E+00             2.018870E-02             1.846536E-01             6.351390E+01             2.053466E+00             1.379543E-01             5.240623E-02             1.534805E-01             4.094131E-02             5.588970E-01             5.983430E-02             1.193080E+01             1.000385E+01             7.813904E+00             3.489606E+01
