                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             3.284577E-05             1.008691E+02             3.040417E+02             3.431157E+05             1.156083E+00             4.303665E+05             3.901480E+03             1.873148E-05             1.006520E+03             2.668384E-02             3.777792E-05             0.000000E+00             0.000000E+00
                   0.1800             3.284572E-05             1.008691E+02             3.040404E+02             3.431158E+05             1.150163E+00             4.303664E+05             3.902953E+03             1.873134E-05             1.006512E+03             2.668359E-02             3.777792E-05             0.000000E+00             0.000000E+00
                   0.3600             3.284566E-05             1.008691E+02             3.040405E+02             3.431159E+05             1.150165E+00             4.303665E+05             3.902953E+03             1.873135E-05             1.006512E+03             2.668360E-02             3.777792E-05             0.000000E+00             0.000000E+00
                   0.5400             3.284559E-05             1.008691E+02             3.040407E+02             3.431161E+05             1.150167E+00             4.303667E+05             3.902953E+03             1.873136E-05             1.006512E+03             2.668361E-02             3.777792E-05             0.000000E+00             0.000000E+00
                   0.7200             3.284552E-05             1.008691E+02             3.040409E+02             3.431162E+05             1.150170E+00             4.303669E+05             3.902953E+03             1.873137E-05             1.006512E+03             2.668362E-02             3.777792E-05             0.000000E+00             0.000000E+00
                   0.9000             3.284544E-05             1.008691E+02             3.040411E+02             3.431163E+05             1.150172E+00             4.303670E+05             3.902952E+03             1.873137E-05             1.006512E+03             2.668364E-02             3.777792E-05             0.000000E+00             0.000000E+00
                   1.0800             3.284536E-05             1.008691E+02             3.040413E+02             3.431165E+05             1.150175E+00             4.303673E+05             3.902952E+03             1.873138E-05             1.006512E+03             2.668365E-02             3.777792E-05             0.000000E+00             0.000000E+00
                   1.2600             3.284527E-05             1.008691E+02             3.040415E+02             3.431166E+05             1.150179E+00             4.303675E+05             3.902952E+03             1.873140E-05             1.006512E+03             2.668367E-02             3.777792E-05             0.000000E+00             0.000000E+00
                   1.4400             3.284517E-05             1.008691E+02             3.040417E+02             3.431168E+05             1.150182E+00             4.303677E+05             3.902952E+03             1.873141E-05             1.006512E+03             2.668369E-02             3.777792E-05             0.000000E+00             0.000000E+00
                   1.6200             3.284507E-05             1.008691E+02             3.040420E+02             3.431170E+05             1.150185E+00             4.303680E+05             3.902951E+03             1.873142E-05             1.006512E+03             2.668371E-02             3.777792E-05             0.000000E+00             0.000000E+00
                   1.8000             3.284496E-05             1.008691E+02             3.040423E+02             3.431172E+05             1.150189E+00             4.303682E+05             3.902951E+03             1.873143E-05             1.006512E+03             2.668373E-02             3.777792E-05             0.000000E+00             0.000000E+00
                   1.9800             3.284485E-05             1.008691E+02             3.040425E+02             3.431174E+05             1.150193E+00             4.303685E+05             3.902951E+03             1.873145E-05             1.006512E+03             2.668375E-02             3.777792E-05             0.000000E+00             0.000000E+00
                   2.1600             3.284472E-05             1.008691E+02             3.040428E+02             3.431176E+05             1.150198E+00             4.303688E+05             3.902950E+03             1.873146E-05             1.006512E+03             2.668377E-02             3.777792E-05             0.000000E+00             0.000000E+00
                   2.3400             3.284459E-05             1.008691E+02             3.040432E+02             3.431178E+05             1.150202E+00             4.303692E+05             3.902950E+03             1.873148E-05             1.006512E+03             2.668379E-02             3.777792E-05             0.000000E+00             0.000000E+00
                   2.5200             3.284446E-05             1.008691E+02             3.040435E+02             3.431181E+05             1.150207E+00             4.303695E+05             3.902950E+03             1.873149E-05             1.006512E+03             2.668382E-02             3.777792E-05             0.000000E+00             0.000000E+00
                   2.7000             3.284431E-05             1.008691E+02             3.040439E+02             3.431183E+05             1.150212E+00             4.303699E+05             3.902949E+03             1.873151E-05             1.006512E+03             2.668385E-02             3.777792E-05             0.000000E+00             0.000000E+00
                   2.8800             3.284416E-05             1.008691E+02             3.040443E+02             3.431186E+05             1.150217E+00             4.303702E+05             3.902949E+03             1.873153E-05             1.006512E+03             2.668387E-02             3.777792E-05             0.000000E+00             0.000000E+00
                   3.0600             3.284400E-05             1.008691E+02             3.040447E+02             3.431189E+05             1.150223E+00             4.303706E+05             3.902948E+03             1.873155E-05             1.006512E+03             2.668390E-02             3.777792E-05             0.000000E+00             0.000000E+00
                   3.2400             3.284383E-05             1.008691E+02             3.040451E+02             3.431192E+05             1.150229E+00             4.303711E+05             3.902948E+03             1.873157E-05             1.006512E+03             2.668394E-02             3.777792E-05             0.000000E+00             0.000000E+00
