                   Degree                T_ocsc[K]                T_ocdc[K]                T_rosc[K]                T_rodc[K]              T_roller[K]               T_uocsc[K]               T_locsc[K]               T_uocdc[K]               T_locdc[K]
                   0.0000             3.249779E+02             3.249779E+02             3.274371E+02             3.274371E+02             3.282792E+02             3.254921E+02             3.250185E+02             3.254921E+02             3.250185E+02
                   0.1800             3.250484E+02             3.250744E+02             3.274912E+02             3.275204E+02             3.283661E+02             3.255721E+02             3.251252E+02             3.255844E+02             3.251405E+02
                   0.3600             3.250228E+02             3.250590E+02             3.274580E+02             3.274998E+02             3.283470E+02             3.255596E+02             3.251249E+02             3.255676E+02             3.251346E+02
                   0.5400             3.249790E+02             3.250219E+02             3.274087E+02             3.274593E+02             3.283074E+02             3.255240E+02             3.250973E+02             3.255296E+02             3.251038E+02
                   0.7200             3.249258E+02             3.249739E+02             3.273511E+02             3.274090E+02             3.282577E+02             3.254771E+02             3.250559E+02             3.254809E+02             3.250601E+02
                   0.9000             3.248693E+02             3.249218E+02             3.272909E+02             3.273551E+02             3.282043E+02             3.254259E+02             3.250089E+02             3.254283E+02             3.250114E+02
                   1.0800             3.248131E+02             3.248694E+02             3.272314E+02             3.273013E+02             3.281508E+02             3.253742E+02             3.249606E+02             3.253755E+02             3.249617E+02
                   1.2600             3.247589E+02             3.248186E+02             3.271742E+02             3.272492E+02             3.280991E+02             3.253240E+02             3.249133E+02             3.253243E+02             3.249133E+02
                   1.4400             3.247079E+02             3.247704E+02             3.271204E+02             3.272000E+02             3.280501E+02             3.252763E+02             3.248682E+02             3.252758E+02             3.248672E+02
                   1.6200             3.246603E+02             3.247254E+02             3.270702E+02             3.271539E+02             3.280043E+02             3.252316E+02             3.248259E+02             3.252305E+02             3.248241E+02
                   1.8000             3.246164E+02             3.246836E+02             3.270239E+02             3.271112E+02             3.279618E+02             3.251902E+02             3.247866E+02             3.251884E+02             3.247841E+02
                   1.9800             3.245763E+02             3.246453E+02             3.269815E+02             3.270720E+02             3.279228E+02             3.251522E+02             3.247505E+02             3.251498E+02             3.247473E+02
                   2.1600             3.245398E+02             3.246104E+02             3.269429E+02             3.270363E+02             3.278872E+02             3.251176E+02             3.247177E+02             3.251146E+02             3.247138E+02
                   2.3400             3.245070E+02             3.245789E+02             3.269080E+02             3.270041E+02             3.278552E+02             3.250864E+02             3.246881E+02             3.250829E+02             3.246837E+02
                   2.5200             3.244779E+02             3.245508E+02             3.268769E+02             3.269754E+02             3.278265E+02             3.250586E+02             3.246617E+02             3.250545E+02             3.246567E+02
                   2.7000             3.244522E+02             3.245260E+02             3.268495E+02             3.269501E+02             3.278013E+02             3.250342E+02             3.246386E+02             3.250296E+02             3.246330E+02
                   2.8800             3.244301E+02             3.245046E+02             3.268257E+02             3.269282E+02             3.277795E+02             3.250131E+02             3.246186E+02             3.250080E+02             3.246125E+02
                   3.0600             3.244113E+02             3.244865E+02             3.268054E+02             3.269096E+02             3.277610E+02             3.249953E+02             3.246018E+02             3.249897E+02             3.245952E+02
                   3.2400             3.243959E+02             3.244716E+02             3.267885E+02             3.268943E+02             3.277458E+02             3.249807E+02             3.245880E+02             3.249747E+02             3.245809E+02
                   3.4200             3.243838E+02             3.244599E+02             3.267750E+02             3.268823E+02             3.277338E+02             3.249694E+02             3.245773E+02             3.249629E+02             3.245697E+02
                   3.6000             3.243749E+02             3.244513E+02             3.267648E+02             3.268735E+02             3.277249E+02             3.249611E+02             3.245695E+02             3.249542E+02             3.245615E+02
                   3.7800             3.243690E+02             3.244457E+02             3.267578E+02             3.268677E+02             3.277191E+02             3.249558E+02             3.245647E+02             3.249485E+02             3.245562E+02
                   3.9600             3.243659E+02             3.244429E+02             3.267536E+02             3.268647E+02             3.277161E+02             3.249534E+02             3.245624E+02             3.249456E+02             3.245535E+02
                   4.1400             3.243653E+02             3.244425E+02             3.267520E+02             3.268642E+02             3.277156E+02             3.249533E+02             3.245625E+02             3.249451E+02             3.245531E+02
                   4.3200             3.243661E+02             3.244434E+02             3.267518E+02             3.268650E+02             3.277164E+02             3.249546E+02             3.245638E+02             3.249459E+02             3.245540E+02
