                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             8.581212E-16             2.744862E+02             8.581212E-16             4.066986E+01             0.000000E+00             3.151561E+02             0.000000E+00             3.601297E-05             9.904680E-01             5.120874E-02             7.168523E-01             5.036611E-01             1.486547E+01             1.293061E+01             1.185654E+01             3.242208E+01
                   0.1800             3.407541E+01             2.621928E+02             2.823453E-01             3.888590E+01             3.379306E+01             3.010787E+02             0.000000E+00             1.919839E-03             9.971109E-01             5.120812E-02             7.473391E-01             3.695612E-01             1.486542E+01             1.323039E+01             1.182513E+01             3.242208E+01
                   0.3600             3.406680E+01             2.499841E+02             4.384555E-01             3.710955E+01             3.362834E+01             2.870937E+02             0.000000E+00             3.096196E-03             1.003535E+00             5.120608E-02             7.480689E-01             3.254238E-01             1.486523E+01             1.325994E+01             1.182041E+01             3.242208E+01
                   0.5400             3.402640E+01             2.377798E+02             5.298913E-01             3.532872E+01             3.349651E+01             2.731085E+02             0.000000E+00             4.119080E-03             1.009637E+00             5.120267E-02             7.488333E-01             2.814333E-01             1.486491E+01             1.329157E+01             1.181653E+01             3.242208E+01
                   0.7200             3.397429E+01             2.255811E+02             5.787291E-01             3.354390E+01             3.339556E+01             2.591250E+02             0.000000E+00             5.095701E-03             1.015405E+00             5.119791E-02             7.496536E-01             2.375492E-01             1.486446E+01             1.332541E+01             1.181366E+01             3.242208E+01
                   0.9000             3.392059E+01             2.133897E+02             6.036167E-01             3.175558E+01             3.331697E+01             2.451453E+02             0.000000E+00             6.053647E-03             1.020834E+00             5.119178E-02             7.505400E-01             1.937638E-01             1.486388E+01             1.336149E+01             1.181192E+01             3.242208E+01
                   1.0800             3.387021E+01             2.012074E+02             6.158829E-01             2.996431E+01             3.325433E+01             2.311717E+02             0.000000E+00             6.998540E-03             1.025917E+00             5.118429E-02             7.514974E-01             1.500714E-01             1.486317E+01             1.339981E+01             1.181145E+01             3.242208E+01
                   1.2600             3.382545E+01             1.890360E+02             6.217281E-01             2.817064E+01             3.320372E+01             2.172066E+02             0.000000E+00             7.930387E-03             1.030652E+00             5.117544E-02             7.525279E-01             1.064631E-01             1.486234E+01             1.344034E+01             1.181234E+01             3.242208E+01
                   1.4400             3.378725E+01             1.768779E+02             6.244012E-01             2.637521E+01             3.316285E+01             2.032531E+02             0.000000E+00             8.848394E-03             1.035037E+00             5.116523E-02             7.536319E-01             6.295009E-02             1.486138E+01             1.348302E+01             1.181458E+01             3.242208E+01
                   1.6200             3.375587E+01             1.647358E+02             6.255689E-01             2.457869E+01             3.313030E+01             1.893145E+02             0.000000E+00             9.752168E-03             1.039070E+00             5.115366E-02             7.548090E-01             1.953742E-02             1.486029E+01             1.352779E+01             1.181814E+01             3.242208E+01
                   1.8000             3.373127E+01             1.526128E+02             6.260765E-01             2.278182E+01             3.310519E+01             1.753946E+02             0.000000E+00             1.064183E-02             1.042752E+00             5.114073E-02             7.560583E-01             2.376502E-02             1.485907E+01             1.357460E+01             1.182289E+01             3.242208E+01
                   1.9800             3.371320E+01             1.405130E+02             6.263481E-01             2.098548E+01             3.308686E+01             1.614984E+02             0.000000E+00             1.151786E-02             1.046081E+00             5.112645E-02             7.573791E-01             6.695489E-02             1.485772E+01             1.362338E+01             1.182862E+01             3.242208E+01
                   2.1600             3.370137E+01             1.284411E+02             6.265934E-01             1.919066E+01             3.307478E+01             1.476317E+02             0.000000E+00             1.238092E-02             1.049057E+00             5.111081E-02             7.587701E-01             1.100196E-01             1.485624E+01             1.367406E+01             1.183509E+01             3.242208E+01
