                   Degree                 Q1[m3/s]                 Q2[m3/s]                Q3c[m3/s]                Q3s[m3/s]                 Q4[m3/s]                Q5a[m3/s]                Q5b[m3/s]                Q6c[m3/s]                Q6s[m3/s]                 Q7[m3/s]                 Q8[m3/s]                Q9a[m3/s]                Q9b[m3/s]
                   0.0000             1.055219E-06             1.029601E-07             1.055279E-06             1.724290E-15             2.548687E-08             1.517554E-07             1.129561E-06            -5.981779E-11            -9.255574E-20             9.522594E-07            -8.807329E-08            -1.929476E-07             6.712385E-07
                   0.1800             1.055399E-06             1.030606E-07             1.054915E-06             5.437386E-10             2.546929E-08             1.516936E-07             1.129561E-06            -5.972174E-11            -3.553310E-14             9.523388E-07            -8.808108E-08            -1.930192E-07             6.712385E-07
                   0.3600             1.055602E-06             1.031801E-07             1.054576E-06             1.084989E-09             2.545718E-08             1.516229E-07             1.129561E-06            -5.961712E-11            -7.114987E-14             9.524216E-07            -8.810645E-08            -1.930767E-07             6.712385E-07
                   0.5400             1.055794E-06             1.032937E-07             1.054229E-06             1.624160E-09             2.544576E-08             1.515558E-07             1.129561E-06            -5.951583E-11            -1.068309E-13             9.525003E-07            -8.813078E-08            -1.931311E-07             6.712385E-07
                   0.7200             1.055976E-06             1.034015E-07             1.053874E-06             2.161492E-09             2.543504E-08             1.514920E-07             1.129561E-06            -5.941789E-11            -1.425665E-13             9.525748E-07            -8.815407E-08            -1.931823E-07             6.712385E-07
                   0.9000             1.056149E-06             1.035035E-07             1.053511E-06             2.697159E-09             2.542500E-08             1.514318E-07             1.129561E-06            -5.932329E-11            -1.783510E-13             9.526452E-07            -8.817627E-08            -1.932304E-07             6.712385E-07
                   1.0800             1.056311E-06             1.035996E-07             1.053139E-06             3.231312E-09             2.541562E-08             1.513750E-07             1.129561E-06            -5.923204E-11            -2.141802E-13             9.527113E-07            -8.819737E-08            -1.932755E-07             6.712385E-07
                   1.2600             1.056463E-06             1.036899E-07             1.052759E-06             3.764095E-09             2.540688E-08             1.513218E-07             1.129561E-06            -5.914417E-11            -2.500499E-13             9.527734E-07            -8.821730E-08            -1.933176E-07             6.712385E-07
                   1.4400             1.056606E-06             1.037742E-07             1.052369E-06             4.295653E-09             2.539877E-08             1.512720E-07             1.129561E-06            -5.905969E-11            -2.859564E-13             9.528313E-07            -8.823603E-08            -1.933568E-07             6.712385E-07
                   1.6200             1.056738E-06             1.038526E-07             1.051971E-06             4.826134E-09             2.539127E-08             1.512258E-07             1.129561E-06            -5.897861E-11            -3.218956E-13             9.528851E-07            -8.825350E-08            -1.933931E-07             6.712385E-07
                   1.8000             1.056860E-06             1.039250E-07             1.051563E-06             5.355684E-09             2.538436E-08             1.511831E-07             1.129561E-06            -5.890096E-11            -3.578635E-13             9.529347E-07            -8.826969E-08            -1.934266E-07             6.712385E-07
                   1.9800             1.056972E-06             1.039914E-07             1.051146E-06             5.884453E-09             2.537804E-08             1.511439E-07             1.129561E-06            -5.882672E-11            -3.938559E-13             9.529803E-07            -8.828457E-08            -1.934572E-07             6.712385E-07
                   2.1600             1.057074E-06             1.040519E-07             1.050720E-06             6.412590E-09             2.537230E-08             1.511083E-07             1.129561E-06            -5.875589E-11            -4.298685E-13             9.530217E-07            -8.829814E-08            -1.934851E-07             6.712385E-07
                   2.3400             1.057166E-06             1.041065E-07             1.050285E-06             6.940246E-09             2.536712E-08             1.510761E-07             1.129561E-06            -5.868846E-11            -4.658969E-13             9.530591E-07            -8.831040E-08            -1.935102E-07             6.712385E-07
                   2.5200             1.057248E-06             1.041552E-07             1.049839E-06             7.467571E-09             2.536252E-08             1.510474E-07             1.129561E-06            -5.862441E-11            -5.019368E-13             9.530924E-07            -8.832134E-08            -1.935326E-07             6.712385E-07
                   2.7000             1.057320E-06             1.041980E-07             1.049384E-06             7.994715E-09             2.535847E-08             1.510222E-07             1.129561E-06            -5.856373E-11            -5.379836E-13             9.531217E-07            -8.833098E-08            -1.935523E-07             6.712385E-07
                   2.8800             1.057382E-06             1.042350E-07             1.048919E-06             8.521828E-09             2.535498E-08             1.510004E-07             1.129561E-06            -5.850639E-11            -5.740329E-13             9.531470E-07            -8.833933E-08            -1.935692E-07             6.712385E-07
                   3.0600             1.057435E-06             1.042663E-07             1.048445E-06             9.049059E-09             2.535203E-08             1.509819E-07             1.129561E-06            -5.845237E-11            -6.100802E-13             9.531684E-07            -8.834637E-08            -1.935836E-07             6.712385E-07
                   3.2400             1.057478E-06             1.042918E-07             1.047960E-06             9.576551E-09             2.534962E-08             1.509669E-07             1.129561E-06            -5.840164E-11            -6.461212E-13             9.531859E-07            -8.835212E-08            -1.935953E-07             6.712385E-07
