                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             5.000000E-08             1.009108E+02             3.037669E+02             3.429153E+05             1.157610E+00             4.300899E+05             3.900451E+03             1.866400E-05             1.006510E+03             2.712925E-02             5.788048E-08             0.000000E+00             0.000000E+00
                   0.1800             5.005066E-08             1.081488E+02             3.093423E+02             3.429358E+05             1.218246E+00             4.356868E+05             3.898830E+03             1.898554E-05             1.006848E+03             2.707691E-02             6.010255E-08             0.000000E+00             0.000000E+00
                   0.3600             5.009648E-08             1.081582E+02             3.107331E+02             3.439099E+05             1.212885E+00             4.370872E+05             3.903322E+03             1.905163E-05             1.006909E+03             2.717910E-02             5.988814E-08             0.000000E+00             0.000000E+00
                   0.5400             5.013763E-08             1.081578E+02             3.114352E+02             3.444048E+05             1.210139E+00             4.377941E+05             3.905595E+03             1.908495E-05             1.006940E+03             2.723062E-02             5.979990E-08             0.000000E+00             0.000000E+00
                   0.7200             5.017429E-08             1.081531E+02             3.117853E+02             3.446543E+05             1.208723E+00             4.381467E+05             3.906739E+03             1.910155E-05             1.006956E+03             2.725630E-02             5.977331E-08             0.000000E+00             0.000000E+00
                   0.9000             5.020665E-08             1.081467E+02             3.119571E+02             3.447791E+05             1.207984E+00             4.383197E+05             3.907311E+03             1.910969E-05             1.006963E+03             2.726890E-02             5.977567E-08             0.000000E+00             0.000000E+00
                   1.0800             5.023489E-08             1.081401E+02             3.120392E+02             3.448409E+05             1.207592E+00             4.384024E+05             3.907594E+03             1.911358E-05             1.006967E+03             2.727492E-02             5.979047E-08             0.000000E+00             0.000000E+00
                   1.2600             5.025918E-08             1.081339E+02             3.120766E+02             3.448709E+05             1.207378E+00             4.384400E+05             3.907731E+03             1.911535E-05             1.006969E+03             2.727765E-02             5.980947E-08             0.000000E+00             0.000000E+00
                   1.4400             5.027970E-08             1.081285E+02             3.120919E+02             3.448850E+05             1.207258E+00             4.384555E+05             3.907794E+03             1.911608E-05             1.006969E+03             2.727878E-02             5.982861E-08             0.000000E+00             0.000000E+00
                   1.6200             5.029663E-08             1.081240E+02             3.120967E+02             3.448912E+05             1.207189E+00             4.384604E+05             3.907822E+03             1.911630E-05             1.006969E+03             2.727913E-02             5.984590E-08             0.000000E+00             0.000000E+00
                   1.8000             5.031015E-08             1.081204E+02             3.120968E+02             3.448936E+05             1.207149E+00             4.384605E+05             3.907832E+03             1.911631E-05             1.006969E+03             2.727913E-02             5.986047E-08             0.000000E+00             0.000000E+00
                   1.9800             5.032045E-08             1.081177E+02             3.120951E+02             3.448941E+05             1.207125E+00             4.384587E+05             3.907833E+03             1.911622E-05             1.006969E+03             2.727901E-02             5.987194E-08             0.000000E+00             0.000000E+00
                   2.1600             5.032769E-08             1.081159E+02             3.120930E+02             3.448938E+05             1.207113E+00             4.384566E+05             3.907831E+03             1.911612E-05             1.006969E+03             2.727885E-02             5.988025E-08             0.000000E+00             0.000000E+00
                   2.3400             5.033207E-08             1.081149E+02             3.120911E+02             3.448933E+05             1.207110E+00             4.384547E+05             3.907828E+03             1.911604E-05             1.006969E+03             2.727872E-02             5.988544E-08             0.000000E+00             0.000000E+00
                   2.5200             5.033375E-08             1.081147E+02             3.120900E+02             3.448928E+05             1.207112E+00             4.384535E+05             3.907825E+03             1.911598E-05             1.006969E+03             2.727863E-02             5.988766E-08             0.000000E+00             0.000000E+00
                   2.7000             5.033292E-08             1.081153E+02             3.120895E+02             3.448924E+05             1.207120E+00             4.384531E+05             3.907822E+03             1.911596E-05             1.006969E+03             2.727860E-02             5.988706E-08             0.000000E+00             0.000000E+00
                   2.8800             5.032977E-08             1.081165E+02             3.120899E+02             3.448922E+05             1.207132E+00             4.384535E+05             3.907820E+03             1.911598E-05             1.006969E+03             2.727863E-02             5.988383E-08             0.000000E+00             0.000000E+00
                   3.0600             5.032446E-08             1.081184E+02             3.120911E+02             3.448921E+05             1.207149E+00             4.384547E+05             3.907819E+03             1.911603E-05             1.006969E+03             2.727871E-02             5.987816E-08             0.000000E+00             0.000000E+00
                   3.2400             5.031718E-08             1.081208E+02             3.120930E+02             3.448923E+05             1.207169E+00             4.384566E+05             3.907818E+03             1.911613E-05             1.006969E+03             2.727885E-02             5.987025E-08             0.000000E+00             0.000000E+00
                   3.4200             5.030811E-08             1.081238E+02             3.120956E+02             3.448926E+05             1.207192E+00             4.384592E+05             3.907819E+03             1.911625E-05             1.006969E+03             2.727904E-02             5.986029E-08             0.000000E+00             0.000000E+00
                   3.6000             5.029743E-08             1.081273E+02             3.120988E+02             3.448931E+05             1.207218E+00             4.384625E+05             3.907820E+03             1.911640E-05             1.006969E+03             2.727928E-02             5.984850E-08             0.000000E+00             0.000000E+00
                   3.7800             5.028532E-08             1.081311E+02             3.121027E+02             3.448938E+05             1.207246E+00             4.384663E+05             3.907822E+03             1.911659E-05             1.006970E+03             2.727956E-02             5.983507E-08             0.000000E+00             0.000000E+00
                   3.9600             5.027195E-08             1.081353E+02             3.121070E+02             3.448946E+05             1.207276E+00             4.384707E+05             3.907825E+03             1.911679E-05             1.006970E+03             2.727988E-02             5.982020E-08             0.000000E+00             0.000000E+00
                   4.1400             5.025752E-08             1.081399E+02             3.121118E+02             3.448955E+05             1.207308E+00             4.384755E+05             3.907828E+03             1.911702E-05             1.006970E+03             2.728024E-02             5.980410E-08             0.000000E+00             0.000000E+00
                   4.3200             5.024219E-08             1.081446E+02             3.121170E+02             3.448966E+05             1.207341E+00             4.384807E+05             3.907832E+03             1.911727E-05             1.006971E+03             2.728062E-02             5.978697E-08             0.000000E+00             0.000000E+00
                   4.5000             5.022615E-08             1.081496E+02             3.121225E+02             3.448978E+05             1.207376E+00             4.384862E+05             3.907837E+03             1.911753E-05             1.006971E+03             2.728102E-02             5.976902E-08             0.000000E+00             0.000000E+00
                   4.6800             5.020957E-08             1.081547E+02             3.121283E+02             3.448990E+05             1.207410E+00             4.384920E+05             3.907842E+03             1.911780E-05             1.006971E+03             2.728145E-02             5.975043E-08             0.000000E+00             0.000000E+00
                   4.8600             5.019265E-08             1.081600E+02             3.121342E+02             3.449004E+05             1.207445E+00             4.384980E+05             3.907847E+03             1.911809E-05             1.006972E+03             2.728189E-02             5.973143E-08             0.000000E+00             0.000000E+00
                   5.0400             5.017555E-08             1.081652E+02             3.121403E+02             3.449018E+05             1.207480E+00             4.385042E+05             3.907853E+03             1.911837E-05             1.006972E+03             2.728234E-02             5.971220E-08             0.000000E+00             0.000000E+00
                   5.2200             5.015845E-08             1.081704E+02             3.121465E+02             3.449032E+05             1.207515E+00             4.385104E+05             3.907859E+03             1.911867E-05             1.006972E+03             2.728279E-02             5.969296E-08             0.000000E+00             0.000000E+00
                   5.4000             5.014155E-08             1.081756E+02             3.121527E+02             3.449047E+05             1.207549E+00             4.385166E+05             3.907865E+03             1.911896E-05             1.006973E+03             2.728324E-02             5.967390E-08             0.000000E+00             0.000000E+00
                   5.5800             5.012501E-08             1.081806E+02             3.121588E+02             3.449061E+05             1.207581E+00             4.385227E+05             3.907871E+03             1.911925E-05             1.006973E+03             2.728369E-02             5.965523E-08             0.000000E+00             0.000000E+00
                   5.7600             5.010902E-08             1.081855E+02             3.121647E+02             3.449076E+05             1.207612E+00             4.385287E+05             3.907878E+03             1.911953E-05             1.006973E+03             2.728413E-02             5.963715E-08             0.000000E+00             0.000000E+00
                   5.9400             5.009376E-08             1.081901E+02             3.121705E+02             3.449090E+05             1.207641E+00             4.385345E+05             3.907884E+03             1.911981E-05             1.006974E+03             2.728456E-02             5.961986E-08             0.000000E+00             0.000000E+00
                   6.1200             5.007940E-08             1.081944E+02             3.121760E+02             3.449104E+05             1.207668E+00             4.385400E+05             3.907890E+03             1.912007E-05             1.006974E+03             2.728496E-02             5.960357E-08             0.000000E+00             0.000000E+00
                   6.3000             5.006612E-08             1.081983E+02             3.121812E+02             3.449118E+05             1.207692E+00             4.385452E+05             3.907897E+03             1.912031E-05             1.006974E+03             2.728534E-02             5.958847E-08             0.000000E+00             0.000000E+00
                   6.4800             5.005412E-08             1.082019E+02             3.121859E+02             3.449131E+05             1.207713E+00             4.385500E+05             3.907903E+03             1.912054E-05             1.006974E+03             2.728569E-02             5.957478E-08             0.000000E+00             0.000000E+00
                   6.6600             5.004355E-08             1.082049E+02             3.121902E+02             3.449143E+05             1.207730E+00             4.385543E+05             3.907908E+03             1.912075E-05             1.006975E+03             2.728601E-02             5.956268E-08             0.000000E+00             0.000000E+00
                   6.8400             5.003462E-08             1.082075E+02             3.121940E+02             3.449154E+05             1.207744E+00             4.385581E+05             3.907914E+03             1.912092E-05             1.006975E+03             2.728628E-02             5.955239E-08             0.000000E+00             0.000000E+00
                   7.0200             5.002748E-08             1.082095E+02             3.121972E+02             3.449164E+05             1.207754E+00             4.385613E+05             3.907919E+03             1.912107E-05             1.006975E+03             2.728652E-02             5.954411E-08             0.000000E+00             0.000000E+00
                   7.2000             5.002233E-08             1.082108E+02             3.121997E+02             3.449172E+05             1.207759E+00             4.385638E+05             3.907923E+03             1.912119E-05             1.006975E+03             2.728670E-02             5.953803E-08             0.000000E+00             0.000000E+00
                   7.3800             5.001935E-08             1.082114E+02             3.122014E+02             3.449179E+05             1.207760E+00             4.385656E+05             3.907927E+03             1.912128E-05             1.006975E+03             2.728683E-02             5.953437E-08             0.000000E+00             0.000000E+00
                   7.5600             5.001871E-08             1.082113E+02             3.122024E+02             3.449184E+05             1.207755E+00             4.385666E+05             3.907931E+03             1.912132E-05             1.006975E+03             2.728690E-02             5.953332E-08             0.000000E+00             0.000000E+00
                   7.7400             5.002059E-08             1.082104E+02             3.122025E+02             3.449188E+05             1.207744E+00             4.385667E+05             3.907933E+03             1.912133E-05             1.006975E+03             2.728691E-02             5.953508E-08             0.000000E+00             0.000000E+00
                   7.9200             5.002517E-08             1.082086E+02             3.122016E+02             3.449189E+05             1.207728E+00             4.385658E+05             3.907935E+03             1.912129E-05             1.006975E+03             2.728684E-02             5.953986E-08             0.000000E+00             0.000000E+00
                   8.1000             5.003263E-08             1.082060E+02             3.121998E+02             3.449189E+05             1.207705E+00             4.385640E+05             3.907936E+03             1.912120E-05             1.006975E+03             2.728671E-02             5.954786E-08             0.000000E+00             0.000000E+00
                   8.2800             5.004316E-08             1.082023E+02             3.121969E+02             3.449186E+05             1.207675E+00             4.385610E+05             3.907937E+03             1.912106E-05             1.006975E+03             2.728649E-02             5.955928E-08             0.000000E+00             0.000000E+00
                   8.4600             5.005692E-08             1.081976E+02             3.121928E+02             3.449180E+05             1.207639E+00             4.385570E+05             3.907936E+03             1.912087E-05             1.006975E+03             2.728619E-02             5.957432E-08             0.000000E+00             0.000000E+00
                   8.6400             5.007411E-08             1.081919E+02             3.121876E+02             3.449172E+05             1.207595E+00             4.385517E+05             3.907934E+03             1.912062E-05             1.006974E+03             2.728581E-02             5.959319E-08             0.000000E+00             0.000000E+00
