                   Degree          h_min[micron-m]               p_max[MPa]           Q_martin[cc/s]                    Eccen        Att.Angle[degree]
                   0.0000             1.824999E+01             3.540489E-02             1.322905E-01             5.000004E-01             5.000906E-01
                   0.1800             1.825945E+01             3.000432E-02             2.099299E-01             4.997412E-01             3.742333E+00
                   0.3600             1.825977E+01             3.181205E-02             2.021396E-01             4.997322E-01             3.945192E+00
                   0.5400             1.825995E+01             3.360829E-02             1.929147E-01             4.997275E-01             4.148527E+00
                   0.7200             1.825998E+01             3.532430E-02             1.828580E-01             4.997266E-01             4.352805E+00
                   0.9000             1.825989E+01             3.689734E-02             1.725352E-01             4.997291E-01             4.559763E+00
                   1.0800             1.825969E+01             3.824178E-02             1.625947E-01             4.997345E-01             4.769279E+00
                   1.2600             1.825942E+01             3.926751E-02             1.536151E-01             4.997419E-01             4.980996E+00
                   1.4400             1.825910E+01             3.989613E-02             1.460134E-01             4.997506E-01             5.194699E+00
                   1.6200             1.825876E+01             4.009324E-02             1.400133E-01             4.997601E-01             5.410017E+00
                   1.8000             1.825841E+01             3.991439E-02             1.356343E-01             4.997696E-01             5.626700E+00
                   1.9800             1.825807E+01             3.954280E-02             1.327490E-01             4.997789E-01             5.844028E+00
                   2.1600             1.825775E+01             3.926081E-02             1.311500E-01             4.997877E-01             6.061753E+00
                   2.3400             1.825745E+01             3.934056E-02             1.306655E-01             4.997960E-01             6.279336E+00
                   2.5200             1.825717E+01             3.990245E-02             1.312432E-01             4.998035E-01             2.133156E-01
                   2.7000             1.825692E+01             4.084898E-02             1.329917E-01             4.998105E-01             4.297168E-01
                   2.8800             1.825669E+01             4.191762E-02             1.361439E-01             4.998166E-01             6.449573E-01
                   3.0600             1.825650E+01             4.281703E-02             1.409780E-01             4.998219E-01             8.588526E-01
                   3.2400             1.825635E+01             4.334051E-02             1.477109E-01             4.998261E-01             1.071039E+00
                   3.4200             1.825625E+01             4.340240E-02             1.564117E-01             4.998289E-01             1.281269E+00
                   3.6000             1.825620E+01             4.301187E-02             1.669403E-01             4.998301E-01             1.489341E+00
                   3.7800             1.825623E+01             4.222937E-02             1.789304E-01             4.998294E-01             1.695083E+00
                   3.9600             1.825632E+01             4.113558E-02             1.918104E-01             4.998268E-01             1.898241E+00
                   4.1400             1.825649E+01             3.981373E-02             2.048772E-01             4.998221E-01             2.098655E+00
                   4.3200             1.825673E+01             3.834542E-02             2.173677E-01             4.998157E-01             2.296083E+00
                   4.5000             1.825702E+01             3.681142E-02             2.285526E-01             4.998076E-01             2.490333E+00
                   4.6800             1.825736E+01             3.529979E-02             2.378078E-01             4.997983E-01             2.681256E+00
                   4.8600             1.825773E+01             3.392874E-02             2.446635E-01             4.997882E-01             2.868713E+00
                   5.0400             1.825811E+01             3.293800E-02             2.488337E-01             4.997777E-01             3.052587E+00
                   5.2200             1.825849E+01             3.327874E-02             2.502216E-01             4.997674E-01             3.232780E+00
                   5.4000             1.825885E+01             3.490978E-02             2.489097E-01             4.997575E-01             3.409176E+00
                   5.5800             1.825918E+01             3.689500E-02             2.451333E-01             4.997485E-01             3.581701E+00
                   5.7600             1.825947E+01             3.901130E-02             2.392485E-01             4.997404E-01             3.750249E+00
                   5.9400             1.825973E+01             4.115940E-02             2.316898E-01             4.997335E-01             3.914760E+00
                   6.1200             1.825993E+01             4.327628E-02             2.229333E-01             4.997279E-01             4.075144E+00
                   6.3000             1.826010E+01             4.531471E-02             2.134556E-01             4.997233E-01             4.231342E+00
                   6.4800             1.826022E+01             4.723611E-02             2.037020E-01             4.997199E-01             4.383297E+00
                   6.6600             1.826031E+01             4.900718E-02             1.940643E-01             4.997175E-01             4.530928E+00
                   6.8400             1.826037E+01             5.060024E-02             1.848584E-01             4.997158E-01             4.674200E+00
                   7.0200             1.826041E+01             5.199252E-02             1.763224E-01             4.997149E-01             4.813042E+00
                   7.2000             1.826042E+01             5.316882E-02             1.686124E-01             4.997144E-01             4.947410E+00
                   7.3800             1.826043E+01             5.412212E-02             1.618119E-01             4.997143E-01             5.077247E+00
                   7.5600             1.826042E+01             5.485676E-02             1.559421E-01             4.997145E-01             5.202505E+00
                   7.7400             1.826041E+01             5.538880E-02             1.509757E-01             4.997148E-01             5.323142E+00
                   7.9200             1.826040E+01             5.574667E-02             1.468528E-01             4.997152E-01             5.439099E+00
                   8.1000             1.826038E+01             5.596946E-02             1.434923E-01             4.997156E-01             5.550341E+00
                   8.2800             1.826037E+01             5.610387E-02             1.408053E-01             4.997159E-01             5.656815E+00
                   8.4600             1.826036E+01             5.619818E-02             1.387020E-01             4.997162E-01             5.758482E+00
                   8.6400             1.826035E+01             5.629830E-02             1.370990E-01             4.997163E-01             5.855294E+00
                   8.8200             1.826035E+01             5.644217E-02             1.359214E-01             4.997164E-01             5.947209E+00
                   9.0000             1.826036E+01             5.665698E-02             1.351048E-01             4.997163E-01             6.034184E+00
                   9.1800             1.826036E+01             5.695826E-02             1.345943E-01             4.997161E-01             6.116179E+00
                   9.3600             1.826038E+01             5.735043E-02             1.343433E-01             4.997157E-01             6.193153E+00
                   9.5400             1.826040E+01             5.782933E-02             1.343116E-01             4.997152E-01             6.265070E+00
                   9.7200             1.826042E+01             5.838390E-02             1.344637E-01             4.997146E-01             4.870601E-02
                   9.9000             1.826045E+01             5.899974E-02             1.347673E-01             4.997138E-01             1.103970E-01
                  10.0800             1.826048E+01             5.966112E-02             1.351919E-01             4.997128E-01             1.669263E-01
                  10.2600             1.826052E+01             6.035268E-02             1.357083E-01             4.997117E-01             2.182602E-01
                  10.4400             1.826057E+01             6.106057E-02             1.362883E-01             4.997105E-01             2.643751E-01
                  10.6200             1.826062E+01             6.177302E-02             1.369045E-01             4.997091E-01             3.052441E-01
                  10.8000             1.826067E+01             6.248103E-02             1.375304E-01             4.997076E-01             3.408466E-01
                  10.9800             1.826074E+01             6.317700E-02             1.381412E-01             4.997059E-01             3.711638E-01
                  11.1600             1.826080E+01             6.385587E-02             1.387135E-01             4.997040E-01             3.961808E-01
                  11.3400             1.826088E+01             6.451361E-02             1.392267E-01             4.997020E-01             4.158892E-01
                  11.5200             1.826095E+01             6.514772E-02             1.396630E-01             4.996999E-01             4.302824E-01
                  11.7000             1.826104E+01             6.575622E-02             1.400079E-01             4.996976E-01             4.393591E-01
                  11.8800             1.826113E+01             6.633816E-02             1.402509E-01             4.996951E-01             4.431230E-01
                  12.0600             1.826123E+01             6.689243E-02             1.403857E-01             4.996925E-01             4.415849E-01
