                   Degree                   P1[Pa]                   P2[Pa]                   P3[Pa]                   P4[Pa]                   P5[Pa]                   P6[Pa]                   P7[Pa]                   P8[Pa]                   P9[Pa]                  P3a[Pa]
                   0.0000             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084269E+05             3.086363E+05             3.084115E+05             1.583773E+05             1.564811E+05             4.361783E+05
                   0.1800             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084269E+05             3.086362E+05             3.084115E+05             1.584385E+05             1.565423E+05             4.363433E+05
                   0.3600             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086362E+05             3.084115E+05             1.585085E+05             1.566123E+05             4.364965E+05
                   0.5400             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086362E+05             3.084115E+05             1.585751E+05             1.566789E+05             4.366418E+05
                   0.7200             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086362E+05             3.084115E+05             1.586383E+05             1.567420E+05             4.367791E+05
                   0.9000             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086362E+05             3.084115E+05             1.586979E+05             1.568017E+05             4.369085E+05
                   1.0800             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086362E+05             3.084115E+05             1.587542E+05             1.568579E+05             4.370301E+05
                   1.2600             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086362E+05             3.084115E+05             1.588070E+05             1.569107E+05             4.371439E+05
                   1.4400             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086362E+05             3.084115E+05             1.588563E+05             1.569600E+05             4.372499E+05
                   1.6200             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086362E+05             3.084115E+05             1.589021E+05             1.570058E+05             4.373483E+05
                   1.8000             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086362E+05             3.084115E+05             1.589444E+05             1.570482E+05             4.374391E+05
                   1.9800             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086362E+05             3.084115E+05             1.589832E+05             1.570870E+05             4.375223E+05
                   2.1600             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086362E+05             3.084115E+05             1.590185E+05             1.571223E+05             4.375980E+05
                   2.3400             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.590504E+05             1.571542E+05             4.376662E+05
                   2.5200             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.590788E+05             1.571826E+05             4.377271E+05
                   2.7000             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591038E+05             1.572076E+05             4.377806E+05
                   2.8800             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591255E+05             1.572292E+05             4.378268E+05
                   3.0600             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591437E+05             1.572475E+05             4.378658E+05
                   3.2400             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591586E+05             1.572624E+05             4.378976E+05
                   3.4200             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591702E+05             1.572740E+05             4.379225E+05
                   3.6000             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591786E+05             1.572823E+05             4.379405E+05
                   3.7800             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591838E+05             1.572875E+05             4.379519E+05
                   3.9600             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591860E+05             1.572898E+05             4.379571E+05
                   4.1400             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591857E+05             1.572895E+05             4.379570E+05
                   4.3200             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591840E+05             1.572877E+05             4.379540E+05
                   4.5000             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591818E+05             1.572856E+05             4.379504E+05
                   4.6800             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591796E+05             1.572834E+05             4.379468E+05
                   4.8600             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591774E+05             1.572812E+05             4.379431E+05
                   5.0400             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591751E+05             1.572789E+05             4.379395E+05
                   5.2200             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591729E+05             1.572766E+05             4.379358E+05
                   5.4000             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591706E+05             1.572744E+05             4.379322E+05
                   5.5800             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591684E+05             1.572722E+05             4.379285E+05
                   5.7600             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591663E+05             1.572700E+05             4.379248E+05
                   5.9400             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591642E+05             1.572679E+05             4.379211E+05
                   6.1200             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591621E+05             1.572659E+05             4.379174E+05
                   6.3000             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591602E+05             1.572639E+05             4.379137E+05
                   6.4800             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591582E+05             1.572620E+05             4.379100E+05
                   6.6600             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591564E+05             1.572602E+05             4.379062E+05
                   6.8400             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591546E+05             1.572583E+05             4.379025E+05
                   7.0200             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591528E+05             1.572566E+05             4.378988E+05
                   7.2000             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591511E+05             1.572548E+05             4.378950E+05
                   7.3800             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591493E+05             1.572531E+05             4.378913E+05
                   7.5600             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591477E+05             1.572514E+05             4.378876E+05
                   7.7400             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591460E+05             1.572497E+05             4.378839E+05
                   7.9200             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591443E+05             1.572481E+05             4.378802E+05
                   8.1000             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591426E+05             1.572464E+05             4.378766E+05
                   8.2800             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591410E+05             1.572448E+05             4.378730E+05
                   8.4600             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591394E+05             1.572431E+05             4.378694E+05
                   8.6400             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591377E+05             1.572415E+05             4.378658E+05
                   8.8200             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591361E+05             1.572399E+05             4.378623E+05
                   9.0000             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591345E+05             1.572383E+05             4.378588E+05
                   9.1800             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591329E+05             1.572367E+05             4.378553E+05
                   9.3600             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591313E+05             1.572351E+05             4.378519E+05
                   9.5400             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591297E+05             1.572335E+05             4.378485E+05
                   9.7200             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591282E+05             1.572319E+05             4.378452E+05
                   9.9000             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591266E+05             1.572304E+05             4.378420E+05
                  10.0800             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591251E+05             1.572289E+05             4.378388E+05
                  10.2600             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591236E+05             1.572273E+05             4.378356E+05
                  10.4400             3.068235E+05             3.073291E+05             3.073282E+05             3.065155E+05             3.084268E+05             3.086361E+05             3.084115E+05             1.591221E+05             1.572259E+05             4.378326E+05
