                   Degree          P_inst_total[W]  P_inst_total_no_loss[W]              P_f_loss[W]            P_thr_loss[W]          P_inertia_ro[W]          P_inertia_vh[W]                 P_com[W]              P_bear_s[W]
                   0.0000             8.271580E+01             1.096281E-01             8.260617E+01             3.084269E+05             1.019953E-01             3.067996E-04             7.326046E-03             1.324839E+01
                   0.1800             8.252576E+01            -2.698718E-01             8.279563E+01             3.084269E+05            -3.126137E-01            -9.403345E-04             4.368225E-02             1.321329E+01
                   0.3600             8.225620E+01            -5.185345E-01             8.277474E+01             3.084268E+05            -6.175353E-01            -1.857526E-03             1.008584E-01             1.320802E+01
                   0.5400             8.198990E+01            -7.673106E-01             8.275721E+01             3.084268E+05            -9.224718E-01            -2.774751E-03             1.579360E-01             1.320368E+01
                   0.7200             8.172717E+01            -1.016184E+00             8.274335E+01             3.084268E+05            -1.227391E+00            -3.691909E-03             2.148994E-01             1.320047E+01
                   0.9000             8.146829E+01            -1.265077E+00             8.273337E+01             3.084268E+05            -1.532212E+00            -4.608747E-03             2.717436E-01             1.319853E+01
                   1.0800             8.121342E+01            -1.513970E+00             8.272739E+01             3.084268E+05            -1.836914E+00            -5.525203E-03             3.284683E-01             1.319801E+01
                   1.2600             8.096256E+01            -1.762905E+00             8.272546E+01             3.084268E+05            -2.141540E+00            -6.441399E-03             3.850763E-01             1.319899E+01
                   1.4400             8.071575E+01            -2.011820E+00             8.272757E+01             3.084268E+05            -2.446034E+00            -7.357157E-03             4.415713E-01             1.320150E+01
                   1.6200             8.047287E+01            -2.260699E+00             8.273357E+01             3.084268E+05            -2.750385E+00            -8.272445E-03             4.979581E-01             1.320548E+01
                   1.8000             8.028752E+01            -2.509507E+00             8.279703E+01             3.084268E+05            -3.054562E+00            -9.187160E-03             5.542418E-01             1.321078E+01
                   1.9800             8.014959E+01            -2.758252E+00             8.290784E+01             3.084268E+05            -3.358579E+00            -1.010134E-02             6.104282E-01             1.321719E+01
                   2.1600             8.001454E+01            -3.006884E+00             8.302142E+01             3.084268E+05            -3.662392E+00            -1.101485E-02             6.665233E-01             1.322441E+01
                   2.3400             7.988197E+01            -3.255394E+00             8.313737E+01             3.084268E+05            -3.966000E+00            -1.192767E-02             7.225333E-01             1.323212E+01
                   2.5200             7.975146E+01            -3.503751E+00             8.325521E+01             3.084268E+05            -4.269376E+00            -1.283973E-02             7.784651E-01             1.323994E+01
                   2.7000             7.962258E+01            -3.751927E+00             8.337450E+01             3.084268E+05            -4.572502E+00            -1.375097E-02             8.343255E-01             1.324750E+01
                   2.8800             7.949489E+01            -3.999906E+00             8.349479E+01             3.084268E+05            -4.875366E+00            -1.466133E-02             8.901218E-01             1.325445E+01
                   3.0600             7.936801E+01            -4.247652E+00             8.361567E+01             3.084268E+05            -5.177943E+00            -1.557075E-02             9.458614E-01             1.326046E+01
                   3.2400             7.924162E+01            -4.495147E+00             8.373677E+01             3.084268E+05            -5.480220E+00            -1.647917E-02             1.001552E+00             1.326525E+01
                   3.4200             7.911544E+01            -4.742367E+00             8.385781E+01             3.084268E+05            -5.782182E+00            -1.738655E-02             1.057201E+00             1.326862E+01
