                   Degree          P_inst_total[W]  P_inst_total_no_loss[W]              P_f_loss[W]            P_thr_loss[W]          P_inertia_ro[W]          P_inertia_vh[W]                 P_com[W]              P_bear_s[W]
                   0.0000             6.756403E+01             4.790311E-02             6.751613E+01             3.418921E+05             4.175561E-02             1.256000E-04             6.021901E-03             1.147655E+01
                   0.1800             6.770547E+01            -1.083509E-01             6.781382E+01             3.418921E+05            -1.279802E-01            -3.849615E-04             2.001434E-02             1.147143E+01
                   0.3600             6.762091E+01            -1.900147E-01             6.781093E+01             3.418921E+05            -2.528114E-01            -7.604484E-04             6.355720E-02             1.147802E+01
                   0.5400             6.753456E+01            -2.717208E-01             6.780628E+01             3.418921E+05            -3.776487E-01            -1.135949E-03             1.070639E-01             1.148315E+01
                   0.7200             6.744769E+01            -3.535477E-01             6.780123E+01             3.418921E+05            -5.024790E-01            -1.511423E-03             1.504427E-01             1.148713E+01
                   0.9000             6.736039E+01            -4.354786E-01             6.779587E+01             3.418921E+05            -6.272687E-01            -1.886765E-03             1.936769E-01             1.148978E+01
                   1.0800             6.727240E+01            -5.175033E-01             6.778990E+01             3.418920E+05            -7.520100E-01            -2.261951E-03             2.367686E-01             1.149078E+01
                   1.2600             6.718343E+01            -5.996329E-01             6.778307E+01             3.418920E+05            -8.767204E-01            -2.637030E-03             2.797245E-01             1.148987E+01
                   1.4400             6.709336E+01            -6.818354E-01             6.777519E+01             3.418920E+05            -1.001376E+00            -3.011930E-03             3.225528E-01             1.148690E+01
                   1.6200             6.700220E+01            -7.640983E-01             6.776629E+01             3.418920E+05            -1.125974E+00            -3.386638E-03             3.652623E-01             1.148193E+01
                   1.8000             6.691020E+01            -8.463990E-01             6.775660E+01             3.418920E+05            -1.250500E+00            -3.761111E-03             4.078624E-01             1.147522E+01
                   1.9800             6.681784E+01            -9.287338E-01             6.774658E+01             3.418920E+05            -1.374961E+00            -4.135365E-03             4.503627E-01             1.146727E+01
                   2.1600             6.672581E+01            -1.011075E+00             6.773688E+01             3.418920E+05            -1.499339E+00            -4.509345E-03             4.927734E-01             1.145878E+01
                   2.3400             6.663495E+01            -1.093410E+00             6.772836E+01             3.418920E+05            -1.623632E+00            -4.883044E-03             5.351048E-01             1.145062E+01
                   2.5200             6.654618E+01            -1.175719E+00             6.772190E+01             3.418920E+05            -1.747830E+00            -5.256430E-03             5.773676E-01             1.144372E+01
                   2.7000             6.649586E+01            -1.257983E+00             6.775384E+01             3.418920E+05            -1.871926E+00            -5.629477E-03             6.195728E-01             1.143897E+01
                   2.8800             6.646564E+01            -1.340187E+00             6.780583E+01             3.418920E+05            -1.995915E+00            -6.002170E-03             6.617308E-01             1.143711E+01
                   3.0600             6.643896E+01            -1.422310E+00             6.786127E+01             3.418920E+05            -2.119787E+00            -6.374474E-03             7.038509E-01             1.143857E+01
                   3.2400             6.641581E+01            -1.504347E+00             6.792016E+01             3.418920E+05            -2.243535E+00            -6.746371E-03             7.459347E-01             1.144337E+01
                   3.4200             6.639580E+01            -1.586325E+00             6.798212E+01             3.418920E+05            -2.367155E+00            -7.117841E-03             7.879476E-01             1.145107E+01
                   3.6000             6.637807E+01            -1.668273E+00             6.804635E+01             3.418920E+05            -2.490637E+00            -7.488857E-03             8.298528E-01             1.146077E+01
                   3.7800             6.636138E+01            -1.750186E+00             6.811157E+01             3.418920E+05            -2.613973E+00            -7.859392E-03             8.716473E-01             1.147122E+01
                   3.9600             6.634425E+01            -1.832059E+00             6.817631E+01             0.000000E+00            -2.737160E+00            -8.229430E-03             9.133306E-01             1.148096E+01
                   4.1400             6.632522E+01            -1.913884E+00             6.823910E+01             0.000000E+00            -2.860187E+00            -8.598940E-03             9.549018E-01             1.148853E+01
                   4.3200             6.630306E+01            -1.995657E+00             6.829871E+01             0.000000E+00            -2.983049E+00            -8.967904E-03             9.963604E-01             1.149271E+01
                   4.5000             6.627700E+01            -2.077368E+00             6.835436E+01             0.000000E+00            -3.105737E+00            -9.336295E-03             1.037705E+00             1.149274E+01
                   4.6800             6.624687E+01            -2.159014E+00             6.840589E+01             0.000000E+00            -3.228246E+00            -9.704091E-03             1.078936E+00             1.148846E+01
                   4.8600             6.621321E+01            -2.240588E+00             6.845379E+01             0.000000E+00            -3.350568E+00            -1.007127E-02             1.120052E+00             1.148040E+01
                   5.0400             6.617715E+01            -2.322083E+00             6.849923E+01             0.000000E+00            -3.472696E+00            -1.043781E-02             1.161051E+00             1.146973E+01
                   5.2200             6.614032E+01            -2.403492E+00             6.854381E+01             0.000000E+00            -3.594623E+00            -1.080368E-02             1.201934E+00             1.145806E+01
                   5.4000             6.610456E+01            -2.484812E+00             6.858937E+01             0.000000E+00            -3.716342E+00            -1.116887E-02             1.242699E+00             1.144726E+01
                   5.5800             6.607161E+01            -2.566033E+00             6.863764E+01             0.000000E+00            -3.837846E+00            -1.153334E-02             1.283346E+00             1.143906E+01
                   5.7600             6.604282E+01            -2.647152E+00             6.868997E+01             0.000000E+00            -3.959128E+00            -1.189708E-02             1.323873E+00             1.143484E+01
                   5.9400             6.601891E+01            -2.728161E+00             6.874707E+01             0.000000E+00            -4.080180E+00            -1.226006E-02             1.364280E+00             1.143532E+01
                   6.1200             6.599983E+01            -2.809054E+00             6.880889E+01             0.000000E+00            -4.200997E+00            -1.262227E-02             1.404566E+00             1.144047E+01
                   6.3000             6.598478E+01            -2.889825E+00             6.887461E+01             0.000000E+00            -4.321572E+00            -1.298367E-02             1.444730E+00             1.144949E+01
                   6.4800             6.597233E+01            -2.970468E+00             6.894279E+01             0.000000E+00            -4.441896E+00            -1.334425E-02             1.484772E+00             1.146096E+01
                   6.6600             6.596064E+01            -3.050977E+00             6.901161E+01             0.000000E+00            -4.561964E+00            -1.370398E-02             1.524691E+00             1.147307E+01
                   6.8400             6.594781E+01            -3.131344E+00             6.907915E+01             0.000000E+00            -4.681768E+00            -1.406284E-02             1.564487E+00             1.148392E+01
                   7.0200             6.593217E+01            -3.211564E+00             6.914373E+01             0.000000E+00            -4.801302E+00            -1.442081E-02             1.604159E+00             1.149184E+01
                   7.2000             6.591251E+01            -3.291630E+00             6.920414E+01             0.000000E+00            -4.920558E+00            -1.477787E-02             1.643706E+00             1.149566E+01
                   7.3800             6.588832E+01            -3.371536E+00             6.925986E+01             0.000000E+00            -5.039531E+00            -1.513398E-02             1.683129E+00             1.149486E+01
                   7.5600             6.585977E+01            -3.451275E+00             6.931105E+01             0.000000E+00            -5.158214E+00            -1.548914E-02             1.722428E+00             1.148963E+01
                   7.7400             6.582770E+01            -3.530840E+00             6.935854E+01             0.000000E+00            -5.276598E+00            -1.584332E-02             1.761601E+00             1.148081E+01
                   7.9200             6.579341E+01            -3.610225E+00             6.940364E+01             0.000000E+00            -5.394679E+00            -1.619650E-02             1.800650E+00             1.146974E+01
                   8.1000             6.575848E+01            -3.689423E+00             6.944790E+01             0.000000E+00            -5.512448E+00            -1.654865E-02             1.839574E+00             1.145799E+01
                   8.2800             6.572446E+01            -3.768426E+00             6.949289E+01             0.000000E+00            -5.629901E+00            -1.689975E-02             1.878375E+00             1.144713E+01
                   8.4600             6.569270E+01            -3.847227E+00             6.953993E+01             0.000000E+00            -5.747028E+00            -1.724978E-02             1.917051E+00             1.143852E+01
                   8.6400             6.566416E+01            -3.925820E+00             6.958998E+01             0.000000E+00            -5.863825E+00            -1.759872E-02             1.955604E+00             1.143313E+01
                   8.8200             6.563929E+01            -4.004196E+00             6.964349E+01             0.000000E+00            -5.980284E+00            -1.794656E-02             1.994035E+00             1.143143E+01
                   9.0000             6.561810E+01            -4.082349E+00             6.970045E+01             0.000000E+00            -6.096400E+00            -1.829326E-02             2.032345E+00             1.143344E+01
                   9.1800             6.560013E+01            -4.160270E+00             6.976040E+01             0.000000E+00            -6.212165E+00            -1.863880E-02             2.070534E+00             1.143870E+01
                   9.3600             6.558461E+01            -4.237952E+00             6.982256E+01             0.000000E+00            -6.327573E+00            -1.898317E-02             2.108604E+00             1.144647E+01
                   9.5400             6.557061E+01            -4.315387E+00             6.988599E+01             0.000000E+00            -6.442617E+00            -1.932634E-02             2.146556E+00             1.145581E+01
                   9.7200             6.555711E+01            -4.392567E+00             6.994968E+01             0.000000E+00            -6.557291E+00            -1.966830E-02             2.184393E+00             1.146574E+01
                   9.9000             6.554321E+01            -4.469483E+00             7.001269E+01             0.000000E+00            -6.671589E+00            -2.000901E-02             2.222115E+00             1.147534E+01
