                             Degree                     Suc.Volume[m3]                    Comp.Volume[m3]               I.Suct.Press._1[kPa]                    I.Suct.Temp.[K]                 I.Disc.Press.[kPa]                    I.Disc.Temp.[K]
                             4.3200                       5.024219E-08                       3.284464E-05                       1.010003E+02                       3.036732E+02                       1.002810E+02                       3.030535E+02
                             4.5000                       5.022615E-08                       3.284441E-05                       1.010003E+02                       3.036732E+02                       1.002819E+02                       3.030543E+02
                             4.6800                       5.020957E-08                       3.284417E-05                       1.010003E+02                       3.036732E+02                       1.002830E+02                       3.030552E+02
                             4.8600                       5.019265E-08                       3.284392E-05                       1.010003E+02                       3.036732E+02                       1.002840E+02                       3.030561E+02
                             5.0400                       5.017555E-08                       3.284366E-05                       1.010003E+02                       3.036732E+02                       1.002851E+02                       3.030571E+02
                             5.2200                       5.015845E-08                       3.284340E-05                       1.010003E+02                       3.036732E+02                       1.002863E+02                       3.030581E+02
                             5.4000                       5.014155E-08                       3.284312E-05                       1.010003E+02                       3.036732E+02                       1.002875E+02                       3.030591E+02
                             5.5800                       5.012501E-08                       3.284283E-05                       1.010003E+02                       3.036732E+02                       1.002887E+02                       3.030602E+02
                             5.7600                       5.010902E-08                       3.284253E-05                       1.010003E+02                       3.036732E+02                       1.002900E+02                       3.030613E+02
                             5.9400                       5.009376E-08                       3.284222E-05                       1.010003E+02                       3.036732E+02                       1.002913E+02                       3.030624E+02
                             6.1200                       5.007940E-08                       3.284190E-05                       1.010003E+02                       3.036732E+02                       1.002927E+02                       3.030636E+02
                             6.3000                       5.006612E-08                       3.284156E-05                       1.010003E+02                       3.036732E+02                       1.002941E+02                       3.030648E+02
                             6.4800                       5.005412E-08                       3.284122E-05                       1.010003E+02                       3.036732E+02                       1.002956E+02                       3.030661E+02
                             6.6600                       5.004355E-08                       3.284087E-05                       1.010003E+02                       3.036732E+02                       1.002971E+02                       3.030674E+02
                             6.8400                       5.003462E-08                       3.284050E-05                       1.010003E+02                       3.036732E+02                       1.002987E+02                       3.030688E+02
                             7.0200                       5.002748E-08                       3.284012E-05                       1.010003E+02                       3.036732E+02                       1.003003E+02                       3.030702E+02
                             7.2000                       5.002233E-08                       3.283973E-05                       1.010003E+02                       3.036732E+02                       1.003020E+02                       3.030716E+02
                             7.3800                       5.001935E-08                       3.283933E-05                       1.010003E+02                       3.036732E+02                       1.003037E+02                       3.030731E+02
                             7.5600                       5.001871E-08                       3.283891E-05                       1.010003E+02                       3.036732E+02                       1.003055E+02                       3.030746E+02
                             7.7400                       5.002059E-08                       3.283849E-05                       1.010003E+02                       3.036732E+02                       1.003073E+02                       3.030762E+02
                             7.9200                       5.002517E-08                       3.283805E-05                       1.010003E+02                       3.036732E+02                       1.003092E+02                       3.030778E+02
                             8.1000                       5.003263E-08                       3.283759E-05                       1.010003E+02                       3.036732E+02                       1.003111E+02                       3.030795E+02
                             8.2800                       5.004316E-08                       3.283713E-05                       1.010003E+02                       3.036732E+02                       1.003131E+02                       3.030812E+02
                             8.4600                       5.005692E-08                       3.283665E-05                       1.010003E+02                       3.036732E+02                       1.003152E+02                       3.030830E+02
                             8.6400                       5.007411E-08                       3.283616E-05                       1.010003E+02                       3.036732E+02                       1.003173E+02                       3.030848E+02
                             8.8200                       5.009489E-08                       3.283565E-05                       1.010003E+02                       3.036732E+02                       1.003194E+02                       3.030867E+02
                             9.0000                       5.011945E-08                       3.283513E-05                       1.010003E+02                       3.036732E+02                       1.003216E+02                       3.030886E+02
                             9.1800                       5.014796E-08                       3.283460E-05                       1.010003E+02                       3.036732E+02                       1.003239E+02                       3.030906E+02
                             9.3600                       5.018061E-08                       3.283405E-05                       1.010003E+02                       3.036732E+02                       1.003263E+02                       3.030926E+02
                             9.5400                       5.021757E-08                       3.283349E-05                       1.010003E+02                       3.036732E+02                       1.003287E+02                       3.030947E+02
                             9.7200                       5.025903E-08                       3.283292E-05                       1.010003E+02                       3.036732E+02                       1.003311E+02                       3.030968E+02
                             9.9000                       5.030516E-08                       3.283233E-05                       1.010003E+02                       3.036732E+02                       1.003337E+02                       3.030990E+02
                            10.0800                       5.035613E-08                       3.283172E-05                       1.010003E+02                       3.036732E+02                       1.003363E+02                       3.031012E+02
                            10.2600                       5.041214E-08                       3.283110E-05                       1.010003E+02                       3.036732E+02                       1.003389E+02                       3.031035E+02
                            10.4400                       5.047335E-08                       3.283047E-05                       1.010003E+02                       3.036732E+02                       1.003416E+02                       3.031058E+02
                            10.6200                       5.053994E-08                       3.282982E-05                       1.010003E+02                       3.036732E+02                       1.003444E+02                       3.031083E+02
                            10.8000                       5.061210E-08                       3.282915E-05                       1.010003E+02                       3.036732E+02                       1.003473E+02                       3.031107E+02
                            10.9800                       5.069000E-08                       3.282847E-05                       1.010003E+02                       3.036732E+02                       1.003502E+02                       3.031132E+02
                            11.1600                       5.077382E-08                       3.282778E-05                       1.010003E+02                       3.036732E+02                       1.003532E+02                       3.031158E+02
                            11.3400                       5.086374E-08                       3.282706E-05                       1.010003E+02                       3.036732E+02                       1.003562E+02                       3.031184E+02
                            11.5200                       5.095993E-08                       3.282634E-05                       1.010003E+02                       3.036732E+02                       1.003593E+02                       3.031211E+02
                            11.7000                       5.106258E-08                       3.282559E-05                       1.010003E+02                       3.036732E+02                       1.003625E+02                       3.031239E+02
                            11.8800                       5.117185E-08                       3.282483E-05                       1.010003E+02                       3.036732E+02                       1.003658E+02                       3.031267E+02
                            12.0600                       5.128793E-08                       3.282405E-05                       1.010003E+02                       3.036732E+02                       1.003691E+02                       3.031296E+02
                            12.2400                       5.141100E-08                       3.282326E-05                       1.010003E+02                       3.036732E+02                       1.003725E+02                       3.031325E+02
                            12.4200                       5.154123E-08                       3.282245E-05                       1.010003E+02                       3.036732E+02                       1.003760E+02                       3.031355E+02
                            12.6000                       5.167880E-08                       3.282162E-05                       1.010003E+02                       3.036732E+02                       1.003795E+02                       3.031386E+02
                            12.7800                       5.182389E-08                       3.282077E-05                       1.010003E+02                       3.036732E+02                       1.003832E+02                       3.031417E+02
                            12.9600                       5.197667E-08                       3.281991E-05                       1.010003E+02                       3.036732E+02                       1.003869E+02                       3.031449E+02
                            13.1400                       5.213732E-08                       3.281903E-05                       1.010003E+02                       3.036732E+02                       1.003906E+02                       3.031482E+02
                            13.3200                       5.230601E-08                       3.281813E-05                       1.010003E+02                       3.036732E+02                       1.003945E+02                       3.031515E+02
                            13.5000                       5.248293E-08                       3.281722E-05                       1.010003E+02                       3.036732E+02                       1.003984E+02                       3.031549E+02
                            13.6800                       5.266825E-08                       3.281628E-05                       1.010003E+02                       3.036732E+02                       1.004024E+02                       3.031583E+02
                            13.8600                       5.286215E-08                       3.281533E-05                       1.010003E+02                       3.036732E+02                       1.004065E+02                       3.031618E+02
                            14.0400                       5.306479E-08                       3.281436E-05                       1.010003E+02                       3.036732E+02                       1.004106E+02                       3.031654E+02
                            14.2200                       5.327637E-08                       3.281337E-05                       1.010003E+02                       3.036732E+02                       1.004149E+02                       3.031691E+02
                            14.4000                       5.349705E-08                       3.281236E-05                       1.010003E+02                       3.036732E+02                       1.004192E+02                       3.031728E+02
                            14.5800                       5.372700E-08                       3.281134E-05                       1.010003E+02                       3.036732E+02                       1.004236E+02                       3.031766E+02
                            14.7600                       5.396642E-08                       3.281029E-05                       1.010003E+02                       3.036732E+02                       1.004281E+02                       3.031805E+02
                            14.9400                       5.421546E-08                       3.280922E-05                       1.010003E+02                       3.036732E+02                       1.004327E+02                       3.031844E+02
                            15.1200                       5.447431E-08                       3.280814E-05                       1.010003E+02                       3.036732E+02                       1.004373E+02                       3.031885E+02
                            15.3000                       5.474313E-08                       3.280704E-05                       1.010003E+02                       3.036732E+02                       1.004421E+02                       3.031925E+02
                            15.4800                       5.502212E-08                       3.280591E-05                       1.010003E+02                       3.036732E+02                       1.004469E+02                       3.031967E+02
                            15.6600                       5.531143E-08                       3.280477E-05                       1.010003E+02                       3.036732E+02                       1.004518E+02                       3.032009E+02
                            15.8400                       5.561124E-08                       3.280360E-05                       1.010003E+02                       3.036732E+02                       1.004568E+02                       3.032052E+02
                            16.0200                       5.592174E-08                       3.280242E-05                       1.010003E+02                       3.036732E+02                       1.004619E+02                       3.032096E+02
                            16.2000                       5.624309E-08                       3.280122E-05                       1.010003E+02                       3.036732E+02                       1.004670E+02                       3.032141E+02
                            16.3800                       5.657546E-08                       3.279999E-05                       1.010003E+02                       3.036732E+02                       1.004723E+02                       3.032186E+02
                            16.5600                       5.691904E-08                       3.279874E-05                       1.010003E+02                       3.036732E+02                       1.004776E+02                       3.032232E+02
                            16.7400                       5.727398E-08                       3.279748E-05                       1.010003E+02                       3.036732E+02                       1.004831E+02                       3.032279E+02
                            16.9200                       5.764048E-08                       3.279619E-05                       1.010003E+02                       3.036732E+02                       1.004886E+02                       3.032327E+02
                            17.1000                       5.801870E-08                       3.279488E-05                       1.010003E+02                       3.036732E+02                       1.004942E+02                       3.032375E+02
                            17.2800                       5.840881E-08                       3.279355E-05                       1.010003E+02                       3.036732E+02                       1.004999E+02                       3.032425E+02
                            17.4600                       5.881099E-08                       3.279220E-05                       1.010003E+02                       3.036732E+02                       1.005057E+02                       3.032475E+02
                            17.6400                       5.922540E-08                       3.279083E-05                       1.010003E+02                       3.036732E+02                       1.005116E+02                       3.032526E+02
                            17.8200                       5.965223E-08                       3.278943E-05                       1.010003E+02                       3.036732E+02                       1.005176E+02                       3.032577E+02
                            18.0000                       6.009165E-08                       3.278801E-05                       1.010003E+02                       3.036732E+02                       1.005237E+02                       3.032630E+02
                            18.1800                       6.054382E-08                       3.278658E-05                       1.010003E+02                       3.036732E+02                       1.005299E+02                       3.032683E+02
                            18.3600                       6.100891E-08                       3.278511E-05                       1.010003E+02                       3.036732E+02                       1.005362E+02                       3.032737E+02
                            18.5400                       6.148711E-08                       3.278363E-05                       1.010003E+02                       3.036732E+02                       1.005425E+02                       3.032792E+02
                            18.7200                       6.197858E-08                       3.278212E-05                       1.010003E+02                       3.036732E+02                       1.005490E+02                       3.032848E+02
                            18.9000                       6.248349E-08                       3.278059E-05                       1.010003E+02                       3.036732E+02                       1.005556E+02                       3.032905E+02
                            19.0800                       6.300202E-08                       3.277904E-05                       1.010003E+02                       3.036732E+02                       1.005623E+02                       3.032962E+02
                            19.2600                       6.353433E-08                       3.277747E-05                       1.010003E+02                       3.036732E+02                       1.005690E+02                       3.033021E+02
                            19.4400                       6.408059E-08                       3.277587E-05                       1.010003E+02                       3.036732E+02                       1.005759E+02                       3.033080E+02
                            19.6200                       6.464098E-08                       3.277425E-05                       1.010003E+02                       3.036732E+02                       1.005829E+02                       3.033140E+02
                            19.8000                       6.521567E-08                       3.277260E-05                       1.010003E+02                       3.036732E+02                       1.005900E+02                       3.033201E+02
                            19.9800                       6.580482E-08                       3.277093E-05                       1.010003E+02                       3.036732E+02                       1.005971E+02                       3.033263E+02
                            20.1600                       6.640861E-08                       3.276924E-05                       1.010003E+02                       3.036732E+02                       1.006044E+02                       3.033326E+02
                            20.3400                       6.702720E-08                       3.276752E-05                       1.010003E+02                       3.036732E+02                       1.006118E+02                       3.033389E+02
                            20.5200                       6.766077E-08                       3.276578E-05                       1.010003E+02                       3.036732E+02                       1.006193E+02                       3.033454E+02
                            20.7000                       6.830948E-08                       3.276401E-05                       1.010003E+02                       3.036732E+02                       1.006269E+02                       3.033519E+02
                            20.8800                       6.897350E-08                       3.276222E-05                       1.010003E+02                       3.036732E+02                       1.006346E+02                       3.033586E+02
                            21.0600                       6.965300E-08                       3.276041E-05                       1.010003E+02                       3.036732E+02                       1.006424E+02                       3.033653E+02
                            21.2400                       7.034816E-08                       3.275857E-05                       1.010003E+02                       3.036732E+02                       1.006503E+02                       3.033721E+02
                            21.4200                       7.105912E-08                       3.275670E-05                       1.010003E+02                       3.036732E+02                       1.006584E+02                       3.033790E+02
                            21.6000                       7.178608E-08                       3.275482E-05                       1.010003E+02                       3.036732E+02                       1.006665E+02                       3.033860E+02
                            21.7800                       7.252918E-08                       3.275290E-05                       1.010003E+02                       3.036732E+02                       1.006747E+02                       3.033932E+02
                            21.9600                       7.328861E-08                       3.275096E-05                       1.010003E+02                       3.036732E+02                       1.006831E+02                       3.034004E+02
                            22.1400                       7.406452E-08                       3.274899E-05                       1.010003E+02                       3.036732E+02                       1.006916E+02                       3.034076E+02
                            22.3200                       7.485709E-08                       3.274700E-05                       1.010003E+02                       3.036732E+02                       1.007002E+02                       3.034150E+02
                            22.5000                       7.566647E-08                       3.274498E-05                       1.010003E+02                       3.036732E+02                       1.007088E+02                       3.034225E+02
                            22.6800                       7.649284E-08                       3.274294E-05                       1.010003E+02                       3.036732E+02                       1.007177E+02                       3.034301E+02
                            22.8600                       7.733637E-08                       3.274087E-05                       1.010003E+02                       3.036732E+02                       1.007266E+02                       3.034378E+02
                            23.0400                       7.819721E-08                       3.273878E-05                       1.010003E+02                       3.036732E+02                       1.007356E+02                       3.034456E+02
                            23.2200                       7.907554E-08                       3.273665E-05                       1.010003E+02                       3.036732E+02                       1.007448E+02                       3.034535E+02
                            23.4000                       7.997151E-08                       3.273450E-05                       1.010003E+02                       3.036732E+02                       1.007540E+02                       3.034614E+02
                            23.5800                       8.088530E-08                       3.273233E-05                       1.010003E+02                       3.036732E+02                       1.007634E+02                       3.034695E+02
                            23.7600                       8.181707E-08                       3.273013E-05                       1.010003E+02                       3.036732E+02                       1.007729E+02                       3.034777E+02
                            23.9400                       8.276698E-08                       3.272790E-05                       1.010003E+02                       3.036732E+02                       1.007825E+02                       3.034860E+02
                            24.1200                       8.373520E-08                       3.272564E-05                       1.010003E+02                       3.036732E+02                       1.007923E+02                       3.034944E+02
                            24.3000                       8.472189E-08                       3.272336E-05                       1.010003E+02                       3.036732E+02                       1.008021E+02                       3.035028E+02
                            24.4800                       8.572722E-08                       3.272104E-05                       1.010003E+02                       3.036732E+02                       1.008121E+02                       3.035114E+02
                            24.6600                       8.675134E-08                       3.271870E-05                       1.010003E+02                       3.036732E+02                       1.008222E+02                       3.035201E+02
                            24.8400                       8.779442E-08                       3.271634E-05                       1.010003E+02                       3.036732E+02                       1.008324E+02                       3.035289E+02
                            25.0200                       8.885663E-08                       3.271394E-05                       1.010003E+02                       3.036732E+02                       1.008428E+02                       3.035378E+02
                            25.2000                       8.993812E-08                       3.271152E-05                       1.010003E+02                       3.036732E+02                       1.008532E+02                       3.035468E+02
                            25.3800                       9.103906E-08                       3.270907E-05                       1.010003E+02                       3.036732E+02                       1.008638E+02                       3.035559E+02
                            25.5600                       9.215962E-08                       3.270659E-05                       1.010003E+02                       3.036732E+02                       1.008745E+02                       3.035651E+02
                            25.7400                       9.329994E-08                       3.270408E-05                       1.010003E+02                       3.036732E+02                       1.008854E+02                       3.035745E+02
                            25.9200                       9.446020E-08                       3.270154E-05                       1.010003E+02                       3.036732E+02                       1.008964E+02                       3.035839E+02
                            26.1000                       9.564055E-08                       3.269898E-05                       1.010003E+02                       3.036732E+02                       1.009074E+02                       3.035934E+02
                            26.2800                       9.684115E-08                       3.269638E-05                       1.010003E+02                       3.036732E+02                       1.009187E+02                       3.036031E+02
                            26.4600                       9.806217E-08                       3.269376E-05                       1.010003E+02                       3.036732E+02                       1.009300E+02                       3.036129E+02
                            26.6400                       9.930377E-08                       3.269110E-05                       1.010003E+02                       3.036732E+02                       1.009415E+02                       3.036227E+02
                            26.8200                       1.005661E-07                       3.268842E-05                       1.010003E+02                       3.036732E+02                       1.009531E+02                       3.036327E+02
                            27.0000                       1.018493E-07                       3.268571E-05                       1.010003E+02                       3.036732E+02                       1.009648E+02                       3.036428E+02
                            27.1800                       1.031536E-07                       3.268297E-05                       1.010003E+02                       3.036732E+02                       1.009767E+02                       3.036530E+02
                            27.3600                       1.044791E-07                       3.268020E-05                       1.010003E+02                       3.036732E+02                       1.009887E+02                       3.036633E+02
                            27.5400                       1.058259E-07                       3.267740E-05                       1.010003E+02                       3.036732E+02                       1.010008E+02                       3.036737E+02
                            27.7200                       1.071943E-07                       3.267456E-05                       1.010003E+02                       3.036732E+02                       1.010131E+02                       3.036843E+02
                            27.9000                       1.085844E-07                       3.267170E-05                       1.010003E+02                       3.036732E+02                       1.010255E+02                       3.036949E+02
                            28.0800                       1.099963E-07                       3.266881E-05                       1.010003E+02                       3.036732E+02                       1.010380E+02                       3.037057E+02
                            28.2600                       1.114302E-07                       3.266589E-05                       1.010003E+02                       3.036732E+02                       1.010507E+02                       3.037166E+02
                            28.4400                       1.128863E-07                       3.266294E-05                       1.010003E+02                       3.036732E+02                       1.010635E+02                       3.037276E+02
                            28.6200                       1.143647E-07                       3.265995E-05                       1.010003E+02                       3.036732E+02                       1.010764E+02                       3.037387E+02
                            28.8000                       1.158656E-07                       3.265694E-05                       1.010003E+02                       3.036732E+02                       1.010895E+02                       3.037499E+02
                            28.9800                       1.173891E-07                       3.265389E-05                       1.010003E+02                       3.036732E+02                       1.011027E+02                       3.037613E+02
                            29.1600                       1.189353E-07                       3.265081E-05                       1.010003E+02                       3.036732E+02                       1.011161E+02                       3.037727E+02
                            29.3400                       1.205046E-07                       3.264771E-05                       1.010003E+02                       3.036732E+02                       1.011296E+02                       3.037843E+02
                            29.5200                       1.220969E-07                       3.264457E-05                       1.010003E+02                       3.036732E+02                       1.011432E+02                       3.037960E+02
                            29.7000                       1.237124E-07                       3.264139E-05                       1.010003E+02                       3.036732E+02                       1.011569E+02                       3.038078E+02
                            29.8800                       1.253514E-07                       3.263819E-05                       1.010003E+02                       3.036732E+02                       1.011709E+02                       3.038198E+02
                            30.0600                       1.270139E-07                       3.263496E-05                       1.010003E+02                       3.036732E+02                       1.011849E+02                       3.038318E+02
                            30.2400                       1.287001E-07                       3.263169E-05                       1.010003E+02                       3.036732E+02                       1.011991E+02                       3.038440E+02
                            30.4200                       1.304101E-07                       3.262839E-05                       1.010003E+02                       3.036732E+02                       1.012134E+02                       3.038563E+02
                            30.6000                       1.321442E-07                       3.262506E-05                       1.010003E+02                       3.036732E+02                       1.012279E+02                       3.038687E+02
                            30.7800                       1.339025E-07                       3.262170E-05                       1.010003E+02                       3.036732E+02                       1.012425E+02                       3.038813E+02
                            30.9600                       1.356851E-07                       3.261830E-05                       1.010003E+02                       3.036732E+02                       1.012573E+02                       3.038940E+02
                            31.1400                       1.374921E-07                       3.261487E-05                       1.010003E+02                       3.036732E+02                       1.012722E+02                       3.039067E+02
                            31.3200                       1.393238E-07                       3.261141E-05                       1.010003E+02                       3.036732E+02                       1.012873E+02                       3.039197E+02
                            31.5000                       1.411802E-07                       3.260792E-05                       1.010003E+02                       3.036732E+02                       1.013025E+02                       3.039327E+02
                            31.6800                       1.430616E-07                       3.260439E-05                       1.010003E+02                       3.036732E+02                       1.013179E+02                       3.039459E+02
                            31.8600                       1.449680E-07                       3.260083E-05                       1.010003E+02                       3.036732E+02                       1.013334E+02                       3.039592E+02
                            32.0400                       1.468997E-07                       3.259724E-05                       1.010003E+02                       3.036732E+02                       1.013490E+02                       3.039726E+02
                            32.2200                       1.488567E-07                       3.259361E-05                       1.010003E+02                       3.036732E+02                       1.013648E+02                       3.039861E+02
                            32.4000                       1.508392E-07                       3.258995E-05                       1.010003E+02                       3.036732E+02                       1.013808E+02                       3.039998E+02
                            32.5800                       1.528475E-07                       3.258625E-05                       1.010003E+02                       3.036732E+02                       1.013969E+02                       3.040136E+02
