                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             8.498428E-16             3.201514E+02             8.498428E-16             5.332604E+01             0.000000E+00             3.734775E+02             0.000000E+00             6.730501E-06             6.987168E-01             4.456867E-02             5.358774E-01             5.024371E-01             1.294696E+01             1.056662E+01             1.065463E+01             2.613536E+01
                   0.1800             9.004901E+01             3.018628E+02             2.112625E+00             5.034484E+01             8.793638E+01             3.522077E+02             0.000000E+00             7.878623E-04             7.062958E-01             4.456813E-02             5.782736E-01             3.289524E-01             1.294692E+01             1.096378E+01             1.064987E+01             2.613536E+01
                   0.3600             9.023377E+01             2.837054E+02             3.016133E+00             4.737441E+01             8.721763E+01             3.310798E+02             0.000000E+00             1.071613E-03             7.134294E-01             4.456635E-02             5.784473E-01             3.025986E-01             1.294675E+01             1.098157E+01             1.065599E+01             2.613536E+01
                   0.5400             9.011086E+01             2.655593E+02             3.271973E+00             4.439482E+01             8.683889E+01             3.099541E+02             0.000000E+00             1.389056E-03             7.200921E-01             4.456339E-02             5.784820E-01             2.769658E-01             1.294647E+01             1.099864E+01             1.066075E+01             2.613536E+01
                   0.7200             8.992567E+01             2.474268E+02             3.331339E+00             4.140718E+01             8.659433E+01             2.888340E+02             0.000000E+00             1.729088E-03             7.262807E-01             4.455924E-02             5.785167E-01             2.516156E-01             1.294608E+01             1.101621E+01             1.066445E+01             2.613536E+01
                   0.9000             8.974325E+01             2.293101E+02             3.338419E+00             3.841263E+01             8.640483E+01             2.677228E+02             0.000000E+00             2.072285E-03             7.319923E-01             4.455390E-02             5.785881E-01             2.264411E-01             1.294557E+01             1.103457E+01             1.066691E+01             2.613536E+01
                   1.0800             8.957983E+01             2.112122E+02             3.332807E+00             3.541243E+01             8.624702E+01             2.466246E+02             0.000000E+00             2.410683E-03             7.372246E-01             4.454739E-02             5.787052E-01             2.014200E-01             1.294496E+01             1.105377E+01             1.066784E+01             2.613536E+01
                   1.2600             8.943875E+01             1.931365E+02             3.324975E+00             3.240789E+01             8.611377E+01             2.255444E+02             0.000000E+00             2.742144E-03             7.419754E-01             4.453968E-02             5.788699E-01             1.765482E-01             1.294423E+01             1.107381E+01             1.066699E+01             2.613536E+01
                   1.4400             8.931999E+01             1.750873E+02             3.317636E+00             2.940053E+01             8.600236E+01             2.044879E+02             0.000000E+00             3.066581E-03             7.462432E-01             4.453080E-02             5.790818E-01             1.518380E-01             1.294339E+01             1.109464E+01             1.066424E+01             2.613536E+01
                   1.6200             8.922268E+01             1.570705E+02             3.311447E+00             2.639206E+01             8.591123E+01             1.834626E+02             0.000000E+00             3.384450E-03             7.500268E-01             4.452073E-02             5.793403E-01             1.272987E-01             1.294244E+01             1.111624E+01             1.065962E+01             2.613536E+01
                   1.8000             8.914573E+01             1.390938E+02             3.306526E+00             2.338454E+01             8.583920E+01             1.624783E+02             0.000000E+00             3.696263E-03             7.533256E-01             4.450948E-02             5.796442E-01             1.029423E-01             1.294138E+01             1.113856E+01             1.065340E+01             2.613536E+01
                   1.9800             8.908800E+01             1.211680E+02             3.302852E+00             2.038055E+01             8.578515E+01             1.415485E+02             0.000000E+00             4.002463E-03             7.561395E-01             4.449704E-02             5.799929E-01             7.877646E-02             1.294021E+01             1.116156E+01             1.064601E+01             2.613536E+01
