                   Degree          h_min[micron-m]               p_max[MPa]           Q_martin[cc/s]                    Eccen        Att.Angle[degree]
                   0.0000             1.824999E+01             3.549140E-02             9.722972E-02             5.000003E-01             5.000835E-01
                   0.1800             1.825579E+01             3.814685E-02             9.654387E-02             4.998414E-01             2.696785E-01
                   0.3600             1.825549E+01             3.911303E-02             9.814668E-02             4.998495E-01             5.480353E-01
                   0.5400             1.825526E+01             3.993558E-02             1.008548E-01             4.998558E-01             7.997401E-01
                   0.7200             1.825508E+01             4.032084E-02             1.050130E-01             4.998609E-01             1.050732E+00
                   0.9000             1.825494E+01             4.008418E-02             1.109388E-01             4.998647E-01             1.308853E+00
                   1.0800             1.825487E+01             3.917161E-02             1.186939E-01             4.998665E-01             1.575715E+00
                   1.2600             1.825490E+01             3.764035E-02             1.279380E-01             4.998657E-01             1.851488E+00
                   1.4400             1.825504E+01             3.561277E-02             1.378592E-01             4.998619E-01             2.136087E+00
                   1.6200             1.825529E+01             3.325434E-02             1.472216E-01             4.998550E-01             2.429294E+00
                   1.8000             1.825564E+01             3.079755E-02             1.545601E-01             4.998455E-01             2.730951E+00
                   1.9800             1.825604E+01             2.874866E-02             1.584770E-01             4.998345E-01             3.040627E+00
                   2.1600             1.825645E+01             2.959010E-02             1.580035E-01             4.998232E-01             3.358160E+00
                   2.3400             1.825681E+01             3.238738E-02             1.529023E-01             4.998134E-01             3.683210E+00
                   2.5200             1.825707E+01             3.552549E-02             1.438429E-01             4.998064E-01             4.015590E+00
                   2.7000             1.825719E+01             3.855255E-02             1.323512E-01             4.998030E-01             4.355058E+00
                   2.8800             1.825718E+01             4.107616E-02             1.204718E-01             4.998032E-01             4.701324E+00
                   3.0600             1.825707E+01             4.267158E-02             1.101712E-01             4.998064E-01             5.054208E+00
                   3.2400             1.825688E+01             4.299715E-02             1.027187E-01             4.998114E-01             5.413326E+00
                   3.4200             1.825667E+01             4.222331E-02             9.836363E-02             4.998173E-01             5.778043E+00
                   3.6000             1.825645E+01             4.143654E-02             9.659358E-02             4.998233E-01             6.147856E+00
                   3.7800             1.825624E+01             4.186659E-02             9.690405E-02             4.998292E-01             2.392492E-01
                   3.9600             1.825604E+01             4.331607E-02             9.956035E-02             4.998346E-01             6.181942E-01
                   4.1400             1.825587E+01             4.432759E-02             1.055406E-01             4.998392E-01             1.001165E+00
                   4.3200             1.825576E+01             4.386602E-02             1.156236E-01             4.998421E-01             1.387785E+00
                   4.5000             1.825575E+01             4.189187E-02             1.293348E-01             4.998424E-01             1.777679E+00
                   4.6800             1.825587E+01             3.884886E-02             1.444767E-01             4.998393E-01             2.170460E+00
                   4.8600             1.825611E+01             3.529614E-02             1.576242E-01             4.998327E-01             2.565735E+00
                   5.0400             1.825644E+01             3.201597E-02             1.653234E-01             4.998237E-01             2.963111E+00
                   5.2200             1.825679E+01             3.251123E-02             1.653747E-01             4.998140E-01             3.362193E+00
                   5.4000             1.825709E+01             3.634987E-02             1.576710E-01             4.998058E-01             3.762561E+00
                   5.5800             1.825728E+01             4.045751E-02             1.442948E-01             4.998004E-01             4.163809E+00
                   5.7600             1.825735E+01             4.404652E-02             1.287968E-01             4.997986E-01             4.565495E+00
                   5.9400             1.825731E+01             4.645554E-02             1.148415E-01             4.997997E-01             4.967202E+00
                   6.1200             1.825720E+01             4.714329E-02             1.048055E-01             4.998028E-01             5.368482E+00
                   6.3000             1.825705E+01             4.627987E-02             9.914884E-02             4.998068E-01             5.768903E+00
                   6.4800             1.825690E+01             4.536724E-02             9.701541E-02             4.998109E-01             6.168026E+00
                   6.6600             1.825675E+01             4.599901E-02             9.760104E-02             4.998150E-01             2.822010E-01
                   6.8400             1.825662E+01             4.768205E-02             1.011794E-01             4.998187E-01             6.773624E-01
                   7.0200             1.825651E+01             4.858702E-02             1.087733E-01             4.998217E-01             1.069855E+00
                   7.2000             1.825645E+01             4.776018E-02             1.208792E-01             4.998233E-01             1.459224E+00
                   7.3800             1.825647E+01             4.538272E-02             1.364093E-01             4.998228E-01             1.845003E+00
                   7.5600             1.825658E+01             4.202723E-02             1.526173E-01             4.998198E-01             2.226727E+00
                   7.7400             1.825677E+01             3.830306E-02             1.659988E-01             4.998145E-01             2.603938E+00
                   7.9200             1.825703E+01             3.500567E-02             1.735422E-01             4.998075E-01             2.976161E+00
                   8.1000             1.825729E+01             3.548533E-02             1.736943E-01             4.998002E-01             3.342937E+00
                   8.2800             1.825753E+01             3.921945E-02             1.667333E-01             4.997938E-01             3.703794E+00
                   8.4600             1.825770E+01             4.325148E-02             1.545408E-01             4.997891E-01             4.058270E+00
                   8.6400             1.825779E+01             4.692841E-02             1.399216E-01             4.997865E-01             4.405899E+00
                   8.8200             1.825781E+01             4.980518E-02             1.257107E-01             4.997859E-01             4.746223E+00
                   9.0000             1.825778E+01             5.151060E-02             1.139808E-01             4.997867E-01             5.078785E+00
                   9.1800             1.825772E+01             5.186518E-02             1.056424E-01             4.997884E-01             5.403139E+00
                   9.3600             1.825765E+01             5.115565E-02             1.005635E-01             4.997905E-01             5.718844E+00
                   9.5400             1.825757E+01             5.025275E-02             9.806585E-02             4.997926E-01             6.025469E+00
                   9.7200             1.825749E+01             5.011769E-02             9.748814E-02             4.997947E-01             3.940550E-02
                   9.9000             1.825742E+01             5.102243E-02             9.853425E-02             4.997966E-01             3.266101E-01
                  10.0800             1.825736E+01             5.242014E-02             1.012848E-01             4.997983E-01             6.034975E-01
                  10.2600             1.825731E+01             5.353381E-02             1.059572E-01             4.997997E-01             8.696757E-01
                  10.4400             1.825727E+01             5.390397E-02             1.126345E-01             4.998007E-01             1.124773E+00
                  10.6200             1.825726E+01             5.346497E-02             1.211064E-01             4.998012E-01             1.368428E+00
                  10.8000             1.825726E+01             5.236743E-02             1.308635E-01             4.998010E-01             1.600297E+00
                  10.9800             1.825730E+01             5.081855E-02             1.412044E-01             4.998001E-01             1.820053E+00
                  11.1600             1.825735E+01             4.901001E-02             1.513881E-01             4.997985E-01             2.027386E+00
                  11.3400             1.825743E+01             4.709733E-02             1.607688E-01             4.997964E-01             2.222008E+00
                  11.5200             1.825752E+01             4.520259E-02             1.688799E-01             4.997939E-01             2.403651E+00
                  11.7000             1.825763E+01             4.342114E-02             1.754631E-01             4.997911E-01             2.572064E+00
                  11.8800             1.825773E+01             4.183069E-02             1.804548E-01             4.997881E-01             2.727023E+00
                  12.0600             1.825784E+01             4.050147E-02             1.839469E-01             4.997852E-01             2.868326E+00
