                   Degree           dqdtheta_sc[W]           dqdtheta_dc[W]           dqdtheta_hc[W]       dqdtheta_resoil[W]          dqdtheta_oil[W]
                   0.0000             2.852833E-04             9.634140E+00             0.000000E+00             8.620115E-01             5.543607E+03
                   0.1800             1.291611E-02             9.675968E+00             0.000000E+00             8.790805E-01             5.546491E+03
                   0.3600             2.012151E-02             9.714216E+00             0.000000E+00             9.447662E-01             5.546614E+03
                   0.5400             2.720761E-02             9.750322E+00             0.000000E+00             9.551451E-01             5.546638E+03
                   0.7200             3.429885E-02             9.783560E+00             0.000000E+00             9.534324E-01             5.546639E+03
                   0.9000             4.126663E-02             9.813830E+00             0.000000E+00             9.489633E-01             5.546635E+03
                   1.0800             4.806526E-02             9.841138E+00             0.000000E+00             9.441050E-01             5.546630E+03
                   1.2600             5.469639E-02             9.865514E+00             0.000000E+00             9.394814E-01             5.546624E+03
                   1.4400             6.117568E-02             9.886991E+00             0.000000E+00             9.352591E-01             5.546620E+03
                   1.6200             6.751998E-02             9.905601E+00             0.000000E+00             9.314830E-01             5.546616E+03
                   1.8000             7.374385E-02             9.921376E+00             0.000000E+00             9.281647E-01             5.546612E+03
                   1.9800             7.985915E-02             9.934346E+00             0.000000E+00             9.253067E-01             5.546609E+03
                   2.1600             8.587548E-02             9.944540E+00             0.000000E+00             9.229081E-01             5.546606E+03
                   2.3400             9.180072E-02             9.951989E+00             0.000000E+00             9.209666E-01             5.546604E+03
                   2.5200             9.764141E-02             9.956724E+00             0.000000E+00             9.194784E-01             5.546602E+03
                   2.7000             1.034031E-01             9.958786E+00             0.000000E+00             9.184376E-01             5.546601E+03
                   2.8800             1.090906E-01             9.958226E+00             0.000000E+00             9.178355E-01             5.546601E+03
                   3.0600             1.147080E-01             9.955145E+00             0.000000E+00             9.176556E-01             5.546601E+03
                   3.2400             1.202592E-01             9.949829E+00             0.000000E+00             9.178528E-01             5.546601E+03
                   3.4200             1.257476E-01             9.943456E+00             0.000000E+00             9.182490E-01             5.546602E+03
                   3.6000             1.311762E-01             9.937070E+00             0.000000E+00             9.186868E-01             5.546602E+03
                   3.7800             1.365482E-01             9.930734E+00             0.000000E+00             9.191534E-01             5.546603E+03
                   3.9600             1.418663E-01             9.924449E+00             0.000000E+00             9.196452E-01             5.546604E+03
                   4.1400             1.471332E-01             9.918215E+00             0.000000E+00             9.201588E-01             5.546604E+03
                   4.3200             1.523515E-01             9.912032E+00             0.000000E+00             9.206906E-01             5.546605E+03
                   4.5000             1.575238E-01             9.905900E+00             0.000000E+00             9.212373E-01             5.546606E+03
                   4.6800             1.626527E-01             9.899817E+00             0.000000E+00             9.217954E-01             5.546607E+03
                   4.8600             1.677408E-01             9.893785E+00             0.000000E+00             9.223614E-01             5.546608E+03
                   5.0400             1.727907E-01             9.887803E+00             0.000000E+00             9.229319E-01             5.546609E+03
                   5.2200             1.778050E-01             9.881870E+00             0.000000E+00             9.235034E-01             5.546610E+03
                   5.4000             1.827864E-01             9.875987E+00             0.000000E+00             9.240726E-01             5.546611E+03
                   5.5800             1.877377E-01             9.870154E+00             0.000000E+00             9.246359E-01             5.546611E+03
                   5.7600             1.926616E-01             9.864369E+00             0.000000E+00             9.251901E-01             5.546612E+03
                   5.9400             1.975611E-01             9.858634E+00             0.000000E+00             9.257316E-01             5.546613E+03
                   6.1200             2.024392E-01             9.852947E+00             0.000000E+00             9.262570E-01             5.546614E+03
                   6.3000             2.072988E-01             9.847309E+00             0.000000E+00             9.267630E-01             5.546615E+03
                   6.4800             2.121432E-01             9.841719E+00             0.000000E+00             9.272461E-01             5.546615E+03
                   6.6600             2.169756E-01             9.836177E+00             0.000000E+00             9.277030E-01             5.546616E+03
                   6.8400             2.217993E-01             9.830683E+00             0.000000E+00             9.281303E-01             5.546617E+03
                   7.0200             2.266179E-01             9.825237E+00             0.000000E+00             9.285245E-01             5.546617E+03
                   7.2000             2.314348E-01             9.819838E+00             0.000000E+00             9.288824E-01             5.546618E+03
                   7.3800             2.362536E-01             9.814487E+00             0.000000E+00             9.292005E-01             5.546618E+03
                   7.5600             2.410782E-01             9.809183E+00             0.000000E+00             9.294756E-01             5.546619E+03
                   7.7400             2.459123E-01             9.803926E+00             0.000000E+00             9.297042E-01             5.546619E+03
                   7.9200             2.507599E-01             9.798715E+00             0.000000E+00             9.298831E-01             5.546619E+03
                   8.1000             2.556249E-01             9.793551E+00             0.000000E+00             9.300090E-01             5.546619E+03
                   8.2800             2.605116E-01             9.788433E+00             0.000000E+00             9.300785E-01             5.546619E+03
                   8.4600             2.654239E-01             9.783361E+00             0.000000E+00             9.300885E-01             5.546619E+03
                   8.6400             2.703663E-01             9.778334E+00             0.000000E+00             9.300355E-01             5.546619E+03
                   8.8200             2.753429E-01             9.773354E+00             0.000000E+00             9.299165E-01             5.546618E+03
                   9.0000             2.803582E-01             9.768419E+00             0.000000E+00             9.297281E-01             5.546618E+03
                   9.1800             2.854164E-01             9.763528E+00             0.000000E+00             9.294672E-01             5.546617E+03
                   9.3600             2.905222E-01             9.758683E+00             0.000000E+00             9.291306E-01             5.546616E+03
                   9.5400             2.956799E-01             9.753882E+00             0.000000E+00             9.287152E-01             5.546615E+03
                   9.7200             3.008939E-01             9.749126E+00             0.000000E+00             9.282178E-01             5.546614E+03
                   9.9000             3.061689E-01             9.744414E+00             0.000000E+00             9.276354E-01             5.546613E+03
                  10.0800             3.115092E-01             9.739746E+00             0.000000E+00             9.269648E-01             5.546612E+03
                  10.2600             3.169193E-01             9.735122E+00             0.000000E+00             9.262032E-01             5.546610E+03
                  10.4400             3.224035E-01             9.730541E+00             0.000000E+00             9.253474E-01             5.546608E+03
                  10.6200             3.279663E-01             9.726003E+00             0.000000E+00             9.243945E-01             5.546607E+03
                  10.8000             3.336120E-01             9.721508E+00             0.000000E+00             9.233416E-01             5.546604E+03
                  10.9800             3.393446E-01             9.717056E+00             0.000000E+00             9.221858E-01             5.546602E+03
                  11.1600             3.451684E-01             9.712647E+00             0.000000E+00             9.209242E-01             5.546600E+03
                  11.3400             3.510874E-01             9.708280E+00             0.000000E+00             9.195540E-01             5.546597E+03
                  11.5200             3.571053E-01             9.703955E+00             0.000000E+00             9.180724E-01             5.546594E+03
                  11.7000             3.632261E-01             9.699672E+00             0.000000E+00             9.164767E-01             5.546591E+03
                  11.8800             3.694531E-01             9.695430E+00             0.000000E+00             9.147641E-01             5.546588E+03
                  12.0600             3.757900E-01             9.691230E+00             0.000000E+00             9.129320E-01             5.546584E+03
                  12.2400             3.822398E-01             9.687071E+00             0.000000E+00             9.109778E-01             5.546580E+03
                  12.4200             3.888057E-01             9.682952E+00             0.000000E+00             9.088987E-01             5.546576E+03
                  12.6000             3.954904E-01             9.678874E+00             0.000000E+00             9.066922E-01             5.546572E+03
                  12.7800             4.022966E-01             9.674837E+00             0.000000E+00             9.043558E-01             5.546568E+03
                  12.9600             4.092266E-01             9.670839E+00             0.000000E+00             9.018869E-01             5.546563E+03
                  13.1400             4.162827E-01             9.666882E+00             0.000000E+00             8.992830E-01             5.546558E+03
                  13.3200             4.234666E-01             9.662964E+00             0.000000E+00             8.965415E-01             5.546553E+03
                  13.5000             4.307800E-01             9.659085E+00             0.000000E+00             8.936599E-01             5.546548E+03
                  13.6800             4.382243E-01             9.655245E+00             0.000000E+00             8.906358E-01             5.546542E+03
                  13.8600             4.458006E-01             9.651445E+00             0.000000E+00             8.874666E-01             5.546536E+03
                  14.0400             4.535097E-01             9.647682E+00             0.000000E+00             8.841497E-01             5.546530E+03
                  14.2200             4.613521E-01             9.643959E+00             0.000000E+00             8.806827E-01             5.546523E+03
                  14.4000             4.693280E-01             9.640273E+00             0.000000E+00             8.770629E-01             5.546516E+03
                  14.5800             4.774375E-01             9.636625E+00             0.000000E+00             8.732875E-01             5.546509E+03
                  14.7600             4.856802E-01             9.633015E+00             0.000000E+00             8.693540E-01             5.546502E+03
                  14.9400             4.940556E-01             9.629441E+00             0.000000E+00             8.652595E-01             5.546495E+03
                  15.1200             5.025627E-01             9.625906E+00             0.000000E+00             8.610011E-01             5.546487E+03
                  15.3000             5.112004E-01             9.622406E+00             0.000000E+00             8.565758E-01             5.546479E+03
                  15.4800             5.199673E-01             9.618944E+00             0.000000E+00             8.519803E-01             5.546471E+03
