                   Degree                 Q1[m3/s]                 Q2[m3/s]                Q3c[m3/s]                Q3s[m3/s]                 Q4[m3/s]                Q5a[m3/s]                Q5b[m3/s]                Q6c[m3/s]                Q6s[m3/s]                 Q7[m3/s]                 Q8[m3/s]                Q9a[m3/s]                Q9b[m3/s]
                   0.0000             7.820674E-07             7.534609E-08             7.821122E-07             1.277007E-15             1.897579E-08             1.129868E-07             8.387287E-07            -4.477784E-11            -6.935962E-20             7.067213E-07            -6.528514E-08            -1.430242E-07             4.984120E-07
                   0.1800             7.822461E-07             7.544917E-08             7.819147E-07             3.761131E-10             1.896211E-08             1.129249E-07             8.387287E-07            -4.468916E-11            -2.816347E-14             7.067969E-07            -6.530106E-08            -1.430839E-07             4.984120E-07
                   0.3600             7.824279E-07             7.555685E-08             7.817230E-07             7.495976E-10             1.895161E-08             1.128613E-07             8.387287E-07            -4.459882E-11            -5.642532E-14             7.068711E-07            -6.532469E-08            -1.431344E-07             4.984120E-07
                   0.5400             7.825973E-07             7.565716E-08             7.815204E-07             1.121527E-09             1.894179E-08             1.128021E-07             8.387287E-07            -4.451269E-11            -8.472794E-14             7.069402E-07            -6.534666E-08            -1.431816E-07             4.984120E-07
                   0.7200             7.827545E-07             7.575020E-08             7.813070E-07             1.492091E-09             1.893267E-08             1.127471E-07             8.387287E-07            -4.443070E-11            -1.130659E-13             7.070043E-07            -6.536700E-08            -1.432253E-07             4.984120E-07
                   0.9000             7.828995E-07             7.583602E-08             7.810826E-07             1.861400E-09             1.892423E-08             1.126965E-07             8.387287E-07            -4.435284E-11            -1.414381E-13             7.070635E-07            -6.538573E-08            -1.432658E-07             4.984120E-07
                   1.0800             7.830324E-07             7.591463E-08             7.808472E-07             2.229592E-09             1.891647E-08             1.126500E-07             8.387287E-07            -4.427910E-11            -1.698422E-13             7.071177E-07            -6.540281E-08            -1.433029E-07             4.984120E-07
                   1.2600             7.831531E-07             7.598603E-08             7.806007E-07             2.596821E-09             1.890937E-08             1.126078E-07             8.387287E-07            -4.420947E-11            -1.982745E-13             7.071671E-07            -6.541823E-08            -1.433368E-07             4.984120E-07
                   1.4400             7.832618E-07             7.605025E-08             7.803429E-07             2.963251E-09             1.890292E-08             1.125699E-07             8.387287E-07            -4.414393E-11            -2.267310E-13             7.072115E-07            -6.543198E-08            -1.433676E-07             4.984120E-07
                   1.6200             7.833585E-07             7.610733E-08             7.800738E-07             3.329048E-09             1.889711E-08             1.125361E-07             8.387287E-07            -4.408248E-11            -2.552073E-13             7.072511E-07            -6.544406E-08            -1.433951E-07             4.984120E-07
                   1.8000             7.834433E-07             7.615735E-08             7.797932E-07             3.694381E-09             1.889194E-08             1.125065E-07             8.387287E-07            -4.402506E-11            -2.836989E-13             7.072859E-07            -6.545451E-08            -1.434195E-07             4.984120E-07
