                   Degree              dlvdt[mm/s]            dlvdtt[mm/s2]
                  19.4400             2.047453E+02             7.290607E+04
                  19.6200             2.065412E+02             7.279663E+04
                  19.8000             2.083343E+02             7.268628E+04
                  19.9800             2.101247E+02             7.257501E+04
                  20.1600             2.119124E+02             7.246285E+04
                  20.3400             2.136973E+02             7.234978E+04
                  20.5200             2.154793E+02             7.223581E+04
                  20.7000             2.172586E+02             7.212094E+04
                  20.8800             2.190350E+02             7.200518E+04
                  21.0600             2.208085E+02             7.188852E+04
                  21.2400             2.225792E+02             7.177098E+04
                  21.4200             2.243470E+02             7.165255E+04
                  21.6000             2.261118E+02             7.153324E+04
                  21.7800             2.278737E+02             7.141304E+04
                  21.9600             2.296325E+02             7.129197E+04
                  22.1400             2.313884E+02             7.117002E+04
                  22.3200             2.331413E+02             7.104720E+04
                  22.5000             2.348912E+02             7.092351E+04
                  22.6800             2.366380E+02             7.079896E+04
                  22.8600             2.383817E+02             7.067353E+04
                  23.0400             2.401223E+02             7.054725E+04
                  23.2200             2.418598E+02             7.042011E+04
                  23.4000             2.435941E+02             7.029211E+04
                  23.5800             2.453253E+02             7.016327E+04
                  23.7600             2.470532E+02             7.003357E+04
                  23.9400             2.487780E+02             6.990302E+04
                  24.1200             2.504996E+02             6.977163E+04
                  24.3000             2.522179E+02             6.963940E+04
                  24.4800             2.539329E+02             6.950634E+04
                  24.6600             2.556446E+02             6.937243E+04
                  24.8400             2.573530E+02             6.923770E+04
                  25.0200             2.590581E+02             6.910214E+04
                  25.2000             2.607599E+02             6.896575E+04
                  25.3800             2.624583E+02             6.882854E+04
                  25.5600             2.641532E+02             6.869051E+04
                  25.7400             2.658448E+02             6.855166E+04
                  25.9200             2.675329E+02             6.841200E+04
                  26.1000             2.692176E+02             6.827153E+04
                  26.2800             2.708988E+02             6.813025E+04
                  26.4600             2.725765E+02             6.798817E+04
                  26.6400             2.742507E+02             6.784529E+04
                  26.8200             2.759214E+02             6.770161E+04
                  27.0000             2.775885E+02             6.755714E+04
                  27.1800             2.792521E+02             6.741187E+04
                  27.3600             2.809120E+02             6.726582E+04
                  27.5400             2.825684E+02             6.711898E+04
                  27.7200             2.842211E+02             6.697137E+04
                  27.9000             2.858702E+02             6.682297E+04
                  28.0800             2.875156E+02             6.667380E+04
                  28.2600             2.891573E+02             6.652385E+04
                  28.4400             2.907953E+02             6.637314E+04
                  28.6200             2.924296E+02             6.622166E+04
                  28.8000             2.940601E+02             6.606942E+04
                  28.9800             2.956869E+02             6.591643E+04
                  29.1600             2.973099E+02             6.576267E+04
                  29.3400             2.989291E+02             6.560817E+04
                  29.5200             3.005445E+02             6.545291E+04
                  29.7000             3.021560E+02             6.529691E+04
                  29.8800             3.037637E+02             6.514017E+04
                  30.0600             3.053675E+02             6.498269E+04
                  30.2400             3.069674E+02             6.482448E+04
                  30.4200             3.085635E+02             6.466553E+04
                  30.6000             3.101555E+02             6.450586E+04
                  30.7800             3.117437E+02             6.434546E+04
                  30.9600             3.133279E+02             6.418434E+04
                  31.1400             3.149081E+02             6.402250E+04
                  31.3200             3.164843E+02             6.385995E+04
                  31.5000             3.180565E+02             6.369668E+04
                  31.6800             3.196246E+02             6.353271E+04
                  31.8600             3.211887E+02             6.336804E+04
                  32.0400             3.227488E+02             6.320266E+04
                  32.2200             3.243047E+02             6.303658E+04
                  32.4000             3.258565E+02             6.286982E+04
                  32.5800             3.274043E+02             6.270236E+04
                  32.7600             3.289479E+02             6.253421E+04
                  32.9400             3.304873E+02             6.236538E+04
                  33.1200             3.320226E+02             6.219588E+04
                  33.3000             3.335537E+02             6.202569E+04
                  33.4800             3.350805E+02             6.185483E+04
                  33.6600             3.366032E+02             6.168331E+04
                  33.8400             3.381216E+02             6.151112E+04
                  34.0200             3.396358E+02             6.133826E+04
                  34.2000             3.411457E+02             6.116475E+04
                  34.3800             3.426513E+02             6.099058E+04
                  34.5600             3.441526E+02             6.081577E+04
                  34.7400             3.456496E+02             6.064030E+04
                  34.9200             3.471423E+02             6.046419E+04
                  35.1000             3.486306E+02             6.028744E+04
                  35.2800             3.501145E+02             6.011005E+04
                  35.4600             3.515941E+02             5.993203E+04
                  35.6400             3.530693E+02             5.975338E+04
                  35.8200             3.545400E+02             5.957410E+04
                  36.0000             3.560063E+02             5.939421E+04
                  36.1800             3.574682E+02             5.921369E+04
                  36.3600             3.589257E+02             5.903255E+04
                  36.5400             3.603786E+02             5.885081E+04
                  36.7200             3.618271E+02             5.866846E+04
                  36.9000             3.632711E+02             5.848550E+04
                  37.0800             3.647105E+02             5.830194E+04
                  37.2600             3.661454E+02             5.811779E+04
                  37.4400             3.675758E+02             5.793304E+04
                  37.6200             3.690016E+02             5.774770E+04
                  37.8000             3.704229E+02             5.756178E+04
                  37.9800             3.718395E+02             5.737527E+04
                  38.1600             3.732515E+02             5.718819E+04
                  38.3400             3.746590E+02             5.700053E+04
                  38.5200             3.760618E+02             5.681229E+04
                  38.7000             3.774599E+02             5.662350E+04
                  38.8800             3.788534E+02             5.643413E+04
                  39.0600             3.802422E+02             5.624421E+04
                  39.2400             3.816263E+02             5.605373E+04
                  39.4200             3.830057E+02             5.586270E+04
                  39.6000             3.843804E+02             5.567111E+04
                  39.7800             3.857504E+02             5.547899E+04
                  39.9600             3.871156E+02             5.528632E+04
                  40.1400             3.884761E+02             5.509311E+04
                  40.3200             3.898318E+02             5.489937E+04
                  40.5000             3.911827E+02             5.470510E+04
                  40.6800             3.925288E+02             5.451030E+04
                  40.8600             3.938701E+02             5.431497E+04
                  41.0400             3.952066E+02             5.411913E+04
                  41.2200             3.965383E+02             5.392277E+04
                  41.4000             3.978651E+02             5.372590E+04
                  41.5800             3.991871E+02             5.352852E+04
                  41.7600             4.005041E+02             5.333064E+04
                  41.9400             4.018163E+02             5.313225E+04
                  42.1200             4.031236E+02             5.293337E+04
                  42.3000             4.044260E+02             5.273399E+04
                  42.4800             4.057235E+02             5.253413E+04
                  42.6600             4.070160E+02             5.233377E+04
                  42.8400             4.083036E+02             5.213294E+04
                  43.0200             4.095863E+02             5.193163E+04
                  43.2000             4.108639E+02             5.172984E+04
                  43.3800             4.121366E+02             5.152758E+04
                  43.5600             4.134043E+02             5.132485E+04
                  43.7400             4.146670E+02             5.112166E+04
                  43.9200             4.159247E+02             5.091800E+04
                  44.1000             4.171774E+02             5.071390E+04
                  44.2800             4.184250E+02             5.050933E+04
                  44.4600             4.196675E+02             5.030432E+04
                  44.6400             4.209051E+02             5.009887E+04
                  44.8200             4.221375E+02             4.989297E+04
                  45.0000             4.233649E+02             4.968663E+04
                  45.1800             4.245871E+02             4.947986E+04
                  45.3600             4.258043E+02             4.927266E+04
                  45.5400             4.270163E+02             4.906503E+04
                  45.7200             4.282233E+02             4.885698E+04
                  45.9000             4.294251E+02             4.864851E+04
                  46.0800             4.306217E+02             4.843963E+04
                  46.2600             4.318132E+02             4.823033E+04
                  46.4400             4.329995E+02             4.802062E+04
                  46.6200             4.341807E+02             4.781051E+04
                  46.8000             4.353567E+02             4.759999E+04
                  46.9800             4.365274E+02             4.738908E+04
                  47.1600             4.376930E+02             4.717778E+04
                  47.3400             4.388534E+02             4.696608E+04
                  47.5200             4.400085E+02             4.675400E+04
                  47.7000             4.411584E+02             4.654154E+04
                  47.8800             4.423031E+02             4.632870E+04
                  48.0600             4.434425E+02             4.611548E+04
                  48.2400             4.445766E+02             4.590189E+04
                  48.4200             4.457055E+02             4.568793E+04
                  48.6000             4.468291E+02             4.547360E+04
                  48.7800             4.479474E+02             4.525892E+04
                  48.9600             4.490605E+02             4.504388E+04
                  49.1400             4.501682E+02             4.482848E+04
                  49.3200             4.512706E+02             4.461274E+04
                  49.5000             4.523676E+02             4.439665E+04
                  49.6800             4.534594E+02             4.418021E+04
                  49.8600             4.545458E+02             4.396344E+04
                  50.0400             4.556269E+02             4.374633E+04
                  50.2200             4.567026E+02             4.352889E+04
                  50.4000             4.577729E+02             4.331112E+04
                  50.5800             4.588379E+02             4.309303E+04
                  50.7600             4.598974E+02             4.287462E+04
                  50.9400             4.609516E+02             4.265588E+04
                  51.1200             4.620004E+02             4.243684E+04
                  51.3000             4.630438E+02             4.221748E+04
                  51.4800             4.640818E+02             4.199782E+04
                  51.6600             4.651144E+02             4.177785E+04
                  51.8400             4.661415E+02             4.155759E+04
                  52.0200             4.671632E+02             4.133702E+04
                  52.2000             4.681795E+02             4.111617E+04
                  52.3800             4.691903E+02             4.089503E+04
                  52.5600             4.701957E+02             4.067360E+04
                  52.7400             4.711956E+02             4.045189E+04
                  52.9200             4.721900E+02             4.022990E+04
                  53.1000             4.731790E+02             4.000763E+04
                  53.2800             4.741625E+02             3.978510E+04
                  53.4600             4.751405E+02             3.956230E+04
                  53.6400             4.761130E+02             3.933923E+04
                  53.8200             4.770800E+02             3.911590E+04
                  54.0000             4.780414E+02             3.889231E+04
                  54.1800             4.789974E+02             3.866848E+04
                  54.3600             4.799478E+02             3.844439E+04
                  54.5400             4.808928E+02             3.822005E+04
                  54.7200             4.818322E+02             3.799547E+04
                  54.9000             4.827660E+02             3.777065E+04
                  55.0800             4.836943E+02             3.754559E+04
                  55.2600             4.846171E+02             3.732030E+04
                  55.4400             4.855343E+02             3.709478E+04
                  55.6200             4.864459E+02             3.686904E+04
                  55.8000             4.873519E+02             3.664307E+04
                  55.9800             4.882524E+02             3.641688E+04
                  56.1600             4.891474E+02             3.619048E+04
                  56.3400             4.900367E+02             3.596387E+04
                  56.5200             4.909204E+02             3.573704E+04
                  56.7000             4.917986E+02             3.551001E+04
                  56.8800             4.926711E+02             3.528278E+04
                  57.0600             4.935381E+02             3.505534E+04
                  57.2400             4.943994E+02             3.482772E+04
                  57.4200             4.952551E+02             3.459990E+04
                  57.6000             4.961052E+02             3.437189E+04
                  57.7800             4.969497E+02             3.414369E+04
                  57.9600             4.977886E+02             3.391532E+04
                  58.1400             4.986218E+02             3.368676E+04
                  58.3200             4.994494E+02             3.345803E+04
                  58.5000             5.002713E+02             3.322913E+04
                  58.6800             5.010876E+02             3.300006E+04
                  58.8600             5.018983E+02             3.277082E+04
                  59.0400             5.027033E+02             3.254142E+04
                  59.2200             5.035026E+02             3.231186E+04
                  59.4000             5.042963E+02             3.208214E+04
                  59.5800             5.050843E+02             3.185228E+04
                  59.7600             5.058667E+02             3.162226E+04
                  59.9400             5.066433E+02             3.139210E+04
                  60.1200             5.074143E+02             3.116179E+04
                  60.3000             5.081797E+02             3.093134E+04
                  60.4800             5.089393E+02             3.070076E+04
                  60.6600             5.096933E+02             3.047005E+04
                  60.8400             5.104415E+02             3.023920E+04
                  61.0200             5.111841E+02             3.000823E+04
                  61.2000             5.119210E+02             2.977714E+04
                  61.3800             5.126522E+02             2.954592E+04
                  61.5600             5.133776E+02             2.931459E+04
                  61.7400             5.140974E+02             2.908314E+04
                  61.9200             5.148115E+02             2.885158E+04
                  62.1000             5.155198E+02             2.861991E+04
                  62.2800             5.162225E+02             2.838814E+04
                  62.4600             5.169194E+02             2.815627E+04
                  62.6400             5.176106E+02             2.792430E+04
                  62.8200             5.182961E+02             2.769224E+04
                  63.0000             5.189759E+02             2.746008E+04
                  63.1800             5.196500E+02             2.722783E+04
                  63.3600             5.203183E+02             2.699550E+04
                  63.5400             5.209809E+02             2.676308E+04
                  63.7200             5.216377E+02             2.653058E+04
                  63.9000             5.222889E+02             2.629801E+04
                  64.0800             5.229343E+02             2.606536E+04
                  64.2600             5.235739E+02             2.583264E+04
                  64.4400             5.242079E+02             2.559986E+04
                  64.6200             5.248360E+02             2.536701E+04
                  64.8000             5.254585E+02             2.513410E+04
                  64.9800             5.260752E+02             2.490112E+04
                  65.1600             5.266862E+02             2.466810E+04
                  65.3400             5.272914E+02             2.443502E+04
                  65.5200             5.278908E+02             2.420189E+04
                  65.7000             5.284846E+02             2.396871E+04
                  65.8800             5.290725E+02             2.373549E+04
                  66.0600             5.296548E+02             2.350223E+04
                  66.2400             5.302312E+02             2.326893E+04
                  66.4200             5.308020E+02             2.303559E+04
                  66.6000             5.313669E+02             2.280222E+04
                  66.7800             5.319261E+02             2.256883E+04
                  66.9600             5.324796E+02             2.233540E+04
                  67.1400             5.330273E+02             2.210195E+04
                  67.3200             5.335693E+02             2.186849E+04
                  67.5000             5.341055E+02             2.163500E+04
                  67.6800             5.346359E+02             2.140150E+04
                  67.8600             5.351606E+02             2.116799E+04
                  68.0400             5.356795E+02             2.093446E+04
                  68.2200             5.361927E+02             2.070093E+04
                  68.4000             5.367001E+02             2.046740E+04
                  68.5800             5.372018E+02             2.023386E+04
                  68.7600             5.376977E+02             2.000033E+04
                  68.9400             5.381878E+02             1.976680E+04
                  69.1200             5.386722E+02             1.953328E+04
                  69.3000             5.391508E+02             1.929977E+04
                  69.4800             5.396237E+02             1.906627E+04
                  69.6600             5.400908E+02             1.883279E+04
                  69.8400             5.405522E+02             1.859933E+04
                  70.0200             5.410078E+02             1.836588E+04
                  70.2000             5.414577E+02             1.813246E+04
                  70.3800             5.419018E+02             1.789907E+04
                  70.5600             5.423401E+02             1.766570E+04
                  70.7400             5.427727E+02             1.743237E+04
                  70.9200             5.431996E+02             1.719907E+04
                  71.1000             5.436207E+02             1.696581E+04
                  71.2800             5.440360E+02             1.673259E+04
                  71.4600             5.444456E+02             1.649941E+04
                  71.6400             5.448494E+02             1.626627E+04
                  71.8200             5.452475E+02             1.603319E+04
                  72.0000             5.456399E+02             1.580015E+04
                  72.1800             5.460265E+02             1.556716E+04
                  72.3600             5.464074E+02             1.533424E+04
                  72.5400             5.467825E+02             1.510136E+04
                  72.7200             5.471519E+02             1.486855E+04
                  72.9000             5.475156E+02             1.463581E+04
                  73.0800             5.478735E+02             1.440312E+04
                  73.2600             5.482257E+02             1.417051E+04
                  73.4400             5.485721E+02             1.393796E+04
                  73.6200             5.489128E+02             1.370549E+04
                  73.8000             5.492478E+02             1.347310E+04
                  73.9800             5.495771E+02             1.324078E+04
                  74.1600             5.499006E+02             1.300855E+04
                  74.3400             5.502184E+02             1.277639E+04
                  74.5200             5.505305E+02             1.254432E+04
                  74.7000             5.508369E+02             1.231234E+04
                  74.8800             5.511375E+02             1.208045E+04
                  75.0600             5.514325E+02             1.184866E+04
                  75.2400             5.517217E+02             1.161695E+04
                  75.4200             5.520052E+02             1.138535E+04
                  75.6000             5.522830E+02             1.115385E+04
                  75.7800             5.525551E+02             1.092244E+04
                  75.9600             5.528215E+02             1.069115E+04
                  76.1400             5.530822E+02             1.045996E+04
                  76.3200             5.533372E+02             1.022888E+04
                  76.5000             5.535865E+02             9.997906E+03
                  76.6800             5.538301E+02             9.767051E+03
                  76.8600             5.540680E+02             9.536313E+03
                  77.0400             5.543003E+02             9.305694E+03
                  77.2200             5.545268E+02             9.075195E+03
                  77.4000             5.547477E+02             8.844820E+03
                  77.5800             5.549629E+02             8.614571E+03
                  77.7600             5.551724E+02             8.384449E+03
                  77.9400             5.553762E+02             8.154458E+03
                  78.1200             5.555744E+02             7.924599E+03
                  78.3000             5.557669E+02             7.694875E+03
                  78.4800             5.559538E+02             7.465287E+03
                  78.6600             5.561350E+02             7.235839E+03
                  78.8400             5.563105E+02             7.006532E+03
                  79.0200             5.564804E+02             6.777369E+03
                  79.2000             5.566447E+02             6.548352E+03
                  79.3800             5.568033E+02             6.319482E+03
                  79.5600             5.569562E+02             6.090763E+03
                  79.7400             5.571035E+02             5.862195E+03
                  79.9200             5.572452E+02             5.633783E+03
                  80.1000             5.573813E+02             5.405526E+03
                  80.2800             5.575117E+02             5.177429E+03
                  80.4600             5.576366E+02             4.949492E+03
                  80.6400             5.577558E+02             4.721718E+03
                  80.8200             5.578693E+02             4.494109E+03
                  81.0000             5.579773E+02             4.266667E+03
                  81.1800             5.580797E+02             4.039395E+03
                  81.3600             5.581765E+02             3.812293E+03
                  81.5400             5.582677E+02             3.585365E+03
                  81.7200             5.583532E+02             3.358613E+03
                  81.9000             5.584332E+02             3.132037E+03
                  82.0800             5.585077E+02             2.905642E+03
                  82.2600             5.585765E+02             2.679427E+03
                  82.4400             5.586398E+02             2.453396E+03
                  82.6200             5.586975E+02             2.227551E+03
                  82.8000             5.587496E+02             2.001893E+03
                  82.9800             5.587962E+02             1.776425E+03
                  83.1600             5.588372E+02             1.551148E+03
                  83.3400             5.588726E+02             1.326064E+03
                  83.5200             5.589025E+02             1.101175E+03
                  83.7000             5.589269E+02             8.764844E+02
                  83.8800             5.589458E+02             6.519925E+02
                  84.0600             5.589591E+02             4.277018E+02
                  84.2400             5.589668E+02             2.036141E+02
                  84.4200             5.589691E+02            -2.026863E+01
                  84.6000             5.589658E+02            -2.439445E+02
                  84.7800             5.589571E+02            -4.674117E+02
                  84.9600             5.589428E+02            -6.906682E+02
                  85.1400             5.589230E+02            -9.137123E+02
                  85.3200             5.588978E+02            -1.136542E+03
                  85.5000             5.588670E+02            -1.359156E+03
                  85.6800             5.588308E+02            -1.581551E+03
                  85.8600             5.587890E+02            -1.803727E+03
                  86.0400             5.587418E+02            -2.025681E+03
                  86.2200             5.586892E+02            -2.247412E+03
                  86.4000             5.586310E+02            -2.468917E+03
                  86.5800             5.585674E+02            -2.690195E+03
                  86.7600             5.584984E+02            -2.911245E+03
                  86.9400             5.584239E+02            -3.132063E+03
                  87.1200             5.583440E+02            -3.352650E+03
                  87.3000             5.582586E+02            -3.573002E+03
                  87.4800             5.581678E+02            -3.793119E+03
                  87.6600             5.580716E+02            -4.012997E+03
                  87.8400             5.579700E+02            -4.232637E+03
                  88.0200             5.578629E+02            -4.452035E+03
                  88.2000             5.577505E+02            -4.671191E+03
                  88.3800             5.576327E+02            -4.890102E+03
                  88.5600             5.575094E+02            -5.108768E+03
                  88.7400             5.573808E+02            -5.327185E+03
                  88.9200             5.572468E+02            -5.545353E+03
                  89.1000             5.571074E+02            -5.763269E+03
                  89.2800             5.569626E+02            -5.980933E+03
                  89.4600             5.568125E+02            -6.198343E+03
                  89.6400             5.566571E+02            -6.415496E+03
                  89.8200             5.564962E+02            -6.632392E+03
                  90.0000             5.563301E+02            -6.849028E+03
                  90.1800             5.561586E+02            -7.065404E+03
                  90.3600             5.559817E+02            -7.281516E+03
                  90.5400             5.557996E+02            -7.497365E+03
                  90.7200             5.556121E+02            -7.712948E+03
                  90.9000             5.554193E+02            -7.928264E+03
                  91.0800             5.552212E+02            -8.143311E+03
                  91.2600             5.550178E+02            -8.358088E+03
                  91.4400             5.548092E+02            -8.572592E+03
                  91.6200             5.545952E+02            -8.786824E+03
                  91.8000             5.543760E+02            -9.000780E+03
                  91.9800             5.541515E+02            -9.214459E+03
                  92.1600             5.539217E+02            -9.427861E+03
                  92.3400             5.536867E+02            -9.640983E+03
                  92.5200             5.534464E+02            -9.853824E+03
                  92.7000             5.532008E+02            -1.006638E+04
                  92.8800             5.529501E+02            -1.027866E+04
                  93.0600             5.526941E+02            -1.049065E+04
                  93.2400             5.524329E+02            -1.070235E+04
                  93.4200             5.521665E+02            -1.091376E+04
                  93.6000             5.518948E+02            -1.112489E+04
                  93.7800             5.516180E+02            -1.133572E+04
                  93.9600             5.513360E+02            -1.154626E+04
                  94.1400             5.510487E+02            -1.175651E+04
                  94.3200             5.507563E+02            -1.196646E+04
                  94.5000             5.504588E+02            -1.217611E+04
                  94.6800             5.501560E+02            -1.238546E+04
                  94.8600             5.498482E+02            -1.259452E+04
                  95.0400             5.495351E+02            -1.280328E+04
                  95.2200             5.492169E+02            -1.301173E+04
                  95.4000             5.488936E+02            -1.321988E+04
                  95.5800             5.485652E+02            -1.342772E+04
                  95.7600             5.482316E+02            -1.363526E+04
                  95.9400             5.478929E+02            -1.384248E+04
                  96.1200             5.475492E+02            -1.404940E+04
                  96.3000             5.472003E+02            -1.425601E+04
                  96.4800             5.468463E+02            -1.446231E+04
                  96.6600             5.464873E+02            -1.466829E+04
                  96.8400             5.461231E+02            -1.487396E+04
                  97.0200             5.457540E+02            -1.507932E+04
                  97.2000             5.453797E+02            -1.528436E+04
                  97.3800             5.450004E+02            -1.548907E+04
                  97.5600             5.446161E+02            -1.569347E+04
                  97.7400             5.442267E+02            -1.589755E+04
                  97.9200             5.438323E+02            -1.610131E+04
                  98.1000             5.434329E+02            -1.630474E+04
                  98.2800             5.430285E+02            -1.650785E+04
                  98.4600             5.426190E+02            -1.671063E+04
                  98.6400             5.422046E+02            -1.691309E+04
                  98.8200             5.417852E+02            -1.711522E+04
                  99.0000             5.413608E+02            -1.731702E+04
                  99.1800             5.409314E+02            -1.751848E+04
                  99.3600             5.404971E+02            -1.771962E+04
                  99.5400             5.400578E+02            -1.792042E+04
                  99.7200             5.396136E+02            -1.812089E+04
                  99.9000             5.391645E+02            -1.832102E+04
                 100.0800             5.387104E+02            -1.852082E+04
                 100.2600             5.382514E+02            -1.872028E+04
                 100.4400             5.377874E+02            -1.891940E+04
                 100.6200             5.373186E+02            -1.911818E+04
                 100.8000             5.368449E+02            -1.931662E+04
                 100.9800             5.363663E+02            -1.951472E+04
                 101.1600             5.358828E+02            -1.971247E+04
                 101.3400             5.353944E+02            -1.990988E+04
                 101.5200             5.349012E+02            -2.010695E+04
                 101.7000             5.344031E+02            -2.030367E+04
                 101.8800             5.339002E+02            -2.050004E+04
                 102.0600             5.333924E+02            -2.069606E+04
                 102.2400             5.328798E+02            -2.089173E+04
                 102.4200             5.323624E+02            -2.108705E+04
                 102.6000             5.318402E+02            -2.128202E+04
                 102.7800             5.313132E+02            -2.147663E+04
                 102.9600             5.307814E+02            -2.167089E+04
                 103.1400             5.302448E+02            -2.186480E+04
                 103.3200             5.297034E+02            -2.205835E+04
                 103.5000             5.291573E+02            -2.225154E+04
                 103.6800             5.286064E+02            -2.244438E+04
                 103.8600             5.280507E+02            -2.263685E+04
                 104.0400             5.274904E+02            -2.282897E+04
                 104.2200             5.269252E+02            -2.302072E+04
                 104.4000             5.263554E+02            -2.321211E+04
                 104.5800             5.257809E+02            -2.340314E+04
                 104.7600             5.252016E+02            -2.359380E+04
                 104.9400             5.246176E+02            -2.378410E+04
                 105.1200             5.240290E+02            -2.397404E+04
                 105.3000             5.234357E+02            -2.416360E+04
                 105.4800             5.228377E+02            -2.435280E+04
                 105.6600             5.222351E+02            -2.454163E+04
                 105.8400             5.216278E+02            -2.473008E+04
                 106.0200             5.210158E+02            -2.491817E+04
                 106.2000             5.203993E+02            -2.510589E+04
                 106.3800             5.197781E+02            -2.529323E+04
                 106.5600             5.191523E+02            -2.548020E+04
                 106.7400             5.185219E+02            -2.566679E+04
                 106.9200             5.178869E+02            -2.585301E+04
                 107.1000             5.172473E+02            -2.603885E+04
                 107.2800             5.166031E+02            -2.622431E+04
                 107.4600             5.159544E+02            -2.640940E+04
                 107.6400             5.153011E+02            -2.659411E+04
                 107.8200             5.146433E+02            -2.677843E+04
