                   Degree                T_ecc[Nm]         T_inertia_ro[Nm]         T_inertia_vh[Nm]              T_com_C[Nm]      T_total_no_loss[Nm]               T_loss[Nm]             T_bear_s[Nm]         T_inst_total[Nm]
                   0.0000             8.486762E-02             3.276390E-04             9.855313E-07             4.725137E-05             3.758759E-04             5.297712E-01             9.005177E-02             5.301471E-01
                   0.1800             8.805751E-02            -1.004208E-03            -3.020634E-06             1.570443E-04            -8.501845E-04             5.321071E-01             9.001155E-02             5.312569E-01
                   0.3600             8.820055E-02            -1.983707E-03            -5.966925E-06             4.987071E-04            -1.490967E-03             5.320843E-01             9.006328E-02             5.305934E-01
                   0.5400             8.833796E-02            -2.963253E-03            -8.913325E-06             8.400861E-04            -2.132081E-03             5.320479E-01             9.010352E-02             5.299158E-01
                   0.7200             8.847944E-02            -3.942745E-03            -1.185951E-05             1.180462E-03            -2.774143E-03             5.320083E-01             9.013478E-02             5.292342E-01
                   0.9000             8.862740E-02            -4.921919E-03            -1.480467E-05             1.519703E-03            -3.417020E-03             5.319662E-01             9.015558E-02             5.285492E-01
                   1.0800             8.878228E-02            -5.900712E-03            -1.774859E-05             1.857825E-03            -4.060635E-03             5.319194E-01             9.016342E-02             5.278588E-01
                   1.2600             8.894397E-02            -6.879263E-03            -2.069169E-05             2.194883E-03            -4.705072E-03             5.318657E-01             9.015624E-02             5.271607E-01
                   1.4400             8.911220E-02            -7.857386E-03            -2.363337E-05             2.530939E-03            -5.350081E-03             5.318040E-01             9.013297E-02             5.264539E-01
                   1.6200             8.928665E-02            -8.835053E-03            -2.657355E-05             2.866063E-03            -5.995564E-03             5.317341E-01             9.009399E-02             5.257386E-01
                   1.8000             8.946701E-02            -9.812160E-03            -2.951189E-05             3.200328E-03            -6.641343E-03             5.316581E-01             9.004135E-02             5.250167E-01
                   1.9800             8.965295E-02            -1.078875E-02            -3.244850E-05             3.533811E-03            -7.287391E-03             5.315794E-01             8.997896E-02             5.242920E-01
                   2.1600             8.984414E-02            -1.176469E-02            -3.538296E-05             3.866589E-03            -7.933485E-03             5.315034E-01             8.991234E-02             5.235699E-01
                   2.3400             9.004027E-02            -1.273997E-02            -3.831523E-05             4.198746E-03            -8.579538E-03             5.314365E-01             8.984828E-02             5.228569E-01
                   2.5200             9.024100E-02            -1.371450E-02            -4.124504E-05             4.530365E-03            -9.225383E-03             5.313858E-01             8.979411E-02             5.221604E-01
                   2.7000             9.044601E-02            -1.468823E-02            -4.417218E-05             4.861532E-03            -9.870873E-03             5.316364E-01             8.975689E-02             5.217655E-01
                   2.8800             9.065498E-02            -1.566112E-02            -4.709655E-05             5.192328E-03            -1.051589E-02             5.320443E-01             8.974230E-02             5.215285E-01
                   3.0600             9.086759E-02            -1.663309E-02            -5.001786E-05             5.522827E-03            -1.116028E-02             5.324794E-01             8.975373E-02             5.213191E-01
                   3.2400             9.108350E-02            -1.760409E-02            -5.293599E-05             5.853042E-03            -1.180399E-02             5.329414E-01             8.979138E-02             5.211374E-01
                   3.4200             9.130242E-02            -1.857408E-02            -5.585076E-05             6.182700E-03            -1.244724E-02             5.334276E-01             8.985178E-02             5.209804E-01
                   3.6000             9.152417E-02            -1.954300E-02            -5.876197E-05             6.511512E-03            -1.309025E-02             5.339316E-01             8.992792E-02             5.208413E-01
                   3.7800             9.174868E-02            -2.051077E-02            -6.166940E-05             6.839457E-03            -1.373298E-02             5.344433E-01             9.000993E-02             5.207103E-01
                   3.9600             9.197585E-02            -2.147737E-02            -6.457294E-05             7.166528E-03            -1.437541E-02             5.349513E-01             9.008635E-02             5.205759E-01
                   4.1400             9.220561E-02            -2.244271E-02            -6.747233E-05             7.492721E-03            -1.501746E-02             5.354440E-01             9.014575E-02             5.204266E-01
                   4.3200             9.243787E-02            -2.340675E-02            -7.036744E-05             7.818029E-03            -1.565909E-02             5.359118E-01             9.017857E-02             5.202527E-01
                   4.5000             9.267255E-02            -2.436944E-02            -7.325805E-05             8.142446E-03            -1.630025E-02             5.363485E-01             9.017879E-02             5.200482E-01
                   4.6800             9.290955E-02            -2.533072E-02            -7.614400E-05             8.465967E-03            -1.694089E-02             5.367528E-01             9.014521E-02             5.198119E-01
                   4.8600             9.314879E-02            -2.629052E-02            -7.902510E-05             8.788584E-03            -1.758097E-02             5.371287E-01             9.008199E-02             5.195477E-01
                   5.0400             9.339016E-02            -2.724881E-02            -8.190117E-05             9.110291E-03            -1.822042E-02             5.374852E-01             8.999821E-02             5.192648E-01
                   5.2200             9.363359E-02            -2.820552E-02            -8.477201E-05             9.431081E-03            -1.885921E-02             5.378350E-01             8.990669E-02             5.189758E-01
                   5.4000             9.387897E-02            -2.916060E-02            -8.763748E-05             9.750948E-03            -1.949729E-02             5.381925E-01             8.982191E-02             5.186952E-01
                   5.5800             9.412620E-02            -3.011399E-02            -9.049735E-05             1.006988E-02            -2.013460E-02             5.385713E-01             8.975761E-02             5.184367E-01
                   5.7600             9.437519E-02            -3.106564E-02            -9.335148E-05             1.038788E-02            -2.077111E-02             5.389819E-01             8.972449E-02             5.182107E-01
                   5.9400             9.462583E-02            -3.201549E-02            -9.619967E-05             1.070494E-02            -2.140675E-02             5.394299E-01             8.972826E-02             5.180231E-01
                   6.1200             9.487802E-02            -3.296349E-02            -9.904174E-05             1.102105E-02            -2.204149E-02             5.399149E-01             8.976867E-02             5.178734E-01
                   6.3000             9.513166E-02            -3.390959E-02            -1.018775E-04             1.133620E-02            -2.267527E-02             5.404306E-01             8.983945E-02             5.177554E-01
                   6.4800             9.538664E-02            -3.485372E-02            -1.047068E-04             1.165039E-02            -2.330804E-02             5.409656E-01             8.992945E-02             5.176576E-01
                   6.6600             9.564285E-02            -3.579585E-02            -1.075295E-04             1.196362E-02            -2.393975E-02             5.415056E-01             9.002445E-02             5.175659E-01
                   6.8400             9.590019E-02            -3.673590E-02            -1.103453E-04             1.227588E-02            -2.457036E-02             5.420356E-01             9.010958E-02             5.174652E-01
                   7.0200             9.615856E-02            -3.767383E-02            -1.131542E-04             1.258717E-02            -2.519982E-02             5.425423E-01             9.017174E-02             5.173425E-01
                   7.2000             9.641782E-02            -3.860959E-02            -1.159558E-04             1.289749E-02            -2.582806E-02             5.430163E-01             9.020171E-02             5.171883E-01
                   7.3800             9.667789E-02            -3.954312E-02            -1.187501E-04             1.320682E-02            -2.645505E-02             5.434535E-01             9.019540E-02             5.169984E-01
                   7.5600             9.693865E-02            -4.047437E-02            -1.215369E-04             1.351518E-02            -2.708073E-02             5.438552E-01             9.015436E-02             5.167744E-01
                   7.7400             9.719998E-02            -4.140329E-02            -1.243160E-04             1.382256E-02            -2.770505E-02             5.442278E-01             9.008520E-02             5.165228E-01
                   7.9200             9.746177E-02            -4.232982E-02            -1.270872E-04             1.412896E-02            -2.832795E-02             5.445817E-01             8.999832E-02             5.162538E-01
                   8.1000             9.772392E-02            -4.325391E-02            -1.298504E-04             1.443438E-02            -2.894938E-02             5.449290E-01             8.990609E-02             5.159796E-01
                   8.2800             9.798630E-02            -4.417551E-02            -1.326053E-04             1.473883E-02            -2.956928E-02             5.452820E-01             8.982089E-02             5.157127E-01
                   8.4600             9.824881E-02            -4.509456E-02            -1.353519E-04             1.504231E-02            -3.018760E-02             5.456511E-01             8.975335E-02             5.154635E-01
                   8.6400             9.851133E-02            -4.601101E-02            -1.380899E-04             1.534482E-02            -3.080429E-02             5.460438E-01             8.971103E-02             5.152395E-01
                   8.8200             9.877376E-02            -4.692482E-02            -1.408192E-04             1.564637E-02            -3.141927E-02             5.464637E-01             8.969774E-02             5.150444E-01
                   9.0000             9.903598E-02            -4.783593E-02            -1.435396E-04             1.594697E-02            -3.203251E-02             5.469106E-01             8.971345E-02             5.148781E-01
                   9.1800             9.929788E-02            -4.874429E-02            -1.462510E-04             1.624662E-02            -3.264392E-02             5.473810E-01             8.975475E-02             5.147371E-01
                   9.3600             9.955936E-02            -4.964985E-02            -1.489531E-04             1.654534E-02            -3.325346E-02             5.478688E-01             8.981573E-02             5.146154E-01
                   9.5400             9.982030E-02            -5.055256E-02            -1.516458E-04             1.684314E-02            -3.386106E-02             5.483665E-01             8.988903E-02             5.145055E-01
                   9.7200             1.000806E-01            -5.145236E-02            -1.543290E-04             1.714003E-02            -3.446666E-02             5.488663E-01             8.996693E-02             5.143996E-01
                   9.9000             1.003402E-01            -5.234920E-02            -1.570025E-04             1.743602E-02            -3.507019E-02             5.493607E-01             9.004222E-02             5.142905E-01
                  10.0800             1.005989E-01            -5.324305E-02            -1.596661E-04             1.773113E-02            -3.567158E-02             5.498437E-01             9.010898E-02             5.141721E-01
                  10.2600             1.008567E-01            -5.413384E-02            -1.623196E-04             1.802537E-02            -3.627078E-02             5.503109E-01             9.016289E-02             5.140401E-01
                  10.4400             1.011134E-01            -5.502152E-02            -1.649629E-04             1.831878E-02            -3.686771E-02             5.507596E-01             9.020145E-02             5.138919E-01
                  10.6200             1.013690E-01            -5.590606E-02            -1.675959E-04             1.861135E-02            -3.746230E-02             5.511889E-01             9.022384E-02             5.137266E-01
                  10.8000             1.016234E-01            -5.678739E-02            -1.702184E-04             1.890312E-02            -3.805448E-02             5.515993E-01             9.023067E-02             5.135448E-01
                  10.9800             1.018765E-01            -5.766546E-02            -1.728302E-04             1.919411E-02            -3.864418E-02             5.519923E-01             9.022363E-02             5.133481E-01
                  11.1600             1.021282E-01            -5.854024E-02            -1.754311E-04             1.948434E-02            -3.923133E-02             5.523701E-01             9.020510E-02             5.131388E-01
                  11.3400             1.023784E-01            -5.941167E-02            -1.780210E-04             1.977384E-02            -3.981585E-02             5.527355E-01             9.017782E-02             5.129197E-01
                  11.5200             1.026271E-01            -6.027971E-02            -1.805998E-04             2.006264E-02            -4.039767E-02             5.530911E-01             9.014453E-02             5.126934E-01
                  11.7000             1.028742E-01            -6.114430E-02            -1.831673E-04             2.035076E-02            -4.097671E-02             5.534393E-01             9.010782E-02             5.124626E-01
                  11.8800             1.031195E-01            -6.200539E-02            -1.857234E-04             2.063822E-02            -4.155289E-02             5.537823E-01             9.006993E-02             5.122294E-01
                  12.0600             1.033632E-01            -6.286295E-02            -1.882678E-04             2.092508E-02            -4.212614E-02             5.541218E-01             9.003266E-02             5.119957E-01
                  12.2400             1.036050E-01            -6.371692E-02            -1.908005E-04             2.121134E-02            -4.269638E-02             5.544592E-01             8.999741E-02             5.117628E-01
                  12.4200             1.038451E-01            -6.456726E-02            -1.933213E-04             2.149705E-02            -4.326353E-02             5.547952E-01             8.996517E-02             5.115317E-01
                  12.6000             1.040832E-01            -6.541392E-02            -1.958300E-04             2.178224E-02            -4.382751E-02             5.551306E-01             8.993657E-02             5.113031E-01
                  12.7800             1.043194E-01            -6.625685E-02            -1.983265E-04             2.206694E-02            -4.438823E-02             5.554657E-01             8.991197E-02             5.110774E-01
                  12.9600             1.045536E-01            -6.709601E-02            -2.008107E-04             2.235120E-02            -4.494562E-02             5.558004E-01             8.989153E-02             5.108548E-01
                  13.1400             1.047858E-01            -6.793135E-02            -2.032824E-04             2.263503E-02            -4.549960E-02             5.561348E-01             8.987525E-02             5.106352E-01
                  13.3200             1.050161E-01            -6.876283E-02            -2.057414E-04             2.291849E-02            -4.605008E-02             5.564689E-01             8.986309E-02             5.104188E-01
                  13.5000             1.052442E-01            -6.959040E-02            -2.081877E-04             2.320160E-02            -4.659699E-02             5.568025E-01             8.985497E-02             5.102055E-01
                  13.6800             1.054704E-01            -7.041402E-02            -2.106210E-04             2.348440E-02            -4.714023E-02             5.571355E-01             8.985083E-02             5.099953E-01
                  13.8600             1.056945E-01            -7.123364E-02            -2.130413E-04             2.376694E-02            -4.767974E-02             5.574679E-01             8.985064E-02             5.097882E-01
                  14.0400             1.059166E-01            -7.204922E-02            -2.154484E-04             2.404924E-02            -4.821543E-02             5.577998E-01             8.985445E-02             5.095844E-01
                  14.2200             1.061366E-01            -7.286071E-02            -2.178421E-04             2.433135E-02            -4.874721E-02             5.581313E-01             8.986233E-02             5.093841E-01
