                   Degree                T_ocsc[K]                T_ocdc[K]                T_rosc[K]                T_rodc[K]              T_roller[K]               T_uocsc[K]               T_locsc[K]               T_uocdc[K]               T_locdc[K]
                   0.0000             3.244754E+02             3.244754E+02             3.267287E+02             3.267287E+02             3.274272E+02             3.249533E+02             3.243406E+02             3.249533E+02             3.243406E+02
                   0.1800             3.242717E+02             3.242790E+02             3.265249E+02             3.265347E+02             3.272325E+02             3.247532E+02             3.241352E+02             3.247574E+02             3.241398E+02
                   0.3600             3.238796E+02             3.238812E+02             3.261445E+02             3.261506E+02             3.268445E+02             3.243636E+02             3.237177E+02             3.243636E+02             3.237167E+02
                   0.5400             3.237463E+02             3.237437E+02             3.260108E+02             3.260141E+02             3.267078E+02             3.242286E+02             3.235816E+02             3.242263E+02             3.235773E+02
                   0.7200             3.236717E+02             3.236657E+02             3.259335E+02             3.259347E+02             3.266288E+02             3.241522E+02             3.235093E+02             3.241480E+02             3.235024E+02
                   0.9000             3.236153E+02             3.236062E+02             3.258740E+02             3.258732E+02             3.265679E+02             3.240939E+02             3.234564E+02             3.240879E+02             3.234469E+02
                   1.0800             3.235671E+02             3.235550E+02             3.258228E+02             3.258200E+02             3.265152E+02             3.240439E+02             3.234115E+02             3.240361E+02             3.233997E+02
                   1.2600             3.235245E+02             3.235093E+02             3.257774E+02             3.257724E+02             3.264682E+02             3.239994E+02             3.233720E+02             3.239898E+02             3.233576E+02
                   1.4400             3.234867E+02             3.234683E+02             3.257371E+02             3.257298E+02             3.264260E+02             3.239598E+02             3.233368E+02             3.239483E+02             3.233199E+02
                   1.6200             3.234536E+02             3.234319E+02             3.257016E+02             3.256919E+02             3.263886E+02             3.239248E+02             3.233059E+02             3.239115E+02             3.232865E+02
                   1.8000             3.234248E+02             3.233999E+02             3.256709E+02             3.256586E+02             3.263557E+02             3.238943E+02             3.232790E+02             3.238791E+02             3.232571E+02
                   1.9800             3.234006E+02             3.233723E+02             3.256447E+02             3.256299E+02             3.263274E+02             3.238684E+02             3.232562E+02             3.238512E+02             3.232317E+02
                   2.1600             3.233806E+02             3.233491E+02             3.256232E+02             3.256058E+02             3.263035E+02             3.238468E+02             3.232374E+02             3.238277E+02             3.232103E+02
                   2.3400             3.233650E+02             3.233302E+02             3.256061E+02             3.255861E+02             3.262841E+02             3.238297E+02             3.232226E+02             3.238086E+02             3.231930E+02
                   2.5200             3.233536E+02             3.233156E+02             3.255936E+02             3.255709E+02             3.262691E+02             3.238169E+02             3.232117E+02             3.237938E+02             3.231795E+02
                   2.7000             3.233465E+02             3.233052E+02             3.255854E+02             3.255602E+02             3.262585E+02             3.238084E+02             3.232047E+02             3.237833E+02             3.231699E+02
                   2.8800             3.233434E+02             3.232990E+02             3.255815E+02             3.255537E+02             3.262522E+02             3.238042E+02             3.232016E+02             3.237770E+02             3.231641E+02
                   3.0600             3.233444E+02             3.232968E+02             3.255817E+02             3.255515E+02             3.262500E+02             3.238040E+02             3.232020E+02             3.237748E+02             3.231620E+02
                   3.2400             3.233488E+02             3.232981E+02             3.255856E+02             3.255529E+02             3.262514E+02             3.238073E+02             3.232058E+02             3.237762E+02             3.231632E+02
                   3.4200             3.233548E+02             3.233011E+02             3.255912E+02             3.255561E+02             3.262546E+02             3.238124E+02             3.232110E+02             3.237792E+02             3.231658E+02
                   3.6000             3.233608E+02             3.233040E+02             3.255968E+02             3.255592E+02             3.262577E+02             3.238175E+02             3.232162E+02             3.237822E+02             3.231684E+02
                   3.7800             3.233667E+02             3.233068E+02             3.256023E+02             3.255621E+02             3.262606E+02             3.238224E+02             3.232212E+02             3.237850E+02             3.231709E+02
                   3.9600             3.233724E+02             3.233094E+02             3.256076E+02             3.255650E+02             3.262635E+02             3.238272E+02             3.232261E+02             3.237877E+02             3.231732E+02
                   4.1400             3.233781E+02             3.233120E+02             3.256129E+02             3.255678E+02             3.262663E+02             3.238319E+02             3.232309E+02             3.237903E+02             3.231753E+02
                   4.3200             3.233836E+02             3.233144E+02             3.256181E+02             3.255704E+02             3.262689E+02             3.238366E+02             3.232356E+02             3.237929E+02             3.231774E+02
                   4.5000             3.233891E+02             3.233168E+02             3.256231E+02             3.255730E+02             3.262715E+02             3.238412E+02             3.232402E+02             3.237953E+02             3.231794E+02
                   4.6800             3.233945E+02             3.233191E+02             3.256282E+02             3.255755E+02             3.262740E+02             3.238457E+02             3.232448E+02             3.237976E+02             3.231813E+02
                   4.8600             3.233999E+02             3.233213E+02             3.256332E+02             3.255780E+02             3.262765E+02             3.238502E+02             3.232493E+02             3.237999E+02             3.231832E+02
                   5.0400             3.234052E+02             3.233235E+02             3.256381E+02             3.255804E+02             3.262789E+02             3.238546E+02             3.232537E+02             3.238022E+02             3.231850E+02
                   5.2200             3.234105E+02             3.233256E+02             3.256430E+02             3.255827E+02             3.262813E+02             3.238590E+02             3.232581E+02             3.238044E+02             3.231867E+02
                   5.4000             3.234157E+02             3.233278E+02             3.256478E+02             3.255851E+02             3.262836E+02             3.238635E+02             3.232625E+02             3.238066E+02             3.231885E+02
                   5.5800             3.234209E+02             3.233299E+02             3.256527E+02             3.255874E+02             3.262860E+02             3.238679E+02             3.232669E+02             3.238088E+02             3.231902E+02
