                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000            -6.147866E-09            -2.643554E-03             1.687538E-08
                   0.1800            -6.423729E-05            -2.845933E+01             1.530650E-08
                   0.3600            -6.412387E-05            -2.857846E+01             1.379477E-08
                   0.5400            -6.404829E-05            -2.858862E+01             1.234003E-08
                   0.7200            -6.398800E-05            -2.857202E+01             1.094235E-08
                   0.9000            -6.393678E-05            -2.855075E+01             9.601763E-09
                   1.0800            -6.389274E-05            -2.853054E+01             8.318251E-09
                   1.2600            -6.385516E-05            -2.851280E+01             7.091855E-09
                   1.4400            -6.382362E-05            -2.849778E+01             5.922565E-09
                   1.6200            -6.379779E-05            -2.848544E+01             4.810430E-09
                   1.8000            -6.377735E-05            -2.847568E+01             3.755436E-09
                   1.9800            -6.376201E-05            -2.846836E+01             2.757605E-09
                   2.1600            -6.375148E-05            -2.846334E+01             1.816955E-09
                   2.3400            -6.374545E-05            -2.846047E+01             9.334895E-10
                   2.5200            -6.374365E-05            -2.845963E+01             1.072292E-10
                   2.7000            -6.374579E-05            -2.846068E+01            -6.618297E-10
                   2.8800            -6.375158E-05            -2.846347E+01            -1.373678E-09
                   3.0600            -6.376073E-05            -2.846788E+01            -2.028297E-09
                   3.2400            -6.377297E-05            -2.847376E+01            -2.625690E-09
                   3.4200            -6.378801E-05            -2.848100E+01            -3.165846E-09
                   3.6000            -6.380558E-05            -2.848944E+01            -3.648757E-09
                   3.7800            -6.382538E-05            -2.849896E+01            -4.074428E-09
                   3.9600            -6.384714E-05            -2.850942E+01            -4.442850E-09
                   4.1400            -6.387057E-05            -2.852068E+01            -4.754022E-09
                   4.3200            -6.389540E-05            -2.853262E+01            -5.007941E-09
                   4.5000            -6.392134E-05            -2.854509E+01            -5.204611E-09
                   4.6800            -6.394810E-05            -2.855797E+01            -5.344028E-09
                   4.8600            -6.397540E-05            -2.857111E+01            -5.426196E-09
                   5.0400            -6.400295E-05            -2.858438E+01            -5.451112E-09
                   5.2200            -6.403047E-05            -2.859763E+01            -5.418788E-09
                   5.4000            -6.405766E-05            -2.861074E+01            -5.329219E-09
                   5.5800            -6.408424E-05            -2.862357E+01            -5.182413E-09
                   5.7600            -6.410992E-05            -2.863596E+01            -4.978380E-09
                   5.9400            -6.413440E-05            -2.864780E+01            -4.717123E-09
                   6.1200            -6.415739E-05            -2.865893E+01            -4.398649E-09
                   6.3000            -6.417860E-05            -2.866921E+01            -4.022966E-09
                   6.4800            -6.419774E-05            -2.867851E+01            -3.590085E-09
                   6.6600            -6.421451E-05            -2.868668E+01            -3.100015E-09
                   6.8400            -6.422862E-05            -2.869358E+01            -2.552768E-09
                   7.0200            -6.423977E-05            -2.869908E+01            -1.948358E-09
                   7.2000            -6.424767E-05            -2.870303E+01            -1.286794E-09
                   7.3800            -6.425202E-05            -2.870529E+01            -5.680897E-10
                   7.5600            -6.425254E-05            -2.870572E+01             2.077388E-10
                   7.7400            -6.424894E-05            -2.870418E+01             1.040674E-09
                   7.9200            -6.424092E-05            -2.870054E+01             1.930704E-09
                   8.1000            -6.422820E-05            -2.869466E+01             2.877808E-09
                   8.2800            -6.421050E-05            -2.868640E+01             3.881968E-09
                   8.4600            -6.418753E-05            -2.867562E+01             4.943168E-09
                   8.6400            -6.415902E-05            -2.866220E+01             6.061384E-09
                   8.8200            -6.412470E-05            -2.864601E+01             7.236601E-09
                   9.0000            -6.408429E-05            -2.862692E+01             8.468791E-09
                   9.1800            -6.403754E-05            -2.860480E+01             9.757934E-09
                   9.3600            -6.398418E-05            -2.857953E+01             1.110401E-08
                   9.5400            -6.392397E-05            -2.855100E+01             1.250699E-08
                   9.7200            -6.385666E-05            -2.851908E+01             1.396685E-08
                   9.9000            -6.378201E-05            -2.848367E+01             1.548356E-08
                  10.0800            -6.369981E-05            -2.844467E+01             1.705710E-08
                  10.2600            -6.360982E-05            -2.840196E+01             1.868745E-08
                  10.4400            -6.351184E-05            -2.835545E+01             2.037456E-08
                  10.6200            -6.340567E-05            -2.830505E+01             2.211842E-08
                  10.8000            -6.329112E-05            -2.825067E+01             2.391898E-08
                  10.9800            -6.316801E-05            -2.819224E+01             2.577623E-08
                  11.1600            -6.303617E-05            -2.812966E+01             2.769013E-08
                  11.3400            -6.289545E-05            -2.806289E+01             2.966064E-08
                  11.5200            -6.274571E-05            -2.799184E+01             3.168773E-08
                  11.7000            -6.258682E-05            -2.791648E+01             3.377137E-08
                  11.8800            -6.241866E-05            -2.783674E+01             3.591152E-08
                  12.0600            -6.224113E-05            -2.775259E+01             3.810815E-08
                  12.2400            -6.205415E-05            -2.766398E+01             4.036122E-08
                  12.4200            -6.185764E-05            -2.757091E+01             4.267068E-08
                  12.6000            -6.165155E-05            -2.747333E+01             4.503651E-08
                  12.7800            -6.143584E-05            -2.737125E+01             4.745866E-08
                  12.9600            -6.121047E-05            -2.726465E+01             4.993709E-08
                  13.1400            -6.097545E-05            -2.715355E+01             5.247175E-08
                  13.3200            -6.073076E-05            -2.703794E+01             5.506262E-08
                  13.5000            -6.047644E-05            -2.691786E+01             5.770964E-08
                  13.6800            -6.021252E-05            -2.679332E+01             6.041277E-08
                  13.8600            -5.993906E-05            -2.666437E+01             6.317197E-08
                  14.0400            -5.965611E-05            -2.653103E+01             6.598718E-08
                  14.2200            -5.936377E-05            -2.639337E+01             6.885837E-08
                  14.4000            -5.906213E-05            -2.625144E+01             7.178549E-08
                  14.5800            -5.875131E-05            -2.610530E+01             7.476848E-08
                  14.7600            -5.843143E-05            -2.595502E+01             7.780731E-08
                  14.9400            -5.810264E-05            -2.580069E+01             8.090191E-08
                  15.1200            -5.776509E-05            -2.564237E+01             8.405224E-08
                  15.3000            -5.741895E-05            -2.548017E+01             8.725825E-08
                  15.4800            -5.706440E-05            -2.531418E+01             9.051988E-08
                  15.6600            -5.670164E-05            -2.514449E+01             9.383709E-08
                  15.8400            -5.633086E-05            -2.497123E+01             9.720981E-08
                  16.0200            -5.595230E-05            -2.479449E+01             1.006380E-07
                  16.2000            -5.556617E-05            -2.461439E+01             1.041216E-07
                  16.3800            -5.517271E-05            -2.443106E+01             1.076605E-07
                  16.5600            -5.477217E-05            -2.424462E+01             1.112548E-07
                  16.7400            -5.436480E-05            -2.405519E+01             1.149043E-07
                  16.9200            -5.395086E-05            -2.386290E+01             1.186089E-07
                  17.1000            -5.353062E-05            -2.366790E+01             1.223687E-07
                  17.2800            -5.310435E-05            -2.347030E+01             1.261836E-07
                  17.4600            -5.267233E-05            -2.327026E+01             1.300534E-07
                  17.6400            -5.223485E-05            -2.306790E+01             1.339782E-07
                  17.8200            -5.179220E-05            -2.286338E+01             1.379578E-07
                  18.0000            -5.134466E-05            -2.265682E+01             1.419923E-07
                  18.1800            -5.089253E-05            -2.244837E+01             1.460815E-07
                  18.3600            -5.043610E-05            -2.223818E+01             1.502253E-07
                  18.5400            -4.997566E-05            -2.202638E+01             1.544238E-07
                  18.7200            -4.951152E-05            -2.181311E+01             1.586769E-07
                  18.9000            -4.904397E-05            -2.159851E+01             1.629844E-07
                  19.0800            -4.857331E-05            -2.138273E+01             1.673463E-07
                  19.2600            -4.809982E-05            -2.116589E+01             1.717626E-07
                  19.4400            -4.762379E-05            -2.094814E+01             1.762332E-07
                  19.6200            -4.714552E-05            -2.072960E+01             1.807579E-07
                  19.8000            -4.666529E-05            -2.051041E+01             1.853368E-07
                  19.9800            -4.618337E-05            -2.029070E+01             1.899697E-07
                  20.1600            -4.570005E-05            -2.007059E+01             1.946567E-07
                  20.3400            -4.521560E-05            -1.985021E+01             1.993975E-07
                  20.5200            -4.473028E-05            -1.962967E+01             2.041922E-07
                  20.7000            -4.424436E-05            -1.940910E+01             2.090407E-07
                  20.8800            -4.375808E-05            -1.918861E+01             2.139428E-07
                  21.0600            -4.327170E-05            -1.896831E+01             2.188986E-07
                  21.2400            -4.278547E-05            -1.874831E+01             2.239079E-07
