                   Degree               T_ocsc2[K]               T_ocsc3[K]               T_ocdc2[K]               T_ocdc3[K]               T_rosc2[K]               T_rosc3[K]               T_rodc2[K]               T_rodc3[K]             T_roller2[K]             T_roller3[K]
                   0.0000             3.243217E+02             3.242684E+02             3.243217E+02             3.242684E+02             3.269365E+02             3.263681E+02             3.269365E+02             3.263681E+02             3.277045E+02             3.270425E+02
                   0.1800             3.241173E+02             3.240630E+02             3.241245E+02             3.240700E+02             3.267320E+02             3.261627E+02             3.267422E+02             3.261721E+02             3.275094E+02             3.268458E+02
                   0.3600             3.237209E+02             3.236599E+02             3.237223E+02             3.236611E+02             3.263492E+02             3.257707E+02             3.263557E+02             3.257761E+02             3.271187E+02             3.264459E+02
                   0.5400             3.235875E+02             3.235260E+02             3.235845E+02             3.235227E+02             3.262153E+02             3.256365E+02             3.262191E+02             3.256387E+02             3.269818E+02             3.263083E+02
                   0.7200             3.235136E+02             3.234529E+02             3.235070E+02             3.234461E+02             3.261381E+02             3.255607E+02             3.261399E+02             3.255607E+02             3.269031E+02             3.262307E+02
                   0.9000             3.234581E+02             3.233984E+02             3.234482E+02             3.233884E+02             3.260789E+02             3.255032E+02             3.260788E+02             3.255011E+02             3.268426E+02             3.261717E+02
                   1.0800             3.234108E+02             3.233521E+02             3.233977E+02             3.233389E+02             3.260281E+02             3.254540E+02             3.260260E+02             3.254497E+02             3.267904E+02             3.261209E+02
                   1.2600             3.233690E+02             3.233112E+02             3.233526E+02             3.232948E+02             3.259830E+02             3.254105E+02             3.259787E+02             3.254038E+02             3.267438E+02             3.260755E+02
                   1.4400             3.233320E+02             3.232751E+02             3.233122E+02             3.232552E+02             3.259430E+02             3.253719E+02             3.259364E+02             3.253627E+02             3.267020E+02             3.260349E+02
                   1.6200             3.232995E+02             3.232433E+02             3.232763E+02             3.232201E+02             3.259078E+02             3.253379E+02             3.258988E+02             3.253262E+02             3.266649E+02             3.259988E+02
                   1.8000             3.232715E+02             3.232158E+02             3.232447E+02             3.231893E+02             3.258773E+02             3.253085E+02             3.258658E+02             3.252941E+02             3.266323E+02             3.259672E+02
                   1.9800             3.232478E+02             3.231927E+02             3.232175E+02             3.231627E+02             3.258514E+02             3.252835E+02             3.258373E+02             3.252664E+02             3.266042E+02             3.259399E+02
                   2.1600             3.232285E+02             3.231737E+02             3.231946E+02             3.231402E+02             3.258301E+02             3.252629E+02             3.258133E+02             3.252431E+02             3.265805E+02             3.259169E+02
                   2.3400             3.232133E+02             3.231588E+02             3.231760E+02             3.231220E+02             3.258132E+02             3.252467E+02             3.257938E+02             3.252242E+02             3.265613E+02             3.258982E+02
                   2.5200             3.232024E+02             3.231481E+02             3.231616E+02             3.231079E+02             3.258008E+02             3.252348E+02             3.257788E+02             3.252096E+02             3.265465E+02             3.258837E+02
                   2.7000             3.231956E+02             3.231414E+02             3.231513E+02             3.230979E+02             3.257927E+02             3.252271E+02             3.257681E+02             3.251992E+02             3.265359E+02             3.258735E+02
                   2.8800             3.231929E+02             3.231387E+02             3.231452E+02             3.230918E+02             3.257890E+02             3.252235E+02             3.257617E+02             3.251929E+02             3.265297E+02             3.258673E+02
                   3.0600             3.231940E+02             3.231398E+02             3.231430E+02             3.230897E+02             3.257893E+02             3.252239E+02             3.257594E+02             3.251907E+02             3.265275E+02             3.258652E+02
                   3.2400             3.231986E+02             3.231443E+02             3.231443E+02             3.230909E+02             3.257932E+02             3.252279E+02             3.257609E+02             3.251921E+02             3.265289E+02             3.258666E+02
                   3.4200             3.232048E+02             3.231503E+02             3.231472E+02             3.230938E+02             3.257988E+02             3.252334E+02             3.257640E+02             3.251951E+02             3.265320E+02             3.258696E+02
                   3.6000             3.232110E+02             3.231563E+02             3.231501E+02             3.230965E+02             3.258044E+02             3.252390E+02             3.257671E+02             3.251980E+02             3.265351E+02             3.258725E+02
                   3.7800             3.232170E+02             3.231621E+02             3.231528E+02             3.230992E+02             3.258099E+02             3.252444E+02             3.257700E+02             3.252008E+02             3.265380E+02             3.258753E+02
                   3.9600             3.232229E+02             3.231678E+02             3.231554E+02             3.231017E+02             3.258153E+02             3.252497E+02             3.257728E+02             3.252035E+02             3.265408E+02             3.258780E+02
                   4.1400             3.232287E+02             3.231734E+02             3.231579E+02             3.231040E+02             3.258206E+02             3.252548E+02             3.257756E+02             3.252061E+02             3.265435E+02             3.258806E+02
                   4.3200             3.232344E+02             3.231789E+02             3.231602E+02             3.231063E+02             3.258258E+02             3.252599E+02             3.257782E+02             3.252086E+02             3.265462E+02             3.258831E+02
                   4.5000             3.232400E+02             3.231844E+02             3.231625E+02             3.231085E+02             3.258309E+02             3.252650E+02             3.257807E+02             3.252110E+02             3.265487E+02             3.258855E+02
