                   Degree               T_ocsc2[K]               T_ocsc3[K]               T_ocdc2[K]               T_ocdc3[K]               T_rosc2[K]               T_rosc3[K]               T_rodc2[K]               T_rodc3[K]             T_roller2[K]             T_roller3[K]
                   0.0000             3.246749E+02             3.246372E+02             3.246749E+02             3.246372E+02             3.271832E+02             3.266515E+02             3.271832E+02             3.266515E+02             3.279472E+02             3.273221E+02
                   0.1800             3.251381E+02             3.251184E+02             3.251572E+02             3.251372E+02             3.276035E+02             3.270973E+02             3.276253E+02             3.271184E+02             3.284002E+02             3.277989E+02
                   0.3600             3.252697E+02             3.252582E+02             3.252939E+02             3.252813E+02             3.277162E+02             3.272211E+02             3.277448E+02             3.272484E+02             3.285244E+02             3.279331E+02
                   0.5400             3.252733E+02             3.252663E+02             3.253007E+02             3.252918E+02             3.277099E+02             3.272206E+02             3.277433E+02             3.272520E+02             3.285251E+02             3.279388E+02
                   0.7200             3.252091E+02             3.252044E+02             3.252392E+02             3.252319E+02             3.276406E+02             3.271541E+02             3.276781E+02             3.271891E+02             3.284609E+02             3.278768E+02
                   0.9000             3.251193E+02             3.251161E+02             3.251518E+02             3.251452E+02             3.275479E+02             3.270630E+02             3.275890E+02             3.271011E+02             3.283723E+02             3.277891E+02
                   1.0800             3.250242E+02             3.250220E+02             3.250585E+02             3.250523E+02             3.274506E+02             3.269668E+02             3.274950E+02             3.270075E+02             3.282784E+02             3.276958E+02
                   1.2600             3.249317E+02             3.249305E+02             3.249675E+02             3.249616E+02             3.273564E+02             3.268735E+02             3.274034E+02             3.269163E+02             3.281870E+02             3.276047E+02
                   1.4400             3.248449E+02             3.248444E+02             3.248817E+02             3.248760E+02             3.272678E+02             3.267857E+02             3.273171E+02             3.268304E+02             3.281008E+02             3.275188E+02
                   1.6200             3.247645E+02             3.247647E+02             3.248020E+02             3.247965E+02             3.271858E+02             3.267045E+02             3.272369E+02             3.267505E+02             3.280207E+02             3.274391E+02
                   1.8000             3.246908E+02             3.246916E+02             3.247286E+02             3.247233E+02             3.271105E+02             3.266299E+02             3.271630E+02             3.266769E+02             3.279469E+02             3.273656E+02
                   1.9800             3.246236E+02             3.246250E+02             3.246614E+02             3.246564E+02             3.270417E+02             3.265619E+02             3.270955E+02             3.266097E+02             3.278795E+02             3.272984E+02
                   2.1600             3.245628E+02             3.245648E+02             3.246005E+02             3.245957E+02             3.269794E+02             3.265002E+02             3.270341E+02             3.265486E+02             3.278182E+02             3.272374E+02
                   2.3400             3.245083E+02             3.245107E+02             3.245456E+02             3.245410E+02             3.269234E+02             3.264448E+02             3.269788E+02             3.264935E+02             3.277629E+02             3.271824E+02
                   2.5200             3.244598E+02             3.244627E+02             3.244966E+02             3.244922E+02             3.268735E+02             3.263955E+02             3.269293E+02             3.264443E+02             3.277136E+02             3.271334E+02
                   2.7000             3.244172E+02             3.244205E+02             3.244533E+02             3.244491E+02             3.268295E+02             3.263521E+02             3.268857E+02             3.264010E+02             3.276700E+02             3.270901E+02
                   2.8800             3.243804E+02             3.243840E+02             3.244157E+02             3.244117E+02             3.267913E+02             3.263145E+02             3.268478E+02             3.263633E+02             3.276322E+02             3.270524E+02
                   3.0600             3.243492E+02             3.243531E+02             3.243837E+02             3.243798E+02             3.267588E+02             3.262825E+02             3.268154E+02             3.263311E+02             3.275999E+02             3.270203E+02
                   3.2400             3.243235E+02             3.243277E+02             3.243571E+02             3.243534E+02             3.267319E+02             3.262561E+02             3.267885E+02             3.263044E+02             3.275731E+02             3.269937E+02
                   3.4200             3.243032E+02             3.243077E+02             3.243359E+02             3.243323E+02             3.267104E+02             3.262350E+02             3.267670E+02             3.262831E+02             3.275516E+02             3.269725E+02
                   3.6000             3.242882E+02             3.242929E+02             3.243199E+02             3.243164E+02             3.266943E+02             3.262193E+02             3.267508E+02             3.262671E+02             3.275355E+02             3.269564E+02
                   3.7800             3.242783E+02             3.242832E+02             3.243091E+02             3.243057E+02             3.266833E+02             3.262087E+02             3.267398E+02             3.262561E+02             3.275244E+02             3.269455E+02
                   3.9600             3.242733E+02             3.242784E+02             3.243032E+02             3.242998E+02             3.266774E+02             3.262031E+02             3.267337E+02             3.262502E+02             3.275184E+02             3.269396E+02
                   4.1400             3.242730E+02             3.242782E+02             3.243019E+02             3.242986E+02             3.266761E+02             3.262021E+02             3.267323E+02             3.262488E+02             3.275170E+02             3.269383E+02
                   4.3200             3.242764E+02             3.242818E+02             3.243044E+02             3.243011E+02             3.266785E+02             3.262048E+02             3.267347E+02             3.262513E+02             3.275194E+02             3.269407E+02
                   4.5000             3.242815E+02             3.242870E+02             3.243086E+02             3.243053E+02             3.266827E+02             3.262093E+02             3.267388E+02             3.262554E+02             3.275234E+02             3.269448E+02
                   4.6800             3.242868E+02             3.242924E+02             3.243129E+02             3.243096E+02             3.266871E+02             3.262139E+02             3.267430E+02             3.262596E+02             3.275276E+02             3.269491E+02
                   4.8600             3.242921E+02             3.242979E+02             3.243172E+02             3.243140E+02             3.266916E+02             3.262187E+02             3.267472E+02             3.262639E+02             3.275319E+02             3.269534E+02
                   5.0400             3.242976E+02             3.243034E+02             3.243216E+02             3.243184E+02             3.266962E+02             3.262235E+02             3.267515E+02             3.262682E+02             3.275361E+02             3.269577E+02
                   5.2200             3.243030E+02             3.243089E+02             3.243259E+02             3.243228E+02             3.267008E+02             3.262284E+02             3.267557E+02             3.262725E+02             3.275404E+02             3.269620E+02
                   5.4000             3.243085E+02             3.243145E+02             3.243303E+02             3.243271E+02             3.267054E+02             3.262332E+02             3.267599E+02             3.262768E+02             3.275446E+02             3.269663E+02
