                   Degree          h_min[micron-m]               p_max[MPa]           Q_martin[cc/s]                    Eccen        Att.Angle[degree]
                   0.0000             1.824999E+01             3.551890E-02             1.771806E-01             5.000004E-01             5.000835E-01
                   0.1800             1.825957E+01             3.833175E-02             1.963258E-01             4.997378E-01             4.886207E+00
                   0.3600             1.825921E+01             3.904673E-02             1.892085E-01             4.997478E-01             5.118365E+00
                   0.5400             1.825882E+01             3.925869E-02             1.838806E-01             4.997583E-01             5.343270E+00
                   0.7200             1.825843E+01             3.903431E-02             1.800811E-01             4.997691E-01             5.568636E+00
                   0.9000             1.825804E+01             3.853023E-02             1.776089E-01             4.997798E-01             5.798582E+00
                   1.0800             1.825766E+01             3.804578E-02             1.762595E-01             4.997901E-01             6.034010E+00
                   1.2600             1.825730E+01             3.793595E-02             1.758331E-01             4.998000E-01             6.274973E+00
                   1.4400             1.825696E+01             3.840024E-02             1.762751E-01             4.998092E-01             2.381852E-01
                   1.6200             1.825665E+01             3.931707E-02             1.778084E-01             4.998178E-01             4.897207E-01
                   1.8000             1.825637E+01             4.028790E-02             1.808963E-01             4.998255E-01             7.461575E-01
                   1.9800             1.825614E+01             4.087400E-02             1.860690E-01             4.998319E-01             1.006888E+00
                   2.1600             1.825597E+01             4.081002E-02             1.937190E-01             4.998365E-01             1.271653E+00
                   2.3400             1.825589E+01             4.004226E-02             2.038693E-01             4.998388E-01             1.539965E+00
                   2.5200             1.825591E+01             3.865512E-02             2.160227E-01             4.998380E-01             1.811536E+00
                   2.7000             1.825607E+01             3.679297E-02             2.291278E-01             4.998338E-01             2.086013E+00
                   2.8800             1.825634E+01             3.462373E-02             2.417090E-01             4.998262E-01             2.362996E+00
                   3.0600             1.825673E+01             3.234264E-02             2.521324E-01             4.998157E-01             2.642249E+00
                   3.2400             1.825718E+01             3.025428E-02             2.589062E-01             4.998033E-01             2.923382E+00
                   3.4200             1.825765E+01             2.956637E-02             2.609860E-01             4.997903E-01             3.206090E+00
                   3.6000             1.825810E+01             3.169053E-02             2.579880E-01             4.997782E-01             3.490102E+00
                   3.7800             1.825847E+01             3.446517E-02             2.502841E-01             4.997680E-01             3.775160E+00
                   3.9600             1.825873E+01             3.735748E-02             2.389589E-01             4.997608E-01             4.060935E+00
                   4.1400             1.825888E+01             4.010217E-02             2.256099E-01             4.997568E-01             4.347171E+00
                   4.3200             1.825891E+01             4.246655E-02             2.120330E-01             4.997560E-01             4.633503E+00
                   4.5000             1.825884E+01             4.421770E-02             1.998423E-01             4.997578E-01             4.919445E+00
                   4.6800             1.825871E+01             4.515523E-02             1.901238E-01             4.997613E-01             5.204612E+00
                   4.8600             1.825854E+01             4.521952E-02             1.832793E-01             4.997659E-01             5.488698E+00
                   5.0400             1.825836E+01             4.465771E-02             1.791054E-01             4.997710E-01             5.771416E+00
                   5.2200             1.825817E+01             4.407199E-02             1.770632E-01             4.997760E-01             6.052488E+00
                   5.4000             1.825800E+01             4.411461E-02             1.766378E-01             4.997809E-01             4.843672E-02
                   5.5800             1.825783E+01             4.499456E-02             1.776810E-01             4.997855E-01             3.253720E-01
                   5.7600             1.825767E+01             4.631560E-02             1.805156E-01             4.997897E-01             5.998179E-01
                   5.9400             1.825754E+01             4.741897E-02             1.856924E-01             4.997933E-01             8.715247E-01
                   6.1200             1.825744E+01             4.783128E-02             1.936544E-01             4.997961E-01             1.140215E+00
                   6.3000             1.825739E+01             4.741306E-02             2.044635E-01             4.997976E-01             1.405638E+00
                   6.4800             1.825739E+01             4.625292E-02             2.176496E-01             4.997974E-01             1.667546E+00
                   6.6600             1.825747E+01             4.452838E-02             2.322266E-01             4.997954E-01             1.925672E+00
                   6.8400             1.825761E+01             4.242975E-02             2.468627E-01             4.997914E-01             2.179789E+00
                   7.0200             1.825783E+01             4.014028E-02             2.601239E-01             4.997856E-01             2.429641E+00
                   7.2000             1.825809E+01             3.784935E-02             2.707236E-01             4.997783E-01             2.674997E+00
                   7.3800             1.825839E+01             3.581568E-02             2.777117E-01             4.997701E-01             2.915616E+00
                   7.5600             1.825870E+01             3.480519E-02             2.805841E-01             4.997616E-01             3.151268E+00
                   7.7400             1.825900E+01             3.647366E-02             2.793061E-01             4.997534E-01             3.381729E+00
                   7.9200             1.825928E+01             3.897155E-02             2.742656E-01             4.997459E-01             3.606763E+00
                   8.1000             1.825951E+01             4.165899E-02             2.661755E-01             4.997395E-01             3.826158E+00
                   8.2800             1.825970E+01             4.432815E-02             2.559476E-01             4.997343E-01             4.039691E+00
                   8.4600             1.825983E+01             4.685381E-02             2.445572E-01             4.997306E-01             4.247151E+00
                   8.6400             1.825993E+01             4.914151E-02             2.329223E-01             4.997280E-01             4.448326E+00
                   8.8200             1.825998E+01             5.111437E-02             2.218080E-01             4.997266E-01             4.643012E+00
                   9.0000             1.826000E+01             5.271211E-02             2.117701E-01             4.997260E-01             4.831009E+00
                   9.1800             1.826000E+01             5.389462E-02             2.031392E-01             4.997260E-01             5.012122E+00
                   9.3600             1.825999E+01             5.465266E-02             1.960398E-01             4.997264E-01             5.186164E+00
                   9.5400             1.825996E+01             5.501609E-02             1.904337E-01             4.997271E-01             5.352953E+00
                   9.7200             1.825993E+01             5.505928E-02             1.861752E-01             4.997279E-01             5.512311E+00
                   9.9000             1.825990E+01             5.489358E-02             1.830641E-01             4.997287E-01             5.664069E+00
                  10.0800             1.825987E+01             5.465032E-02             1.808881E-01             4.997295E-01             5.808066E+00
                  10.2600             1.825985E+01             5.445304E-02             1.794526E-01             4.997301E-01             5.944143E+00
                  10.4400             1.825983E+01             5.439406E-02             1.785953E-01             4.997306E-01             6.072158E+00
                  10.6200             1.825982E+01             5.452096E-02             1.781908E-01             4.997310E-01             6.191971E+00
                  10.8000             1.825981E+01             5.483837E-02             1.781469E-01             4.997313E-01             2.026656E-02
                  10.9800             1.825981E+01             5.531863E-02             1.783954E-01             4.997314E-01             1.232957E-01
                  11.1600             1.825981E+01             5.591712E-02             1.788829E-01             4.997313E-01             2.177618E-01
                  11.3400             1.825982E+01             5.658579E-02             1.795615E-01             4.997311E-01             3.035668E-01
                  11.5200             1.825983E+01             5.728155E-02             1.803834E-01             4.997307E-01             3.806207E-01
                  11.7000             1.825985E+01             5.797174E-02             1.812987E-01             4.997301E-01             4.488451E-01
                  11.8800             1.825988E+01             5.863439E-02             1.822552E-01             4.997294E-01             5.081735E-01
                  12.0600             1.825991E+01             5.925717E-02             1.832005E-01             4.997285E-01             5.585533E-01
                  12.2400             1.825995E+01             5.983511E-02             1.840837E-01             4.997275E-01             5.999397E-01
                  12.4200             1.825999E+01             6.036735E-02             1.848583E-01             4.997263E-01             6.323044E-01
                  12.6000             1.826004E+01             6.085598E-02             1.854841E-01             4.997250E-01             6.556299E-01
                  12.7800             1.826009E+01             6.130327E-02             1.859294E-01             4.997235E-01             6.699129E-01
                  12.9600             1.826015E+01             6.171073E-02             1.861724E-01             4.997218E-01             6.751634E-01
                  13.1400             1.826022E+01             6.207899E-02             1.862020E-01             4.997200E-01             6.714041E-01
                  13.3200             1.826029E+01             6.240646E-02             1.860186E-01             4.997181E-01             6.586721E-01
                  13.5000             1.826037E+01             6.269011E-02             1.856341E-01             4.997160E-01             6.370165E-01
                  13.6800             1.826045E+01             6.292687E-02             1.850716E-01             4.997137E-01             6.065019E-01
                  13.8600             1.826054E+01             6.311255E-02             1.843644E-01             4.997112E-01             5.672064E-01
                  14.0400             1.826064E+01             6.324628E-02             1.835546E-01             4.997086E-01             5.192200E-01
                  14.2200             1.826074E+01             6.333012E-02             1.826916E-01             4.997058E-01             4.626475E-01
                  14.4000             1.826085E+01             6.337410E-02             1.818298E-01             4.997027E-01             3.976064E-01
                  14.5800             1.826097E+01             6.339751E-02             1.810267E-01             4.996995E-01             3.242279E-01
                  14.7600             1.826109E+01             6.343146E-02             1.803414E-01             4.996961E-01             2.426545E-01
                  14.9400             1.826122E+01             6.352008E-02             1.798345E-01             4.996925E-01             1.530415E-01
                  15.1200             1.826136E+01             6.371486E-02             1.795696E-01             4.996887E-01             5.555705E-02
                  15.3000             1.826151E+01             6.407021E-02             1.796177E-01             4.996846E-01             6.233564E+00
                  15.4800             1.826167E+01             6.462784E-02             1.800646E-01             4.996803E-01             6.120883E+00
                  15.6600             1.826183E+01             6.540391E-02             1.810197E-01             4.996759E-01             6.000899E+00
                  15.8400             1.826200E+01             6.637269E-02             1.826252E-01             4.996712E-01             5.873822E+00
                  16.0200             1.826218E+01             6.746047E-02             1.850624E-01             4.996663E-01             5.739872E+00
                  16.2000             1.826236E+01             6.855032E-02             1.885528E-01             4.996613E-01             5.599277E+00
                  16.3800             1.826255E+01             6.950023E-02             1.933490E-01             4.996563E-01             5.452272E+00
                  16.5600             1.826273E+01             7.016853E-02             1.997144E-01             4.996511E-01             5.299101E+00
                  16.7400             1.826292E+01             7.043958E-02             2.078876E-01             4.996462E-01             5.140013E+00
                  16.9200             1.826309E+01             7.023780E-02             2.180353E-01             4.996414E-01             4.975266E+00
                  17.1000             1.826324E+01             6.953113E-02             2.301970E-01             4.996372E-01             4.805120E+00
                  17.2800             1.826337E+01             6.832530E-02             2.442313E-01             4.996337E-01             4.629840E+00
                  17.4600             1.826346E+01             6.665577E-02             2.597760E-01             4.996312E-01             4.449696E+00
                  17.6400             1.826351E+01             6.457944E-02             2.762302E-01             4.996299E-01             4.264960E+00
                  17.8200             1.826350E+01             6.217060E-02             2.927703E-01             4.996301E-01             4.075907E+00
                  18.0000             1.826343E+01             5.952142E-02             3.083993E-01             4.996319E-01             3.882814E+00
                  18.1800             1.826331E+01             5.675130E-02             3.220298E-01             4.996353E-01             3.685958E+00
                  18.3600             1.826313E+01             5.403720E-02             3.325897E-01             4.996402E-01             3.485616E+00
                  18.5400             1.826291E+01             5.173206E-02             3.391399E-01             4.996464E-01             3.282064E+00
                  18.7200             1.826266E+01             5.134153E-02             3.409901E-01             4.996533E-01             3.075578E+00
                  18.9000             1.826239E+01             5.388439E-02             3.377965E-01             4.996604E-01             2.866430E+00
                  19.0800             1.826215E+01             5.727196E-02             3.296282E-01             4.996672E-01             2.654890E+00
                  19.2600             1.826193E+01             6.096793E-02             3.169903E-01             4.996730E-01             2.441225E+00
                  19.4400             1.826178E+01             6.472356E-02             3.007929E-01             4.996773E-01             2.225695E+00
                  19.6200             1.826169E+01             6.834791E-02             2.822635E-01             4.996797E-01             2.008559E+00
                  19.8000             1.826169E+01             7.165934E-02             2.628066E-01             4.996798E-01             1.790069E+00
                  19.9800             1.826176E+01             7.447114E-02             2.438267E-01             4.996778E-01             1.570471E+00
                  20.1600             1.826191E+01             7.659326E-02             2.265446E-01             4.996738E-01             1.350007E+00
                  20.3400             1.826212E+01             7.786125E-02             2.118441E-01             4.996679E-01             1.128913E+00
                  20.5200             1.826239E+01             7.819859E-02             2.001883E-01             4.996606E-01             9.074167E-01
                  20.7000             1.826269E+01             7.770693E-02             1.916300E-01             4.996523E-01             6.857415E-01
                  20.8800             1.826303E+01             7.674485E-02             1.859166E-01             4.996431E-01             4.641027E-01
                  21.0600             1.826338E+01             7.588108E-02             1.826609E-01             4.996333E-01             2.427084E-01
                  21.2400             1.826376E+01             7.567891E-02             1.815297E-01             4.996231E-01             2.175915E-02
                  21.4200             1.826415E+01             7.640626E-02             1.823888E-01             4.996124E-01             6.084633E+00
                  21.6000             1.826455E+01             7.788877E-02             1.853606E-01             4.996015E-01             5.865143E+00
                  21.7800             1.826495E+01             7.961287E-02             1.907800E-01             4.995904E-01             5.646651E+00
                  21.9600             1.826535E+01             8.099714E-02             1.990667E-01             4.995794E-01             5.429325E+00
                  22.1400             1.826573E+01             8.163021E-02             2.105516E-01             4.995690E-01             5.213325E+00
                  22.3200             1.826608E+01             8.134541E-02             2.253107E-01             4.995594E-01             4.998803E+00
                  22.5000             1.826637E+01             8.016772E-02             2.430539E-01             4.995515E-01             4.785901E+00
                  22.6800             1.826658E+01             7.822560E-02             2.630918E-01             4.995457E-01             4.574756E+00
                  22.8600             1.826669E+01             7.568512E-02             2.843863E-01             4.995427E-01             4.365495E+00
                  23.0400             1.826669E+01             7.271759E-02             3.056645E-01             4.995428E-01             4.158241E+00
                  23.2200             1.826656E+01             6.948853E-02             3.255676E-01             4.995462E-01             3.953104E+00
                  23.4000             1.826632E+01             6.616477E-02             3.428033E-01             4.995529E-01             3.750191E+00
                  23.5800             1.826597E+01             6.293832E-02             3.562779E-01             4.995625E-01             3.549598E+00
                  23.7600             1.826553E+01             6.009824E-02             3.651935E-01             4.995744E-01             3.351416E+00
                  23.9400             1.826504E+01             5.845634E-02             3.691040E-01             4.995879E-01             3.155726E+00
                  24.1200             1.826453E+01             6.020374E-02             3.679311E-01             4.996020E-01             2.962602E+00
                  24.3000             1.826402E+01             6.338988E-02             3.619446E-01             4.996159E-01             2.772112E+00
                  24.4800             1.826355E+01             6.698237E-02             3.517143E-01             4.996287E-01             2.584316E+00
                  24.6600             1.826315E+01             7.068401E-02             3.380401E-01             4.996396E-01             2.399265E+00
                  24.8400             1.826284E+01             7.432832E-02             3.218697E-01             4.996482E-01             2.217008E+00
                  25.0200             1.826263E+01             7.779359E-02             3.042098E-01             4.996540E-01             2.037583E+00
                  25.2000             1.826253E+01             8.097686E-02             2.860416E-01             4.996568E-01             1.861025E+00
                  25.3800             1.826253E+01             8.378544E-02             2.682464E-01             4.996567E-01             1.687363E+00
                  25.5600             1.826264E+01             8.613501E-02             2.515486E-01             4.996538E-01             1.516619E+00
                  25.7400             1.826283E+01             8.795433E-02             2.364813E-01             4.996484E-01             1.348814E+00
                  25.9200             1.826311E+01             8.919369E-02             2.233750E-01             4.996408E-01             1.183959E+00
                  26.1000             1.826346E+01             8.983957E-02             2.123705E-01             4.996314E-01             1.022066E+00
                  26.2800             1.826385E+01             8.993061E-02             2.034496E-01             4.996204E-01             8.631394E-01
                  26.4600             1.826430E+01             8.957108E-02             1.964775E-01             4.996083E-01             7.071801E-01
                  26.6400             1.826478E+01             8.893103E-02             1.912511E-01             4.995952E-01             5.541855E-01
                  26.8200             1.826528E+01             8.822431E-02             1.875445E-01             4.995813E-01             4.041493E-01
                  27.0000             1.826582E+01             8.767212E-02             1.851472E-01             4.995667E-01             2.570618E-01
                  27.1800             1.826637E+01             8.745372E-02             1.838904E-01             4.995515E-01             1.129097E-01
                  27.3600             1.826694E+01             8.767030E-02             1.836594E-01             4.995358E-01             6.254862E+00
                  27.5400             1.826753E+01             8.832782E-02             1.843935E-01             4.995196E-01             6.116529E+00
                  27.7200             1.826814E+01             8.934807E-02             1.860785E-01             4.995029E-01             5.981073E+00
                  27.9000             1.826876E+01             9.059461E-02             1.887348E-01             4.994859E-01             5.848471E+00
                  28.0800             1.826940E+01             9.190885E-02             1.924032E-01             4.994686E-01             5.718695E+00
                  28.2600             1.827004E+01             9.314300E-02             1.971284E-01             4.994510E-01             5.591717E+00
                  28.4400             1.827068E+01             9.417933E-02             2.029441E-01             4.994334E-01             5.467506E+00
                  28.6200             1.827132E+01             9.494095E-02             2.098605E-01             4.994159E-01             5.346029E+00
                  28.8000             1.827195E+01             9.539023E-02             2.178568E-01             4.993987E-01             5.227252E+00
                  28.9800             1.827256E+01             9.551871E-02             2.268776E-01             4.993820E-01             5.111139E+00
                  29.1600             1.827314E+01             9.534033E-02             2.368331E-01             4.993661E-01             4.997654E+00
                  29.3400             1.827368E+01             9.488296E-02             2.476027E-01             4.993512E-01             4.886758E+00
                  29.5200             1.827418E+01             9.417960E-02             2.590404E-01             4.993375E-01             4.778414E+00
                  29.7000             1.827463E+01             9.326627E-02             2.709823E-01             4.993252E-01             4.672581E+00
                  29.8800             1.827502E+01             9.217854E-02             2.832532E-01             4.993145E-01             4.569220E+00
                  30.0600             1.827535E+01             9.094937E-02             2.956746E-01             4.993056E-01             4.468289E+00
                  30.2400             1.827560E+01             8.960902E-02             3.080710E-01             4.992986E-01             4.369747E+00
                  30.4200             1.827578E+01             8.818488E-02             3.202753E-01             4.992936E-01             4.273552E+00
                  30.6000             1.827589E+01             8.670140E-02             3.321335E-01             4.992907E-01             4.179663E+00
                  30.7800             1.827592E+01             8.518043E-02             3.435080E-01             4.992900E-01             4.088036E+00
                  30.9600             1.827587E+01             8.364201E-02             3.542797E-01             4.992913E-01             3.998630E+00
                  31.1400             1.827575E+01             8.210347E-02             3.643488E-01             4.992947E-01             3.911402E+00
                  31.3200             1.827555E+01             8.058198E-02             3.736357E-01             4.993000E-01             3.826309E+00
                  31.5000             1.827528E+01             7.909289E-02             3.820801E-01             4.993073E-01             3.743308E+00
                  31.6800             1.827495E+01             7.765204E-02             3.896402E-01             4.993164E-01             3.662357E+00
                  31.8600             1.827456E+01             7.627554E-02             3.962913E-01             4.993272E-01             3.583414E+00
                  32.0400             1.827411E+01             7.498146E-02             4.020243E-01             4.993395E-01             3.506436E+00
                  32.2200             1.827361E+01             7.379142E-02             4.068436E-01             4.993533E-01             3.431382E+00
                  32.4000             1.827306E+01             7.273426E-02             4.107656E-01             4.993682E-01             3.358209E+00
                  32.5800             1.827247E+01             7.185399E-02             4.138168E-01             4.993843E-01             3.286877E+00
                  32.7600             1.827185E+01             7.123054E-02             4.160318E-01             4.994014E-01             3.217344E+00
                  32.9400             1.827120E+01             7.104834E-02             4.174518E-01             4.994192E-01             3.149570E+00
                  33.1200             1.827052E+01             7.155291E-02             4.181231E-01             4.994377E-01             3.083514E+00
                  33.3000             1.826983E+01             7.251985E-02             4.180957E-01             4.994568E-01             3.019137E+00
                  33.4800             1.826912E+01             7.370852E-02             4.174217E-01             4.994762E-01             2.956400E+00
                  33.6600             1.826840E+01             7.501911E-02             4.161548E-01             4.994959E-01             2.895264E+00
                  33.8400             1.826767E+01             7.640137E-02             4.143488E-01             4.995158E-01             2.835691E+00
                  34.0200             1.826695E+01             7.782546E-02             4.120573E-01             4.995357E-01             2.777644E+00
                  34.2000             1.826622E+01             7.927192E-02             4.093324E-01             4.995556E-01             2.721085E+00
                  34.3800             1.826550E+01             8.072703E-02             4.062250E-01             4.995754E-01             2.665977E+00
                  34.5600             1.826478E+01             8.218091E-02             4.027836E-01             4.995950E-01             2.612287E+00
                  34.7400             1.826408E+01             8.362599E-02             3.990543E-01             4.996143E-01             2.559977E+00
                  34.9200             1.826338E+01             8.505674E-02             3.950807E-01             4.996334E-01             2.509015E+00
                  35.1000             1.826270E+01             8.646851E-02             3.909036E-01             4.996520E-01             2.459365E+00
                  35.2800             1.826204E+01             8.785797E-02             3.865607E-01             4.996703E-01             2.410995E+00
                  35.4600             1.826139E+01             8.922252E-02             3.820870E-01             4.996881E-01             2.363872E+00
                  35.6400             1.826075E+01             9.055974E-02             3.775144E-01             4.997054E-01             2.317964E+00
                  35.8200             1.826014E+01             9.186800E-02             3.728721E-01             4.997223E-01             2.273241E+00
                  36.0000             1.825954E+01             9.314634E-02             3.681864E-01             4.997386E-01             2.229670E+00
                  36.1800             1.825896E+01             9.439351E-02             3.634810E-01             4.997544E-01             2.187224E+00
                  36.3600             1.825841E+01             9.560876E-02             3.587771E-01             4.997697E-01             2.145871E+00
                  36.5400             1.825787E+01             9.679226E-02             3.540934E-01             4.997845E-01             2.105584E+00
                  36.7200             1.825735E+01             9.794313E-02             3.494464E-01             4.997987E-01             2.066334E+00
                  36.9000             1.825685E+01             9.906147E-02             3.448504E-01             4.998124E-01             2.028095E+00
                  37.0800             1.825636E+01             1.001473E-01             3.403178E-01             4.998256E-01             1.990838E+00
                  37.2600             1.825590E+01             1.012009E-01             3.358593E-01             4.998383E-01             1.954539E+00
                  37.4400             1.825546E+01             1.022224E-01             3.314838E-01             4.998505E-01             1.919172E+00
                  37.6200             1.825503E+01             1.032125E-01             3.271988E-01             4.998622E-01             1.884711E+00
                  37.8000             1.825462E+01             1.041713E-01             3.230104E-01             4.998734E-01             1.851133E+00
                  37.9800             1.825423E+01             1.050994E-01             3.189234E-01             4.998841E-01             1.818414E+00
                  38.1600             1.825385E+01             1.059972E-01             3.149416E-01             4.998944E-01             1.786529E+00
                  38.3400             1.825349E+01             1.068657E-01             3.110679E-01             4.999043E-01             1.755458E+00
                  38.5200             1.825315E+01             1.077055E-01             3.073041E-01             4.999137E-01             1.725178E+00
                  38.7000             1.825282E+01             1.085168E-01             3.036513E-01             4.999227E-01             1.695666E+00
                  38.8800             1.825250E+01             1.093009E-01             3.001101E-01             4.999314E-01             1.666904E+00
                  39.0600             1.825220E+01             1.100584E-01             2.966803E-01             4.999396E-01             1.638869E+00
                  39.2400             1.825192E+01             1.107897E-01             2.933612E-01             4.999475E-01             1.611542E+00
                  39.4200             1.825164E+01             1.114959E-01             2.901518E-01             4.999551E-01             1.584904E+00
                  39.6000             1.825138E+01             1.121778E-01             2.870507E-01             4.999623E-01             1.558935E+00
                  39.7800             1.825112E+01             1.128361E-01             2.840559E-01             4.999692E-01             1.533618E+00
                  39.9600             1.825088E+01             1.134716E-01             2.811656E-01             4.999758E-01             1.508934E+00
                  40.1400             1.825065E+01             1.140850E-01             2.783775E-01             4.999821E-01             1.484866E+00
                  40.3200             1.825043E+01             1.146769E-01             2.756891E-01             4.999881E-01             1.461396E+00
                  40.5000             1.825022E+01             1.152487E-01             2.730979E-01             4.999939E-01             1.438509E+00
                  40.6800             1.825002E+01             1.158008E-01             2.706013E-01             4.999994E-01             1.416187E+00
                  40.8600             1.824983E+01             1.163335E-01             2.681964E-01             5.000047E-01             1.394416E+00
                  41.0400             1.824964E+01             1.168486E-01             2.658804E-01             5.000098E-01             1.373179E+00
                  41.2200             1.824947E+01             1.173456E-01             2.636507E-01             5.000146E-01             1.352463E+00
                  41.4000             1.824930E+01             1.178264E-01             2.615043E-01             5.000192E-01             1.332251E+00
                  41.5800             1.824914E+01             1.182908E-01             2.594383E-01             5.000237E-01             1.312531E+00
                  41.7600             1.824898E+01             1.187395E-01             2.574501E-01             5.000279E-01             1.293289E+00
                  41.9400             1.824883E+01             1.191742E-01             2.555368E-01             5.000320E-01             1.274510E+00
                  42.1200             1.824869E+01             1.195945E-01             2.536957E-01             5.000359E-01             1.256182E+00
                  42.3000             1.824855E+01             1.200013E-01             2.519241E-01             5.000397E-01             1.238292E+00
                  42.4800             1.824842E+01             1.203950E-01             2.502193E-01             5.000433E-01             1.220827E+00
                  42.6600             1.824830E+01             1.207765E-01             2.485789E-01             5.000467E-01             1.203776E+00
                  42.8400             1.824817E+01             1.211466E-01             2.470002E-01             5.000500E-01             1.187127E+00
                  43.0200             1.824806E+01             1.215055E-01             2.454810E-01             5.000532E-01             1.170868E+00
                  43.2000             1.824795E+01             1.218537E-01             2.440187E-01             5.000563E-01             1.154987E+00
                  43.3800             1.824784E+01             1.221918E-01             2.426111E-01             5.000592E-01             1.139475E+00
                  43.5600             1.824774E+01             1.225201E-01             2.412560E-01             5.000620E-01             1.124320E+00
                  43.7400             1.824764E+01             1.228393E-01             2.399513E-01             5.000647E-01             1.109512E+00
                  43.9200             1.824754E+01             1.231497E-01             2.386948E-01             5.000674E-01             1.095040E+00
                  44.1000             1.824745E+01             1.234517E-01             2.374846E-01             5.000699E-01             1.080895E+00
                  44.2800             1.824736E+01             1.237457E-01             2.363187E-01             5.000723E-01             1.067067E+00
                  44.4600             1.824727E+01             1.240322E-01             2.351953E-01             5.000747E-01             1.053547E+00
                  44.6400             1.824719E+01             1.243119E-01             2.341125E-01             5.000769E-01             1.040324E+00
                  44.8200             1.824711E+01             1.245846E-01             2.330687E-01             5.000791E-01             1.027392E+00
                  45.0000             1.824704E+01             1.248509E-01             2.320622E-01             5.000812E-01             1.014739E+00
                  45.1800             1.824696E+01             1.251108E-01             2.310913E-01             5.000833E-01             1.002358E+00
                  45.3600             1.824689E+01             1.253647E-01             2.301546E-01             5.000852E-01             9.902397E-01
                  45.5400             1.824683E+01             1.256059E-01             2.288260E-01             5.000869E-01             9.735465E-01
                  45.7200             1.824679E+01             1.258167E-01             2.267557E-01             5.000879E-01             9.479089E-01
                  45.9000             1.824676E+01             1.260240E-01             2.252035E-01             5.000888E-01             9.277939E-01
                  46.0800             1.824675E+01             1.262039E-01             2.233793E-01             5.000890E-01             9.038645E-01
                  46.2600             1.824676E+01             1.263696E-01             2.216764E-01             5.000887E-01             8.808054E-01
                  46.4400             1.824678E+01             1.265236E-01             2.200868E-01             5.000881E-01             8.585898E-01
                  46.6200             1.824682E+01             1.266670E-01             2.186028E-01             5.000872E-01             8.371919E-01
                  46.8000             1.824686E+01             1.268015E-01             2.172175E-01             5.000860E-01             8.165868E-01
                  46.9800             1.824692E+01             1.269287E-01             2.159242E-01             5.000845E-01             7.967506E-01
                  47.1600             1.824698E+01             1.270497E-01             2.147170E-01             5.000827E-01             7.776603E-01
                  47.3400             1.824709E+01             1.271385E-01             2.133427E-01             5.000798E-01             7.555371E-01
                  47.5200             1.824717E+01             1.272502E-01             2.123034E-01             5.000776E-01             7.379700E-01
                  47.7000             1.824729E+01             1.273300E-01             2.111119E-01             5.000742E-01             7.175188E-01
                  47.8800             1.824743E+01             1.274077E-01             2.100090E-01             5.000705E-01             6.979161E-01
                  48.0600             1.824753E+01             1.275135E-01             2.091854E-01             5.000676E-01             6.825183E-01
                  48.2400             1.824772E+01             1.275591E-01             2.080437E-01             5.000624E-01             6.611663E-01
                  48.4200             1.824788E+01             1.276357E-01             2.071702E-01             5.000581E-01             6.439771E-01
                  48.6000             1.824805E+01             1.277128E-01             2.063627E-01             5.000535E-01             6.275526E-01
                  48.7800             1.824826E+01             1.277631E-01             2.054605E-01             5.000476E-01             6.088517E-01
                  48.9600             1.824848E+01             1.278165E-01             2.046336E-01             5.000415E-01             5.910539E-01
                  49.1400             1.824871E+01             1.278740E-01             2.038764E-01             5.000352E-01             5.741418E-01
                  49.3200             1.824895E+01             1.279361E-01             2.031841E-01             5.000287E-01             5.581002E-01
                  49.5000             1.824924E+01             1.279762E-01             2.024305E-01             5.000208E-01             5.402342E-01
                  49.6800             1.824954E+01             1.280228E-01             2.017481E-01             5.000126E-01             5.233841E-01
                  49.8600             1.824984E+01             1.280778E-01             2.011319E-01             5.000043E-01             5.075430E-01
