                   Degree                 Q1[m3/s]                 Q2[m3/s]                Q3c[m3/s]                Q3s[m3/s]                 Q4[m3/s]                Q5a[m3/s]                Q5b[m3/s]                Q6c[m3/s]                Q6s[m3/s]                 Q7[m3/s]                 Q8[m3/s]                Q9a[m3/s]                Q9b[m3/s]
                   0.0000             1.034535E-06             1.627820E-07             1.034544E-06             1.704019E-15             1.457468E-08             8.678142E-08             9.731182E-07            -8.627969E-12            -1.033176E-20             8.717535E-07            -9.197832E-08            -2.015026E-07             5.782726E-07
                   0.1800             1.034751E-06             1.628974E-07             1.034234E-06             5.251006E-10             1.455679E-08             8.669972E-08             9.731182E-07            -8.541717E-12            -7.586388E-15             8.718532E-07            -9.199147E-08            -2.015891E-07             5.782726E-07
                   0.3600             1.035007E-06             1.630493E-07             1.033968E-06             1.046930E-09             1.454197E-08             8.661048E-08             9.731182E-07            -8.446840E-12            -1.528628E-14             8.719573E-07            -9.202479E-08            -2.016600E-07             5.782726E-07
                   0.5400             1.035250E-06             1.631937E-07             1.033692E-06             1.566226E-09             1.452790E-08             8.652571E-08             9.731182E-07            -8.356250E-12            -2.306200E-14             8.720562E-07            -9.205651E-08            -2.017272E-07             5.782726E-07
                   0.7200             1.035480E-06             1.633305E-07             1.033406E-06             2.083277E-09             1.451458E-08             8.644539E-08             9.731182E-07            -8.269934E-12            -3.090253E-14             8.721500E-07            -9.208662E-08            -2.017908E-07             5.782726E-07
                   0.9000             1.035698E-06             1.634599E-07             1.033108E-06             2.598257E-09             1.450201E-08             8.636948E-08             9.731182E-07            -8.187874E-12            -3.880337E-14             8.722385E-07            -9.211510E-08            -2.018508E-07             5.782726E-07
                   1.0800             1.035904E-06             1.635818E-07             1.032801E-06             3.111327E-09             1.449017E-08             8.629798E-08             9.731182E-07            -8.110053E-12            -4.676083E-14             8.723219E-07            -9.214196E-08            -2.019074E-07             5.782726E-07
                   1.2600             1.036097E-06             1.636963E-07             1.032482E-06             3.622652E-09             1.447905E-08             8.623084E-08             9.731182E-07            -8.036450E-12            -5.477092E-14             8.724002E-07            -9.216718E-08            -2.019605E-07             5.782726E-07
                   1.4400             1.036277E-06             1.638034E-07             1.032153E-06             4.132403E-09             1.446865E-08             8.616805E-08             9.731182E-07            -7.967042E-12            -6.282920E-14             8.724735E-07            -9.219077E-08            -2.020102E-07             5.782726E-07
                   1.6200             1.036445E-06             1.639031E-07             1.031812E-06             4.640757E-09             1.445897E-08             8.610958E-08             9.731182E-07            -7.901808E-12            -7.093096E-14             8.725417E-07            -9.221274E-08            -2.020564E-07             5.782726E-07
                   1.8000             1.036600E-06             1.639955E-07             1.031460E-06             5.147890E-09             1.444999E-08             8.605540E-08             9.731182E-07            -7.840731E-12            -7.907134E-14             8.726049E-07            -9.223308E-08            -2.020993E-07             5.782726E-07
