                   Degree          P_inst_total[W]  P_inst_total_no_loss[W]              P_f_loss[W]            P_thr_loss[W]          P_inertia_ro[W]          P_inertia_vh[W]                 P_com[W]              P_bear_s[W]
                   0.0000             7.809540E+01             7.411695E-02             7.802128E+01             4.247347E+05             6.521495E-02             1.961652E-04             8.705827E-03             1.123766E+01
                   0.1800             7.807104E+01            -1.666161E-01             7.823765E+01             4.247347E+05            -1.998827E-01            -6.012424E-04             3.386788E-02             1.119493E+01
                   0.3600             7.791188E+01            -3.123545E-01             7.822424E+01             4.247346E+05            -3.948472E-01            -1.187687E-03             8.368036E-02             1.119679E+01
                   0.5400             7.775489E+01            -4.581931E-01             7.821308E+01             4.247346E+05            -5.898212E-01            -1.774154E-03             1.334022E-01             1.119998E+01
                   0.7200             7.760036E+01            -6.041530E-01             7.820452E+01             4.247346E+05            -7.847843E-01            -2.360578E-03             1.829918E-01             1.120439E+01
                   0.9000             7.744841E+01            -7.501933E-01             7.819861E+01             4.247346E+05            -9.796839E-01            -2.946796E-03             2.324374E-01             1.120994E+01
                   1.0800             7.729889E+01            -8.963027E-01             7.819519E+01             4.247346E+05            -1.174508E+00            -3.532771E-03             2.817381E-01             1.121641E+01
                   1.2600             7.715144E+01            -1.042505E+00             7.819395E+01             4.247346E+05            -1.369284E+00            -4.118579E-03             3.308971E-01             1.122351E+01
                   1.4400             7.700571E+01            -1.188759E+00             7.819447E+01             4.247346E+05            -1.563974E+00            -4.704108E-03             3.799196E-01             1.123085E+01
                   1.6200             7.686121E+01            -1.335053E+00             7.819626E+01             4.247346E+05            -1.758574E+00            -5.289336E-03             4.288112E-01             1.123797E+01
                   1.8000             7.671743E+01            -1.481359E+00             7.819879E+01             4.247346E+05            -1.953063E+00            -5.874197E-03             4.775783E-01             1.124438E+01
                   1.9800             7.657384E+01            -1.627680E+00             7.820152E+01             4.247346E+05            -2.147449E+00            -6.458717E-03             5.262276E-01             1.124958E+01
                   2.1600             7.642997E+01            -1.773981E+00             7.820395E+01             4.247346E+05            -2.341704E+00            -7.042807E-03             5.747664E-01             1.125312E+01
                   2.3400             7.634987E+01            -1.920253E+00             7.827012E+01             4.247346E+05            -2.535829E+00            -7.626460E-03             6.232022E-01             1.125466E+01
                   2.5200             7.627715E+01            -2.066472E+00             7.834362E+01             4.247346E+05            -2.729805E+00            -8.209624E-03             6.715429E-01             1.125397E+01
                   2.7000             7.620310E+01            -2.212617E+00             7.841571E+01             4.247346E+05            -2.923621E+00            -8.792258E-03             7.197967E-01             1.125100E+01
                   2.8800             7.612779E+01            -2.358672E+00             7.848646E+01             4.247346E+05            -3.117270E+00            -9.374339E-03             7.679725E-01             1.124587E+01
                   3.0600             7.605152E+01            -2.504612E+00             7.855613E+01             4.247346E+05            -3.310735E+00            -9.955812E-03             8.160790E-01             1.123892E+01
                   3.2400             7.597472E+01            -2.650420E+00             7.862514E+01             4.247346E+05            -3.504009E+00            -1.053665E-02             8.641256E-01             1.123064E+01
                   3.4200             7.589799E+01            -2.796076E+00             7.869406E+01             4.247346E+05            -3.697081E+00            -1.111682E-02             9.121218E-01             1.122165E+01
                   3.6000             7.582200E+01            -2.941558E+00             7.876356E+01             4.247346E+05            -3.889938E+00            -1.169628E-02             9.600771E-01             1.121266E+01
                   3.7800             7.574745E+01            -3.086843E+00             7.883429E+01             4.247346E+05            -4.082569E+00            -1.227499E-02             1.008001E+00             1.120442E+01
                   3.9600             7.567500E+01            -3.231917E+00             7.890692E+01             0.000000E+00            -4.274965E+00            -1.285293E-02             1.055901E+00             1.119762E+01
                   4.1400             7.560522E+01            -3.376759E+00             7.898198E+01             0.000000E+00            -4.467112E+00            -1.343004E-02             1.103782E+00             1.119286E+01
                   4.3200             7.553852E+01            -3.521369E+00             7.905989E+01             0.000000E+00            -4.659000E+00            -1.400630E-02             1.151638E+00             1.119056E+01
                   4.5000             7.547515E+01            -3.665773E+00             7.914093E+01             0.000000E+00            -4.850618E+00            -1.458166E-02             1.199427E+00             1.119094E+01
