                   Degree              F_vhoc_n[N]              F_vhoc_t[N]                 F_1_n[N]                 F_2_n[N]                  F_cx[N]                  F_cy[N]           F_resultant[N]
                   0.0000            -9.906535E-01            -4.887574E+01             3.865974E+00             5.365650E+00             1.499676E+00             2.005304E+01             2.010904E+01
                   0.1800            -2.838757E+00            -5.159449E+01             2.703614E+00             4.281046E+00             1.584659E+00             2.143324E+01             2.149174E+01
                   0.3600            -3.204591E+00            -5.159390E+01             2.385430E+00             4.247734E+00             1.876695E+00             2.149239E+01             2.157417E+01
                   0.5400            -3.565418E+00            -5.158876E+01             2.070411E+00             4.218978E+00             2.170048E+00             2.155037E+01             2.165935E+01
                   0.7200            -3.923556E+00            -5.158363E+01             1.757316E+00             4.192980E+00             2.464157E+00             2.160922E+01             2.174926E+01
                   0.9000            -4.279865E+00            -5.158030E+01             1.445707E+00             4.169026E+00             2.758737E+00             2.166968E+01             2.184458E+01
                   1.0800            -4.634703E+00            -5.157941E+01             1.135396E+00             4.146832E+00             3.053694E+00             2.173197E+01             2.194547E+01
                   1.2600            -4.988267E+00            -5.158124E+01             8.262491E-01             4.126288E+00             3.349044E+00             2.179611E+01             2.205190E+01
                   1.4400            -5.340569E+00            -5.158582E+01             5.182786E-01             4.107347E+00             3.644727E+00             2.186202E+01             2.216375E+01
                   1.6200            -5.691636E+00            -5.159317E+01             2.114668E-01             4.089988E+00             3.940737E+00             2.192959E+01             2.228085E+01
                   1.8000            -6.041457E+00            -5.160327E+01            -9.417424E-02             4.074200E+00             4.237050E+00             2.199870E+01             2.240303E+01
                   1.9800            -6.390064E+00            -5.161610E+01            -3.986745E-01             4.059978E+00             4.533689E+00             2.206923E+01             2.253010E+01
                   2.1600            -6.737428E+00            -5.163160E+01            -7.020063E-01             4.047318E+00             4.830622E+00             2.214104E+01             2.266187E+01
                   2.3400            -7.083561E+00            -5.164976E+01            -1.004182E+00             4.036215E+00             5.127858E+00             2.221400E+01             2.279817E+01
                   2.5200            -7.428450E+00            -5.167054E+01            -1.305191E+00             4.026666E+00             5.425382E+00             2.228798E+01             2.293880E+01
                   2.7000            -7.772091E+00            -5.169390E+01            -1.605029E+00             4.018667E+00             5.723190E+00             2.236284E+01             2.308358E+01
                   2.8800            -8.114486E+00            -5.171981E+01            -1.903700E+00             4.012216E+00             6.021284E+00             2.243847E+01             2.323232E+01
                   3.0600            -8.455623E+00            -5.174823E+01            -2.201192E+00             4.007307E+00             6.319650E+00             2.251472E+01             2.338484E+01
                   3.2400            -8.795505E+00            -5.177913E+01            -2.497510E+00             4.003934E+00             6.618291E+00             2.259147E+01             2.354095E+01
                   3.4200            -9.134134E+00            -5.181245E+01            -2.792656E+00             4.002090E+00             6.917204E+00             2.266858E+01             2.370047E+01
                   3.6000            -9.471509E+00            -5.184817E+01            -3.086632E+00             4.001760E+00             7.216382E+00             2.274593E+01             2.386322E+01
                   3.7800            -9.807640E+00            -5.188620E+01            -3.379444E+00             4.002924E+00             7.515816E+00             2.282337E+01             2.402902E+01
                   3.9600            -1.014256E+01            -5.192648E+01            -3.671123E+00             4.005540E+00             7.815498E+00             2.290080E+01             2.419770E+01
                   4.1400            -1.047631E+01            -5.196884E+01            -3.961720E+00             4.009518E+00             8.115396E+00             2.297809E+01             2.436909E+01
                   4.3200            -1.080912E+01            -5.201290E+01            -4.251421E+00             4.014593E+00             8.415429E+00             2.305518E+01             2.454304E+01
                   4.5000            -1.114148E+01            -5.205774E+01            -4.540693E+00             4.020084E+00             8.715375E+00             2.313209E+01             2.471945E+01
                   4.6800            -1.147375E+01            -5.210272E+01            -4.829854E+00             4.025538E+00             9.015085E+00             2.320889E+01             2.489828E+01
                   4.8600            -1.180595E+01            -5.214775E+01            -5.118923E+00             4.030918E+00             9.314541E+00             2.328556E+01             2.507943E+01
                   5.0400            -1.213805E+01            -5.219282E+01            -5.407893E+00             4.036228E+00             9.613739E+00             2.336208E+01             2.526284E+01
