               Volume[m3]            Pressure[kPa]
             5.000000E-08             1.008691E+02
             5.005066E-08             1.108283E+02
             5.009648E-08             1.108545E+02
             5.013763E-08             1.108551E+02
             5.017429E-08             1.108466E+02
             5.020665E-08             1.108357E+02
             5.023489E-08             1.108250E+02
             5.025918E-08             1.108154E+02
             5.027970E-08             1.108071E+02
             5.029663E-08             1.108003E+02
             5.031015E-08             1.107949E+02
             5.032045E-08             1.107908E+02
             5.032769E-08             1.107880E+02
             5.033207E-08             1.107864E+02
             5.033375E-08             1.107860E+02
             5.033292E-08             1.107866E+02
             5.032977E-08             1.107882E+02
             5.032446E-08             1.107907E+02
             5.031718E-08             1.107941E+02
             5.030811E-08             1.107981E+02
             5.029743E-08             1.108029E+02
             5.028532E-08             1.108082E+02
             5.027195E-08             1.108141E+02
             5.025752E-08             1.108204E+02
             5.024219E-08             1.108271E+02
             5.022615E-08             1.108341E+02
             5.020957E-08             1.108413E+02
             5.019265E-08             1.108487E+02
             5.017555E-08             1.108561E+02
             5.015845E-08             1.108635E+02
             5.014155E-08             1.108708E+02
             5.012501E-08             1.108779E+02
             5.010902E-08             1.108848E+02
             5.009376E-08             1.108914E+02
             5.007940E-08             1.108975E+02
             5.006612E-08             1.109032E+02
             5.005412E-08             1.109083E+02
             5.004355E-08             1.109127E+02
             5.003462E-08             1.109165E+02
             5.002748E-08             1.109194E+02
             5.002233E-08             1.109214E+02
             5.001935E-08             1.109224E+02
             5.001871E-08             1.109225E+02
             5.002059E-08             1.109213E+02
             5.002517E-08             1.109190E+02
             5.003263E-08             1.109154E+02
             5.004316E-08             1.109105E+02
             5.005692E-08             1.109041E+02
             5.007411E-08             1.108962E+02
             5.009489E-08             1.108868E+02
             5.011945E-08             1.108756E+02
             5.014796E-08             1.108628E+02
             5.018061E-08             1.108482E+02
             5.021757E-08             1.108317E+02
             5.025903E-08             1.108133E+02
             5.030516E-08             1.107929E+02
             5.035613E-08             1.107705E+02
             5.041214E-08             1.107460E+02
             5.047335E-08             1.107194E+02
             5.053994E-08             1.106906E+02
             5.061210E-08             1.106595E+02
             5.069000E-08             1.106262E+02
             5.077382E-08             1.105905E+02
             5.086374E-08             1.105525E+02
             5.095993E-08             1.105121E+02
             5.106258E-08             1.104694E+02
             5.117185E-08             1.104241E+02
             5.128793E-08             1.103765E+02
             5.141100E-08             1.103264E+02
             5.154123E-08             1.102738E+02
             5.167880E-08             1.102188E+02
             5.182389E-08             1.101613E+02
             5.197667E-08             1.101014E+02
             5.213732E-08             1.100390E+02
             5.230601E-08             1.099742E+02
             5.248293E-08             1.099070E+02
             5.266825E-08             1.098375E+02
             5.286215E-08             1.097656E+02
             5.306479E-08             1.096914E+02
             5.327637E-08             1.096150E+02
             5.349705E-08             1.095363E+02
             5.372700E-08             1.094555E+02
             5.396642E-08             1.093726E+02
             5.421546E-08             1.092877E+02
             5.447431E-08             1.092008E+02
             5.474313E-08             1.091119E+02
             5.502212E-08             1.090213E+02
             5.531143E-08             1.089288E+02
             5.561124E-08             1.088347E+02
             5.592174E-08             1.087390E+02
             5.624309E-08             1.086418E+02
             5.657546E-08             1.085432E+02
             5.691904E-08             1.084432E+02
             5.727398E-08             1.083420E+02
             5.764048E-08             1.082396E+02
             5.801870E-08             1.081361E+02
             5.840881E-08             1.080317E+02
             5.881099E-08             1.079264E+02
             5.922540E-08             1.078204E+02
             5.965223E-08             1.077136E+02
             6.009165E-08             1.076063E+02
             6.054382E-08             1.074985E+02
             6.100891E-08             1.073902E+02
