                   Degree           dqdtheta_sc[W]           dqdtheta_dc[W]           dqdtheta_hc[W]       dqdtheta_resoil[W]          dqdtheta_oil[W]
                   0.0000             6.274291E-04             1.182440E+01             0.000000E+00             1.290217E+00             4.494005E+03
                   0.1800             1.978468E-02             1.186329E+01             0.000000E+00             1.049500E+00             4.500294E+03
                   0.3600             3.264626E-02             1.190294E+01             0.000000E+00             9.608662E-01             4.517580E+03
                   0.5400             4.437209E-02             1.194134E+01             0.000000E+00             9.227613E-01             4.585987E+03
                   0.7200             5.570279E-02             1.197802E+01             0.000000E+00             9.109529E-01             4.776634E+03
                   0.9000             6.675838E-02             1.201262E+01             0.000000E+00             9.102149E-01             4.709957E+03
                   1.0800             7.755653E-02             1.204493E+01             0.000000E+00             9.134651E-01             4.608504E+03
                   1.2600             8.810973E-02             1.207489E+01             0.000000E+00             9.178575E-01             4.566426E+03
                   1.4400             9.843632E-02             1.210248E+01             0.000000E+00             9.223302E-01             4.546479E+03
                   1.6200             1.085572E-01             1.212771E+01             0.000000E+00             9.265104E-01             4.535399E+03
                   1.8000             1.184927E-01             1.215059E+01             0.000000E+00             9.302834E-01             4.528517E+03
                   1.9800             1.282609E-01             1.217115E+01             0.000000E+00             9.336284E-01             4.523902E+03
                   2.1600             1.378775E-01             1.218941E+01             0.000000E+00             9.365572E-01             4.520641E+03
                   2.3400             1.473559E-01             1.220539E+01             0.000000E+00             9.390915E-01             4.518250E+03
                   2.5200             1.567075E-01             1.221911E+01             0.000000E+00             9.412542E-01             4.516457E+03
                   2.7000             1.659419E-01             1.223059E+01             0.000000E+00             9.430669E-01             4.515094E+03
                   2.8800             1.750676E-01             1.223986E+01             0.000000E+00             9.445492E-01             4.514055E+03
                   3.0600             1.840920E-01             1.224693E+01             0.000000E+00             9.457181E-01             4.513270E+03
                   3.2400             1.930215E-01             1.225182E+01             0.000000E+00             9.465887E-01             4.512693E+03
                   3.4200             2.018619E-01             1.225457E+01             0.000000E+00             9.471743E-01             4.512290E+03
                   3.6000             2.106185E-01             1.225520E+01             0.000000E+00             9.474870E-01             4.512040E+03
                   3.7800             2.192960E-01             1.225376E+01             0.000000E+00             9.475381E-01             4.511929E+03
                   3.9600             2.278988E-01             1.225032E+01             0.000000E+00             9.473402E-01             4.511947E+03
                   4.1400             2.364310E-01             1.224500E+01             0.000000E+00             9.469110E-01             4.512085E+03
                   4.3200             2.448965E-01             1.223817E+01             0.000000E+00             9.462910E-01             4.512326E+03
                   4.5000             2.532989E-01             1.223072E+01             0.000000E+00             9.455774E-01             4.512622E+03
                   4.6800             2.616416E-01             1.222327E+01             0.000000E+00             9.448383E-01             4.512937E+03
                   4.8600             2.699279E-01             1.221588E+01             0.000000E+00             9.440845E-01             4.513266E+03
                   5.0400             2.781612E-01             1.220854E+01             0.000000E+00             9.433207E-01             4.513610E+03
                   5.2200             2.863444E-01             1.220127E+01             0.000000E+00             9.425516E-01             4.513965E+03
                   5.4000             2.944808E-01             1.219406E+01             0.000000E+00             9.417819E-01             4.514332E+03
                   5.5800             3.025734E-01             1.218691E+01             0.000000E+00             9.410165E-01             4.514709E+03
                   5.7600             3.106252E-01             1.217983E+01             0.000000E+00             9.402603E-01             4.515093E+03
                   5.9400             3.186391E-01             1.217280E+01             0.000000E+00             9.395183E-01             4.515482E+03
                   6.1200             3.266182E-01             1.216583E+01             0.000000E+00             9.387954E-01             4.515874E+03
                   6.3000             3.345655E-01             1.215892E+01             0.000000E+00             9.380969E-01             4.516266E+03
                   6.4800             3.424839E-01             1.215208E+01             0.000000E+00             9.374279E-01             4.516655E+03
                   6.6600             3.503765E-01             1.214529E+01             0.000000E+00             9.367937E-01             4.517037E+03
                   6.8400             3.582464E-01             1.213856E+01             0.000000E+00             9.361994E-01             4.517408E+03
