                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000            -4.107334E-09            -1.771728E-03             1.687538E-08
                   0.1800            -1.971382E-05            -8.561369E+00             1.530650E-08
                   0.3600            -1.969005E-05            -8.564249E+00             1.379477E-08
                   0.5400            -1.967023E-05            -8.564442E+00             1.234003E-08
                   0.7200            -1.965360E-05            -8.563071E+00             1.094235E-08
                   0.9000            -1.963964E-05            -8.560886E+00             9.601763E-09
                   1.0800            -1.962797E-05            -8.558377E+00             8.318251E-09
                   1.2600            -1.961831E-05            -8.555865E+00             7.091855E-09
                   1.4400            -1.961044E-05            -8.553551E+00             5.922565E-09
                   1.6200            -1.960421E-05            -8.551560E+00             4.810430E-09
                   1.8000            -1.959946E-05            -8.549964E+00             3.755436E-09
                   1.9800            -1.959609E-05            -8.548799E+00             2.757605E-09
                   2.1600            -1.959398E-05            -8.548080E+00             1.816955E-09
                   2.3400            -1.959305E-05            -8.547804E+00             9.334895E-10
                   2.5200            -1.959321E-05            -8.547959E+00             1.072292E-10
                   2.7000            -1.959437E-05            -8.548526E+00            -6.618297E-10
                   2.8800            -1.959645E-05            -8.549482E+00            -1.373678E-09
                   3.0600            -1.959938E-05            -8.550800E+00            -2.028297E-09
                   3.2400            -1.960308E-05            -8.552450E+00            -2.625690E-09
                   3.4200            -1.960746E-05            -8.554402E+00            -3.165846E-09
                   3.6000            -1.961247E-05            -8.556626E+00            -3.648757E-09
                   3.7800            -1.961801E-05            -8.559089E+00            -4.074428E-09
                   3.9600            -1.962402E-05            -8.561759E+00            -4.442850E-09
                   4.1400            -1.963042E-05            -8.564604E+00            -4.754022E-09
                   4.3200            -1.963714E-05            -8.567591E+00            -5.007941E-09
                   4.5000            -1.964410E-05            -8.570686E+00            -5.204611E-09
                   4.6800            -1.965122E-05            -8.573857E+00            -5.344028E-09
                   4.8600            -1.965844E-05            -8.577069E+00            -5.426196E-09
                   5.0400            -1.966567E-05            -8.580290E+00            -5.451112E-09
                   5.2200            -1.967284E-05            -8.583486E+00            -5.418788E-09
                   5.4000            -1.967987E-05            -8.586623E+00            -5.329219E-09
                   5.5800            -1.968669E-05            -8.589666E+00            -5.182413E-09
                   5.7600            -1.969323E-05            -8.592583E+00            -4.978380E-09
                   5.9400            -1.969940E-05            -8.595339E+00            -4.717123E-09
                   6.1200            -1.970512E-05            -8.597899E+00            -4.398649E-09
                   6.3000            -1.971033E-05            -8.600231E+00            -4.022966E-09
                   6.4800            -1.971494E-05            -8.602298E+00            -3.590085E-09
                   6.6600            -1.971889E-05            -8.604067E+00            -3.100015E-09
                   6.8400            -1.972208E-05            -8.605504E+00            -2.552768E-09
                   7.0200            -1.972444E-05            -8.606574E+00            -1.948358E-09
                   7.2000            -1.972591E-05            -8.607243E+00            -1.286794E-09
                   7.3800            -1.972639E-05            -8.607476E+00            -5.680897E-10
                   7.5600            -1.972582E-05            -8.607240E+00             2.077388E-10
                   7.7400            -1.972411E-05            -8.606500E+00             1.040674E-09
                   7.9200            -1.972120E-05            -8.605224E+00             1.930704E-09
                   8.1000            -1.971700E-05            -8.603376E+00             2.877808E-09
                   8.2800            -1.971144E-05            -8.600924E+00             3.881968E-09
                   8.4600            -1.970446E-05            -8.597835E+00             4.943168E-09
                   8.6400            -1.969596E-05            -8.594076E+00             6.061384E-09
                   8.8200            -1.968589E-05            -8.589614E+00             7.236601E-09
                   9.0000            -1.967417E-05            -8.584419E+00             8.468791E-09
                   9.1800            -1.966073E-05            -8.578458E+00             9.757934E-09
                   9.3600            -1.964550E-05            -8.571701E+00             1.110401E-08
                   9.5400            -1.962841E-05            -8.564118E+00             1.250699E-08
                   9.7200            -1.960940E-05            -8.555680E+00             1.396685E-08
                   9.9000            -1.958841E-05            -8.546357E+00             1.548356E-08
                  10.0800            -1.956536E-05            -8.536122E+00             1.705710E-08
                  10.2600            -1.954020E-05            -8.524947E+00             1.868745E-08
                  10.4400            -1.951287E-05            -8.512807E+00             2.037456E-08
                  10.6200            -1.948332E-05            -8.499677E+00             2.211842E-08
                  10.8000            -1.945148E-05            -8.485532E+00             2.391898E-08
                  10.9800            -1.941731E-05            -8.470350E+00             2.577623E-08
                  11.1600            -1.938075E-05            -8.454109E+00             2.769013E-08
                  11.3400            -1.934177E-05            -8.436787E+00             2.966064E-08
                  11.5200            -1.930031E-05            -8.418367E+00             3.168773E-08
                  11.7000            -1.925634E-05            -8.398830E+00             3.377137E-08
                  11.8800            -1.920981E-05            -8.378159E+00             3.591152E-08
                  12.0600            -1.916069E-05            -8.356339E+00             3.810815E-08
                  12.2400            -1.910896E-05            -8.333358E+00             4.036122E-08
                  12.4200            -1.905458E-05            -8.309201E+00             4.267068E-08
                  12.6000            -1.899752E-05            -8.283860E+00             4.503651E-08
                  12.7800            -1.893777E-05            -8.257326E+00             4.745866E-08
                  12.9600            -1.887532E-05            -8.229590E+00             4.993709E-08
                  13.1400            -1.881013E-05            -8.200648E+00             5.247175E-08
                  13.3200            -1.874221E-05            -8.170495E+00             5.506262E-08
                  13.5000            -1.867155E-05            -8.139130E+00             5.770964E-08
                  13.6800            -1.859814E-05            -8.106552E+00             6.041277E-08
                  13.8600            -1.852199E-05            -8.072763E+00             6.317197E-08
                  14.0400            -1.844311E-05            -8.037764E+00             6.598718E-08
                  14.2200            -1.836149E-05            -8.001562E+00             6.885837E-08
                  14.4000            -1.827716E-05            -7.964163E+00             7.178549E-08
                  14.5800            -1.819013E-05            -7.925575E+00             7.476848E-08
                  14.7600            -1.810042E-05            -7.885808E+00             7.780731E-08
                  14.9400            -1.800806E-05            -7.844874E+00             8.090191E-08
                  15.1200            -1.791308E-05            -7.802787E+00             8.405224E-08
                  15.3000            -1.781550E-05            -7.759560E+00             8.725825E-08
                  15.4800            -1.771536E-05            -7.715212E+00             9.051988E-08
                  15.6600            -1.761271E-05            -7.669759E+00             9.383709E-08
                  15.8400            -1.750758E-05            -7.623222E+00             9.720981E-08
                  16.0200            -1.740001E-05            -7.575623E+00             1.006380E-07
                  16.2000            -1.729007E-05            -7.526982E+00             1.041216E-07
                  16.3800            -1.717780E-05            -7.477325E+00             1.076605E-07
                  16.5600            -1.706325E-05            -7.426676E+00             1.112548E-07
                  16.7400            -1.694649E-05            -7.375062E+00             1.149043E-07
                  16.9200            -1.682757E-05            -7.322510E+00             1.186089E-07
                  17.1000            -1.670655E-05            -7.269050E+00             1.223687E-07
                  17.2800            -1.658351E-05            -7.214710E+00             1.261836E-07
                  17.4600            -1.645851E-05            -7.159521E+00             1.300534E-07
                  17.6400            -1.633162E-05            -7.103515E+00             1.339782E-07
                  17.8200            -1.620290E-05            -7.046723E+00             1.379578E-07
                  18.0000            -1.607244E-05            -6.989178E+00             1.419923E-07
                  18.1800            -1.594030E-05            -6.930915E+00             1.460815E-07
                  18.3600            -1.580657E-05            -6.871966E+00             1.502253E-07
                  18.5400            -1.567132E-05            -6.812367E+00             1.544238E-07
                  18.7200            -1.553462E-05            -6.752151E+00             1.586769E-07
                  18.9000            -1.539656E-05            -6.691355E+00             1.629844E-07
