                   Degree                 Q1[m3/s]                 Q2[m3/s]                Q3c[m3/s]                Q3s[m3/s]                 Q4[m3/s]                Q5a[m3/s]                Q5b[m3/s]                Q6c[m3/s]                Q6s[m3/s]                 Q7[m3/s]                 Q8[m3/s]                Q9a[m3/s]                Q9b[m3/s]
                   0.0000             1.774547E-06             3.803284E-07             1.774482E-06             2.945860E-15             8.331976E-09             4.961074E-08             1.452096E-06             6.530540E-11             1.111333E-19             1.394219E-06            -1.665167E-07            -3.647984E-07             8.629039E-07
                   0.1800             1.774824E-06             3.804740E-07             1.773783E-06             9.751584E-10             8.311924E-09             4.949987E-08             1.452096E-06             6.537549E-11             3.576011E-14             1.394350E-06            -1.665380E-07            -3.649081E-07             8.629039E-07
                   0.3600             1.775148E-06             3.806626E-07             1.773136E-06             1.946442E-09             8.292215E-09             4.938401E-08             1.452096E-06             6.545256E-11             7.139476E-14             1.394486E-06            -1.665771E-07            -3.650047E-07             8.629039E-07
                   0.5400             1.775463E-06             3.808454E-07             1.772483E-06             2.914071E-09             8.273103E-09             4.927167E-08             1.452096E-06             6.552631E-11             1.069123E-13             1.394617E-06            -1.666148E-07            -3.650985E-07             8.629039E-07
                   0.7200             1.775768E-06             3.810228E-07             1.771824E-06             3.878236E-09             8.254582E-09             4.916275E-08             1.452096E-06             6.559686E-11             1.423194E-13             1.394745E-06            -1.666516E-07            -3.651893E-07             8.629039E-07
                   0.9000             1.776064E-06             3.811952E-07             1.771159E-06             4.839107E-09             8.236644E-09             4.905718E-08             1.452096E-06             6.566428E-11             1.776217E-13             1.394868E-06            -1.666874E-07            -3.652772E-07             8.629039E-07
                   1.0800             1.776351E-06             3.813627E-07             1.770488E-06             5.796844E-09             8.219284E-09             4.895489E-08             1.452096E-06             6.572863E-11             2.128244E-13             1.394988E-06            -1.667223E-07            -3.653620E-07             8.629039E-07
                   1.2600             1.776630E-06             3.815256E-07             1.769812E-06             6.751602E-09             8.202497E-09             4.885585E-08             1.452096E-06             6.578996E-11             2.479325E-13             1.395104E-06            -1.667564E-07            -3.654438E-07             8.629039E-07
                   1.4400             1.776900E-06             3.816839E-07             1.769130E-06             7.703533E-09             8.186278E-09             4.876002E-08             1.452096E-06             6.584829E-11             2.829507E-13             1.395216E-06            -1.667897E-07            -3.655226E-07             8.629039E-07
                   1.6200             1.777162E-06             3.818375E-07             1.768443E-06             8.652785E-09             8.170624E-09             4.866739E-08             1.452096E-06             6.590362E-11             3.178834E-13             1.395325E-06            -1.668223E-07            -3.655985E-07             8.629039E-07
