                   Degree                T_ocsc[K]                T_ocdc[K]                T_rosc[K]                T_rodc[K]              T_roller[K]               T_uocsc[K]               T_locsc[K]               T_uocdc[K]               T_locdc[K]
                   0.0000             3.288972E+02             3.288972E+02             3.315842E+02             3.315842E+02             3.325437E+02             3.294572E+02             3.289960E+02             3.294572E+02             3.289960E+02
                   0.1800             3.288114E+02             3.288568E+02             3.314875E+02             3.315366E+02             3.324981E+02             3.293938E+02             3.289442E+02             3.294142E+02             3.289699E+02
                   0.3600             3.287188E+02             3.287894E+02             3.313878E+02             3.314654E+02             3.324280E+02             3.293300E+02             3.288895E+02             3.293459E+02             3.289094E+02
                   0.5400             3.286315E+02             3.287210E+02             3.312942E+02             3.313938E+02             3.323571E+02             3.292630E+02             3.288298E+02             3.292766E+02             3.288469E+02
                   0.7200             3.285475E+02             3.286523E+02             3.312044E+02             3.313223E+02             3.322864E+02             3.291948E+02             3.287678E+02             3.292072E+02             3.287835E+02
                   0.9000             3.284664E+02             3.285841E+02             3.311179E+02             3.312516E+02             3.322163E+02             3.291266E+02             3.287051E+02             3.291383E+02             3.287201E+02
                   1.0800             3.283879E+02             3.285171E+02             3.310343E+02             3.311822E+02             3.321475E+02             3.290591E+02             3.286424E+02             3.290705E+02             3.286574E+02
                   1.2600             3.283123E+02             3.284515E+02             3.309538E+02             3.311144E+02             3.320802E+02             3.289927E+02             3.285805E+02             3.290043E+02             3.285960E+02
                   1.4400             3.282393E+02             3.283877E+02             3.308763E+02             3.310486E+02             3.320148E+02             3.289278E+02             3.285198E+02             3.289398E+02             3.285360E+02
                   1.6200             3.281692E+02             3.283258E+02             3.308018E+02             3.309847E+02             3.319514E+02             3.288648E+02             3.284606E+02             3.288773E+02             3.284778E+02
                   1.8000             3.281018E+02             3.282659E+02             3.307303E+02             3.309230E+02             3.318900E+02             3.288036E+02             3.284031E+02             3.288169E+02             3.284215E+02
                   1.9800             3.280372E+02             3.282082E+02             3.306617E+02             3.308635E+02             3.318309E+02             3.287445E+02             3.283475E+02             3.287586E+02             3.283671E+02
                   2.1600             3.279753E+02             3.281526E+02             3.305961E+02             3.308062E+02             3.317739E+02             3.286874E+02             3.282937E+02             3.287024E+02             3.283148E+02
                   2.3400             3.279161E+02             3.280991E+02             3.305332E+02             3.307511E+02             3.317192E+02             3.286324E+02             3.282419E+02             3.286484E+02             3.282644E+02
                   2.5200             3.278595E+02             3.280479E+02             3.304732E+02             3.306983E+02             3.316666E+02             3.285796E+02             3.281920E+02             3.285966E+02             3.282161E+02
                   2.7000             3.278055E+02             3.279988E+02             3.304159E+02             3.306477E+02             3.316163E+02             3.285289E+02             3.281442E+02             3.285470E+02             3.281699E+02
                   2.8800             3.277541E+02             3.279518E+02             3.303613E+02             3.305994E+02             3.315682E+02             3.284803E+02             3.280984E+02             3.284996E+02             3.281256E+02
                   3.0600             3.277051E+02             3.279070E+02             3.303093E+02             3.305532E+02             3.315222E+02             3.284339E+02             3.280546E+02             3.284543E+02             3.280834E+02
                   3.2400             3.276585E+02             3.278643E+02             3.302599E+02             3.305092E+02             3.314785E+02             3.283896E+02             3.280128E+02             3.284112E+02             3.280432E+02
                   3.4200             3.276143E+02             3.278237E+02             3.302130E+02             3.304674E+02             3.314368E+02             3.283474E+02             3.279729E+02             3.283701E+02             3.280049E+02
                   3.6000             3.275725E+02             3.277853E+02             3.301686E+02             3.304277E+02             3.313973E+02             3.283073E+02             3.279351E+02             3.283312E+02             3.279687E+02
                   3.7800             3.275329E+02             3.277489E+02             3.301266E+02             3.303902E+02             3.313599E+02             3.282693E+02             3.278992E+02             3.282944E+02             3.279344E+02
                   3.9600             3.274956E+02             3.277145E+02             3.300870E+02             3.303548E+02             3.313246E+02             3.282334E+02             3.278653E+02             3.282596E+02             3.279020E+02
                   4.1400             3.274605E+02             3.276822E+02             3.300497E+02             3.303214E+02             3.312914E+02             3.281995E+02             3.278333E+02             3.282269E+02             3.278716E+02
                   4.3200             3.274276E+02             3.276519E+02             3.300147E+02             3.302902E+02             3.312602E+02             3.281677E+02             3.278033E+02             3.281963E+02             3.278430E+02
                   4.5000             3.273968E+02             3.276236E+02             3.299820E+02             3.302610E+02             3.312311E+02             3.281379E+02             3.277751E+02             3.281676E+02             3.278164E+02
                   4.6800             3.273682E+02             3.275973E+02             3.299515E+02             3.302338E+02             3.312040E+02             3.281101E+02             3.277489E+02             3.281410E+02             3.277916E+02
                   4.8600             3.273416E+02             3.275729E+02             3.299232E+02             3.302087E+02             3.311789E+02             3.280843E+02             3.277245E+02             3.281163E+02             3.277686E+02
                   5.0400             3.273171E+02             3.275505E+02             3.298970E+02             3.301855E+02             3.311558E+02             3.280605E+02             3.277019E+02             3.280936E+02             3.277475E+02
                   5.2200             3.272946E+02             3.275301E+02             3.298729E+02             3.301644E+02             3.311346E+02             3.280386E+02             3.276812E+02             3.280729E+02             3.277282E+02
                   5.4000             3.272740E+02             3.275115E+02             3.298509E+02             3.301452E+02             3.311154E+02             3.280186E+02             3.276623E+02             3.280540E+02             3.277107E+02
