                   Degree              dlvdt[mm/s]            dlvdtt[mm/s2]
                 105.1200             9.072548E+02            -7.186030E+04
                 105.3000             9.062276E+02            -7.242851E+04
                 105.4800             9.051923E+02            -7.299561E+04
                 105.6600             9.041490E+02            -7.356161E+04
                 105.8400             9.030975E+02            -7.412650E+04
                 106.0200             9.020381E+02            -7.469028E+04
                 106.2000             9.009706E+02            -7.525294E+04
                 106.3800             8.998952E+02            -7.581448E+04
                 106.5600             8.988117E+02            -7.637490E+04
                 106.7400             8.977203E+02            -7.693420E+04
                 106.9200             8.966209E+02            -7.749238E+04
                 107.1000             8.955136E+02            -7.804943E+04
                 107.2800             8.943983E+02            -7.860534E+04
                 107.4600             8.932752E+02            -7.916012E+04
                 107.6400             8.921441E+02            -7.971377E+04
                 107.8200             8.910052E+02            -8.026627E+04
