                   Degree           dqdtheta_sc[W]           dqdtheta_dc[W]           dqdtheta_hc[W]       dqdtheta_resoil[W]          dqdtheta_oil[W]
                   0.0000             1.169939E-03             1.883422E+01             0.000000E+00             2.672340E+00             2.330390E+03
                   0.1800             3.592893E-02             1.887017E+01             0.000000E+00             2.591000E+00             2.330479E+03
                   0.3600             6.273031E-02             1.890721E+01             0.000000E+00             2.571393E+00             2.330498E+03
                   0.5400             8.686764E-02             1.894299E+01             0.000000E+00             2.558116E+00             2.330510E+03
                   0.7200             1.095044E-01             1.897746E+01             0.000000E+00             2.549225E+00             2.330517E+03
                   0.9000             1.311639E-01             1.901057E+01             0.000000E+00             2.543325E+00             2.330520E+03
                   1.0800             1.521239E-01             1.904231E+01             0.000000E+00             2.539443E+00             2.330522E+03
                   1.2600             1.725457E-01             1.907267E+01             0.000000E+00             2.536909E+00             2.330522E+03
                   1.4400             1.925292E-01             1.910164E+01             0.000000E+00             2.535268E+00             2.330521E+03
                   1.6200             2.121407E-01             1.912922E+01             0.000000E+00             2.534213E+00             2.330519E+03
                   1.8000             2.314266E-01             1.915542E+01             0.000000E+00             2.533540E+00             2.330517E+03
                   1.9800             2.504217E-01             1.918024E+01             0.000000E+00             2.533110E+00             2.330515E+03
                   2.1600             2.691529E-01             1.920370E+01             0.000000E+00             2.532831E+00             2.330513E+03
                   2.3400             2.876426E-01             1.922580E+01             0.000000E+00             2.532645E+00             2.330510E+03
                   2.5200             3.059095E-01             1.924656E+01             0.000000E+00             2.532510E+00             2.330508E+03
                   2.7000             3.239699E-01             1.926599E+01             0.000000E+00             2.532401E+00             2.330506E+03
                   2.8800             3.418380E-01             1.928409E+01             0.000000E+00             2.532300E+00             2.330504E+03
                   3.0600             3.595266E-01             1.930088E+01             0.000000E+00             2.532198E+00             2.330502E+03
                   3.2400             3.770472E-01             1.931637E+01             0.000000E+00             2.532087E+00             2.330500E+03
                   3.4200             3.944101E-01             1.933057E+01             0.000000E+00             2.531963E+00             2.330499E+03
                   3.6000             4.116248E-01             1.934349E+01             0.000000E+00             2.531825E+00             2.330497E+03
                   3.7800             4.286998E-01             1.935514E+01             0.000000E+00             2.531671E+00             2.330496E+03
                   3.9600             4.456431E-01             1.936554E+01             0.000000E+00             2.531502E+00             2.330494E+03
                   4.1400             4.624620E-01             1.937468E+01             0.000000E+00             2.531317E+00             2.330493E+03
                   4.3200             4.791631E-01             1.938259E+01             0.000000E+00             2.531117E+00             2.330492E+03
                   4.5000             4.957528E-01             1.938927E+01             0.000000E+00             2.530904E+00             2.330491E+03
                   4.6800             5.122367E-01             1.939473E+01             0.000000E+00             2.530679E+00             2.330490E+03
                   4.8600             5.286203E-01             1.939899E+01             0.000000E+00             2.530442E+00             2.330489E+03
                   5.0400             5.449088E-01             1.940205E+01             0.000000E+00             2.530194E+00             2.330489E+03
                   5.2200             5.611068E-01             1.940392E+01             0.000000E+00             2.529938E+00             2.330488E+03
                   5.4000             5.772190E-01             1.940463E+01             0.000000E+00             2.529674E+00             2.330488E+03
                   5.5800             5.932495E-01             1.940418E+01             0.000000E+00             2.529402E+00             2.330487E+03
                   5.7600             6.092025E-01             1.940258E+01             0.000000E+00             2.529126E+00             2.330487E+03
                   5.9400             6.250818E-01             1.939987E+01             0.000000E+00             2.528845E+00             2.330487E+03
                   6.1200             6.408913E-01             1.939605E+01             0.000000E+00             2.528560E+00             2.330487E+03
                   6.3000             6.566344E-01             1.939115E+01             0.000000E+00             2.528274E+00             2.330487E+03
                   6.4800             6.723147E-01             1.938521E+01             0.000000E+00             2.527987E+00             2.330487E+03
                   6.6600             6.879354E-01             1.937828E+01             0.000000E+00             2.527701E+00             2.330487E+03
                   6.8400             7.034999E-01             1.937042E+01             0.000000E+00             2.527416E+00             2.330487E+03
                   7.0200             7.190112E-01             1.936174E+01             0.000000E+00             2.527135E+00             2.330488E+03
                   7.2000             7.344724E-01             1.935239E+01             0.000000E+00             2.526860E+00             2.330488E+03
                   7.3800             7.498866E-01             1.934262E+01             0.000000E+00             2.526593E+00             2.330489E+03
                   7.5600             7.652566E-01             1.933267E+01             0.000000E+00             2.526337E+00             2.330489E+03
                   7.7400             7.805854E-01             1.932271E+01             0.000000E+00             2.526094E+00             2.330490E+03
                   7.9200             7.958756E-01             1.931281E+01             0.000000E+00             2.525865E+00             2.330490E+03
                   8.1000             8.111301E-01             1.930298E+01             0.000000E+00             2.525652E+00             2.330490E+03
                   8.2800             8.263517E-01             1.929325E+01             0.000000E+00             2.525456E+00             2.330491E+03
                   8.4600             8.415429E-01             1.928360E+01             0.000000E+00             2.525277E+00             2.330491E+03
                   8.6400             8.567064E-01             1.927404E+01             0.000000E+00             2.525117E+00             2.330491E+03
                   8.8200             8.718448E-01             1.926457E+01             0.000000E+00             2.524977E+00             2.330492E+03
                   9.0000             8.869607E-01             1.925518E+01             0.000000E+00             2.524857E+00             2.330492E+03
                   9.1800             9.020565E-01             1.924587E+01             0.000000E+00             2.524759E+00             2.330492E+03
                   9.3600             9.171348E-01             1.923666E+01             0.000000E+00             2.524683E+00             2.330493E+03
                   9.5400             9.321980E-01             1.922753E+01             0.000000E+00             2.524631E+00             2.330493E+03
                   9.7200             9.472486E-01             1.921848E+01             0.000000E+00             2.524602E+00             2.330493E+03
                   9.9000             9.622888E-01             1.920952E+01             0.000000E+00             2.524599E+00             2.330493E+03
                  10.0800             9.773211E-01             1.920064E+01             0.000000E+00             2.524621E+00             2.330493E+03
                  10.2600             9.923477E-01             1.919184E+01             0.000000E+00             2.524669E+00             2.330493E+03
                  10.4400             1.007371E+00             1.918313E+01             0.000000E+00             2.524744E+00             2.330493E+03
                  10.6200             1.022393E+00             1.917450E+01             0.000000E+00             2.524847E+00             2.330493E+03
                  10.8000             1.037416E+00             1.916595E+01             0.000000E+00             2.524977E+00             2.330493E+03
                  10.9800             1.052442E+00             1.915748E+01             0.000000E+00             2.525137E+00             2.330493E+03
                  11.1600             1.067474E+00             1.914910E+01             0.000000E+00             2.525325E+00             2.330493E+03
                  11.3400             1.082512E+00             1.914079E+01             0.000000E+00             2.525543E+00             2.330493E+03
                  11.5200             1.097560E+00             1.913257E+01             0.000000E+00             2.525791E+00             2.330493E+03
                  11.7000             1.112618E+00             1.912442E+01             0.000000E+00             2.526069E+00             2.330493E+03
                  11.8800             1.127690E+00             1.911636E+01             0.000000E+00             2.526377E+00             2.330493E+03
                  12.0600             1.142776E+00             1.910837E+01             0.000000E+00             2.526716E+00             2.330493E+03
                  12.2400             1.157878E+00             1.910046E+01             0.000000E+00             2.527085E+00             2.330492E+03
                  12.4200             1.172999E+00             1.909263E+01             0.000000E+00             2.527485E+00             2.330492E+03
                  12.6000             1.188138E+00             1.908487E+01             0.000000E+00             2.527915E+00             2.330492E+03
                  12.7800             1.203299E+00             1.907719E+01             0.000000E+00             2.528376E+00             2.330491E+03
                  12.9600             1.218482E+00             1.906959E+01             0.000000E+00             2.528867E+00             2.330491E+03
                  13.1400             1.233688E+00             1.906206E+01             0.000000E+00             2.529388E+00             2.330490E+03
                  13.3200             1.248919E+00             1.905461E+01             0.000000E+00             2.529938E+00             2.330490E+03
                  13.5000             1.264176E+00             1.904723E+01             0.000000E+00             2.530518E+00             2.330489E+03
                  13.6800             1.279460E+00             1.903993E+01             0.000000E+00             2.531126E+00             2.330489E+03
                  13.8600             1.294771E+00             1.903269E+01             0.000000E+00             2.531762E+00             2.330488E+03
                  14.0400             1.310111E+00             1.902553E+01             0.000000E+00             2.532426E+00             2.330488E+03
                  14.2200             1.325480E+00             1.901845E+01             0.000000E+00             2.533117E+00             2.330487E+03
                  14.4000             1.340878E+00             1.901143E+01             0.000000E+00             2.533834E+00             2.330486E+03
                  14.5800             1.356307E+00             1.900449E+01             0.000000E+00             2.534576E+00             2.330485E+03
                  14.7600             1.371766E+00             1.899761E+01             0.000000E+00             2.535342E+00             2.330485E+03
                  14.9400             1.387256E+00             1.899080E+01             0.000000E+00             2.536131E+00             2.330484E+03
                  15.1200             1.402777E+00             1.898407E+01             0.000000E+00             2.536943E+00             2.330483E+03
                  15.3000             1.418330E+00             1.897740E+01             0.000000E+00             2.537777E+00             2.330482E+03
                  15.4800             1.433913E+00             1.897080E+01             0.000000E+00             2.538630E+00             2.330481E+03
                  15.6600             1.449526E+00             1.896426E+01             0.000000E+00             2.539503E+00             2.330481E+03
                  15.8400             1.465171E+00             1.895780E+01             0.000000E+00             2.540394E+00             2.330480E+03
                  16.0200             1.480845E+00             1.895139E+01             0.000000E+00             2.541301E+00             2.330479E+03
                  16.2000             1.496549E+00             1.894506E+01             0.000000E+00             2.542223E+00             2.330478E+03
                  16.3800             1.512282E+00             1.893878E+01             0.000000E+00             2.543160E+00             2.330477E+03
                  16.5600             1.528043E+00             1.893258E+01             0.000000E+00             2.544109E+00             2.330476E+03
